"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"stage"
"CTNNB1"	1.68829753536258e-08	-1.60874694843232	0.708	0.789	0.00039080711348573	"Mig"	"CTNNB1"	"80-90"
"KRT10"	1.72611587495677e-08	1.57114571722087	0.146	0.012	0.000399561302734994	"Mig"	"KRT10"	"80-90"
"GAPDH"	1.74247870352734e-08	0.0437506020321375	0.164	0.02	0.00040334897029251	"Mig"	"GAPDH"	"80-90"
"TMEM50A"	1.85296960506954e-08	0.812106433317182	0.146	0.012	0.000428925404181498	"Mig"	"TMEM50A"	"80-90"
"ANAPC5"	1.96017421614762e-08	1.59736592493008	0.16	0.02	0.000453741127553851	"Mig"	"ANAPC5"	"80-90"
"NDUFC2"	1.9798275735348e-08	1.0939986993317	0.118	0	0.000458290486721835	"Mig"	"NDUFC2"	"80-90"
"CBWD1"	2.10211718977625e-08	-0.0572987325948406	0.442	0.207	0.000486598087089406	"Mig"	"CBWD1"	"80-90"
"H2BC8"	2.10235932724615e-08	1.18013479409701	0.195	0.041	0.000486654137070939	"Mig"	"H2BC8"	"80-90"
"APMAP"	2.11396266524383e-08	0.418811053252043	0.29	0.098	0.000489340077750643	"Mig"	"APMAP"	"80-90"
"ADORA3"	2.15124122773558e-08	0.961239299059998	0.217	0.053	0.000497969319396233	"Mig"	"ADORA3"	"80-90"
"NDUFB8"	2.23857478630925e-08	1.56965901888882	0.134	0.008	0.000518185291534865	"Mig"	"NDUFB8"	"80-90"
"ATP5MD"	2.2762027769506e-08	0.546404976217495	0.207	0.045	0.000526895418808526	"Mig"	"ATP5MD"	"80-90"
"NFKBIA"	2.29599338879226e-08	0.782195821405807	0.17	0.024	0.000531476549637632	"Mig"	"NFKBIA"	"80-90"
"NDUFB4"	2.32782350507302e-08	1.13361564133451	0.158	0.02	0.000538844584954303	"Mig"	"NDUFB4"	"80-90"
"SNHG12"	2.34053731627368e-08	0.415038042794647	0.144	0.012	0.000541787577971032	"Mig"	"SNHG12"	"80-90"
"RB1"	2.35211087513227e-08	0.390695030262461	0.233	0.061	0.000544466625375618	"Mig"	"RB1"	"80-90"
"UBXN4"	2.37868014252562e-08	-0.043209273674353	0.183	0.033	0.000550616879391832	"Mig"	"UBXN4"	"80-90"
"BTF3"	2.38887660281136e-08	0.971818458059548	0.25	0.077	0.000552977156018773	"Mig"	"BTF3"	"80-90"
"H2AZ1"	2.39639092704974e-08	1.38977817287177	0.144	0.012	0.000554716571793473	"Mig"	"H2AZ1"	"80-90"
"TCERG1"	2.42813259398872e-08	1.28339219754394	0.152	0.016	0.000562064132856508	"Mig"	"TCERG1"	"80-90"
"EFHD2"	2.43501347740038e-08	1.4738134255412	0.15	0.016	0.000563656919748639	"Mig"	"EFHD2"	"80-90"
"PSME2P2"	2.48437312527122e-08	0.662216258118371	0.152	0.016	0.000575082691037783	"Mig"	"PSME2P2"	"80-90"
"NAV3"	2.48807068556593e-08	0.651068920106828	0.229	0.061	0.000575938602294802	"Mig"	"NAV3"	"80-90"
"RGS2"	2.50490660681293e-08	1.72140687975289	0.126	0.004	0.000579835781345056	"Mig"	"RGS2"	"80-90"
"LRPAP1"	2.56393745474576e-08	1.00367874062893	0.187	0.037	0.000593500242024548	"Mig"	"LRPAP1"	"80-90"
"ACTB"	2.66338404143043e-08	0.28148243003784	0.974	0.78	0.000616520137910316	"Mig"	"ACTB"	"80-90"
"HNRNPK"	2.67708342718516e-08	0.315857008926352	0.256	0.077	0.00061969127172482	"Mig"	"HNRNPK"	"80-90"
"LOC729998"	2.74738912218028e-08	0.544477817475443	0.215	0.053	0.000635965634002292	"Mig"	"LOC729998"	"80-90"
"CFAP97"	2.91502708912063e-08	0.838565931165159	0.15	0.016	0.000674770470589644	"Mig"	"CFAP97"	"80-90"
"RGS10"	3.00388566541624e-08	0.468940825306902	0.225	0.057	0.000695339453830552	"Mig"	"RGS10"	"80-90"
"COMMD6"	3.0625539806245e-08	1.18986650893596	0.172	0.028	0.00070891999543496	"Mig"	"COMMD6"	"80-90"
"SRGAP2C"	3.44723013427572e-08	-1.56671389439412	0.712	0.744	0.000797964831482144	"Mig"	"SRGAP2C"	"80-90"
"MRPL36"	3.55039985790212e-08	1.02593319049207	0.114	0	0.000821846559107182	"Mig"	"MRPL36"	"80-90"
"SIGLEC9"	3.64788574371187e-08	1.35499630853143	0.148	0.016	0.000844412591954425	"Mig"	"SIGLEC9"	"80-90"
"GNAI2"	3.84595443202504e-08	0.933501769769603	0.256	0.081	0.000890261531925157	"Mig"	"GNAI2"	"80-90"
"FCGRT"	4.32289959177255e-08	1.16300306694461	0.254	0.081	0.00100066479750351	"Mig"	"FCGRT"	"80-90"
"IFI44L"	4.46228966764776e-08	1.15532386666183	0.148	0.016	0.0010329308122671	"Mig"	"IFI44L"	"80-90"
"SRGN"	4.60485594451984e-08	0.595555705432921	0.367	0.159	0.00106593205403745	"Mig"	"SRGN"	"80-90"
"DYNLT1"	4.63236843718068e-08	0.225133117169927	0.185	0.037	0.00107230064583858	"Mig"	"DYNLT1"	"80-90"
"BUD23"	4.75004196326362e-08	1.2566359358216	0.112	0	0.00109953971365626	"Mig"	"BUD23"	"80-90"
"SNU13"	4.75004196326362e-08	1.26382449689081	0.112	0	0.00109953971365626	"Mig"	"SNU13"	"80-90"
"CAPG"	5.15577099630473e-08	0.713064179744327	0.14	0.012	0.00119345787022462	"Mig"	"CAPG"	"80-90"
"GPR84"	5.67217272110125e-08	0.964118864319356	0.12	0.004	0.00131299454148052	"Mig"	"GPR84"	"80-90"
"SRSF5"	5.74974618295367e-08	0.811519444707097	0.162	0.024	0.00133095124643012	"Mig"	"SRSF5"	"80-90"
"SSU72"	5.76062598087253e-08	1.24506713688919	0.16	0.024	0.00133346970205237	"Mig"	"SSU72"	"80-90"
"UNC93B1"	5.91520878921738e-08	1.38749384564904	0.12	0.004	0.00136925253052804	"Mig"	"UNC93B1"	"80-90"
"ADPGK"	6.22018874695696e-08	1.25767672287591	0.12	0.004	0.0014398492911456	"Mig"	"ADPGK"	"80-90"
"SLC1A5"	6.29730767871336e-08	0.600978215924091	0.146	0.016	0.00145770078146857	"Mig"	"SLC1A5"	"80-90"
"MTCH1"	6.55512952330691e-08	1.41244172247637	0.128	0.008	0.00151738138205508	"Mig"	"MTCH1"	"80-90"
"LHFPL2"	6.57826325833629e-08	0.0915378178574056	0.237	0.065	0.00152273637903968	"Mig"	"LHFPL2"	"80-90"
"COPE"	6.90789711641366e-08	0.691837903379032	0.118	0.004	0.00159904002450743	"Mig"	"COPE"	"80-90"
"TMED2"	6.96859914906733e-08	-0.180210197114278	0.456	0.211	0.0016130913310261	"Mig"	"TMED2"	"80-90"
"TOR1AIP2"	7.17628656973941e-08	1.13756234800491	0.233	0.069	0.00166116681516328	"Mig"	"TOR1AIP2"	"80-90"
"GSTM2"	7.22047339677967e-08	0.741130095400688	0.128	0.008	0.00167139518188656	"Mig"	"GSTM2"	"80-90"
"SPCS1"	7.3028820044439e-08	1.12418659307839	0.152	0.02	0.00169047112638867	"Mig"	"SPCS1"	"80-90"
"PYCARD"	7.40904840420994e-08	1.56429864191102	0.134	0.012	0.00171504652460652	"Mig"	"PYCARD"	"80-90"
"LETM1"	7.43810637135754e-08	2.12358783519236	0.134	0.012	0.00172177286284184	"Mig"	"LETM1"	"80-90"
"POMP"	7.54620050495872e-08	0.114404448947866	0.245	0.073	0.00174679449288784	"Mig"	"POMP"	"80-90"
"FAM157A"	7.60140507895439e-08	0.135291210091957	0.178	0.033	0.00175957324767636	"Mig"	"FAM157A"	"80-90"
"CRTAP"	7.60802581319792e-08	1.14838542566155	0.118	0.004	0.00176110581523905	"Mig"	"CRTAP"	"80-90"
"PTP4A2"	7.79289323896506e-08	0.777988517399159	0.266	0.089	0.00180389892695563	"Mig"	"PTP4A2"	"80-90"
"H3-5"	7.84466114743857e-08	0.0836527865187547	0.197	0.045	0.00181588216240908	"Mig"	"H3-5"	"80-90"
"ZFP36"	7.92663609857199e-08	1.74138552413334	0.15	0.02	0.00183485772409744	"Mig"	"ZFP36"	"80-90"
"STOM"	8.07950514337392e-08	0.351638979645736	0.373	0.163	0.0018702438505882	"Mig"	"STOM"	"80-90"
"ATP5IF1"	8.1604957906185e-08	1.24476827598699	0.126	0.008	0.00188899156561237	"Mig"	"ATP5IF1"	"80-90"
"KPNB1"	8.45288455679943e-08	1.1689035698601	0.144	0.016	0.00195667371720793	"Mig"	"KPNB1"	"80-90"
"MRPL21"	8.48676465754889e-08	1.20844353080634	0.108	0	0.00196451628292942	"Mig"	"MRPL21"	"80-90"
"ATP1B3"	8.52763962802549e-08	1.0581285818492	0.134	0.012	0.00197397802109534	"Mig"	"ATP1B3"	"80-90"
"MICOS13"	8.56093610046665e-08	0.963013929301242	0.134	0.012	0.00198168548853602	"Mig"	"MICOS13"	"80-90"
"CBWD3"	8.57887196563212e-08	-0.123439409024825	0.444	0.215	0.00198583728260452	"Mig"	"CBWD3"	"80-90"
"AUP1"	8.78605552015244e-08	1.55027174994282	0.15	0.02	0.00203379613180489	"Mig"	"AUP1"	"80-90"
"TREM2"	8.81573876118884e-08	0.84994642601292	0.27	0.093	0.00204066720843999	"Mig"	"TREM2"	"80-90"
"LINC01736"	9.43191522837861e-08	1.46894731105725	0.158	0.024	0.00218329973706508	"Mig"	"LINC01736"	"80-90"
"ARHGAP26"	9.74453445122985e-08	0.4032867916855	0.187	0.041	0.00225566483477069	"Mig"	"ARHGAP26"	"80-90"
"SPP1"	9.85567232517789e-08	0.263196794614436	0.929	0.846	0.00228139102983218	"Mig"	"SPP1"	"80-90"
"LMAN2"	1.03180446392873e-07	0.748219200986422	0.252	0.081	0.00238842097310223	"Mig"	"LMAN2"	"80-90"
"CSTB"	1.0744416858682e-07	0.965689014216925	0.15	0.02	0.00248711761444772	"Mig"	"CSTB"	"80-90"
"NAPSB"	1.08578821573149e-07	1.49603699175793	0.116	0.004	0.00251338256177524	"Mig"	"NAPSB"	"80-90"
"MLXIPL"	1.1041141732094e-07	0.696288956045983	0.148	0.02	0.00255580348814512	"Mig"	"MLXIPL"	"80-90"
"HP1BP3"	1.11074783745427e-07	-1.82696988936405	0.207	0.37	0.00257115909413913	"Mig"	"HP1BP3"	"80-90"
"SNHG8"	1.11843789478642e-07	1.12468767769718	0.124	0.008	0.0025889600388516	"Mig"	"SNHG8"	"80-90"
"SRGAP2B"	1.12418448122074e-07	-1.46339191012158	0.736	0.752	0.00260226223712976	"Mig"	"SRGAP2B"	"80-90"
"NEDD8"	1.12734003541685e-07	0.73442612462115	0.116	0.004	0.00260956671398292	"Mig"	"NEDD8"	"80-90"
"PRDX5"	1.13337217034224e-07	1.25828734838341	0.107	0	0.00262352989990821	"Mig"	"PRDX5"	"80-90"
"CYC1"	1.13337217034224e-07	1.72025073417218	0.107	0	0.00262352989990821	"Mig"	"CYC1"	"80-90"
"DAZAP2"	1.15336114493468e-07	0.838815684886372	0.199	0.049	0.00266980037829479	"Mig"	"DAZAP2"	"80-90"
"SLC25A6"	1.16503829868979e-07	1.27488385578848	0.132	0.012	0.00269683065380713	"Mig"	"SLC25A6"	"80-90"
"NDUFB7"	1.17368862904216e-07	1.17209083815107	0.124	0.008	0.00271685443850678	"Mig"	"NDUFB7"	"80-90"
"APBB1IP"	1.18969846746112e-07	0.510047437779344	0.274	0.098	0.002753914012479	"Mig"	"APBB1IP"	"80-90"
"TMEM258"	1.19666834389563e-07	0.849868647933645	0.148	0.02	0.00277004788244961	"Mig"	"TMEM258"	"80-90"
"CNDP2"	1.20712827314502e-07	0.518671458462667	0.124	0.008	0.00279426052667609	"Mig"	"CNDP2"	"80-90"
"MYDGF"	1.22718261752958e-07	1.22679933956858	0.14	0.016	0.00284068232305747	"Mig"	"MYDGF"	"80-90"
"IRF2BPL"	1.2283811288771e-07	-0.159342797793903	0.25	0.077	0.00284345663712471	"Mig"	"IRF2BPL"	"80-90"
"PDCD6"	1.23046331968023e-07	1.30353935081299	0.114	0.004	0.00284827649239579	"Mig"	"PDCD6"	"80-90"
"CBWD6"	1.29022528380975e-07	-0.45414249904118	0.434	0.207	0.0029866134869628	"Mig"	"CBWD6"	"80-90"
"TGOLN2"	1.30590214091089e-07	0.43718973009669	0.241	0.073	0.00302290227578054	"Mig"	"TGOLN2"	"80-90"
"RBPJ"	1.35756129410651e-07	0.0666012192286201	0.193	0.045	0.00314248288359774	"Mig"	"RBPJ"	"80-90"
"PKM"	1.36654487898568e-07	0.800449314278451	0.199	0.049	0.00316327808587606	"Mig"	"PKM"	"80-90"
"CHD7"	1.36876448623656e-07	0.0610071267099617	0.258	0.081	0.00316841603274038	"Mig"	"CHD7"	"80-90"
"RTN4"	1.39003819463319e-07	0.149278447605852	0.245	0.077	0.0032176604129369	"Mig"	"RTN4"	"80-90"
"PUM3"	1.42806625403318e-07	1.02685432015782	0.164	0.028	0.003305687764836	"Mig"	"PUM3"	"80-90"
"DRAP1"	1.45424713733186e-07	1.04056053311267	0.146	0.02	0.00336629127349579	"Mig"	"DRAP1"	"80-90"
"IL10RB"	1.47509407642041e-07	0.719787947262392	0.132	0.012	0.00341454776809797	"Mig"	"IL10RB"	"80-90"
"TARS1"	1.51267523130653e-07	1.30620210124873	0.105	0	0.00350154062542836	"Mig"	"TARS1"	"80-90"
"RAC2"	1.51267523130653e-07	1.01787707799488	0.105	0	0.00350154062542836	"Mig"	"RAC2"	"80-90"
"SLC7A7"	1.51267523130653e-07	1.36825664054267	0.105	0	0.00350154062542836	"Mig"	"SLC7A7"	"80-90"
"VAMP5"	1.51267523130653e-07	1.35223968365959	0.105	0	0.00350154062542836	"Mig"	"VAMP5"	"80-90"
"LIMK2"	1.51267523130653e-07	0.725953774000082	0.105	0	0.00350154062542836	"Mig"	"LIMK2"	"80-90"
"FKBP1A"	1.52828943406189e-07	1.01268835242933	0.294	0.118	0.00353768438196646	"Mig"	"FKBP1A"	"80-90"
"CD58"	1.57207724303299e-07	1.25262415452446	0.138	0.016	0.00363904440217277	"Mig"	"CD58"	"80-90"
"IGSF21"	1.68818657306989e-07	1.18930646774895	0.166	0.033	0.00390781427934218	"Mig"	"IGSF21"	"80-90"
"JUNB"	1.71321376102552e-07	0.548566389012092	0.122	0.008	0.00396574721402187	"Mig"	"JUNB"	"80-90"
"SF1"	1.80902885242931e-07	0.806698399741745	0.146	0.02	0.00418753998760337	"Mig"	"SF1"	"80-90"
"THEMIS2"	1.81903409778981e-07	1.26494668056492	0.138	0.016	0.00421070012956384	"Mig"	"THEMIS2"	"80-90"
"PSMA4"	1.83266113527967e-07	1.28782493188078	0.138	0.016	0.00424224399594538	"Mig"	"PSMA4"	"80-90"
"COPA"	1.83266113527967e-07	1.2026695053977	0.138	0.016	0.00424224399594538	"Mig"	"COPA"	"80-90"
"BTG2"	1.8674201119356e-07	1.12853331771018	0.112	0.004	0.00432270407510854	"Mig"	"BTG2"	"80-90"
"EIF4H"	1.95254455297522e-07	0.423410392918829	0.138	0.016	0.00451975013122703	"Mig"	"EIF4H"	"80-90"
"PRPF8"	1.98771396626636e-07	0.989462900219359	0.112	0.004	0.00460116028911337	"Mig"	"PRPF8"	"80-90"
"DNPH1"	2.01773821522699e-07	1.21367262074587	0.103	0	0.00467066042060744	"Mig"	"DNPH1"	"80-90"
"SKP1"	2.05691811140042e-07	0.970516458338201	0.187	0.045	0.0047613540442697	"Mig"	"SKP1"	"80-90"
"SLC16A3"	2.1771838469392e-07	0.92017895912001	0.128	0.012	0.00503974516889487	"Mig"	"SLC16A3"	"80-90"
"IL18"	2.18324471333926e-07	0.279386287245921	0.209	0.057	0.00505377486243772	"Mig"	"IL18"	"80-90"
"ERP44"	2.22001877155729e-07	0.784268006856524	0.168	0.033	0.00513889945240081	"Mig"	"ERP44"	"80-90"
"TIMP1"	2.25189348113958e-07	0.912700295073512	0.12	0.008	0.00521268303014191	"Mig"	"TIMP1"	"80-90"
"TMEM160"	2.35403352777975e-07	1.60234252741378	0.126	0.012	0.00544911681010456	"Mig"	"TMEM160"	"80-90"
"TMBIM6"	2.35893619194491e-07	-0.649820813844541	0.46	0.22	0.00546046549711408	"Mig"	"TMBIM6"	"80-90"
"TSPYL1"	2.37982720447881e-07	1.65348377951867	0.231	0.077	0.00550882401292755	"Mig"	"TSPYL1"	"80-90"
"ATP5F1B"	2.38855891056663e-07	0.990327630287962	0.185	0.045	0.00552903616617963	"Mig"	"ATP5F1B"	"80-90"
"PDCD4"	2.42573581950167e-07	-2.24797169226675	0.079	0.207	0.00561509327498247	"Mig"	"PDCD4"	"80-90"
"NDUFAB1"	2.42666608366949e-07	0.994461623797168	0.11	0.004	0.00561724665047812	"Mig"	"NDUFAB1"	"80-90"
"PRKD3"	2.49681567526661e-07	0.76950150724222	0.191	0.049	0.00577962892510715	"Mig"	"PRKD3"	"80-90"
"EDF1"	2.49838341244116e-07	1.36131849473233	0.11	0.004	0.00578325792311879	"Mig"	"EDF1"	"80-90"
"PPP1R18"	2.57283075493568e-07	1.63548844393695	0.118	0.008	0.00595558863152511	"Mig"	"PPP1R18"	"80-90"
"LOC107987457"	2.57283075493568e-07	1.63548844393695	0.118	0.008	0.00595558863152511	"Mig"	"LOC107987457"	"80-90"
"AHI1"	2.61523620633332e-07	1.39689394228472	0.11	0.004	0.00605374877042037	"Mig"	"AHI1"	"80-90"
"MTF2"	2.63305416043497e-07	1.66475749447506	0.126	0.012	0.00609499377057487	"Mig"	"MTF2"	"80-90"
"XIST"	2.68988212817262e-07	1.21987710017583	0.101	0	0.00622653915029399	"Mig"	"XIST"	"80-90"
"ERICH1"	2.75549950129861e-07	0.709668950309179	0.142	0.02	0.00637843024560603	"Mig"	"ERICH1"	"80-90"
"SNX3"	2.75643998929401e-07	0.313069099271975	0.223	0.065	0.00638060728721777	"Mig"	"SNX3"	"80-90"
"ANP32E"	2.86734333755199e-07	0.39204699395206	0.181	0.041	0.00663732635776535	"Mig"	"ANP32E"	"80-90"
"DERL2"	2.92997454934474e-07	0.85594230277545	0.142	0.02	0.00678230508682321	"Mig"	"DERL2"	"80-90"
"EEF1A1P25"	2.96524087139213e-07	-0.392138836696731	0.385	0.159	0.0068639395690985	"Mig"	"EEF1A1P25"	"80-90"
"TPT1"	2.9929093720536e-07	0.230930567796231	0.677	0.439	0.00692798661442968	"Mig"	"TPT1"	"80-90"
"TRIM38"	3.01929620291087e-07	0.942069502478655	0.243	0.081	0.00698906685049809	"Mig"	"TRIM38"	"80-90"
"NDUFV3"	3.06694378757384e-07	0.421124048219204	0.237	0.077	0.00709936147947592	"Mig"	"NDUFV3"	"80-90"
"CREG1"	3.09956150176171e-07	0.953069847875598	0.199	0.053	0.007174864964278	"Mig"	"CREG1"	"80-90"
"CAMTA1"	3.15434033947551e-07	1.05097389441067	0.126	0.012	0.00730166701781791	"Mig"	"CAMTA1"	"80-90"
"PLEC"	3.17802612802078e-07	1.48248953032234	0.108	0.004	0.00735649488114251	"Mig"	"PLEC"	"80-90"
"LYN"	3.22044465536158e-07	1.40757285934611	0.15	0.024	0.00745468528823098	"Mig"	"LYN"	"80-90"
"LOC728488"	3.31286933887506e-07	0.369078295154484	0.108	0.004	0.00766862994562798	"Mig"	"LOC728488"	"80-90"
"IL1RAP"	3.34727143615135e-07	1.22703291346288	0.17	0.037	0.00774826392040314	"Mig"	"IL1RAP"	"80-90"
"NLRC5"	3.39640885667981e-07	1.43262213194674	0.108	0.004	0.00786200722144243	"Mig"	"NLRC5"	"80-90"
"SUGT1"	3.4024546245879e-07	-1.24492402738849	0.061	0.179	0.00787600196499606	"Mig"	"SUGT1"	"80-90"
"PSMA3-AS1"	3.4428248697803e-07	-0.368441500435882	0.359	0.154	0.00796945100856744	"Mig"	"PSMA3-AS1"	"80-90"
"MRPL33"	3.60113419559922e-07	1.48338318954106	0.116	0.008	0.00833590543597306	"Mig"	"MRPL33"	"80-90"
"DBI"	3.63349093456019e-07	0.621523007122292	0.126	0.012	0.00841080481531994	"Mig"	"DBI"	"80-90"
"SDCBP"	3.75802151932532e-07	0.332451384688101	0.185	0.045	0.00869906821293425	"Mig"	"SDCBP"	"80-90"
"PDCD5"	3.77321416611684e-07	-0.202657821627617	0.199	0.053	0.00873423615172725	"Mig"	"PDCD5"	"80-90"
"SNHG3"	3.82766389551843e-07	1.23053855307413	0.107	0.004	0.00886027638534606	"Mig"	"SNHG3"	"80-90"
"KMT2E"	3.94793680069056e-07	0.0080795444699584	0.288	0.114	0.00913868410623851	"Mig"	"KMT2E"	"80-90"
"C4orf48"	4.08525187859518e-07	1.03696596155437	0.124	0.012	0.00945654104857213	"Mig"	"C4orf48"	"80-90"
"ZBTB25"	4.08634405909452e-07	0.679856996785412	0.154	0.028	0.00945906922799199	"Mig"	"ZBTB25"	"80-90"
"TMX1"	4.18247600364131e-07	-0.149290602259121	0.207	0.057	0.00968159545322891	"Mig"	"TMX1"	"80-90"
"SSR2"	4.22943473739022e-07	1.18718379584139	0.107	0.004	0.00979029553011088	"Mig"	"SSR2"	"80-90"
"ADA2"	4.30023631092641e-07	0.827384808130087	0.107	0.004	0.00995418701253246	"Mig"	"ADA2"	"80-90"
"TRAM1"	4.30609793302233e-07	0.961999453940723	0.162	0.033	0.00996775549536009	"Mig"	"TRAM1"	"80-90"
"XRN2"	4.31240820305601e-07	1.12575721788614	0.114	0.008	0.00998236250843405	"Mig"	"XRN2"	"80-90"
"SYNDIG1"	4.34265966669669e-07	0.738552141335824	0.124	0.012	0.0100523885964695	"Mig"	"SYNDIG1"	"80-90"
"PSMB1"	4.52591860081752e-07	1.1088611191611	0.162	0.033	0.0104765963771724	"Mig"	"PSMB1"	"80-90"
"TBCB"	4.6864795646928e-07	0.550732170702957	0.124	0.012	0.0108482628963509	"Mig"	"TBCB"	"80-90"
"SDCCAG8"	4.78289601984727e-07	0.566459081279446	0.197	0.053	0.0110714477067425	"Mig"	"SDCCAG8"	"80-90"
"YBX3"	4.79033362963688e-07	0.47357813554044	0.187	0.049	0.0110886642858834	"Mig"	"YBX3"	"80-90"
"PCED1B-AS1"	4.90696108250737e-07	1.27064713122641	0.174	0.041	0.0113586335137881	"Mig"	"PCED1B-AS1"	"80-90"
"DDOST"	4.91710339283328e-07	1.05594523461386	0.114	0.008	0.0113821109337305	"Mig"	"DDOST"	"80-90"
"SLC20A1"	5.08518501223265e-07	0.375311905186471	0.148	0.024	0.0117711862663161	"Mig"	"SLC20A1"	"80-90"
"NACA3P"	5.10898453318873e-07	0.55506570444882	0.146	0.024	0.0118262773974253	"Mig"	"NACA3P"	"80-90"
"MT2A"	5.25973902557772e-07	-0.00340162265043686	0.114	0.008	0.0121752438964073	"Mig"	"MT2A"	"80-90"
"DPP7"	5.29645909672589e-07	1.47912465012826	0.13	0.016	0.0122602435171011	"Mig"	"DPP7"	"80-90"
"CCNH"	5.57896213517487e-07	1.35739088705405	0.105	0.004	0.0129141815505028	"Mig"	"CCNH"	"80-90"
"APOC1P1"	5.6123569605105e-07	0.172862157210035	0.189	0.049	0.0129914838921897	"Mig"	"APOC1P1"	"80-90"
"SPINT2"	5.62534005032385e-07	0.534951188050399	0.114	0.008	0.0130215371484896	"Mig"	"SPINT2"	"80-90"
"SF3B2"	5.87156144890576e-07	1.32774063578757	0.13	0.016	0.0135914904419271	"Mig"	"SF3B2"	"80-90"
"TSG101"	5.88760246382513e-07	1.02853696732656	0.105	0.004	0.0136286221832624	"Mig"	"TSG101"	"80-90"
"ARHGAP24"	5.89268337684532e-07	0.824244804483302	0.193	0.053	0.0136403834807215	"Mig"	"ARHGAP24"	"80-90"
"WNT5A"	6.0820257640685e-07	0.307350633728803	0.266	0.098	0.0140786732386658	"Mig"	"WNT5A"	"80-90"
"NAA20"	6.12423272028951e-07	1.2346986711581	0.12	0.012	0.0141763739009261	"Mig"	"NAA20"	"80-90"
"PDIA6"	6.14892669222333e-07	1.48890792819757	0.112	0.008	0.0142335355071586	"Mig"	"PDIA6"	"80-90"
"NOP56"	6.16155708806064e-07	0.880827747072364	0.105	0.004	0.0142627723474428	"Mig"	"NOP56"	"80-90"
"TMEM165"	6.18286663807804e-07	1.08726850245037	0.16	0.033	0.014312099693823	"Mig"	"TMEM165"	"80-90"
"PSME2P1"	6.29693892661326e-07	0.274370120128639	0.112	0.008	0.0145761542273244	"Mig"	"PSME2P1"	"80-90"
"POU2F2"	6.43352010743704e-07	0.583504281178903	0.189	0.049	0.0148923123446952	"Mig"	"POU2F2"	"80-90"
"PPIG"	6.70208753692192e-07	-1.6820820934668	0.187	0.049	0.0155139922304669	"Mig"	"PPIG"	"80-90"
"DEGS1"	6.76278827388872e-07	0.96496713043041	0.12	0.012	0.0156545022963976	"Mig"	"DEGS1"	"80-90"
"RAN"	6.76365841502482e-07	1.03503150280531	0.15	0.028	0.0156565164990994	"Mig"	"RAN"	"80-90"
"RUNX1"	6.81213461229476e-07	0.638942108074804	0.183	0.049	0.0157687292005399	"Mig"	"RUNX1"	"80-90"
"LOC100506403"	6.81213461229476e-07	0.638942108074804	0.183	0.049	0.0157687292005399	"Mig"	"LOC100506403"	"80-90"
"MDM2"	6.82327338270336e-07	-1.33610600221774	0.134	0.28	0.0157945132262817	"Mig"	"MDM2"	"80-90"
"CALHM6"	6.86958864043352e-07	0.82899798473291	0.112	0.008	0.0159017237848755	"Mig"	"CALHM6"	"80-90"
"PTAFR"	6.92479931151145e-07	0.821337047970745	0.158	0.033	0.0160295254462867	"Mig"	"PTAFR"	"80-90"
"CPM"	7.08642255155317e-07	1.09021685279653	0.136	0.02	0.0164036509223353	"Mig"	"CPM"	"80-90"
"ATP5MC3"	7.17206832521471e-07	0.897336716753104	0.128	0.016	0.016601903759207	"Mig"	"ATP5MC3"	"80-90"
"LMO2"	7.23122187388223e-07	1.05345257297441	0.112	0.008	0.0167388323936626	"Mig"	"LMO2"	"80-90"
"IFNGR1"	7.48105263376704e-07	-1.73267893208563	0.552	0.638	0.0173171406366439	"Mig"	"IFNGR1"	"80-90"
"ATP1A1"	7.79812819926382e-07	1.21965261995862	0.134	0.02	0.0180511071556559	"Mig"	"ATP1A1"	"80-90"
"VDAC1"	7.92951574635037e-07	0.874373158649827	0.126	0.016	0.0183552430496518	"Mig"	"VDAC1"	"80-90"
"ATF6"	8.15382524113763e-07	0.838608022410665	0.183	0.049	0.0188744746681854	"Mig"	"ATF6"	"80-90"
"RNPC3"	8.31456923024892e-07	-0.529723467966095	0.181	0.045	0.0192465648541802	"Mig"	"RNPC3"	"80-90"
"LDHB"	8.35983256899502e-07	0.613494075556668	0.103	0.004	0.0193513404307097	"Mig"	"LDHB"	"80-90"
"UQCRFS1"	8.35983256899502e-07	0.885094314723748	0.103	0.004	0.0193513404307097	"Mig"	"UQCRFS1"	"80-90"
"CDV3"	8.37917995382159e-07	0.240154785479367	0.158	0.033	0.0193961257571062	"Mig"	"CDV3"	"80-90"
"CCT6A"	8.51612529633244e-07	0.707508096127401	0.209	0.065	0.0197131268359503	"Mig"	"CCT6A"	"80-90"
"MRPL57"	8.57915227977983e-07	1.5109254549494	0.118	0.012	0.0198590216972343	"Mig"	"MRPL57"	"80-90"
"NAGK"	8.68018184233647e-07	0.528482929603423	0.144	0.024	0.0200928849286405	"Mig"	"NAGK"	"80-90"
"COX7B"	8.81042668369678e-07	1.01772302548848	0.118	0.012	0.0203943756874213	"Mig"	"COX7B"	"80-90"
"CD93"	9.49198042648318e-07	1.11617496752039	0.126	0.016	0.0219720362912233	"Mig"	"CD93"	"80-90"
"GSTO1"	9.49291478424958e-07	1.23027259105973	0.101	0.004	0.0219741991425809	"Mig"	"GSTO1"	"80-90"
"RRBP1"	9.87568183397345e-07	-0.0974927697706587	0.178	0.045	0.0228602283092818	"Mig"	"RRBP1"	"80-90"
