"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"stage"	"gender"
"CHD9"	0.00179803770702085	0.220923251697049	0.145	0.093	1	"Mig"	"CHD9"	"70-80"	"male"
"CTTNBP2NL"	0.00182124995795465	0.494954321279268	0.11	0.064	1	"Mig"	"CTTNBP2NL"	"70-80"	"male"
"RB1"	0.00183459145883616	0.161464019647039	0.173	0.115	1	"Mig"	"RB1"	"70-80"	"male"
"CEP170"	0.00188258711350919	0.224689478815784	0.101	0.057	1	"Mig"	"CEP170"	"70-80"	"male"
"CEP170P1"	0.00188258711350919	0.224689478815784	0.101	0.057	1	"Mig"	"CEP170P1"	"70-80"	"male"
"PCM1"	0.0019136974906945	0.226912031263779	0.243	0.179	1	"Mig"	"PCM1"	"70-80"	"male"
"SLC30A7"	0.00204647585585097	-0.0279782379488402	0.178	0.118	1	"Mig"	"SLC30A7"	"70-80"	"male"
"MPRIP"	0.00210800686859885	-0.673461403471175	0.064	0.107	1	"Mig"	"MPRIP"	"70-80"	"male"
"UGGT1"	0.00217908619843972	0.237251729976217	0.122	0.074	1	"Mig"	"UGGT1"	"70-80"	"male"
"DNAJA2"	0.00224310793902437	-0.567184862984459	0.093	0.144	1	"Mig"	"DNAJA2"	"70-80"	"male"
"ARL6IP5"	0.00226807736657682	0.72449208220935	0.174	0.12	1	"Mig"	"ARL6IP5"	"70-80"	"male"
"KIAA1109"	0.00230166842571913	0.767710598409729	0.111	0.067	1	"Mig"	"KIAA1109"	"70-80"	"male"
"ELOB"	0.00237082259430356	0.725870580353286	0.104	0.062	1	"Mig"	"ELOB"	"70-80"	"male"
"H4C14"	0.00237375172302656	-0.791110079076015	0.064	0.108	1	"Mig"	"H4C14"	"70-80"	"male"
"PAPOLA"	0.00238489948531671	0.183756585028002	0.152	0.1	1	"Mig"	"PAPOLA"	"70-80"	"male"
"MSL2"	0.00253048378623194	-0.8415640383843	0.118	0.172	1	"Mig"	"MSL2"	"70-80"	"male"
"SESN3"	0.00256867875505171	0.225470387568614	0.131	0.082	1	"Mig"	"SESN3"	"70-80"	"male"
"QKI"	0.00260067922329754	0.231523443412109	0.318	0.252	1	"Mig"	"QKI"	"70-80"	"male"
"YWHAZ"	0.00262641141653926	0.131493635476071	0.214	0.152	1	"Mig"	"YWHAZ"	"70-80"	"male"
"MARCHF2"	0.00263285160054807	-0.720296515808904	0.22	0.285	1	"Mig"	"MARCHF2"	"70-80"	"male"
"ADAP2"	0.00270919389021047	-0.34642821556712	0.072	0.118	1	"Mig"	"ADAP2"	"70-80"	"male"
"RBM5"	0.00271311961433687	0.00609882128666239	0.143	0.092	1	"Mig"	"RBM5"	"70-80"	"male"
"UQCR11"	0.00280320269414053	0.0615389098084516	0.102	0.059	1	"Mig"	"UQCR11"	"70-80"	"male"
"WASF2"	0.00299705803415427	0.429952939026559	0.12	0.075	1	"Mig"	"WASF2"	"70-80"	"male"
"PABPC1"	0.00300751635146169	0.161942618536031	0.417	0.33	1	"Mig"	"PABPC1"	"70-80"	"male"
"MTRNR2L1"	0.00302212651367266	-1.3823262149252	0.142	0.19	1	"Mig"	"MTRNR2L1"	"70-80"	"male"
"DDX6"	0.00302657456153505	-0.0439759679580747	0.127	0.079	1	"Mig"	"DDX6"	"70-80"	"male"
"NAP1L1"	0.00304666817513535	0.704057181369649	0.172	0.12	1	"Mig"	"NAP1L1"	"70-80"	"male"
"MTND6P3"	0.00304985141638803	0.171942054070047	0.125	0.079	1	"Mig"	"MTND6P3"	"70-80"	"male"
"THOC2"	0.00313324127215195	0.475945967143578	0.114	0.07	1	"Mig"	"THOC2"	"70-80"	"male"
"STAG2"	0.00315781825631938	-0.0652994024025162	0.123	0.182	1	"Mig"	"STAG2"	"70-80"	"male"
"CNOT2"	0.0032095101073454	0.0864314562343893	0.123	0.077	1	"Mig"	"CNOT2"	"70-80"	"male"
"NDUFA3"	0.00325104000430759	0.291238751374659	0.1	0.059	1	"Mig"	"NDUFA3"	"70-80"	"male"
"MIA2"	0.00325745010658726	-0.45234479799516	0.059	0.1	1	"Mig"	"MIA2"	"70-80"	"male"
"IGSF6"	0.00341817656175139	0.342632426711516	0.246	0.185	1	"Mig"	"IGSF6"	"70-80"	"male"
"GTF2I"	0.00368221174520338	0.470355192014631	0.137	0.092	1	"Mig"	"GTF2I"	"70-80"	"male"
"ALDH6A1"	0.00369015222464255	-0.444500052315059	0.061	0.103	1	"Mig"	"ALDH6A1"	"70-80"	"male"
"THAP5"	0.00390971572388601	-0.498200398038362	0.106	0.159	1	"Mig"	"THAP5"	"70-80"	"male"
"FCGR2A"	0.00399613073755791	0.329332135640879	0.209	0.15	1	"Mig"	"FCGR2A"	"70-80"	"male"
"IFNGR1"	0.0040714724525724	-0.0827200954523253	0.645	0.551	1	"Mig"	"IFNGR1"	"70-80"	"male"
"MED12L"	0.00413304758759358	-0.474929922309915	0.215	0.278	1	"Mig"	"MED12L"	"70-80"	"male"
"CANX"	0.00447144832342559	0.115811787204738	0.157	0.109	1	"Mig"	"CANX"	"70-80"	"male"
"MFN1"	0.00457016201637484	-0.725567703725162	0.072	0.115	1	"Mig"	"MFN1"	"70-80"	"male"
"HSPH1"	0.00466005074464755	0.31494507963637	0.136	0.089	1	"Mig"	"HSPH1"	"70-80"	"male"
"HLA-DQA1"	0.00471785066010067	-0.0608130385701324	0.179	0.127	1	"Mig"	"HLA-DQA1"	"70-80"	"male"
"ENO1"	0.0048762414526977	0.907538699630141	0.105	0.066	1	"Mig"	"ENO1"	"70-80"	"male"
"SARAF"	0.00490931671153683	0.334155720421881	0.108	0.066	1	"Mig"	"SARAF"	"70-80"	"male"
"NDUFB2"	0.00490980974948519	0.649985733280872	0.125	0.082	1	"Mig"	"NDUFB2"	"70-80"	"male"
"JUND"	0.00496995265914787	0.0849946050828287	0.216	0.161	1	"Mig"	"JUND"	"70-80"	"male"
"MAP4K4"	0.00507334726549359	-0.68158707617219	0.114	0.071	1	"Mig"	"MAP4K4"	"70-80"	"male"
"SLF2"	0.00515655133337426	0.738142357498544	0.1	0.062	1	"Mig"	"SLF2"	"70-80"	"male"
"MDM2"	0.00524741342632102	-0.376299529930283	0.222	0.291	1	"Mig"	"MDM2"	"70-80"	"male"
"CCDC88A"	0.00542802228227963	0.172233745827652	0.204	0.148	1	"Mig"	"CCDC88A"	"70-80"	"male"
"RAP2A"	0.00551413047746907	0.123412489865308	0.163	0.114	1	"Mig"	"RAP2A"	"70-80"	"male"
"RAP1GDS1"	0.00555315673106734	-0.326724231299817	0.09	0.135	1	"Mig"	"RAP1GDS1"	"70-80"	"male"
"JMJD1C"	0.00556232838755031	0.800780025617584	0.137	0.093	1	"Mig"	"JMJD1C"	"70-80"	"male"
"CASP1"	0.00562250622398096	0.624538346006412	0.128	0.085	1	"Mig"	"CASP1"	"70-80"	"male"
"TCERG1"	0.00586796952006673	0.755404437175171	0.1	0.062	1	"Mig"	"TCERG1"	"70-80"	"male"
"SRRM1"	0.00615634453677513	0.0348979689258395	0.252	0.194	1	"Mig"	"SRRM1"	"70-80"	"male"
"EIF5A"	0.00633192829409209	-0.630738507670375	0.526	0.54	1	"Mig"	"EIF5A"	"70-80"	"male"
"FCGRT"	0.00640028195099314	-0.605899360391784	0.092	0.135	1	"Mig"	"FCGRT"	"70-80"	"male"
"KMT2E"	0.00641377476459825	-0.675291914960522	0.161	0.213	1	"Mig"	"KMT2E"	"70-80"	"male"
"THUMPD1"	0.00670274641053824	-0.709338609429568	0.076	0.116	1	"Mig"	"THUMPD1"	"70-80"	"male"
"CNTRL"	0.00687541101486271	-0.110198900134394	0.163	0.115	1	"Mig"	"CNTRL"	"70-80"	"male"
"OGT"	0.00699883586586801	-0.607544324360556	0.205	0.264	1	"Mig"	"OGT"	"70-80"	"male"
"SRSF2"	0.00724228967941832	-0.497128363326436	0.12	0.17	1	"Mig"	"SRSF2"	"70-80"	"male"
"NCOR1"	0.00725287713442621	0.446016982904696	0.142	0.098	1	"Mig"	"NCOR1"	"70-80"	"male"
"TIAL1"	0.00730282762105816	-0.643854136665462	0.192	0.252	1	"Mig"	"TIAL1"	"70-80"	"male"
"CLEC2D"	0.00766399079693869	-0.824976972399743	0.09	0.13	1	"Mig"	"CLEC2D"	"70-80"	"male"
"SCAF11"	0.00775786343541601	0.455195805246203	0.201	0.149	1	"Mig"	"SCAF11"	"70-80"	"male"
"TMSB4XP4"	0.00778541533009518	-0.147066918889493	0.799	0.68	1	"Mig"	"TMSB4XP4"	"70-80"	"male"
"EIF5AP2"	0.00779742405603021	-0.253097913303007	0.187	0.235	1	"Mig"	"EIF5AP2"	"70-80"	"male"
"RREB1"	0.00816795391636096	0.0110533709800484	0.321	0.259	1	"Mig"	"RREB1"	"70-80"	"male"
"ITPRIPL2"	0.00822420583227955	-0.664567921487008	0.073	0.112	1	"Mig"	"ITPRIPL2"	"70-80"	"male"
"PLEKHB2"	0.00829448326392339	0.0797257564273456	0.077	0.118	1	"Mig"	"PLEKHB2"	"70-80"	"male"
"CAST"	0.00831702619750834	0.799106397788699	0.115	0.077	1	"Mig"	"CAST"	"70-80"	"male"
"BRD4"	0.00841267872105481	-0.683789698829889	0.277	0.324	1	"Mig"	"BRD4"	"70-80"	"male"
"RNF122"	0.00889102864851032	-0.786981985913511	0.123	0.166	1	"Mig"	"RNF122"	"70-80"	"male"
"TNPO2"	0.00893465702443435	-0.699805095442361	0.09	0.131	1	"Mig"	"TNPO2"	"70-80"	"male"
"RBBP5"	0.00904738456362042	-0.445588036817612	0.065	0.103	1	"Mig"	"RBBP5"	"70-80"	"male"
"TMEM165"	0.00932683367935258	0.37519187239155	0.1	0.063	1	"Mig"	"TMEM165"	"70-80"	"male"
"NOP58"	0.00932908125649232	-1.11543895291644	0.072	0.109	1	"Mig"	"NOP58"	"70-80"	"male"
"FKBP1A"	0.00982041003897668	0.376476417913508	0.145	0.101	1	"Mig"	"FKBP1A"	"70-80"	"male"
"LSM12"	0.0102607732962513	-0.879224383815115	0.087	0.126	1	"Mig"	"LSM12"	"70-80"	"male"
"NASP"	0.0103167624299464	-0.318007780735343	0.097	0.142	1	"Mig"	"NASP"	"70-80"	"male"
"ALOX5AP"	0.0104641571327624	0.257412709332252	0.236	0.181	1	"Mig"	"ALOX5AP"	"70-80"	"male"
"ANKRD11"	0.0107605222959799	1.30177044519003	0.1	0.066	1	"Mig"	"ANKRD11"	"70-80"	"male"
"RBM3"	0.010836342232636	-0.686670994906004	0.115	0.156	1	"Mig"	"RBM3"	"70-80"	"male"
"RUFY2"	0.0111847886436221	-0.737531084886845	0.118	0.161	1	"Mig"	"RUFY2"	"70-80"	"male"
"ANAPC16"	0.0118700006021666	0.203608546102173	0.106	0.068	1	"Mig"	"ANAPC16"	"70-80"	"male"
"ND6"	0.0122077548847003	0.945108513261085	0.183	0.141	1	"Mig"	"ND6"	"70-80"	"male"
"MFSD14B"	0.0124594933724268	-0.0119210784689412	0.1	0.064	1	"Mig"	"MFSD14B"	"70-80"	"male"
"NABP1"	0.0129529659405856	-0.138725229103486	0.097	0.141	1	"Mig"	"NABP1"	"70-80"	"male"
"ZFC3H1"	0.0131174340284694	0.641841893831698	0.109	0.073	1	"Mig"	"ZFC3H1"	"70-80"	"male"
"TSC22D2"	0.0131415180377963	-0.131667013902256	0.168	0.119	1	"Mig"	"TSC22D2"	"70-80"	"male"
"GSN"	0.013735496476859	0.160561146806814	0.639	0.547	1	"Mig"	"GSN"	"70-80"	"male"
"ATRX"	0.013863255734212	0.429653840069584	0.2	0.155	1	"Mig"	"ATRX"	"70-80"	"male"
"CDK2"	0.0140513001365698	-0.682079467519301	0.073	0.108	1	"Mig"	"CDK2"	"70-80"	"male"
"ANP32E"	0.0140801123180296	-0.671411006093842	0.1	0.14	1	"Mig"	"ANP32E"	"70-80"	"male"
"PPHLN1"	0.0144210461582737	-0.153237909866174	0.11	0.073	1	"Mig"	"PPHLN1"	"70-80"	"male"
"NUP50"	0.0147992815755282	-0.567447313400699	0.114	0.156	1	"Mig"	"NUP50"	"70-80"	"male"
"SNX27"	0.0158769631701033	-0.537939644043235	0.07	0.105	1	"Mig"	"SNX27"	"70-80"	"male"
"RHOA"	0.0163700011217051	0.352173081752784	0.102	0.068	1	"Mig"	"RHOA"	"70-80"	"male"
"PRRC2C"	0.0165926980466573	0.904122122580888	0.294	0.242	1	"Mig"	"PRRC2C"	"70-80"	"male"
"C16orf54"	0.0166810312457082	-0.73897426443926	0.096	0.135	1	"Mig"	"C16orf54"	"70-80"	"male"
"POGLUT1"	0.0170064246824205	-0.51828259111624	0.072	0.107	1	"Mig"	"POGLUT1"	"70-80"	"male"
"TMEM144"	0.017648952211433	-0.530471898988559	0.111	0.152	1	"Mig"	"TMEM144"	"70-80"	"male"
"PRRG3"	0.0180311062479591	-0.818659300625245	0.251	0.298	1	"Mig"	"PRRG3"	"70-80"	"male"
"C9orf72"	0.018243410213722	-0.0888075321602799	0.117	0.161	1	"Mig"	"C9orf72"	"70-80"	"male"
"EIF5AL1"	0.0185613309282469	-0.728712388726131	0.431	0.44	1	"Mig"	"EIF5AL1"	"70-80"	"male"
"GNAS"	0.0188448096511905	0.292446199184862	0.31	0.26	1	"Mig"	"GNAS"	"70-80"	"male"
"PKM"	0.0188449483878728	0.0828094868735598	0.183	0.138	1	"Mig"	"PKM"	"70-80"	"male"
"ANKRD36"	0.018951597264166	0.216186391722527	0.283	0.223	1	"Mig"	"ANKRD36"	"70-80"	"male"
"KHDRBS3"	0.0194550340343978	-0.667020955359152	0.087	0.123	1	"Mig"	"KHDRBS3"	"70-80"	"male"
"MORF4L1"	0.0199182959520762	-0.149441863373315	0.275	0.22	1	"Mig"	"MORF4L1"	"70-80"	"male"
"SUMO2"	0.0204604383402722	-0.116742759319992	0.179	0.133	1	"Mig"	"SUMO2"	"70-80"	"male"
"SFPQ"	0.0216558619250545	0.0407194675518525	0.227	0.178	1	"Mig"	"SFPQ"	"70-80"	"male"
"ELMO1"	0.0218805260941231	-0.460377991646146	0.301	0.35	1	"Mig"	"ELMO1"	"70-80"	"male"
"NORAD"	0.0219856541289113	0.131301097322873	0.186	0.142	1	"Mig"	"NORAD"	"70-80"	"male"
"RSRP1"	0.0222396601800247	0.356903792589432	0.1	0.068	1	"Mig"	"RSRP1"	"70-80"	"male"
"USP8"	0.0222471183930278	-0.177358632189009	0.104	0.145	1	"Mig"	"USP8"	"70-80"	"male"
"ATP5PF"	0.0222529910621308	0.478639650734718	0.102	0.07	1	"Mig"	"ATP5PF"	"70-80"	"male"
"SEPTIN2"	0.0229354429068488	0.111892647759855	0.111	0.077	1	"Mig"	"SEPTIN2"	"70-80"	"male"
"ZDHHC2"	0.0238632041614769	-0.637847509148558	0.118	0.157	1	"Mig"	"ZDHHC2"	"70-80"	"male"
"RAP2C"	0.0248860997467526	-0.0651129376850588	0.111	0.077	1	"Mig"	"RAP2C"	"70-80"	"male"
"CAPZB"	0.0250325531265304	-0.259793105994742	0.284	0.226	1	"Mig"	"CAPZB"	"70-80"	"male"
"GRB2"	0.0252250519560294	0.206927464263631	0.172	0.133	1	"Mig"	"GRB2"	"70-80"	"male"
"PSMD11"	0.0254579387698267	-0.486047026134258	0.073	0.105	1	"Mig"	"PSMD11"	"70-80"	"male"
"SMURF2"	0.0268361020229832	-0.780857098881348	0.082	0.116	1	"Mig"	"SMURF2"	"70-80"	"male"
"IL18"	0.027091215729863	0.232879593944909	0.137	0.101	1	"Mig"	"IL18"	"70-80"	"male"
"ITM2B"	0.0271509454549974	0.004449416255496	0.44	0.386	1	"Mig"	"ITM2B"	"70-80"	"male"
"CPED1"	0.0277724690361177	-0.0137829926505639	0.078	0.114	1	"Mig"	"CPED1"	"70-80"	"male"
"IRF8"	0.0292565163913035	0.519037584734436	0.154	0.118	1	"Mig"	"IRF8"	"70-80"	"male"
"ITCH"	0.0296352447036431	-0.642147152443839	0.164	0.198	1	"Mig"	"ITCH"	"70-80"	"male"
"TM9SF2"	0.030248223730334	0.00458511836138853	0.109	0.077	1	"Mig"	"TM9SF2"	"70-80"	"male"
"HSP90AA1"	0.0324985782833765	0.160463578567958	0.399	0.349	1	"Mig"	"HSP90AA1"	"70-80"	"male"
"STRN3"	0.0330764563975312	-0.484366162889698	0.11	0.148	1	"Mig"	"STRN3"	"70-80"	"male"
"RETREG2"	0.0337115887174141	-0.636792449797382	0.129	0.17	1	"Mig"	"RETREG2"	"70-80"	"male"
"SF3B1"	0.0353111512326586	0.420586745412292	0.119	0.088	1	"Mig"	"SF3B1"	"70-80"	"male"
"ARPC1B"	0.0358438057598094	0.476558820225659	0.138	0.105	1	"Mig"	"ARPC1B"	"70-80"	"male"
"HBS1L"	0.0371378355350671	-0.294761270343663	0.156	0.115	1	"Mig"	"HBS1L"	"70-80"	"male"
"PCMTD1"	0.0375941340612848	-0.787272346069345	0.254	0.297	1	"Mig"	"PCMTD1"	"70-80"	"male"
"BDP1"	0.0377269757603428	0.0123920557856687	0.1	0.07	1	"Mig"	"BDP1"	"70-80"	"male"
"HERPUD1"	0.0377603945735308	-0.318126461097862	0.131	0.17	1	"Mig"	"HERPUD1"	"70-80"	"male"
"HNRNPU"	0.0384645624420843	-0.320017937871378	0.323	0.274	1	"Mig"	"HNRNPU"	"70-80"	"male"
"LPCAT2"	0.0384857392144973	-0.160437795426244	0.157	0.122	1	"Mig"	"LPCAT2"	"70-80"	"male"
"MTA2"	0.0394565628586807	-0.681166033719217	0.447	0.456	1	"Mig"	"MTA2"	"70-80"	"male"
"ARPC5"	0.039579559786446	-0.596893945840164	0.14	0.179	1	"Mig"	"ARPC5"	"70-80"	"male"
"ADAM10"	0.0413244918557978	-0.190892933534393	0.209	0.263	1	"Mig"	"ADAM10"	"70-80"	"male"
"DR1"	0.0417042042105101	-0.997825911932646	0.186	0.22	1	"Mig"	"DR1"	"70-80"	"male"
"MPHOSPH8"	0.0417871630547728	0.243569533790327	0.136	0.104	1	"Mig"	"MPHOSPH8"	"70-80"	"male"
"GPBP1L1"	0.043206055208369	-0.519378120892149	0.111	0.081	1	"Mig"	"GPBP1L1"	"70-80"	"male"
"BLNK"	0.0434278085263713	-0.4241317201829	0.118	0.155	1	"Mig"	"BLNK"	"70-80"	"male"
"ANKRD36B"	0.0446361233661192	-0.313058262400983	0.255	0.2	1	"Mig"	"ANKRD36B"	"70-80"	"male"
"DNAJB6"	0.0451562400282262	0.227068885199991	0.101	0.073	1	"Mig"	"DNAJB6"	"70-80"	"male"
"BROX"	0.0463430149648702	-0.37197580937708	0.216	0.26	1	"Mig"	"BROX"	"70-80"	"male"
"RBM25"	0.0476237068743146	0.349622030620452	0.256	0.211	1	"Mig"	"RBM25"	"70-80"	"male"
"DTX3L"	0.049236807381212	-0.454169246055689	0.1	0.131	1	"Mig"	"DTX3L"	"70-80"	"male"
"KPNA6"	0.0493800196722915	-0.918119824107307	0.073	0.1	1	"Mig"	"KPNA6"	"70-80"	"male"
"FUBP1"	0.050010953374424	-0.622691757671822	0.211	0.254	1	"Mig"	"FUBP1"	"70-80"	"male"
"KDM3B"	0.0500903721572353	0.0193536822499683	0.127	0.093	1	"Mig"	"KDM3B"	"70-80"	"male"
"QRICH1"	0.0523248390589786	-0.358782684467055	0.122	0.156	1	"Mig"	"QRICH1"	"70-80"	"male"
"HMGB1P5"	0.0535552825249416	-0.216429524530214	0.242	0.193	1	"Mig"	"HMGB1P5"	"70-80"	"male"
"YWHAB"	0.0538160609897425	0.190966148223661	0.157	0.123	1	"Mig"	"YWHAB"	"70-80"	"male"
"DDX3X"	0.0549502017396435	0.228987347755746	0.309	0.272	1	"Mig"	"DDX3X"	"70-80"	"male"
"DOCK10"	0.0553374310945885	0.460846404874487	0.122	0.093	1	"Mig"	"DOCK10"	"70-80"	"male"
"MIS18BP1"	0.055520228906405	-0.633258722983075	0.086	0.115	1	"Mig"	"MIS18BP1"	"70-80"	"male"
"ARHGAP24"	0.0569739496587629	0.836835030443146	0.108	0.081	1	"Mig"	"ARHGAP24"	"70-80"	"male"
"CNOT7"	0.0589259520168901	-0.37026565773596	0.123	0.157	1	"Mig"	"CNOT7"	"70-80"	"male"
"SDCCAG8"	0.0592227276174452	0.84811610597863	0.132	0.104	1	"Mig"	"SDCCAG8"	"70-80"	"male"
"SOX12"	0.0610246238625566	-0.686160638470829	0.074	0.101	1	"Mig"	"SOX12"	"70-80"	"male"
"EIF4E"	0.0667216480722735	-0.378439395743731	0.077	0.105	1	"Mig"	"EIF4E"	"70-80"	"male"
"NF1"	0.0688468908533504	-0.328754384064867	0.149	0.115	1	"Mig"	"NF1"	"70-80"	"male"
"WNT5A"	0.0695041172172012	-0.00530114472959076	0.178	0.145	1	"Mig"	"WNT5A"	"70-80"	"male"
"KPNB1"	0.0705075629634113	0.0326056477084	0.143	0.112	1	"Mig"	"KPNB1"	"70-80"	"male"
"GLUL"	0.0715643373602671	0.0961773469091896	0.109	0.082	1	"Mig"	"GLUL"	"70-80"	"male"
"SCAMP2"	0.0736939206802586	-0.113705057688672	0.11	0.083	1	"Mig"	"SCAMP2"	"70-80"	"male"
"SNRNP40"	0.0753423919085849	0.192629900285921	0.108	0.081	1	"Mig"	"SNRNP40"	"70-80"	"male"
"USP34"	0.0777241554604086	0.363399829935185	0.104	0.078	1	"Mig"	"USP34"	"70-80"	"male"
"SP1"	0.0795259852513062	0.0678103930401135	0.198	0.16	1	"Mig"	"SP1"	"70-80"	"male"
"ATP6V0E1"	0.0817527991360699	0.079411219579834	0.117	0.089	1	"Mig"	"ATP6V0E1"	"70-80"	"male"
"KANSL1"	0.0852307769065403	0.334542098488527	0.129	0.103	1	"Mig"	"KANSL1"	"70-80"	"male"
"ARHGAP17"	0.0852465885578319	-0.599868456836012	0.106	0.135	1	"Mig"	"ARHGAP17"	"70-80"	"male"
"MOB1A"	0.0871462186069278	-0.201631614872188	0.213	0.178	1	"Mig"	"MOB1A"	"70-80"	"male"
"HNRNPK"	0.09235471807868	-0.119559243160989	0.117	0.09	1	"Mig"	"HNRNPK"	"70-80"	"male"
"RTN3"	0.0933066383884348	-0.301645730589586	0.205	0.168	1	"Mig"	"RTN3"	"70-80"	"male"
"HSPA8"	0.0935205187388446	-0.183914236028001	0.192	0.157	1	"Mig"	"HSPA8"	"70-80"	"male"
"RBM47"	0.093896218603422	0.0698447883127025	0.132	0.104	1	"Mig"	"RBM47"	"70-80"	"male"
"SRP14"	0.0974284265563088	0.00741239338729915	0.11	0.085	1	"Mig"	"SRP14"	"70-80"	"male"
"RNPS1"	0.0992595329626858	-0.0314150961251685	0.1	0.075	1	"Mig"	"RNPS1"	"70-80"	"male"
"CSF3R"	0.104729343409701	-0.0913661122289497	0.076	0.1	1	"Mig"	"CSF3R"	"70-80"	"male"
"PNRC1"	0.105403843764495	-0.0214442031431836	0.101	0.077	1	"Mig"	"PNRC1"	"70-80"	"male"
"DST"	0.107367060992673	0.37515231020371	0.173	0.145	1	"Mig"	"DST"	"70-80"	"male"
"DDX17"	0.109072947655067	-0.103656394822373	0.342	0.293	1	"Mig"	"DDX17"	"70-80"	"male"
"LUC7L3"	0.109585206052378	0.770215644698473	0.243	0.215	1	"Mig"	"LUC7L3"	"70-80"	"male"
"HLA-DRA"	0.112920541487848	0.0929632609801794	0.451	0.416	1	"Mig"	"HLA-DRA"	"70-80"	"male"
"H3-3B"	0.112996296596691	0.0825320143624446	0.246	0.215	1	"Mig"	"H3-3B"	"70-80"	"male"
"TMIGD3"	0.11316487215711	0.526934535763879	0.136	0.111	1	"Mig"	"TMIGD3"	"70-80"	"male"
"PDGFA"	0.114574444184742	-0.652885878580108	0.279	0.309	1	"Mig"	"PDGFA"	"70-80"	"male"
"CLTC"	0.115291262076704	0.182257233646293	0.123	0.1	1	"Mig"	"CLTC"	"70-80"	"male"
"CAPZA2"	0.115785361925761	0.0722562001362206	0.19	0.159	1	"Mig"	"CAPZA2"	"70-80"	"male"
"ARID2"	0.120325770155979	-0.55710450459223	0.083	0.107	1	"Mig"	"ARID2"	"70-80"	"male"
"MTDH"	0.120340286066625	-0.261062713269982	0.142	0.115	1	"Mig"	"MTDH"	"70-80"	"male"
"ASAH1"	0.123391022622279	0.186148721078385	0.152	0.126	1	"Mig"	"ASAH1"	"70-80"	"male"
"TNRC6A"	0.124084787634171	-0.344794351538359	0.105	0.081	1	"Mig"	"TNRC6A"	"70-80"	"male"
"EIF4G3"	0.126220814930923	0.0205564246749423	0.216	0.185	1	"Mig"	"EIF4G3"	"70-80"	"male"
"SSR3"	0.126744940569496	-0.224993540770591	0.123	0.097	1	"Mig"	"SSR3"	"70-80"	"male"
"KIAA0930"	0.126818703520595	0.228638973839882	0.077	0.101	1	"Mig"	"KIAA0930"	"70-80"	"male"
"ATXN3"	0.130199060104413	-0.36620234430699	0.091	0.116	1	"Mig"	"ATXN3"	"70-80"	"male"
"TRA2B"	0.132492675489665	0.22695909981979	0.1	0.078	1	"Mig"	"TRA2B"	"70-80"	"male"
"TLR5"	0.132937113909519	0.141378830550045	0.197	0.168	1	"Mig"	"TLR5"	"70-80"	"male"
"CASP10"	0.133109782890981	-0.540672801747204	0.085	0.108	1	"Mig"	"CASP10"	"70-80"	"male"
"ZNF302"	0.135214174834796	-0.0689718474110905	0.666	0.628	1	"Mig"	"ZNF302"	"70-80"	"male"
"ZMAT3"	0.140599950639548	0.282488531855976	0.104	0.083	1	"Mig"	"ZMAT3"	"70-80"	"male"
"DCUN1D1"	0.145555800655999	-0.595834719284788	0.15	0.175	1	"Mig"	"DCUN1D1"	"70-80"	"male"
"VPS35"	0.150693329169772	-0.0679723308877356	0.12	0.096	1	"Mig"	"VPS35"	"70-80"	"male"
"RNF144B"	0.153317167056685	-0.141054887388702	0.083	0.105	1	"Mig"	"RNF144B"	"70-80"	"male"
"MTND2P28"	0.154456529996823	0.370499114073906	0.234	0.204	1	"Mig"	"MTND2P28"	"70-80"	"male"
"DRAM2"	0.154479289549982	-0.34717897750453	0.115	0.141	1	"Mig"	"DRAM2"	"70-80"	"male"
"FAM133B"	0.156779981800104	0.427446398154601	0.128	0.105	1	"Mig"	"FAM133B"	"70-80"	"male"
"CUL5"	0.157772872639893	-0.20890872401123	0.1	0.078	1	"Mig"	"CUL5"	"70-80"	"male"
"TMX1"	0.158751510542778	0.225129999176906	0.145	0.123	1	"Mig"	"TMX1"	"70-80"	"male"
"AMFR"	0.162332897796524	-0.452406132168321	0.43	0.443	1	"Mig"	"AMFR"	"70-80"	"male"
"CMC2"	0.163185636368501	-0.0783393176134725	0.096	0.118	1	"Mig"	"CMC2"	"70-80"	"male"
"AKAP9"	0.165697004145159	0.332318857931759	0.146	0.123	1	"Mig"	"AKAP9"	"70-80"	"male"
"SRPRB"	0.166225583777028	-0.471501884623399	0.09	0.111	1	"Mig"	"SRPRB"	"70-80"	"male"
"LRRFIP1"	0.167745238908875	0.503908438000006	0.161	0.137	1	"Mig"	"LRRFIP1"	"70-80"	"male"
"RGPD5"	0.168846710022402	-0.102947465281969	0.102	0.081	1	"Mig"	"RGPD5"	"70-80"	"male"
"CCDC117"	0.173878573879039	-0.389292823568685	0.127	0.104	1	"Mig"	"CCDC117"	"70-80"	"male"
"SAFB2"	0.174677820665968	0.63708915657355	0.119	0.098	1	"Mig"	"SAFB2"	"70-80"	"male"
"YWHAH"	0.175724463622509	-0.336607016385106	0.627	0.643	1	"Mig"	"YWHAH"	"70-80"	"male"
"RPN1"	0.178056600397228	0.25004500507367	0.22	0.254	1	"Mig"	"RPN1"	"70-80"	"male"
"SETD5"	0.178456872974787	-0.250082388769486	0.11	0.13	1	"Mig"	"SETD5"	"70-80"	"male"
"DOCK8"	0.185852816650591	-0.725859256099906	0.359	0.373	1	"Mig"	"DOCK8"	"70-80"	"male"
