"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"stage"	"gender"
"SNU13"	8.64172749156886e-18	-0.762167723022354	0.027	0.112	2.00038707974836e-13	"Mig"	"SNU13"	"80-90"	"female"
"TMEM176A"	1.0678164060519e-17	-0.518886966229277	0.024	0.107	2.47178141672893e-13	"Mig"	"TMEM176A"	"80-90"	"female"
"CBWD2"	1.108153587884e-17	-0.307133830822263	0.212	0.406	2.56515392523389e-13	"Mig"	"CBWD2"	"80-90"	"female"
"SRGAP2C"	1.41984198348171e-17	0.733064725997504	0.765	0.712	3.28665022336345e-13	"Mig"	"SRGAP2C"	"80-90"	"female"
"PDCD6"	1.54989941554501e-17	-0.49384591132107	0.028	0.114	3.58770716710358e-13	"Mig"	"PDCD6"	"80-90"	"female"
"ARPC4"	1.58707697847063e-17	0.0340725121018486	0.244	0.481	3.67376578976382e-13	"Mig"	"ARPC4"	"80-90"	"female"
"ATP5PB"	1.61472734156877e-17	-0.360444670235966	0.033	0.124	3.7377708502634e-13	"Mig"	"ATP5PB"	"80-90"	"female"
"CCNL1"	1.99002029253146e-17	0.0899796910574648	0.095	0.239	4.60649897315182e-13	"Mig"	"CCNL1"	"80-90"	"female"
"GLUL"	2.16271253088357e-17	-0.312690666651574	0.182	0.367	5.00624696648928e-13	"Mig"	"GLUL"	"80-90"	"female"
"YBX3"	2.18490386140307e-17	-0.482730718204073	0.066	0.187	5.05761545837583e-13	"Mig"	"YBX3"	"80-90"	"female"
"SELENOS"	2.45477744742704e-17	-1.04802606473444	0.04	0.138	5.68231883530412e-13	"Mig"	"SELENOS"	"80-90"	"female"
"HSPB1"	2.68718794334337e-17	1.63031651546642	0.26	0.089	6.22030265125123e-13	"Mig"	"HSPB1"	"80-90"	"female"
"EEF1A1P25"	2.89933766586376e-17	-0.253976426195092	0.198	0.385	6.71138682894142e-13	"Mig"	"EEF1A1P25"	"80-90"	"female"
"COPE"	2.98161996686939e-17	-0.477854763169276	0.03	0.118	6.90185389930925e-13	"Mig"	"COPE"	"80-90"	"female"
"GNB2"	3.14790440957461e-17	-0.883319519133215	0.027	0.11	7.2867691272833e-13	"Mig"	"GNB2"	"80-90"	"female"
"MTDH"	3.72869147773892e-17	-0.658852909916284	0.122	0.276	8.63117503267005e-13	"Mig"	"MTDH"	"80-90"	"female"
"DNTTIP2"	3.96109343775731e-17	-0.352894910886948	0.046	0.15	9.16913908972063e-13	"Mig"	"DNTTIP2"	"80-90"	"female"
"CFAP97"	4.57043053581015e-17	-0.309330495398777	0.046	0.15	1.05796326042933e-12	"Mig"	"CFAP97"	"80-90"	"female"
"TXN"	4.97238592698521e-17	-0.475812463569434	0.035	0.128	1.15100789437854e-12	"Mig"	"TXN"	"80-90"	"female"
"TMA7"	5.15814366090117e-17	-0.432361379672725	0.172	0.351	1.1940070946254e-12	"Mig"	"TMA7"	"80-90"	"female"
"PTP4A2"	5.46496123230855e-17	-0.291674358036057	0.114	0.266	1.26502922605478e-12	"Mig"	"PTP4A2"	"80-90"	"female"
"IFNGR2"	5.86663533818903e-17	-0.414465364451253	0.161	0.335	1.358008748084e-12	"Mig"	"IFNGR2"	"80-90"	"female"
"HLA-E"	6.29658010062434e-17	-0.251039252299018	0.297	0.523	1.45753236169252e-12	"Mig"	"HLA-E"	"80-90"	"female"
"UQCRFS1"	6.34717823382819e-17	-0.608614863371548	0.024	0.103	1.46924481756655e-12	"Mig"	"UQCRFS1"	"80-90"	"female"
"NDUFAB1"	6.81784355666693e-17	-0.43313287909802	0.027	0.11	1.57819442649726e-12	"Mig"	"NDUFAB1"	"80-90"	"female"
"SSBP1"	6.89958851927059e-17	-0.277092610274389	0.037	0.132	1.59711675044076e-12	"Mig"	"SSBP1"	"80-90"	"female"
"KRT10"	7.38757764342521e-17	-0.755922658249157	0.044	0.146	1.71007647290007e-12	"Mig"	"KRT10"	"80-90"	"female"
"H2AZ1"	8.13228190031317e-17	-0.889997753857077	0.044	0.144	1.88246061428449e-12	"Mig"	"H2AZ1"	"80-90"	"female"
"TSG101"	8.51831251603935e-17	-0.255896230637832	0.024	0.105	1.97181898121279e-12	"Mig"	"TSG101"	"80-90"	"female"
"NOP53"	1.00856063820633e-16	-0.427968635552846	0.069	0.189	2.33461616532001e-12	"Mig"	"NOP53"	"80-90"	"female"
"PUM3"	1.02348369856535e-16	-0.981511529427937	0.055	0.164	2.36916006543908e-12	"Mig"	"PUM3"	"80-90"	"female"
"SKP1"	1.02841648612781e-16	-0.70825948970961	0.068	0.187	2.38057848208865e-12	"Mig"	"SKP1"	"80-90"	"female"
"SSR1"	1.11969299321649e-16	-0.766925629118152	0.191	0.371	2.59186534069753e-12	"Mig"	"SSR1"	"80-90"	"female"
"NACA"	1.20435525106412e-16	-0.58074800884202	0.149	0.312	2.78784153516323e-12	"Mig"	"NACA"	"80-90"	"female"
"TMEM258"	1.21057776210929e-16	-0.915954773581177	0.047	0.148	2.80224540373057e-12	"Mig"	"TMEM258"	"80-90"	"female"
"H3-3A"	1.21589430700369e-16	-0.399164363425699	0.13	0.286	2.81455214185215e-12	"Mig"	"H3-3A"	"80-90"	"female"
"MTCH1"	1.34328255476722e-16	-0.684722479471566	0.036	0.128	3.10943045777516e-12	"Mig"	"MTCH1"	"80-90"	"female"
"NOP58"	1.61673217318227e-16	-0.493461652762182	0.092	0.229	3.74241163448233e-12	"Mig"	"NOP58"	"80-90"	"female"
"LAMTOR5"	1.62475049243044e-16	-0.701905100356704	0.03	0.114	3.76097243987798e-12	"Mig"	"LAMTOR5"	"80-90"	"female"
"C4orf48"	1.65886573407862e-16	-0.475075600375179	0.034	0.124	3.83994240124519e-12	"Mig"	"C4orf48"	"80-90"	"female"
"MIR1244-2"	1.67962837120943e-16	-0.636368378715559	0.095	0.227	3.88800375367558e-12	"Mig"	"MIR1244-2"	"80-90"	"female"
"PYGL"	1.9836997361155e-16	-0.262627291863711	0.087	0.219	4.59186814916015e-12	"Mig"	"PYGL"	"80-90"	"female"
"SIGLEC14"	2.00401393646721e-16	-0.42353781491786	0.267	0.483	4.63889146013429e-12	"Mig"	"SIGLEC14"	"80-90"	"female"
"GSTO1"	2.05656574941977e-16	-0.612774569210743	0.024	0.101	4.76053839675689e-12	"Mig"	"GSTO1"	"80-90"	"female"
"CBWD3"	2.09619305020037e-16	-0.363906081125358	0.248	0.444	4.85226767260382e-12	"Mig"	"CBWD3"	"80-90"	"female"
"SH3TC1"	2.57200440961492e-16	-0.567280809895779	0.038	0.13	5.95367580737662e-12	"Mig"	"SH3TC1"	"80-90"	"female"
"DNPH1"	2.63600783718849e-16	-0.569562465346424	0.024	0.103	6.10183094152392e-12	"Mig"	"DNPH1"	"80-90"	"female"
"EIF3M"	2.67745951920323e-16	-0.392478987129456	0.035	0.124	6.19778329505163e-12	"Mig"	"EIF3M"	"80-90"	"female"
"CASP4"	3.31308356471879e-16	-0.393295175170276	0.051	0.156	7.66912583561105e-12	"Mig"	"CASP4"	"80-90"	"female"
"VPS29"	3.56770790259891e-16	-0.713296278063736	0.071	0.189	8.25853025293596e-12	"Mig"	"VPS29"	"80-90"	"female"
"PSMA4"	3.64272875336173e-16	-0.653016380639739	0.042	0.138	8.43218851828174e-12	"Mig"	"PSMA4"	"80-90"	"female"
"HLA-DQA1"	3.81597387673611e-16	-0.581452187737142	0.115	0.26	8.83321632986876e-12	"Mig"	"HLA-DQA1"	"80-90"	"female"
"MIR1244-3"	4.27126537326123e-16	-0.513748815483011	0.089	0.217	9.8871250860251e-12	"Mig"	"MIR1244-3"	"80-90"	"female"
"HMGN3"	4.31829689512753e-16	-0.662196136501577	0.069	0.187	9.99599365284122e-12	"Mig"	"HMGN3"	"80-90"	"female"
"CBWD5"	4.68870940485329e-16	-0.311531901765615	0.26	0.454	1.08534245303544e-11	"Mig"	"CBWD5"	"80-90"	"female"
"BRK1"	4.91285168271141e-16	-0.529597250509943	0.045	0.144	1.13722690751404e-11	"Mig"	"BRK1"	"80-90"	"female"
"COX5A"	4.97085694813691e-16	-0.510493319234045	0.026	0.105	1.15065396635473e-11	"Mig"	"COX5A"	"80-90"	"female"
"MFF"	5.37620329147125e-16	-0.211762860132267	0.025	0.103	1.24448353790976e-11	"Mig"	"MFF"	"80-90"	"female"
"CALM2"	5.91402707603584e-16	-0.287248403067726	0.433	0.684	1.36897898756078e-11	"Mig"	"CALM2"	"80-90"	"female"
"MTRNR2L1"	6.66526103889982e-16	-0.800268806046387	0.177	0.318	1.54287462528453e-11	"Mig"	"MTRNR2L1"	"80-90"	"female"
"LARS1"	7.91862665052111e-16	-0.606841208764058	0.084	0.209	1.83300369706263e-11	"Mig"	"LARS1"	"80-90"	"female"
"PTMA"	7.95157290670169e-16	-0.599205352991452	0.473	0.667	1.84063009644331e-11	"Mig"	"PTMA"	"80-90"	"female"
"SNRPD2"	8.82760134181008e-16	-0.594844076684514	0.039	0.13	2.0434131586022e-11	"Mig"	"SNRPD2"	"80-90"	"female"
"NAGA"	1.0287263501056e-15	-0.542644286829246	0.044	0.14	2.38129575522444e-11	"Mig"	"NAGA"	"80-90"	"female"
"SCAMP2"	1.15937227545931e-15	-0.368985789611385	0.104	0.245	2.6837149432332e-11	"Mig"	"SCAMP2"	"80-90"	"female"
"TIAM1"	1.18762521488682e-15	1.82306616040003	0.233	0.081	2.74911484742001e-11	"Mig"	"TIAM1"	"80-90"	"female"
"ERICH1"	1.23606442517897e-15	-0.825612650393876	0.045	0.142	2.86124193140428e-11	"Mig"	"ERICH1"	"80-90"	"female"
"APLP2"	1.28945902203318e-15	-0.645497689841955	0.192	0.365	2.9848397442024e-11	"Mig"	"APLP2"	"80-90"	"female"
"BACH1"	1.2919917103428e-15	-0.857004041095149	0.054	0.158	2.99070241110151e-11	"Mig"	"BACH1"	"80-90"	"female"
"GRIK1-AS2"	1.2919917103428e-15	-0.857004041095149	0.054	0.158	2.99070241110151e-11	"Mig"	"GRIK1-AS2"	"80-90"	"female"
"ADA2"	1.36769543052745e-15	-0.36936214373744	0.027	0.107	3.16594138258494e-11	"Mig"	"ADA2"	"80-90"	"female"
"EIF4H"	1.5420054530858e-15	-0.291966087020251	0.043	0.138	3.569434222803e-11	"Mig"	"EIF4H"	"80-90"	"female"
"SELENOT"	1.60388811648181e-15	-0.399801504976201	0.039	0.13	3.71268021203209e-11	"Mig"	"SELENOT"	"80-90"	"female"
"SIPA1L2"	1.6760941688317e-15	-0.576034370474252	0.053	0.156	3.87982278201163e-11	"Mig"	"SIPA1L2"	"80-90"	"female"
"LRRFIP1"	1.94079078400148e-15	-0.226312832445804	0.134	0.288	4.49254250680662e-11	"Mig"	"LRRFIP1"	"80-90"	"female"
"CMTM7"	2.02990237442582e-15	-0.624595320549294	0.036	0.124	4.6988180163209e-11	"Mig"	"CMTM7"	"80-90"	"female"
"ATM"	2.16160587265891e-15	1.74135189725815	0.334	0.164	5.00368527403085e-11	"Mig"	"ATM"	"80-90"	"female"
"SCFD1"	2.16193173463737e-15	-0.490529373099392	0.033	0.118	5.00443957933858e-11	"Mig"	"SCFD1"	"80-90"	"female"
"TARS1"	2.16469172192025e-15	-0.783206252609614	0.027	0.105	5.010828397901e-11	"Mig"	"TARS1"	"80-90"	"female"
"PIK3R1"	2.49017470658253e-15	-0.908009886848089	0.104	0.237	5.76425641079723e-11	"Mig"	"PIK3R1"	"80-90"	"female"
"NAPSB"	2.4931556324658e-15	-1.14642749953539	0.033	0.116	5.77115665803183e-11	"Mig"	"NAPSB"	"80-90"	"female"
"PTBP1"	2.5398273987886e-15	-0.221959331571766	0.026	0.103	5.87919246271584e-11	"Mig"	"PTBP1"	"80-90"	"female"
"XRN2"	2.75550562172282e-15	-0.274875822804303	0.031	0.114	6.37844441316398e-11	"Mig"	"XRN2"	"80-90"	"female"
"DRAP1"	2.78859997826643e-15	-0.495053373944891	0.048	0.146	6.45505122969113e-11	"Mig"	"DRAP1"	"80-90"	"female"
"TMEM50A"	3.06686524005617e-15	-0.229432046448529	0.048	0.146	7.09917965768201e-11	"Mig"	"TMEM50A"	"80-90"	"female"
"CD74"	3.1234772131248e-15	-0.485894982734925	0.834	0.899	7.23022505294128e-11	"Mig"	"CD74"	"80-90"	"female"
"HLA-DMA"	3.24571545966279e-15	-0.448300933118742	0.162	0.327	7.51318214602742e-11	"Mig"	"HLA-DMA"	"80-90"	"female"
"PFKFB2"	3.29895144162636e-15	-0.404635071829833	0.031	0.114	7.63641279707669e-11	"Mig"	"PFKFB2"	"80-90"	"female"
"CISD3"	3.3069584411918e-15	-0.266284513482943	0.028	0.107	7.65494739967077e-11	"Mig"	"CISD3"	"80-90"	"female"
"ANXA5"	3.38461635734164e-15	-0.473655137644177	0.08	0.201	7.83470994397442e-11	"Mig"	"ANXA5"	"80-90"	"female"
"HP1BP3"	3.8746747108734e-15	1.56803984047839	0.376	0.207	8.96909702072975e-11	"Mig"	"HP1BP3"	"80-90"	"female"
"AKR1B1"	3.95967326048653e-15	-0.641565003357359	0.106	0.241	9.16585166337421e-11	"Mig"	"AKR1B1"	"80-90"	"female"
"MICOS10"	4.59211931745186e-15	-0.339271275492907	0.058	0.164	1.06298377960376e-10	"Mig"	"MICOS10"	"80-90"	"female"
"PILRA"	4.6464440962551e-15	-0.606223239799852	0.064	0.174	1.07555887940113e-10	"Mig"	"PILRA"	"80-90"	"female"
"EEF1A1"	4.95908279979961e-15	-0.421938086672967	0.461	0.673	1.14792848649761e-10	"Mig"	"EEF1A1"	"80-90"	"female"
"NCL"	5.041926886238e-15	-0.632520298590617	0.129	0.274	1.16710523562637e-10	"Mig"	"NCL"	"80-90"	"female"
"SERP1"	5.24347598719798e-15	-0.294223241718225	0.102	0.237	1.21375982151659e-10	"Mig"	"SERP1"	"80-90"	"female"
"GSTM4"	5.26856365077565e-15	-0.609515474208649	0.027	0.105	1.21956711388155e-10	"Mig"	"GSTM4"	"80-90"	"female"
"SLTM"	5.46915980165089e-15	0.0583133212780582	0.102	0.237	1.26600111088615e-10	"Mig"	"SLTM"	"80-90"	"female"
"COLGALT1"	5.84459103661671e-15	-0.542145305760082	0.2	0.375	1.35290593315604e-10	"Mig"	"COLGALT1"	"80-90"	"female"
"UBL5"	6.01898317762029e-15	-0.462262080160171	0.057	0.16	1.39327422595555e-10	"Mig"	"UBL5"	"80-90"	"female"
"NDUFB7"	7.06639220433539e-15	-0.379688810067874	0.037	0.124	1.63572846745956e-10	"Mig"	"NDUFB7"	"80-90"	"female"
"SEC14L1"	7.22426468003133e-15	-0.404578065219311	0.058	0.162	1.67227278813365e-10	"Mig"	"SEC14L1"	"80-90"	"female"
"ELOB"	7.59185158269959e-15	-0.537515623828434	0.103	0.235	1.7573618043633e-10	"Mig"	"ELOB"	"80-90"	"female"
"RASSF2"	8.72928888258836e-15	-0.426068513863316	0.088	0.211	2.02065579054155e-10	"Mig"	"RASSF2"	"80-90"	"female"
"VDAC1"	8.85976753915993e-15	-0.346066963323698	0.038	0.126	2.05085898996474e-10	"Mig"	"VDAC1"	"80-90"	"female"
"SLC25A6"	1.04053679309432e-14	-0.650195560704271	0.042	0.132	2.40863456865473e-10	"Mig"	"SLC25A6"	"80-90"	"female"
"MRPL52"	1.2682969040235e-14	-0.232003075957947	0.028	0.105	2.93585367343361e-10	"Mig"	"MRPL52"	"80-90"	"female"
"GNB1"	1.2746159627174e-14	-0.227004134259635	0.042	0.132	2.95048103049823e-10	"Mig"	"GNB1"	"80-90"	"female"
"RDH11"	1.28061763646356e-14	-0.179224303148802	0.055	0.158	2.96437370488585e-10	"Mig"	"RDH11"	"80-90"	"female"
"CLTC"	1.41234168264164e-14	-0.449599445822214	0.112	0.249	3.26928852697887e-10	"Mig"	"CLTC"	"80-90"	"female"
"GAS6"	1.52740516945329e-14	-0.378642423758494	0.045	0.138	3.53563748625048e-10	"Mig"	"GAS6"	"80-90"	"female"
"TGOLN2"	1.55097975850541e-14	-0.203746905903071	0.106	0.241	3.59020794498833e-10	"Mig"	"TGOLN2"	"80-90"	"female"
"CBWD6"	1.57650400564196e-14	-0.253463792984923	0.249	0.434	3.64929147226001e-10	"Mig"	"CBWD6"	"80-90"	"female"
"SRSF10"	1.60419367846163e-14	-0.736434858559287	0.054	0.152	3.71338752690299e-10	"Mig"	"SRSF10"	"80-90"	"female"
"RNF7"	1.75929695729764e-14	-0.474437993828997	0.031	0.11	4.07242059675259e-10	"Mig"	"RNF7"	"80-90"	"female"
"VSIR"	1.94946283537515e-14	-0.491536789085712	0.137	0.282	4.51261657132639e-10	"Mig"	"VSIR"	"80-90"	"female"
"SMDT1"	2.00560365827236e-14	-0.861465100943488	0.034	0.114	4.64257134816886e-10	"Mig"	"SMDT1"	"80-90"	"female"
"MED12L"	2.61930370757603e-14	1.59641878789285	0.298	0.146	6.063164222297e-10	"Mig"	"MED12L"	"80-90"	"female"
"SRGN"	2.62272282110903e-14	-0.363270417831282	0.196	0.367	6.07107878630319e-10	"Mig"	"SRGN"	"80-90"	"female"
"RNASET2"	2.69948149475217e-14	-0.449349018674008	0.526	0.734	6.24875976405232e-10	"Mig"	"RNASET2"	"80-90"	"female"
"TXNDC12"	3.29897390158068e-14	-0.389144115631591	0.042	0.13	7.63646478737896e-10	"Mig"	"TXNDC12"	"80-90"	"female"
"FKBP5"	3.65406516951817e-14	-0.0341028686107077	0.217	0.4	8.45843005440066e-10	"Mig"	"FKBP5"	"80-90"	"female"
"PYCARD"	3.75616067566085e-14	-0.615346928125346	0.044	0.134	8.69476073201974e-10	"Mig"	"PYCARD"	"80-90"	"female"
"PLCB2"	4.29908237938135e-14	-0.422628065157853	0.055	0.154	9.95151589179195e-10	"Mig"	"PLCB2"	"80-90"	"female"
"SSR3"	4.47864941692157e-14	-0.558674337288992	0.059	0.16	1.03671776702901e-09	"Mig"	"SSR3"	"80-90"	"female"
"IL6ST"	5.40697477071019e-14	1.2423847846197	0.467	0.323	1.25160651992399e-09	"Mig"	"IL6ST"	"80-90"	"female"
"ABI3"	5.42711146134637e-14	-0.779487946109989	0.057	0.156	1.25626776107246e-09	"Mig"	"ABI3"	"80-90"	"female"
"CHCHD10"	5.59809009851714e-14	-0.447388897837185	0.037	0.118	1.29584589600475e-09	"Mig"	"CHCHD10"	"80-90"	"female"
"TAF1D"	6.21696104217131e-14	-0.617592444281446	0.093	0.213	1.43910214204181e-09	"Mig"	"TAF1D"	"80-90"	"female"
"CD81"	6.81081172318111e-14	-0.293548902109872	0.171	0.333	1.57656669768196e-09	"Mig"	"CD81"	"80-90"	"female"
"IL1RAP"	6.91669940668568e-14	-0.515560212865957	0.065	0.17	1.6010775786596e-09	"Mig"	"IL1RAP"	"80-90"	"female"
"CHP1"	6.97412431136305e-14	-0.388870287668053	0.175	0.335	1.61437029559432e-09	"Mig"	"CHP1"	"80-90"	"female"
"TMBIM6"	7.75495923160708e-14	0.222684521373667	0.252	0.46	1.79511796293241e-09	"Mig"	"TMBIM6"	"80-90"	"female"
"SLC11A2"	8.08575510111957e-14	-0.288198401826903	0.04	0.124	1.87169059080716e-09	"Mig"	"SLC11A2"	"80-90"	"female"
"OSTM1"	8.2860254547322e-14	-0.496424902092311	0.027	0.101	1.91804917226141e-09	"Mig"	"OSTM1"	"80-90"	"female"
"DDX18"	8.71881498128117e-14	-0.765550328828444	0.055	0.152	2.01823129186696e-09	"Mig"	"DDX18"	"80-90"	"female"
"RAB31"	9.41535903654636e-14	-0.311703085280773	0.125	0.262	2.17946730977975e-09	"Mig"	"RAB31"	"80-90"	"female"
"TMEM33"	1.00556400419667e-13	-0.617309261937609	0.15	0.296	2.32767955691445e-09	"Mig"	"TMEM33"	"80-90"	"female"
"COX1"	1.04902845473484e-13	-0.336585441689214	0.512	0.736	2.42829106702022e-09	"Mig"	"COX1"	"80-90"	"female"
"QARS1"	1.07501661384241e-13	-0.270429303218005	0.03	0.107	2.48844845772241e-09	"Mig"	"QARS1"	"80-90"	"female"
"NDUFA12"	1.10019196308152e-13	-0.520946698828966	0.041	0.126	2.54672435614111e-09	"Mig"	"NDUFA12"	"80-90"	"female"
"PHPT1"	1.13853156651879e-13	-1.01068621215681	0.052	0.146	2.63547287017769e-09	"Mig"	"PHPT1"	"80-90"	"female"
"ZNF706"	1.15506572230905e-13	-0.528069719569735	0.05	0.142	2.673746134001e-09	"Mig"	"ZNF706"	"80-90"	"female"
"TMED4"	1.17393853808408e-13	-0.190451496434239	0.186	0.353	2.71743292795702e-09	"Mig"	"TMED4"	"80-90"	"female"
"TUBB"	1.26700965039854e-13	-0.857479005166232	0.054	0.148	2.93287393874255e-09	"Mig"	"TUBB"	"80-90"	"female"
"TCF25"	1.351190790115e-13	-1.07080037505802	0.062	0.162	3.1277364409582e-09	"Mig"	"TCF25"	"80-90"	"female"
"ATP5IF1"	1.39213160162469e-13	-0.391850063628912	0.041	0.126	3.22250623144083e-09	"Mig"	"ATP5IF1"	"80-90"	"female"
"ZNF302"	1.50732161666921e-13	0.933386284421577	0.611	0.473	3.48914807826589e-09	"Mig"	"ZNF302"	"80-90"	"female"
"TOMM7"	1.61762548591112e-13	-1.02865112087749	0.057	0.152	3.74447947478706e-09	"Mig"	"TOMM7"	"80-90"	"female"
"PDIA3"	1.62362795493767e-13	-0.36109477090557	0.1	0.225	3.75837399008972e-09	"Mig"	"PDIA3"	"80-90"	"female"
"PRDX3"	1.63215932860566e-13	-0.566011928905573	0.038	0.12	3.77812241385639e-09	"Mig"	"PRDX3"	"80-90"	"female"
"SYNCRIP"	1.74955945987939e-13	-0.271367854058951	0.053	0.148	4.0498802377288e-09	"Mig"	"SYNCRIP"	"80-90"	"female"
"MIR1244-4"	1.77759768460968e-13	-0.464393369871846	0.086	0.199	4.11478312033449e-09	"Mig"	"MIR1244-4"	"80-90"	"female"
"HNRNPD"	1.92790107416682e-13	-0.10900947017328	0.076	0.185	4.46270540648136e-09	"Mig"	"HNRNPD"	"80-90"	"female"
"AUP1"	1.98793172458842e-13	-0.706230795944033	0.055	0.15	4.60166435607728e-09	"Mig"	"AUP1"	"80-90"	"female"
"EEF1A1P19"	2.08554885209655e-13	-0.0218404963308075	0.141	0.288	4.8276284828331e-09	"Mig"	"EEF1A1P19"	"80-90"	"female"
"CLEC7A"	2.18145579123797e-13	-0.195086297421967	0.424	0.661	5.04963386555766e-09	"Mig"	"CLEC7A"	"80-90"	"female"
"COMMD1"	2.36853865232692e-13	-0.39648224817519	0.063	0.164	5.48269327240635e-09	"Mig"	"COMMD1"	"80-90"	"female"
"HSPA5P1"	2.39457051201446e-13	-0.173305216126514	0.041	0.124	5.54295182121108e-09	"Mig"	"HSPA5P1"	"80-90"	"female"
"SLC16A3"	2.61164935995711e-13	-0.62763042881814	0.044	0.128	6.04544593842872e-09	"Mig"	"SLC16A3"	"80-90"	"female"
"APMAP"	2.75625580262404e-13	-0.30895179398763	0.143	0.29	6.38018093191413e-09	"Mig"	"APMAP"	"80-90"	"female"
"UQCR11"	2.88472991230651e-13	-0.371687508993624	0.074	0.181	6.67757280100712e-09	"Mig"	"UQCR11"	"80-90"	"female"
"RWDD1"	3.0206187460465e-13	-0.523401227797688	0.045	0.132	6.99212827334845e-09	"Mig"	"RWDD1"	"80-90"	"female"
"SPCS3"	3.08103846877312e-13	-0.14959655963056	0.146	0.29	7.13198784751602e-09	"Mig"	"SPCS3"	"80-90"	"female"
"MRPL57"	3.93270399095719e-13	-1.23746539312917	0.038	0.118	9.10342319826769e-09	"Mig"	"MRPL57"	"80-90"	"female"
"PRDX5"	4.04926509862576e-13	-0.543250506965067	0.032	0.107	9.3732388502989e-09	"Mig"	"PRDX5"	"80-90"	"female"
"CRTAP"	4.29442192614889e-13	-0.282262687381754	0.038	0.118	9.94072787464944e-09	"Mig"	"CRTAP"	"80-90"	"female"
"HNRNPF"	4.5642882855996e-13	-0.538150391794381	0.041	0.124	1.05654145235059e-08	"Mig"	"HNRNPF"	"80-90"	"female"
"GABARAPL2"	5.50764949015991e-13	0.0836138923771507	0.04	0.122	1.27491070398222e-08	"Mig"	"GABARAPL2"	"80-90"	"female"
"WNT5A"	6.70901715495771e-13	-0.242002790181445	0.131	0.266	1.55300329102961e-08	"Mig"	"WNT5A"	"80-90"	"female"
"GSPT1"	8.45063858030376e-13	-0.612109092120441	0.042	0.124	1.95615381856871e-08	"Mig"	"GSPT1"	"80-90"	"female"
"MARCKS"	1.00994939020064e-12	0.950028137748725	0.647	0.576	2.33783084843643e-08	"Mig"	"MARCKS"	"80-90"	"female"
"ATF6"	1.01629605724873e-12	-0.393570853719572	0.077	0.183	2.35252211331936e-08	"Mig"	"ATF6"	"80-90"	"female"
"STAB1"	1.11603112713664e-12	-0.418758170235423	0.043	0.126	2.5833888530959e-08	"Mig"	"STAB1"	"80-90"	"female"
"CSTB"	1.12343563894025e-12	-0.338743704798399	0.057	0.15	2.60052881701889e-08	"Mig"	"CSTB"	"80-90"	"female"
"ATG3"	1.14572925516018e-12	-0.470545156874302	0.047	0.132	2.65213407984479e-08	"Mig"	"ATG3"	"80-90"	"female"
"TSPAN3"	1.15091814401091e-12	-0.436899091966784	0.061	0.156	2.66414531975647e-08	"Mig"	"TSPAN3"	"80-90"	"female"
"PLXDC2"	1.25617861047261e-12	1.15181927529504	0.43	0.286	2.907802247522e-08	"Mig"	"PLXDC2"	"80-90"	"female"
"ATP5MGL"	1.26067723374795e-12	-0.064410363534621	0.03	0.101	2.91821566067975e-08	"Mig"	"ATP5MGL"	"80-90"	"female"
"CYRIB"	1.36070582287238e-12	-0.218443682588195	0.139	0.278	3.14976183878498e-08	"Mig"	"CYRIB"	"80-90"	"female"
"CNBP"	1.48382156313799e-12	-0.353858854288116	0.091	0.205	3.43475015435183e-08	"Mig"	"CNBP"	"80-90"	"female"
"CNOT9"	1.61908314924922e-12	-0.531991583309004	0.122	0.25	3.7478536738821e-08	"Mig"	"CNOT9"	"80-90"	"female"
"CYTH1"	1.62594497388916e-12	-0.526795869481715	0.039	0.118	3.76373742555864e-08	"Mig"	"CYTH1"	"80-90"	"female"
"RUNX1"	1.74353315750229e-12	-0.648296022259074	0.079	0.183	4.0359305529863e-08	"Mig"	"RUNX1"	"80-90"	"female"
"LOC100506403"	1.74353315750229e-12	-0.648296022259074	0.079	0.183	4.0359305529863e-08	"Mig"	"LOC100506403"	"80-90"	"female"
"GAB3"	1.79723353759685e-12	-0.353338667200356	0.065	0.164	4.16023619282918e-08	"Mig"	"GAB3"	"80-90"	"female"
"SSU72"	1.82806493795686e-12	-0.538739322805644	0.064	0.16	4.23160471838254e-08	"Mig"	"SSU72"	"80-90"	"female"
"SAT1"	2.23980390488665e-12	-0.491234652847043	0.722	0.892	5.18469807903161e-08	"Mig"	"SAT1"	"80-90"	"female"
"NDUFB4"	2.26756556586654e-12	-0.209777331470042	0.061	0.158	5.24896077186787e-08	"Mig"	"NDUFB4"	"80-90"	"female"
"ARF6"	2.47761169216201e-12	-0.385406065648908	0.151	0.292	5.73517554501663e-08	"Mig"	"ARF6"	"80-90"	"female"
"TRA2A"	2.71457579866475e-12	0.478354061027545	0.625	0.55	6.28370005874916e-08	"Mig"	"TRA2A"	"80-90"	"female"
"IL18"	2.7691204234476e-12	-0.424914868300522	0.095	0.209	6.40995995619651e-08	"Mig"	"IL18"	"80-90"	"female"
"PFDN2"	2.93566830208155e-12	-0.60946909477274	0.039	0.116	6.79548498565836e-08	"Mig"	"PFDN2"	"80-90"	"female"
"UNC93B1"	3.39633357052772e-12	-0.591032807688265	0.041	0.12	7.86183294905756e-08	"Mig"	"UNC93B1"	"80-90"	"female"
"CPM"	3.51401067628646e-12	-0.342621864028434	0.049	0.136	8.13423191346789e-08	"Mig"	"CPM"	"80-90"	"female"
