"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"stage"
"MAPKAP1"	0.00144392596843589	-0.0513731172432507	0.072	0.131	1	"Mig"	"MAPKAP1"	"12-20"
"DCAF10"	0.00146229486180969	-0.210677697130325	0.167	0.249	1	"Mig"	"DCAF10"	"12-20"
"HSP90AB1"	0.00147325865334427	0.428395653290385	0.534	0.481	1	"Mig"	"HSP90AB1"	"12-20"
"DAP3"	0.00147463671782878	-0.092901000279176	0.159	0.249	1	"Mig"	"DAP3"	"12-20"
"DNAJA1"	0.00148239994643146	0.424044139487692	0.264	0.195	1	"Mig"	"DNAJA1"	"12-20"
"TMEM106B"	0.00148886171717437	-0.0640769237458388	0.145	0.23	1	"Mig"	"TMEM106B"	"12-20"
"ITPR2"	0.00150344285172521	0.236843546019649	0.74	0.735	1	"Mig"	"ITPR2"	"12-20"
"SP1"	0.00151337879432183	0.544478497263176	0.276	0.21	1	"Mig"	"SP1"	"12-20"
"LIG1"	0.0015136311535863	-0.129484853117173	0.08	0.142	1	"Mig"	"LIG1"	"12-20"
"TRIM72"	0.0015179502844126	-0.223188820338325	0.295	0.398	1	"Mig"	"TRIM72"	"12-20"
"TCIRG1"	0.00152625363461559	-0.166125787527094	0.146	0.225	1	"Mig"	"TCIRG1"	"12-20"
"PPM1M"	0.00152687352735724	-0.149102941629855	0.068	0.125	1	"Mig"	"PPM1M"	"12-20"
"DNAJC5"	0.00153156201509821	-0.225200637608255	0.096	0.164	1	"Mig"	"DNAJC5"	"12-20"
"SYNCRIP"	0.00153758014838942	0.541377229920876	0.313	0.252	1	"Mig"	"SYNCRIP"	"12-20"
"PRPF38A"	0.0015526777920662	-0.216980168333627	0.127	0.201	1	"Mig"	"PRPF38A"	"12-20"
"TSIX"	0.00155394007908865	-0.148921234864374	0.214	0.309	1	"Mig"	"TSIX"	"12-20"
"RP11-468E2.11"	0.00155622814677992	-0.195388460521705	0.053	0.105	1	"Mig"	"RP11-468E2.11"	"12-20"
"YTHDC1"	0.00158300169474923	0.30037166510354	0.274	0.208	1	"Mig"	"YTHDC1"	"12-20"
"ATF7IP"	0.00164752727249504	0.380123850320771	0.375	0.309	1	"Mig"	"ATF7IP"	"12-20"
"LPAR1"	0.00167741610529919	0.360761936788962	0.153	0.094	1	"Mig"	"LPAR1"	"12-20"
"ACTR2"	0.00168559874424773	0.349050779355769	0.609	0.558	1	"Mig"	"ACTR2"	"12-20"
"CAPN15"	0.00170797951883751	0.465200030220359	0.243	0.177	1	"Mig"	"CAPN15"	"12-20"
"CYTH4"	0.00172571387330164	-0.224861867928311	0.301	0.403	1	"Mig"	"CYTH4"	"12-20"
"ITM2C"	0.00172987760341373	-0.216350538249455	0.453	0.567	1	"Mig"	"ITM2C"	"12-20"
"BLOC1S5-TXNDC5"	0.00173258240235938	-0.222909387633178	0.066	0.123	1	"Mig"	"BLOC1S5-TXNDC5"	"12-20"
"PLEKHA2"	0.00175246546946965	0.456271004890261	0.386	0.319	1	"Mig"	"PLEKHA2"	"12-20"
"NNT-AS1"	0.00176134985818558	-0.277389866790804	0.149	0.225	1	"Mig"	"NNT-AS1"	"12-20"
"TPP1"	0.00177783535193854	-0.162997308970664	0.412	0.519	1	"Mig"	"TPP1"	"12-20"
"TGS1"	0.00179848843861526	-0.176956643744824	0.059	0.112	1	"Mig"	"TGS1"	"12-20"
"RDH11"	0.00180870906164521	-0.213472963938262	0.118	0.186	1	"Mig"	"RDH11"	"12-20"
"FCER1G"	0.00181348229648443	-0.129270615103428	0.419	0.538	1	"Mig"	"FCER1G"	"12-20"
"RP11-421E14.2"	0.00182080246139355	-0.292476945221274	0.071	0.127	1	"Mig"	"RP11-421E14.2"	"12-20"
"ARPC4"	0.00184306884704296	-0.015802972506723	0.196	0.289	1	"Mig"	"ARPC4"	"12-20"
"C12orf65"	0.00184529503023558	-0.202829169182503	0.217	0.313	1	"Mig"	"C12orf65"	"12-20"
"CDC123"	0.00189677650082677	-0.0959258334444901	0.081	0.142	1	"Mig"	"CDC123"	"12-20"
"OSBPL1A"	0.00189899872243459	0.382865127378394	0.125	0.072	1	"Mig"	"OSBPL1A"	"12-20"
"SYNE1"	0.00193259019204599	-0.168420784124666	0.081	0.142	1	"Mig"	"SYNE1"	"12-20"
"LST1"	0.00193536959345183	-0.201505247579695	0.335	0.442	1	"Mig"	"LST1"	"12-20"
"HMGN2"	0.00194492546042956	-0.1586958456796	0.258	0.359	1	"Mig"	"HMGN2"	"12-20"
"ARRDC3"	0.00197094039261078	-0.241476283710777	0.102	0.168	1	"Mig"	"ARRDC3"	"12-20"
"ZYX"	0.00198164902990595	0.292905774706063	0.224	0.153	1	"Mig"	"ZYX"	"12-20"
"HLA-DPA1"	0.0020007399495096	0.254004978213563	0.693	0.652	1	"Mig"	"HLA-DPA1"	"12-20"
"UBE2Q1"	0.00201076465836595	-0.14404600468702	0.081	0.142	1	"Mig"	"UBE2Q1"	"12-20"
"TRA2B"	0.00201396722878355	0.47410004193309	0.429	0.37	1	"Mig"	"TRA2B"	"12-20"
"SLC25A3"	0.00203630260995681	-0.163039493617947	0.462	0.586	1	"Mig"	"SLC25A3"	"12-20"
"ZMAT1"	0.00205553319195916	-0.184437861755097	0.218	0.302	1	"Mig"	"ZMAT1"	"12-20"
"AP2A2"	0.00205809469656325	-0.192614735369382	0.081	0.142	1	"Mig"	"AP2A2"	"12-20"
"C9orf142"	0.00207535488845466	-0.143546738887354	0.06	0.114	1	"Mig"	"C9orf142"	"12-20"
"CCL2"	0.00210588188077942	0.0544076004741094	0.397	0.311	1	"Mig"	"CCL2"	"12-20"
"HCST"	0.00211069401990814	-0.163822434817393	0.198	0.287	1	"Mig"	"HCST"	"12-20"
"SPRY2"	0.00214009063043444	0.355597273287045	0.195	0.131	1	"Mig"	"SPRY2"	"12-20"
"SEC23A"	0.00216666623624301	-0.303101334359552	0.24	0.328	1	"Mig"	"SEC23A"	"12-20"
"EXOSC10"	0.00216697376032951	-0.178848401341981	0.068	0.123	1	"Mig"	"EXOSC10"	"12-20"
"RN7SL391P"	0.00217062715711657	-0.141790044743775	0.198	0.284	1	"Mig"	"RN7SL391P"	"12-20"
"TMOD2"	0.00220287363236764	0.339420221902635	0.142	0.085	1	"Mig"	"TMOD2"	"12-20"
"GRAMD1A"	0.00220640312549984	-0.125381807163936	0.071	0.127	1	"Mig"	"GRAMD1A"	"12-20"
"PDXDC1"	0.00221353715846918	-0.182737111641068	0.108	0.173	1	"Mig"	"PDXDC1"	"12-20"
"TSNAX"	0.00223950573659218	0.425002492629605	0.205	0.14	1	"Mig"	"TSNAX"	"12-20"
"UBA52"	0.00224701304573903	0.344483008458438	0.525	0.473	1	"Mig"	"UBA52"	"12-20"
"FAHD2A"	0.00227430156184878	-0.0956446675975168	0.066	0.123	1	"Mig"	"FAHD2A"	"12-20"
"FAXC"	0.0022777946934924	-0.236571118852451	0.426	0.53	1	"Mig"	"FAXC"	"12-20"
"ABHD12"	0.00227879148681531	-0.086723070368627	0.187	0.276	1	"Mig"	"ABHD12"	"12-20"
"TTC13"	0.00228581421717448	-0.185604193700632	0.052	0.101	1	"Mig"	"TTC13"	"12-20"
"DNMT1"	0.00230629790231371	-0.123990332778543	0.111	0.182	1	"Mig"	"DNMT1"	"12-20"
"SLC25A36"	0.00231922238772684	0.388826518939953	0.288	0.221	1	"Mig"	"SLC25A36"	"12-20"
"HM13"	0.00232251153085358	-0.11718120019094	0.35	0.46	1	"Mig"	"HM13"	"12-20"
"RP11-750H9.7"	0.00232669852609939	-0.189451213157282	0.223	0.315	1	"Mig"	"RP11-750H9.7"	"12-20"
"LINC00936"	0.00233688082150118	0.387024166087742	0.296	0.239	1	"Mig"	"LINC00936"	"12-20"
"RP11-399K21.12"	0.00233888140280725	0.478920507684483	0.236	0.173	1	"Mig"	"RP11-399K21.12"	"12-20"
"TMBIM6"	0.00237706612542834	-0.246392192442798	0.724	0.757	1	"Mig"	"TMBIM6"	"12-20"
"VPS13C"	0.00237947006411636	0.392155161448698	0.552	0.516	1	"Mig"	"VPS13C"	"12-20"
"ABI2"	0.0023927543990021	-0.160113684024045	0.165	0.245	1	"Mig"	"ABI2"	"12-20"
"RP11-474P2.5"	0.00240851470390197	0.265583850561556	0.103	0.055	1	"Mig"	"RP11-474P2.5"	"12-20"
"PRELP"	0.00241367983067791	-0.187636777599592	0.068	0.123	1	"Mig"	"PRELP"	"12-20"
"INPP5D"	0.00245733999095861	-0.167850893533002	0.568	0.659	1	"Mig"	"INPP5D"	"12-20"
"SPRY1"	0.00245741366826644	0.322205371573343	0.156	0.096	1	"Mig"	"SPRY1"	"12-20"
"VKORC1L1"	0.00245851298223852	-0.162014709526431	0.069	0.125	1	"Mig"	"VKORC1L1"	"12-20"
"KCNK6"	0.00246868284639744	-0.220900431795005	0.493	0.602	1	"Mig"	"KCNK6"	"12-20"
"COMT"	0.00247271724286856	-0.278112370480426	0.128	0.199	1	"Mig"	"COMT"	"12-20"
"NSF"	0.00248794766352186	-0.139632553874224	0.059	0.109	1	"Mig"	"NSF"	"12-20"
"EI24"	0.00250150258741153	-0.150292547956282	0.102	0.168	1	"Mig"	"EI24"	"12-20"
"POU2F2"	0.0025067443962824	0.385936879039047	0.537	0.47	1	"Mig"	"POU2F2"	"12-20"
"RP11-230F18.5"	0.00250775713337018	-0.264511800495764	0.341	0.435	1	"Mig"	"RP11-230F18.5"	"12-20"
"WBP2"	0.0025202982760771	-0.243463092786613	0.195	0.278	1	"Mig"	"WBP2"	"12-20"
"CSRNP1"	0.00252253077369695	0.50361285718178	0.258	0.193	1	"Mig"	"CSRNP1"	"12-20"
"ACO1"	0.00252456575509219	-0.157357804919696	0.053	0.103	1	"Mig"	"ACO1"	"12-20"
"CORO7-PAM16"	0.00253358986240412	-0.0835460907799869	0.059	0.112	1	"Mig"	"CORO7-PAM16"	"12-20"
"QPRT"	0.00253427972245551	-0.228683717812143	0.093	0.153	1	"Mig"	"QPRT"	"12-20"
"USO1"	0.00257278450419735	-0.194646205111178	0.125	0.195	1	"Mig"	"USO1"	"12-20"
"RP11-691N7.6"	0.00258155322491603	-0.208564358372686	0.074	0.129	1	"Mig"	"RP11-691N7.6"	"12-20"
"GPI"	0.00259706802958692	-0.231092293207234	0.081	0.14	1	"Mig"	"GPI"	"12-20"
"ZNF101"	0.00261538426112126	-0.307134689127159	0.206	0.293	1	"Mig"	"ZNF101"	"12-20"
"RP11-539L10.5"	0.00261552124246658	-0.208176869299683	0.118	0.184	1	"Mig"	"RP11-539L10.5"	"12-20"
"HMGXB4"	0.00263816033206211	-0.107383945314345	0.087	0.149	1	"Mig"	"HMGXB4"	"12-20"
"LINC01426"	0.00263825603876327	-0.222594856553615	0.072	0.127	1	"Mig"	"LINC01426"	"12-20"
"BICD2"	0.00263873211590645	0.395298942239341	0.279	0.214	1	"Mig"	"BICD2"	"12-20"
"HSPA5"	0.00264141563709291	-0.152219813585249	0.383	0.484	1	"Mig"	"HSPA5"	"12-20"
"RNF167"	0.00269131400395237	-0.198238700746642	0.091	0.151	1	"Mig"	"RNF167"	"12-20"
"LINC00987"	0.00271864684501215	-0.209654458008362	0.053	0.101	1	"Mig"	"LINC00987"	"12-20"
"HNRNPU-AS1"	0.00272872385132031	0.338052294852841	0.229	0.164	1	"Mig"	"HNRNPU-AS1"	"12-20"
"CCDC53"	0.00277596728081456	-0.145677422742875	0.066	0.12	1	"Mig"	"CCDC53"	"12-20"
"KCNMB1"	0.00279615569391442	-0.133088531502607	0.431	0.538	1	"Mig"	"KCNMB1"	"12-20"
"EIF3G"	0.0028475042231708	-0.321173891632476	0.099	0.16	1	"Mig"	"EIF3G"	"12-20"
"EIF3I"	0.00287105777392523	-0.237421778214572	0.268	0.359	1	"Mig"	"EIF3I"	"12-20"
"CD37"	0.0028780327755917	0.498963807840912	0.444	0.4	1	"Mig"	"CD37"	"12-20"
"XPR1"	0.00288357530154076	-0.367386095069318	0.183	0.263	1	"Mig"	"XPR1"	"12-20"
"SMC1A"	0.00289456815920551	0.410017283648375	0.208	0.144	1	"Mig"	"SMC1A"	"12-20"
"UBLCP1"	0.00289906247703377	-0.120920767196808	0.072	0.127	1	"Mig"	"UBLCP1"	"12-20"
"USP36"	0.00291371434068149	-0.187987295665975	0.078	0.136	1	"Mig"	"USP36"	"12-20"
"TAPBP"	0.00292923368528389	-0.194329582410698	0.261	0.361	1	"Mig"	"TAPBP"	"12-20"
"ZNF317"	0.00295543291347726	-0.140594737506484	0.071	0.125	1	"Mig"	"ZNF317"	"12-20"
"TLE4"	0.00296249575085302	-0.186094944412922	0.117	0.184	1	"Mig"	"TLE4"	"12-20"
"FAM133B"	0.00296683172212422	-0.173833707026656	0.35	0.446	1	"Mig"	"FAM133B"	"12-20"
"CXADR"	0.0029757228805434	-0.135151574114962	0.088	0.149	1	"Mig"	"CXADR"	"12-20"
"RHOT2"	0.00297898146399868	-0.148152615552779	0.088	0.149	1	"Mig"	"RHOT2"	"12-20"
"EMD"	0.00299318393985791	-0.144847175789676	0.056	0.105	1	"Mig"	"EMD"	"12-20"
"CEBPD"	0.00300999612042864	0.493747861681451	0.285	0.223	1	"Mig"	"CEBPD"	"12-20"
"CALR"	0.00301561501093952	-0.244725633379961	0.178	0.256	1	"Mig"	"CALR"	"12-20"
"MYOF"	0.00304636823736428	-0.22973858283874	0.091	0.151	1	"Mig"	"MYOF"	"12-20"
"ZNF37A"	0.00306395427072547	-0.185844212548417	0.158	0.234	1	"Mig"	"ZNF37A"	"12-20"
"TTC39B"	0.00308326249604175	-0.170758988144517	0.062	0.114	1	"Mig"	"TTC39B"	"12-20"
"KPNA6"	0.00310994617748809	-0.123648259154966	0.274	0.383	1	"Mig"	"KPNA6"	"12-20"
"SLMAP"	0.00312200404891324	-0.2065624958197	0.074	0.129	1	"Mig"	"SLMAP"	"12-20"
"HNRNPA2B1"	0.00312391646204831	0.297931371716896	0.696	0.67	1	"Mig"	"HNRNPA2B1"	"12-20"
"LYRM7"	0.00314773125508104	-0.19761825076431	0.425	0.527	1	"Mig"	"LYRM7"	"12-20"
"FFAR4"	0.0031952394487365	-0.0932287273006348	0.108	0.173	1	"Mig"	"FFAR4"	"12-20"
"SH2D3C"	0.0032073166019482	0.350997200074845	0.127	0.074	1	"Mig"	"SH2D3C"	"12-20"
"CMTM6"	0.00322491526196402	-0.219017995039804	0.434	0.525	1	"Mig"	"CMTM6"	"12-20"
"SEC13"	0.00323612718942238	-0.145807338814857	0.072	0.127	1	"Mig"	"SEC13"	"12-20"
"ALG14"	0.00326188246929345	-0.155107003811404	0.109	0.177	1	"Mig"	"ALG14"	"12-20"
"FERMT3"	0.0032728834497843	-0.205192826521844	0.097	0.16	1	"Mig"	"FERMT3"	"12-20"
"GORASP1"	0.00331711502185287	-0.23546837878982	0.06	0.112	1	"Mig"	"GORASP1"	"12-20"
"LONP2"	0.00339180580111308	0.408316253700194	0.35	0.298	1	"Mig"	"LONP2"	"12-20"
"HK1"	0.0034082672388911	-0.0927947564785692	0.084	0.142	1	"Mig"	"HK1"	"12-20"
"RP11-41O4.1"	0.00343408733557533	0.321557621010831	0.14	0.088	1	"Mig"	"RP11-41O4.1"	"12-20"
"RBM3"	0.00344586372127783	0.368313761002203	0.409	0.35	1	"Mig"	"RBM3"	"12-20"
"PHYKPL"	0.00347107819585965	-0.226654489113537	0.091	0.149	1	"Mig"	"PHYKPL"	"12-20"
"RSL1D1"	0.00347170906682807	0.37591395667815	0.212	0.153	1	"Mig"	"RSL1D1"	"12-20"
"SAFB"	0.0034802108176093	0.309217454292155	0.103	0.057	1	"Mig"	"SAFB"	"12-20"
"MTPN"	0.0035013357706131	0.341143689359427	0.251	0.19	1	"Mig"	"MTPN"	"12-20"
"C5AR1"	0.00350906139080993	0.481840354093464	0.255	0.197	1	"Mig"	"C5AR1"	"12-20"
"PSMD8"	0.00352659783282944	-0.164137772750202	0.09	0.149	1	"Mig"	"PSMD8"	"12-20"
"PIK3C3"	0.00355059456304941	-0.219470043547361	0.261	0.354	1	"Mig"	"PIK3C3"	"12-20"
"LINC01176"	0.00365421647564966	-0.174290058743716	0.066	0.118	1	"Mig"	"LINC01176"	"12-20"
"WDR7"	0.00365493635802966	-0.0326623756376383	0.108	0.173	1	"Mig"	"WDR7"	"12-20"
"PPIB"	0.0036660509067847	-0.168311923590535	0.131	0.201	1	"Mig"	"PPIB"	"12-20"
"GM2A"	0.00367583462390802	-0.215614564184579	0.201	0.28	1	"Mig"	"GM2A"	"12-20"
"CTA-212A2.3"	0.00368680900192704	-0.231292696554528	0.19	0.278	1	"Mig"	"CTA-212A2.3"	"12-20"
"SPATA20"	0.00369365114000288	-0.137342685622303	0.074	0.127	1	"Mig"	"SPATA20"	"12-20"
"ADPRHL1"	0.00372951288806009	-0.216967131278135	0.227	0.313	1	"Mig"	"ADPRHL1"	"12-20"
"IVNS1ABP"	0.00374180642981483	0.437057116283855	0.345	0.287	1	"Mig"	"IVNS1ABP"	"12-20"
"ARPC1B"	0.00377064603738292	-0.167813079973418	0.444	0.538	1	"Mig"	"ARPC1B"	"12-20"
"ARHGAP12"	0.00382742213420036	0.391410032833673	0.413	0.354	1	"Mig"	"ARHGAP12"	"12-20"
"PTPN14"	0.00383651806692634	-0.121112641621444	0.202	0.282	1	"Mig"	"PTPN14"	"12-20"
"DDX55"	0.00385120790984299	-0.204540758378086	0.075	0.129	1	"Mig"	"DDX55"	"12-20"
"CREB1"	0.00396654246117709	0.224927205491951	0.236	0.168	1	"Mig"	"CREB1"	"12-20"
"NUFIP2"	0.00396979876196476	0.444947916355401	0.302	0.247	1	"Mig"	"NUFIP2"	"12-20"
"SPTLC2"	0.0039922581117817	0.501785408516835	0.369	0.324	1	"Mig"	"SPTLC2"	"12-20"
"AP000439.1"	0.00405504133511051	-0.195527464665411	0.124	0.186	1	"Mig"	"AP000439.1"	"12-20"
"CHD8"	0.00407932811830663	-0.161596454771033	0.127	0.195	1	"Mig"	"CHD8"	"12-20"
"HPSE"	0.00411074282734536	0.263100181399364	0.145	0.09	1	"Mig"	"HPSE"	"12-20"
"CLEC7A"	0.00411638749490171	0.362691355371038	0.428	0.376	1	"Mig"	"CLEC7A"	"12-20"
"LOH12CR2"	0.00412140450836879	-0.17046643185239	0.063	0.114	1	"Mig"	"LOH12CR2"	"12-20"
"PPP3CB-AS1"	0.00422866618100006	-0.279329081680304	0.103	0.164	1	"Mig"	"PPP3CB-AS1"	"12-20"
"CAPZB"	0.00423883706714013	0.343160144387007	0.602	0.573	1	"Mig"	"CAPZB"	"12-20"
"SMARCE1"	0.00425122955780156	-0.143705369644409	0.094	0.153	1	"Mig"	"SMARCE1"	"12-20"
"DCAF11"	0.00425907271349496	-0.123016955456626	0.072	0.125	1	"Mig"	"DCAF11"	"12-20"
"LINC01212"	0.00426929028038653	-0.261926367848966	0.086	0.14	1	"Mig"	"LINC01212"	"12-20"
"SYNRG"	0.00428008704592484	0.251634112317806	0.257	0.193	1	"Mig"	"SYNRG"	"12-20"
"CC2D2A"	0.00428041526251479	-0.177358604449864	0.139	0.21	1	"Mig"	"CC2D2A"	"12-20"
"MED13L"	0.00430078892776481	0.27113944316116	0.348	0.284	1	"Mig"	"MED13L"	"12-20"
"SIRT2"	0.00430460927507982	-0.177814618333561	0.069	0.12	1	"Mig"	"SIRT2"	"12-20"
"DEF6"	0.00432856531631819	-0.205421969327435	0.208	0.298	1	"Mig"	"DEF6"	"12-20"
"OGDH"	0.00433104510991967	-0.0998584631315702	0.108	0.171	1	"Mig"	"OGDH"	"12-20"
"USE1"	0.00437403632505542	-0.246731619852765	0.149	0.219	1	"Mig"	"USE1"	"12-20"
"SPAG7"	0.00439959933663912	-0.18477082017458	0.071	0.123	1	"Mig"	"SPAG7"	"12-20"
"TAF1D"	0.00440171262710346	0.329860315782275	0.223	0.162	1	"Mig"	"TAF1D"	"12-20"
"MREG"	0.0044299989531748	-0.143306097639397	0.06	0.109	1	"Mig"	"MREG"	"12-20"
"FLOT2"	0.00443609050549061	-0.177215092875847	0.109	0.171	1	"Mig"	"FLOT2"	"12-20"
"CUTA"	0.00445898683232691	-0.14585865223394	0.074	0.127	1	"Mig"	"CUTA"	"12-20"
"CAMTA1"	0.00454010454442487	-0.131261976759368	0.066	0.116	1	"Mig"	"CAMTA1"	"12-20"
"SORL1"	0.00455785865480661	-0.173246861067887	0.922	0.917	1	"Mig"	"SORL1"	"12-20"
"LETMD1"	0.00456307732429777	-0.0904175265975938	0.072	0.125	1	"Mig"	"LETMD1"	"12-20"
"IPO9"	0.00457690438437904	-0.171582717118147	0.15	0.223	1	"Mig"	"IPO9"	"12-20"
"CRTC2"	0.00458418209504052	-0.113776983574788	0.086	0.142	1	"Mig"	"CRTC2"	"12-20"
"GGNBP2"	0.00459971503978644	0.414615271678201	0.251	0.186	1	"Mig"	"GGNBP2"	"12-20"
"TNPO2"	0.00463858654140181	-0.118171161392022	0.093	0.153	1	"Mig"	"TNPO2"	"12-20"
"RGL3"	0.00464148693313628	-0.119255092377001	0.081	0.138	1	"Mig"	"RGL3"	"12-20"
"KCNN3"	0.00471758804472606	-0.157506799927618	0.075	0.129	1	"Mig"	"KCNN3"	"12-20"
"NDUFS5"	0.00471780584573482	-0.133307451060804	0.078	0.131	1	"Mig"	"NDUFS5"	"12-20"
"KARS"	0.00471847981884673	-0.103550455680682	0.063	0.112	1	"Mig"	"KARS"	"12-20"
"CEBPZOS"	0.00472849165064018	-0.164908438386971	0.165	0.239	1	"Mig"	"CEBPZOS"	"12-20"
"LINC00657"	0.00473139465506678	0.362911545934215	0.304	0.247	1	"Mig"	"LINC00657"	"12-20"
"CCDC84"	0.00474987802786842	-0.0923084169109605	0.137	0.21	1	"Mig"	"CCDC84"	"12-20"
"AKAP9"	0.00479052019185932	0.253077685954731	0.426	0.357	1	"Mig"	"AKAP9"	"12-20"
"MLLT4"	0.00482126774670347	-0.164394775490626	0.086	0.14	1	"Mig"	"MLLT4"	"12-20"
"PARVG"	0.00482228075846617	-0.0907317251432862	0.171	0.252	1	"Mig"	"PARVG"	"12-20"
"ZNF83"	0.00485638040770817	0.449764199610367	0.221	0.164	1	"Mig"	"ZNF83"	"12-20"
"POLR2A"	0.00486052469754697	-0.160273706355065	0.118	0.182	1	"Mig"	"POLR2A"	"12-20"
"APPL2"	0.0049014874515004	-0.0784569092420651	0.385	0.49	1	"Mig"	"APPL2"	"12-20"
"PIGT"	0.00491176795628366	-0.213972978579125	0.093	0.149	1	"Mig"	"PIGT"	"12-20"
"GGPS1"	0.00493864622733884	-0.115388528144007	0.442	0.536	1	"Mig"	"GGPS1"	"12-20"
"HSPA4L"	0.00493955173801756	-0.218592129676006	0.204	0.289	1	"Mig"	"HSPA4L"	"12-20"
"SELPLG"	0.0049469617404664	-0.185710168685087	0.764	0.814	1	"Mig"	"SELPLG"	"12-20"
"KCTD21-AS1"	0.00498134793737995	-0.232442824540886	0.071	0.12	1	"Mig"	"KCTD21-AS1"	"12-20"
"HSD17B11"	0.00498465080674522	0.30006442751237	0.26	0.199	1	"Mig"	"HSD17B11"	"12-20"
"OGFRL1"	0.00499492408262273	0.365485763241437	0.442	0.389	1	"Mig"	"OGFRL1"	"12-20"
"PIGO"	0.00504894597660978	-0.0709310727154318	0.059	0.107	1	"Mig"	"PIGO"	"12-20"
"PADI2"	0.0050617414592047	0.308751694086183	0.143	0.088	1	"Mig"	"PADI2"	"12-20"
"RP11-327E2.5"	0.00510891195825696	-0.163374911253534	0.124	0.188	1	"Mig"	"RP11-327E2.5"	"12-20"
"SND1"	0.00512844116158751	-0.130119656648023	0.068	0.118	1	"Mig"	"SND1"	"12-20"
"CDC42"	0.00523378714833501	0.378934433158404	0.428	0.365	1	"Mig"	"CDC42"	"12-20"
"WWC2"	0.00529201932026974	0.265853289863335	0.105	0.059	1	"Mig"	"WWC2"	"12-20"
"MRVI1"	0.00532200629685961	-0.18554550732935	0.14	0.208	1	"Mig"	"MRVI1"	"12-20"
"PART1"	0.00532359018483045	-0.199186382324132	0.165	0.239	1	"Mig"	"PART1"	"12-20"
"RBM6"	0.0053272478623596	0.361658515450977	0.289	0.232	1	"Mig"	"RBM6"	"12-20"
"ABCC4"	0.00538602470081118	0.311409499605112	0.305	0.249	1	"Mig"	"ABCC4"	"12-20"
"REEP4"	0.0054133163198953	-0.243911859105635	0.19	0.269	1	"Mig"	"REEP4"	"12-20"
"RP11-23D24.2"	0.00542818146411826	-0.166072331908776	0.055	0.101	1	"Mig"	"RP11-23D24.2"	"12-20"
"NEK9"	0.00546467022245068	-0.200807381272789	0.18	0.254	1	"Mig"	"NEK9"	"12-20"
"IER5"	0.00553000404322458	0.39616410732222	0.147	0.094	1	"Mig"	"IER5"	"12-20"
"DDX21"	0.00559743358757261	0.374650709112766	0.258	0.197	1	"Mig"	"DDX21"	"12-20"
"EDEM3"	0.00562243604952074	0.424633263850437	0.183	0.129	1	"Mig"	"EDEM3"	"12-20"
"PTPRJ"	0.0056251283678342	0.277225724146529	0.383	0.328	1	"Mig"	"PTPRJ"	"12-20"
"IRAK1"	0.00566664521356403	-0.226985755661065	0.137	0.204	1	"Mig"	"IRAK1"	"12-20"
"RGS12"	0.00569992695311589	0.489096471636274	0.202	0.153	1	"Mig"	"RGS12"	"12-20"
"STAMBPL1"	0.00570489573968721	0.328747261033392	0.149	0.096	1	"Mig"	"STAMBPL1"	"12-20"
"KDSR"	0.00576998015113933	-0.23285271176618	0.257	0.335	1	"Mig"	"KDSR"	"12-20"
"OSBPL6"	0.00577473026111415	-0.0941377279554857	0.084	0.14	1	"Mig"	"OSBPL6"	"12-20"
"LINC01116"	0.00578245367997151	-0.203054395468604	0.069	0.118	1	"Mig"	"LINC01116"	"12-20"
"LRRC25"	0.00580667762483216	-0.0754936023298137	0.121	0.188	1	"Mig"	"LRRC25"	"12-20"
"BID"	0.0058655128566228	-0.127997321341981	0.115	0.177	1	"Mig"	"BID"	"12-20"
"STAC2"	0.00587361649836043	-0.244397061885988	0.127	0.19	1	"Mig"	"STAC2"	"12-20"
"CCDC159"	0.00590260387977376	-0.0985425510851614	0.058	0.103	1	"Mig"	"CCDC159"	"12-20"
"FCGRT"	0.00590430815497648	-0.196788703433839	0.538	0.648	1	"Mig"	"FCGRT"	"12-20"
"HTT"	0.00593169146809254	-0.115515225306748	0.058	0.103	1	"Mig"	"HTT"	"12-20"
"PRR29-AS1"	0.00594237901829078	-0.239455413363368	0.088	0.144	1	"Mig"	"PRR29-AS1"	"12-20"
"CNKSR3"	0.00600912969419772	-0.197224317467331	0.327	0.427	1	"Mig"	"CNKSR3"	"12-20"
"MRPL43"	0.00607075113453576	-0.116104422844292	0.08	0.131	1	"Mig"	"MRPL43"	"12-20"
"TLN1"	0.0061332386574229	0.443689909113445	0.593	0.578	1	"Mig"	"TLN1"	"12-20"
"RASSF8"	0.00613626333342466	0.376750777200561	0.218	0.158	1	"Mig"	"RASSF8"	"12-20"
"RIN2"	0.00616797455742136	0.383707118543014	0.51	0.488	1	"Mig"	"RIN2"	"12-20"
"TRIB1"	0.00618869767898089	-0.294271184224114	0.218	0.295	1	"Mig"	"TRIB1"	"12-20"
"BLM"	0.00621222134832576	-0.120436831605679	0.074	0.127	1	"Mig"	"BLM"	"12-20"
"SLC29A3"	0.00623336168303852	-0.274682018143985	0.149	0.214	1	"Mig"	"SLC29A3"	"12-20"
"NACA"	0.00625196431589146	0.242732285157184	0.414	0.352	1	"Mig"	"NACA"	"12-20"
"ALOX5"	0.00632196483260716	-0.12330178177163	0.273	0.357	1	"Mig"	"ALOX5"	"12-20"
"RP11-486O12.2"	0.00634168286358497	-0.104291948338149	0.066	0.116	1	"Mig"	"RP11-486O12.2"	"12-20"
