"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"
"ZBTB431"	0.466418909300266	0.420491476925425	0.37	0.261	1	"Olig"	"ZBTB43"
"PNPLA61"	0.467409799895881	0.0249010117964367	0.348	0.217	1	"Olig"	"PNPLA6"
"SCAPER1"	0.467409799895881	-0.0409241729094061	0.348	0.217	1	"Olig"	"SCAPER"
"RAP1GDS1"	0.467465060670926	0.025885557729475	0.522	0.348	1	"Olig"	"RAP1GDS1"
"GRSF11"	0.467707441276521	-0.099156179358852	0.326	0.391	1	"Olig"	"GRSF1"
"RAB141"	0.468631339619359	-0.288744908645576	0.587	0.609	1	"Olig"	"RAB14"
"ZNF7911"	0.468973420622833	0.273296488486401	0.457	0.391	1	"Olig"	"ZNF791"
"ZBTB381"	0.469147537466003	-0.298104092750581	0.652	0.609	1	"Olig"	"ZBTB38"
"ERH"	0.469255382480647	-0.020510801799264	0.348	0.435	1	"Olig"	"ERH"
"ACP1"	0.469258349376256	0.120749400467038	0.283	0.174	1	"Olig"	"ACP1"
"DYNLT11"	0.469258349376256	0.0446920252844463	0.283	0.174	1	"Olig"	"DYNLT1"
"FEM1C"	0.469258349376256	0.105533080821745	0.283	0.174	1	"Olig"	"FEM1C"
"IARS2"	0.469540567774	0.342468910071341	0.239	0.174	1	"Olig"	"IARS2"
"MTMR4"	0.469540567774	-0.185011963844989	0.196	0.261	1	"Olig"	"MTMR4"
"UBXN6"	0.469540567774	-0.187485606263031	0.196	0.261	1	"Olig"	"UBXN6"
"HHATL"	0.469540567774	-0.457186806452219	0.196	0.261	1	"Olig"	"HHATL"
"AC090498.11"	0.469572418033039	-0.0693832617600844	0.37	0.435	1	"Olig"	"AC090498.1"
"C11orf57"	0.46989402600434	0.268898123805312	0.196	0.13	1	"Olig"	"C11orf57"
"COQ71"	0.46989402600434	-0.255065849979632	0.152	0.217	1	"Olig"	"COQ7"
"GARS"	0.46989402600434	0.215705882930584	0.196	0.13	1	"Olig"	"GARS"
"SH2B31"	0.46989402600434	-0.173010676320891	0.152	0.217	1	"Olig"	"SH2B3"
"UBE2O"	0.46989402600434	-0.164222001651597	0.152	0.217	1	"Olig"	"UBE2O"
"ZNHIT6"	0.46989402600434	-0.172600595344137	0.152	0.217	1	"Olig"	"ZNHIT6"
"DNM3"	0.470508374135511	0.321417998662685	0.717	0.696	1	"Olig"	"DNM3"
"AFF41"	0.47054617267233	0.164651084739552	0.565	0.435	1	"Olig"	"AFF4"
"CDK18"	0.471585801897099	-0.213668799264253	0.652	0.696	1	"Olig"	"CDK18"
"ATP8A1"	0.471793434116273	0.257623933144552	0.913	0.87	1	"Olig"	"ATP8A1"
"CLDND11"	0.472020210875862	-0.065027444522272	1	1	1	"Olig"	"CLDND1"
"SLC9A3R1"	0.472211196135245	-0.235529167627138	0.283	0.348	1	"Olig"	"SLC9A3R1"
"ANKLE21"	0.472565889490052	0.156517183811424	0.217	0.13	1	"Olig"	"ANKLE2"
"CBR41"	0.472565889490052	0.0480792329930073	0.217	0.13	1	"Olig"	"CBR4"
"IPO8"	0.472565889490052	0.0629030686967543	0.217	0.13	1	"Olig"	"IPO8"
"MFAP51"	0.472565889490052	0.063883328500903	0.217	0.13	1	"Olig"	"MFAP5"
"PPP1R12C1"	0.472565889490052	0.0680795932235607	0.217	0.13	1	"Olig"	"PPP1R12C"
"RP11-57H12.31"	0.472565889490052	0.0661138329113264	0.217	0.13	1	"Olig"	"RP11-57H12.3"
"TTF11"	0.472565889490052	0.0296802022268887	0.217	0.13	1	"Olig"	"TTF1"
"USP40"	0.472565889490052	0.147182086475346	0.217	0.13	1	"Olig"	"USP40"
"ZBTB401"	0.472565889490052	-0.456929186535814	0.174	0.217	1	"Olig"	"ZBTB40"
"ZNF493"	0.472565889490052	0.142652886285516	0.217	0.13	1	"Olig"	"ZNF493"
"ACACA"	0.472920347065123	-0.0880445547237194	0.109	0.174	1	"Olig"	"ACACA"
"AK1"	0.472920347065123	0.108308772094809	0.152	0.087	1	"Olig"	"AK1"
"ANAPC2"	0.472920347065123	0.112652813689891	0.152	0.087	1	"Olig"	"ANAPC2"
"ARHGEF13"	0.472920347065123	0.149625662064439	0.152	0.087	1	"Olig"	"ARHGEF1"
"FKTN"	0.472920347065123	0.223773057195091	0.152	0.087	1	"Olig"	"FKTN"
"M6PR"	0.472920347065123	0.107438134012293	0.152	0.087	1	"Olig"	"M6PR"
"MLLT11"	0.472920347065123	0.0925120324014163	0.152	0.087	1	"Olig"	"MLLT11"
"MMADHC"	0.472920347065123	0.0977528151304674	0.152	0.087	1	"Olig"	"MMADHC"
"NOL12"	0.472920347065123	0.377079375245273	0.152	0.087	1	"Olig"	"NOL12"
"PET117"	0.472920347065123	0.133075966421307	0.152	0.087	1	"Olig"	"PET117"
"RFWD3"	0.472920347065123	0.295514815711721	0.152	0.087	1	"Olig"	"RFWD3"
"SLAIN2"	0.472920347065123	0.0979749884826728	0.152	0.087	1	"Olig"	"SLAIN2"
"TIMM10"	0.472920347065123	0.0904470108250725	0.152	0.087	1	"Olig"	"TIMM10"
"TMEM251"	0.472920347065123	0.103204640043193	0.152	0.087	1	"Olig"	"TMEM251"
"TRAF3IP21"	0.472920347065123	-0.0645804665924865	0.109	0.174	1	"Olig"	"TRAF3IP2"
"XPNPEP1"	0.472920347065123	0.154974559708983	0.152	0.087	1	"Olig"	"XPNPEP1"
"GSTO2"	0.472920347065123	0.188490082844769	0.152	0.087	1	"Olig"	"GSTO2"
"SH3BGR"	0.472920347065123	-0.0966708112642486	0.109	0.174	1	"Olig"	"SH3BGR"
"PKM1"	0.473089486771328	0.280744309449513	0.587	0.522	1	"Olig"	"PKM"
"PLXDC21"	0.473089486771328	-0.167201654271141	0.543	0.609	1	"Olig"	"PLXDC2"
"SYT9"	0.473208619034539	-0.238695447222086	0.13	0.174	1	"Olig"	"SYT9"
"PPFIA2"	0.47332704018163	-0.00215894591029409	0.239	0.304	1	"Olig"	"PPFIA2"
"PHAX1"	0.473590199171205	-0.207258165970333	0.478	0.522	1	"Olig"	"PHAX"
"DTNA"	0.475019599371316	0.191322341905359	0.261	0.174	1	"Olig"	"DTNA"
"PPP1R21"	0.475019599371316	-0.225609746053175	0.217	0.261	1	"Olig"	"PPP1R21"
"SELO1"	0.475019599371316	0.231585565895736	0.261	0.174	1	"Olig"	"SELO"
"SNRPF"	0.475019599371316	-0.293385643188037	0.217	0.261	1	"Olig"	"SNRPF"
"CHCHD21"	0.475264241948407	-0.131576790095626	0.696	0.783	1	"Olig"	"CHCHD2"
"MARCH61"	0.475264241948407	-0.370520388254984	0.696	0.783	1	"Olig"	"MARCH6"
"GOT1"	0.475756179969391	-0.321547685177974	0.326	0.348	1	"Olig"	"GOT1"
"DDRGK1"	0.476935057925607	-0.167874331119065	0.326	0.391	1	"Olig"	"DDRGK1"
"CLTC1"	0.477193233473494	0.0576935862180339	0.609	0.696	1	"Olig"	"CLTC"
"LIMS11"	0.47776635558365	-0.18421535199985	0.326	0.435	1	"Olig"	"LIMS1"
"ANKRD171"	0.478168304068532	0.0815506105926133	0.457	0.348	1	"Olig"	"ANKRD17"
"TUG11"	0.478280354206025	0.212360889643634	0.413	0.304	1	"Olig"	"TUG1"
"LONP21"	0.478459336732911	-0.128382906182453	0.391	0.435	1	"Olig"	"LONP2"
"PDE1C"	0.479013116760423	-0.112173773630205	0.826	0.87	1	"Olig"	"PDE1C"
"OAT"	0.479132671515746	0.243757642580825	0.522	0.391	1	"Olig"	"OAT"
"SMARCA21"	0.479132671515746	-0.18639693882357	0.522	0.391	1	"Olig"	"SMARCA2"
"CFAP36"	0.479655733292263	-0.0558393538735683	0.283	0.174	1	"Olig"	"CFAP36"
"SGIP1"	0.479655733292263	0.0301277943103155	0.283	0.174	1	"Olig"	"SGIP1"
"FAM45A"	0.48044494656985	-0.0651935118365214	0.196	0.261	1	"Olig"	"FAM45A"
"NAV31"	0.48044494656985	-0.19707238261327	0.196	0.261	1	"Olig"	"NAV3"
"RBMX2"	0.48044494656985	-0.244822172713103	0.196	0.261	1	"Olig"	"RBMX2"
"RSRC1"	0.48044494656985	-0.248679099177381	0.196	0.261	1	"Olig"	"RSRC1"
"ATP6V0D11"	0.480543092269783	0.274755907980051	0.543	0.435	1	"Olig"	"ATP6V0D1"
"SMC51"	0.481763975379171	0.238613560813681	0.304	0.217	1	"Olig"	"SMC5"
"GPATCH11"	0.481818479106881	-0.188077489524149	0.152	0.217	1	"Olig"	"GPATCH11"
"LINC008951"	0.481818479106881	0.225515208446556	0.196	0.13	1	"Olig"	"LINC00895"
"PIGG"	0.481818479106881	-0.141337608804027	0.152	0.217	1	"Olig"	"PIGG"
"SS18L2"	0.481818479106881	-0.177118822594667	0.152	0.217	1	"Olig"	"SS18L2"
"TMEM11"	0.481818479106881	-0.189515447453827	0.152	0.217	1	"Olig"	"TMEM11"
"OGFOD1"	0.481894985274099	-0.181589939655479	0.283	0.348	1	"Olig"	"OGFOD1"
"SUCLG1"	0.481894985274099	-0.157708004961812	0.283	0.348	1	"Olig"	"SUCLG1"
"PIGT1"	0.482056159678725	0.271698900027505	0.5	0.478	1	"Olig"	"PIGT"
"SMC31"	0.482056159678725	0.372514961267843	0.522	0.435	1	"Olig"	"SMC3"
"SSNA1"	0.482056159678725	0.176481209716604	0.522	0.435	1	"Olig"	"SSNA1"
"UBAC11"	0.482364358847338	-0.165182646731102	0.348	0.391	1	"Olig"	"UBAC1"
"ELK41"	0.482579905611144	-0.210289558643149	0.391	0.478	1	"Olig"	"ELK4"
"G3BP11"	0.483410747623047	-0.12807855502397	0.457	0.522	1	"Olig"	"G3BP1"
"FUT8"	0.483438987597115	0.263550316655349	0.565	0.522	1	"Olig"	"FUT8"
"PICK1"	0.483557826603799	0.254111670201814	0.283	0.217	1	"Olig"	"PICK1"
"FBXO42"	0.484144013917127	-0.300784436801854	0.174	0.217	1	"Olig"	"FBXO42"
"NDUFA6"	0.484144013917127	0.0706883836885303	0.217	0.13	1	"Olig"	"NDUFA6"
"PPP3CA1"	0.484144013917127	-0.0149444490130253	0.217	0.13	1	"Olig"	"PPP3CA"
"PRKCQ"	0.484144013917127	0.0827296546796439	0.217	0.13	1	"Olig"	"PRKCQ"
"ZCRB1"	0.484773061889738	0.236696153727933	0.522	0.478	1	"Olig"	"ZCRB1"
"C21orf621"	0.484901178501364	0.0510414728711265	0.217	0.304	1	"Olig"	"C21orf62"
"ATG13"	0.484955373114229	0.254826296638099	0.63	0.522	1	"Olig"	"ATG13"
"GBAS1"	0.485725929687174	0.209843483102131	0.261	0.174	1	"Olig"	"GBAS"
"TBC1D321"	0.485725929687174	-0.332438665848725	0.217	0.261	1	"Olig"	"TBC1D32"
"TXLNG"	0.485725929687174	-0.269246984799702	0.217	0.261	1	"Olig"	"TXLNG"
"ZNF81"	0.485725929687174	-0.313581790306364	0.217	0.261	1	"Olig"	"ZNF8"
"LDLRAD3"	0.485725929687174	0.22998249472618	0.261	0.174	1	"Olig"	"LDLRAD3"
"BCCIP"	0.486129638780246	-0.208577773199003	0.13	0.174	1	"Olig"	"BCCIP"
"CCDC91"	0.486129638780246	-0.387916897299971	0.13	0.174	1	"Olig"	"CCDC91"
"ARMC1"	0.486411275600982	-0.177361973259857	0.413	0.478	1	"Olig"	"ARMC1"
"SAR1B1"	0.486411275600982	-0.118242906829394	0.413	0.478	1	"Olig"	"SAR1B"
"MPP2"	0.486411275600982	-0.249893883227115	0.413	0.478	1	"Olig"	"MPP2"
"DDX591"	0.486437593052295	0.113914396136431	0.152	0.087	1	"Olig"	"DDX59"
"FAM76A"	0.486437593052295	0.096769793434333	0.152	0.087	1	"Olig"	"FAM76A"
"GPCPD11"	0.486437593052295	0.109414511765327	0.152	0.087	1	"Olig"	"GPCPD1"
"GTF3C3"	0.486437593052295	0.176582224195117	0.152	0.087	1	"Olig"	"GTF3C3"
"ING5"	0.486437593052295	-0.0947384798720017	0.109	0.174	1	"Olig"	"ING5"
"MBD1"	0.486437593052295	-0.077568101862204	0.109	0.174	1	"Olig"	"MBD1"
"OGFOD3"	0.486437593052295	0.070636364305276	0.152	0.087	1	"Olig"	"OGFOD3"
"PFKFB31"	0.486437593052295	-0.123107076189852	0.109	0.174	1	"Olig"	"PFKFB3"
"PHTF2"	0.486437593052295	0.148395593670878	0.152	0.087	1	"Olig"	"PHTF2"
"POR"	0.486437593052295	0.110055392826679	0.152	0.087	1	"Olig"	"POR"
"PRPS1"	0.486437593052295	-0.0583283433223651	0.109	0.174	1	"Olig"	"PRPS1"
"RP5-1181K21.4"	0.486437593052295	0.0877688649471199	0.152	0.087	1	"Olig"	"RP5-1181K21.4"
"SEPT11"	0.486437593052295	0.150145904347192	0.152	0.087	1	"Olig"	"SEPT11"
"ST3GAL21"	0.486437593052295	0.239465383921439	0.152	0.087	1	"Olig"	"ST3GAL2"
"TRIM721"	0.486437593052295	0.0972122264374912	0.152	0.087	1	"Olig"	"TRIM72"
"TRMT10B1"	0.486437593052295	0.0804833242749272	0.152	0.087	1	"Olig"	"TRMT10B"
"UBE2F"	0.486437593052295	0.0788798514675677	0.152	0.087	1	"Olig"	"UBE2F"
"UIMC1"	0.486437593052295	0.167357939605974	0.152	0.087	1	"Olig"	"UIMC1"
"GALNT13"	0.486437593052295	0.0911118263741504	0.152	0.087	1	"Olig"	"GALNT13"
"MATN2"	0.486437593052295	0.0805425566668598	0.152	0.087	1	"Olig"	"MATN2"
"TNFRSF21"	0.486437593052295	0.0477587437138991	0.152	0.087	1	"Olig"	"TNFRSF21"
"LSAMP"	0.487013531968399	0.244172719494804	0.457	0.348	1	"Olig"	"LSAMP"
"ACTN41"	0.487189686833602	-0.156151876619429	0.87	0.826	1	"Olig"	"ACTN4"
"CD55"	0.487399369465256	-0.321063641032715	0.348	0.435	1	"Olig"	"CD55"
"SEC23B"	0.487399369465256	0.0213792399607401	0.413	0.304	1	"Olig"	"SEC23B"
"PPIA1"	0.487707576419519	-0.0899190773030027	0.913	0.913	1	"Olig"	"PPIA"
"HSPA81"	0.487767233192135	0.121983890170645	0.935	0.913	1	"Olig"	"HSPA8"
"C11orf311"	0.488712265680115	-0.174482709766415	0.087	0.13	1	"Olig"	"C11orf31"
"CNTNAP2"	0.488712265680115	-0.233430607751227	0.087	0.13	1	"Olig"	"CNTNAP2"
"LA16c-431H6.61"	0.488712265680115	-0.383271082500087	0.087	0.13	1	"Olig"	"LA16c-431H6.6"
"RP11-44N21.31"	0.488712265680115	-0.281629089648567	0.087	0.13	1	"Olig"	"RP11-44N21.3"
"SNX8"	0.488712265680115	-0.229599693114104	0.087	0.13	1	"Olig"	"SNX8"
"ZC3H10"	0.488712265680115	-0.175790817872655	0.087	0.13	1	"Olig"	"ZC3H10"
"AHI1"	0.489504049130933	-0.00341506821124227	0.326	0.217	1	"Olig"	"AHI1"
"GCSH"	0.489635493382917	0.241523494563154	0.587	0.522	1	"Olig"	"GCSH"
"TMEM261"	0.489974259508659	-0.0985499215535963	0.435	0.478	1	"Olig"	"TMEM261"
"CERCAM"	0.490038394982644	0.324680069770736	0.761	0.87	1	"Olig"	"CERCAM"
"SSR11"	0.491318976980595	-0.200526599596658	0.739	0.696	1	"Olig"	"SSR1"
"C11orf11"	0.491485889408427	-0.143893576583189	0.196	0.261	1	"Olig"	"C11orf1"
"MRPS35"	0.491485889408427	-0.171475508581456	0.196	0.261	1	"Olig"	"MRPS35"
"RP11-760H22.2"	0.491485889408427	-0.131945741286257	0.196	0.261	1	"Olig"	"RP11-760H22.2"
"SAE1"	0.491485889408427	-0.176203055953676	0.196	0.261	1	"Olig"	"SAE1"
"SLC4A81"	0.491632080331416	0.225356998014579	0.391	0.304	1	"Olig"	"SLC4A8"
"TMEM2051"	0.49168578876184	-0.322928938270816	0.283	0.348	1	"Olig"	"TMEM205"
"COX7A21"	0.491809337663515	0.0812137472158168	0.587	0.478	1	"Olig"	"COX7A2"
"EIF3A1"	0.491809337663515	0.26507420587607	0.565	0.522	1	"Olig"	"EIF3A"
"CTDSP11"	0.491895851363619	0.196239446116659	0.304	0.217	1	"Olig"	"CTDSP1"
"MED281"	0.491895851363619	0.226939251874537	0.304	0.217	1	"Olig"	"MED28"
"TSC2"	0.491895851363619	0.103120263636724	0.304	0.217	1	"Olig"	"TSC2"
"OLIG2"	0.492008805355907	0.239865666316336	0.739	0.739	1	"Olig"	"OLIG2"
"RAB7A1"	0.492623674062883	-0.0960136923177815	0.761	0.739	1	"Olig"	"RAB7A"
"FUS1"	0.49323145556555	0.142407898662249	0.674	0.435	1	"Olig"	"FUS"
"CCNL21"	0.493287646151522	0.201346573568874	0.5	0.391	1	"Olig"	"CCNL2"
"PSMC51"	0.493287646151522	-0.279728565102242	0.457	0.478	1	"Olig"	"PSMC5"
"ARHGAP261"	0.493905659259019	-0.234641062924797	0.152	0.217	1	"Olig"	"ARHGAP26"
"BRCA1"	0.493905659259019	-0.0207041087311394	0.152	0.217	1	"Olig"	"BRCA1"
"GNG51"	0.493905659259019	0.22513662191866	0.196	0.13	1	"Olig"	"GNG5"
"NFKB1"	0.493905659259019	0.194611089093027	0.196	0.13	1	"Olig"	"NFKB1"
"PCGF31"	0.493905659259019	0.283878301073607	0.196	0.13	1	"Olig"	"PCGF3"
"PRDX4"	0.493905659259019	-0.175189911617759	0.152	0.217	1	"Olig"	"PRDX4"
"RABGEF1"	0.493905659259019	-0.145442870238221	0.152	0.217	1	"Olig"	"RABGEF1"
"SNAPC3"	0.493905659259019	-0.136012454611244	0.152	0.217	1	"Olig"	"SNAPC3"
"TAB21"	0.493905659259019	-0.0569640377673196	0.152	0.217	1	"Olig"	"TAB2"
"TLN21"	0.493905659259019	0.163495348549118	0.196	0.13	1	"Olig"	"TLN2"
"GOLGA1"	0.493907449694007	-0.119914393793299	0.239	0.304	1	"Olig"	"GOLGA1"
"HTATIP2"	0.493907449694007	-0.160926356571206	0.239	0.304	1	"Olig"	"HTATIP2"
"CWC251"	0.494368943420204	-0.0576304912657117	0.5	0.348	1	"Olig"	"CWC25"
"SMAD51"	0.494734378942201	0.117083103715061	0.37	0.261	1	"Olig"	"SMAD5"
"ZNF358"	0.494734378942201	0.0379020653800901	0.37	0.261	1	"Olig"	"ZNF358"
"ANKRD121"	0.494997969206215	-0.15302607701746	0.804	0.913	1	"Olig"	"ANKRD12"
"SLC25A51"	0.495259907369256	-0.125618734352187	0.413	0.478	1	"Olig"	"SLC25A5"
"ZNF704"	0.495679993483365	0.236929368082435	0.609	0.522	1	"Olig"	"ZNF704"
"TUBB1"	0.495790723698065	-0.172724109225342	0.5	0.565	1	"Olig"	"TUBB"
"UBB1"	0.495862157566551	-0.0811200884889383	0.957	1	1	"Olig"	"UBB"
"LGMN1"	0.495874262215672	-0.13063740040262	0.174	0.217	1	"Olig"	"LGMN"
"PAICS"	0.495874262215672	0.0259259181206344	0.217	0.13	1	"Olig"	"PAICS"
"SHISA91"	0.495874262215672	-0.300220737030392	0.174	0.217	1	"Olig"	"SHISA9"
"VMA21"	0.495874262215672	-0.183309905741948	0.217	0.13	1	"Olig"	"VMA21"
"WIZ"	0.495874262215672	0.0728844983563534	0.217	0.13	1	"Olig"	"WIZ"
"AIDA1"	0.496368455051166	0.210395440751046	0.522	0.391	1	"Olig"	"AIDA"
"PTPRE1"	0.496368455051166	0.0817985448306966	0.522	0.391	1	"Olig"	"PTPRE"
"BTBD1"	0.496561501417325	-0.217317597779466	0.217	0.261	1	"Olig"	"BTBD1"
"KBTBD3"	0.496561501417325	-0.321224222504465	0.217	0.261	1	"Olig"	"KBTBD3"
"PGS11"	0.496561501417325	-0.288339625274971	0.217	0.261	1	"Olig"	"PGS1"
"TCF7L21"	0.496561501417325	-0.266786032430528	0.217	0.261	1	"Olig"	"TCF7L2"
"USP491"	0.496561501417325	-0.27320778362129	0.217	0.261	1	"Olig"	"USP49"
"ZNF428"	0.496561501417325	0.0790473807464128	0.261	0.174	1	"Olig"	"ZNF428"
"PCF111"	0.496611439016869	-0.0437955262356439	0.348	0.435	1	"Olig"	"PCF11"
"MRPL571"	0.496620937590632	-0.104356660039684	0.348	0.217	1	"Olig"	"MRPL57"
"MED141"	0.496870359956968	-0.0427239579365175	0.174	0.261	1	"Olig"	"MED14"
"NIPAL3"	0.496910174813675	0.0924790838460037	0.696	0.652	1	"Olig"	"NIPAL3"
"TOB21"	0.49739769083181	-0.0611417981740237	0.565	0.652	1	"Olig"	"TOB2"
"PMP2"	0.497583121746585	-0.19596575021061	0.5	0.522	1	"Olig"	"PMP2"
"BLOC1S11"	0.498108291824901	0.210858476554541	0.565	0.478	1	"Olig"	"BLOC1S1"
"MKRN11"	0.498784619394734	0.344423631622027	0.478	0.391	1	"Olig"	"MKRN1"
"TRIM81"	0.498784619394734	0.180947055342771	0.478	0.391	1	"Olig"	"TRIM8"
"KIAA20261"	0.498981416783631	0.207784081764056	0.652	0.522	1	"Olig"	"KIAA2026"
"TMEM331"	0.499232154274957	0.259013382403103	0.522	0.435	1	"Olig"	"TMEM33"
"C19orf12"	0.499239109727304	-0.517093267030231	0.13	0.174	1	"Olig"	"C19orf12"
"CXXC1"	0.499239109727304	-0.336856709117876	0.13	0.174	1	"Olig"	"CXXC1"
"LAMTOR2"	0.499239109727304	-0.274576086363517	0.13	0.174	1	"Olig"	"LAMTOR2"
"CNIH1"	0.499542007011686	0.101899943749209	0.326	0.217	1	"Olig"	"CNIH1"
"MTMR121"	0.499542007011686	0.0417327485054946	0.326	0.217	1	"Olig"	"MTMR12"
"PCCB"	0.499542007011686	-0.0289944515322264	0.326	0.217	1	"Olig"	"PCCB"
"STAM"	0.499542007011686	0.00619014266584117	0.261	0.348	1	"Olig"	"STAM"
"MAL"	0.499898078283914	0.125657055344174	0.978	0.957	1	"Olig"	"MAL"
"AAAS"	0.500161003211447	0.048199476330209	0.152	0.087	1	"Olig"	"AAAS"
"BCL2L13"	0.500161003211447	0.149390961057508	0.152	0.087	1	"Olig"	"BCL2L13"
"CCNC"	0.500161003211447	0.186274639344734	0.152	0.087	1	"Olig"	"CCNC"
"DHFRL1"	0.500161003211447	0.00688099111454754	0.152	0.087	1	"Olig"	"DHFRL1"
"EFTUD2"	0.500161003211447	0.0864072636134464	0.152	0.087	1	"Olig"	"EFTUD2"
"IGF2R"	0.500161003211447	0.0880025991301407	0.152	0.087	1	"Olig"	"IGF2R"
"INTS101"	0.500161003211447	0.046333333458795	0.152	0.087	1	"Olig"	"INTS10"
"KCTD18"	0.500161003211447	-0.109419776832696	0.109	0.174	1	"Olig"	"KCTD18"
"LAIR11"	0.500161003211447	-0.10676242320583	0.109	0.174	1	"Olig"	"LAIR1"
"MED30"	0.500161003211447	0.111438989850123	0.152	0.087	1	"Olig"	"MED30"
"MLX"	0.500161003211447	0.0770708412277615	0.152	0.087	1	"Olig"	"MLX"
"PAPD41"	0.500161003211447	0.105896488873162	0.152	0.087	1	"Olig"	"PAPD4"
"RAB11FIP3"	0.500161003211447	0.101469138606328	0.152	0.087	1	"Olig"	"RAB11FIP3"
"RRAGD"	0.500161003211447	-0.24150176528222	0.109	0.174	1	"Olig"	"RRAGD"
"SLC26A41"	0.500161003211447	0.0636412627775869	0.152	0.087	1	"Olig"	"SLC26A4"
"SNX24"	0.500161003211447	0.116317564527379	0.152	0.087	1	"Olig"	"SNX24"
"TXNDC9"	0.500161003211447	0.117502087258695	0.152	0.087	1	"Olig"	"TXNDC9"
"USP32"	0.500161003211447	0.075595011774062	0.152	0.087	1	"Olig"	"USP32"
"ZNF3831"	0.500161003211447	0.0474767043283559	0.152	0.087	1	"Olig"	"ZNF383"
"IKZF5"	0.501582371882668	-0.151693536625	0.283	0.348	1	"Olig"	"IKZF5"
"ADD11"	0.501759317826747	-0.122142204683762	0.761	0.826	1	"Olig"	"ADD1"
"LYNX1"	0.502140966226476	0.157500165778349	0.304	0.217	1	"Olig"	"LYNX1"
"RNF1571"	0.502140966226476	-0.195847105836016	0.261	0.304	1	"Olig"	"RNF157"
"CCT81"	0.502661628713693	-0.144702167691666	0.196	0.261	1	"Olig"	"CCT8"
"FAM84B"	0.502661628713693	-0.188788337334491	0.196	0.261	1	"Olig"	"FAM84B"
"RFFL"	0.502661628713693	0.15425734081571	0.239	0.174	1	"Olig"	"RFFL"
"SNRNP27"	0.503177836035553	-0.160271986399071	0.304	0.348	1	"Olig"	"SNRNP27"
"NR3C11"	0.504086680993843	-0.45873928667765	0.587	0.565	1	"Olig"	"NR3C1"
"ELP6"	0.504092006159595	-0.132375298823638	0.087	0.13	1	"Olig"	"ELP6"
"GGT7"	0.504092006159595	-0.126944175337666	0.087	0.13	1	"Olig"	"GGT7"
"GNPTAB1"	0.504092006159595	-0.225825568429266	0.087	0.13	1	"Olig"	"GNPTAB"
"MRPL2"	0.504092006159595	-0.185068619065228	0.087	0.13	1	"Olig"	"MRPL2"
"NBEAL1"	0.504092006159595	-0.374464215025133	0.087	0.13	1	"Olig"	"NBEAL1"
"RP11-178L8.3"	0.504092006159595	-0.248219601573026	0.087	0.13	1	"Olig"	"RP11-178L8.3"
"RRP15"	0.504092006159595	-0.175833413300498	0.087	0.13	1	"Olig"	"RRP15"
"YY1AP1"	0.504092006159595	-0.230949748285653	0.087	0.13	1	"Olig"	"YY1AP1"
"ZNF274"	0.504092006159595	-0.390262753552735	0.087	0.13	1	"Olig"	"ZNF274"
"TMEM141"	0.504092006159595	-0.255098830079486	0.087	0.13	1	"Olig"	"TMEM141"
"CPT1C"	0.504092006159595	-0.255311507623667	0.087	0.13	1	"Olig"	"CPT1C"
"TMCC31"	0.504123079372729	-0.174332836801157	0.63	0.739	1	"Olig"	"TMCC3"
"UBE3A1"	0.504193797635492	-0.156981208295329	0.413	0.478	1	"Olig"	"UBE3A"
"IFI27L2"	0.504374445196502	-0.165301617183227	0.239	0.304	1	"Olig"	"IFI27L2"
"MCRS1"	0.504374445196502	0.375064037699186	0.283	0.217	1	"Olig"	"MCRS1"
"ZFP911"	0.50496596042334	0.217924918577994	0.457	0.348	1	"Olig"	"ZFP91"
"FAM98A"	0.505206402127427	-0.170877010444851	0.326	0.391	1	"Olig"	"FAM98A"
"SCAMP21"	0.505206402127427	-0.292149406431875	0.326	0.391	1	"Olig"	"SCAMP2"
"AGAP1"	0.505369676691045	-0.200461953246569	0.717	0.87	1	"Olig"	"AGAP1"
"SQLE"	0.505522215339169	-0.298539600520792	0.391	0.435	1	"Olig"	"SQLE"
"FCHSD21"	0.505915523546985	0.0521085204348292	0.348	0.435	1	"Olig"	"FCHSD2"
"NDUFA5"	0.505915523546985	-0.323464469952072	0.37	0.391	1	"Olig"	"NDUFA5"
"VMP11"	0.505915523546985	-0.0846804799204935	0.348	0.435	1	"Olig"	"VMP1"
"COPRS"	0.506153238149195	0.219816105339752	0.196	0.13	1	"Olig"	"COPRS"
"ING3"	0.506153238149195	-0.125716573709119	0.152	0.217	1	"Olig"	"ING3"
"TP73-AS1"	0.506153238149195	0.133401456722582	0.196	0.13	1	"Olig"	"TP73-AS1"
"USP21"	0.506153238149195	0.241904833178577	0.196	0.13	1	"Olig"	"USP21"
"CYTH2"	0.50619019569614	-0.203283846791336	0.217	0.304	1	"Olig"	"CYTH2"
"FAF1"	0.50619019569614	0.259283435470303	0.261	0.217	1	"Olig"	"FAF1"
"SLC6A9"	0.50619019569614	-0.140544147277373	0.217	0.304	1	"Olig"	"SLC6A9"
"GALNT11"	0.50656992709978	-0.386152788980144	0.304	0.304	1	"Olig"	"GALNT1"
"AKAP91"	0.507352800758141	0.131776481603238	0.63	0.565	1	"Olig"	"AKAP9"
"BRIX1"	0.507524626096712	-0.138378945952798	0.217	0.261	1	"Olig"	"BRIX1"
