"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"
"MIR219A23"	2.49373834347882e-188	0.524146426611126	0.789	0.711	7.31712704743554e-184	"Olig"	"MIR219A2"
"SBDS2"	7.37490926239879e-188	-0.59492030728608	0.108	0.29	2.16394587577305e-183	"Olig"	"SBDS"
"KIF1A2"	1.47421563915699e-186	-0.583414831056374	0.156	0.356	4.32564352841444e-182	"Olig"	"KIF1A"
"NCL2"	9.60934352362508e-186	-0.55190107924159	0.044	0.191	2.81957357670207e-181	"Olig"	"NCL"
"DYNC1I24"	1.8025005242577e-183	-0.620442316880634	0.342	0.543	5.28889703827696e-179	"Olig"	"DYNC1I2"
"TUBB4A1"	3.78529531268568e-183	-0.56968821318774	0.251	0.472	1.11068135064823e-178	"Olig"	"TUBB4A"
"HAPLN21"	8.55063634232667e-179	0.735119617428184	0.439	0.294	2.50892771556549e-174	"Olig"	"HAPLN2"
"HSP90AB14"	9.08203807051456e-179	-0.590249866541156	0.251	0.461	2.66485161065038e-174	"Olig"	"HSP90AB1"
"SIRT24"	2.53308825828936e-177	-0.620752176282351	0.347	0.547	7.43258756747264e-173	"Olig"	"SIRT2"
"MTRNR2L121"	3.58574720886744e-176	-0.585562923556123	0.011	0.125	1.05212994602589e-171	"Olig"	"MTRNR2L12"
"LITAF"	2.13181692605441e-174	-0.541586975850438	0.151	0.345	6.25517722442885e-170	"Olig"	"LITAF"
"DPYSL24"	6.29389884703136e-174	-0.4839055387627	0.56	0.732	1.84675579969594e-169	"Olig"	"DPYSL2"
"TMEM1654"	1.36301166741501e-173	0.411403285464979	0.859	0.823	3.99934883452913e-169	"Olig"	"TMEM165"
"EIF1AY1"	4.78078947659745e-173	-0.444944384417657	0.001	0.102	1.40277924822322e-168	"Olig"	"EIF1AY"
"ACTG14"	1.69051496315748e-170	-0.681187614659493	0.332	0.523	4.96030900489666e-166	"Olig"	"ACTG1"
"NENF3"	1.81323067814299e-170	0.642087007081066	0.446	0.286	5.32038145580717e-166	"Olig"	"NENF"
"COL4A53"	1.81466930886179e-170	0.544371696797284	0.709	0.636	5.32460268606228e-166	"Olig"	"COL4A5"
"PMP23"	8.40596467944762e-170	-0.537032935366315	0.117	0.293	2.46647815624352e-165	"Olig"	"PMP2"
"NUCKS14"	1.38944578958343e-169	-0.517159329629078	0.279	0.499	4.07691183579569e-165	"Olig"	"NUCKS1"
"HNRNPDL4"	6.68246946654158e-168	0.559759668655662	0.654	0.573	1.96077019087263e-163	"Olig"	"HNRNPDL"
"DDX243"	9.85868254960242e-167	-0.575920866109143	0.108	0.278	2.89273463370434e-162	"Olig"	"DDX24"
"UBC4"	1.87081076089693e-165	-0.61913241241632	0.23	0.428	5.48933293462378e-161	"Olig"	"UBC"
"S100B4"	3.80877875122957e-159	-0.874080125253368	0.699	0.793	1.11757186118578e-154	"Olig"	"S100B"
"MBP4"	8.90442478321358e-159	-0.254855846751256	0.997	0.997	2.61273631989053e-154	"Olig"	"MBP"
"SOD14"	2.59004920348603e-158	-0.557940365137642	0.186	0.375	7.59972237286871e-154	"Olig"	"SOD1"
"TXNIP2"	3.54875356662439e-158	-0.549839354562098	0.063	0.206	1.04127527151893e-153	"Olig"	"TXNIP"
"ATP6V1E12"	1.47192563110856e-156	-0.510865392716191	0.106	0.27	4.31892418679874e-152	"Olig"	"ATP6V1E1"
"RP11-202K23.1"	5.23063742308046e-156	-0.650628140088438	0.047	0.175	1.53477363268027e-151	"Olig"	"RP11-202K23.1"
"HSP90AA14"	7.04856590296645e-156	-0.474808603978632	0.548	0.708	2.06819020724841e-151	"Olig"	"HSP90AA1"
"MRFAP12"	1.07446144156962e-155	-0.473019884052583	0.079	0.232	3.15268476185358e-151	"Olig"	"MRFAP1"
"GJB1"	7.62016789195684e-153	-0.5985166095465	0.241	0.429	2.23590966285798e-148	"Olig"	"GJB1"
"PARP13"	3.90740283485919e-152	-0.464771527000829	0.076	0.224	1.14651013980438e-147	"Olig"	"PARP1"
"KLK6"	5.16616283471959e-152	-0.687400927779493	0.348	0.517	1.51585549896342e-147	"Olig"	"KLK6"
"TSC22D43"	1.26684299458754e-151	-0.571690989703268	0.458	0.619	3.71717071471876e-147	"Olig"	"TSC22D4"
"TBCB2"	1.35097181591826e-151	-0.518600889903903	0.276	0.474	3.96402150226736e-147	"Olig"	"TBCB"
"STMN14"	7.2263503861532e-151	-0.749027103289139	0.458	0.605	2.12035573030507e-146	"Olig"	"STMN1"
"EID14"	2.96184033892276e-149	-0.497672014197393	0.186	0.372	8.69063192246716e-145	"Olig"	"EID1"
"HSP90B14"	1.64409474125504e-147	-0.472308946376489	0.137	0.31	4.82410278979053e-143	"Olig"	"HSP90B1"
"ADAMTS18"	7.41835075071929e-147	-0.664211434280458	0.034	0.149	2.17669247727605e-142	"Olig"	"ADAMTS18"
"HNRNPH14"	7.05716900038908e-146	0.739767023040629	0.392	0.263	2.07071452809416e-141	"Olig"	"HNRNPH1"
"TMBIM64"	1.18279284978489e-145	-0.491536003166415	0.268	0.466	3.47055077983883e-141	"Olig"	"TMBIM6"
"ADARB2-AS1"	4.2495858664731e-145	-0.469144452869716	0.018	0.122	1.24691348494054e-140	"Olig"	"ADARB2-AS1"
"PRDX14"	3.2501975324432e-144	-0.650528314917966	0.28	0.454	9.53672959969484e-140	"Olig"	"PRDX1"
"EIF14"	5.99088115249626e-144	-0.628887710648539	0.477	0.618	1.75784434776545e-139	"Olig"	"EIF1"
"CTD-2192J16.221"	9.91303942906654e-144	-0.424693317681625	0.022	0.128	2.9086840292767e-139	"Olig"	"CTD-2192J16.22"
"CALM14"	1.90708144047034e-143	-0.505059499879233	0.334	0.527	5.59575836262807e-139	"Olig"	"CALM1"
"PLEKHB12"	1.30665905325731e-140	-0.514355327775321	0.271	0.459	3.83399899406759e-136	"Olig"	"PLEKHB1"
"EIF4H2"	2.74056871815098e-140	-0.441331947639755	0.087	0.234	8.04137673279861e-136	"Olig"	"EIF4H"
"MAPK8IP12"	5.2417441684276e-140	-0.444608347478449	0.15	0.324	1.53803257390003e-135	"Olig"	"MAPK8IP1"
"CHMP2B1"	1.91782196745668e-138	-0.425066238526519	0.064	0.197	5.6272732169114e-134	"Olig"	"CHMP2B"
"LHPP2"	7.51170817953043e-137	-0.486544444152983	0.277	0.47	2.20408541403782e-132	"Olig"	"LHPP"
"CDKN1C"	2.93764922054705e-136	-0.44757437505314	0.102	0.253	8.61965034292914e-132	"Olig"	"CDKN1C"
"MYLK2"	1.45055849663408e-133	-0.536967244680167	0.158	0.32	4.25622874082372e-129	"Olig"	"MYLK"
"SRP144"	1.84418008811908e-133	-0.520892057148882	0.243	0.423	5.41119321455901e-129	"Olig"	"SRP14"
"DLG14"	1.80807207183674e-132	0.349758007044056	0.917	0.894	5.30524507318336e-128	"Olig"	"DLG1"
"HSPA22"	4.41037460494272e-132	-0.488721989909427	0.313	0.499	1.29409211658229e-127	"Olig"	"HSPA2"
"MOBP4"	4.96053473917934e-132	0.37227072493515	0.919	0.897	1.45552010317e-127	"Olig"	"MOBP"
"BHLHE412"	5.75968586572326e-132	-0.421214756586845	0.085	0.225	1.69000702672052e-127	"Olig"	"BHLHE41"
"CAP13"	6.12056051910408e-132	-0.384305816825029	0.056	0.18	1.79589486751552e-127	"Olig"	"CAP1"
"RP11-308N19.12"	9.39571071278828e-132	-0.643465123166776	0.197	0.362	2.75688943734634e-127	"Olig"	"RP11-308N19.1"
"TUBA1B4"	1.20412860319083e-131	-0.678620546435734	0.232	0.396	3.53315414748252e-127	"Olig"	"TUBA1B"
"PTPRD4"	4.03833591931649e-131	0.252033507350472	0.982	0.977	1.18492852544585e-126	"Olig"	"PTPRD"
"TUBB2B2"	2.7740559994003e-129	-0.900520139700438	0.105	0.238	8.13963511344037e-125	"Olig"	"TUBB2B"
"RHOA4"	4.97451363133777e-129	-0.451329159289426	0.166	0.335	1.45962178970713e-124	"Olig"	"RHOA"
"WBP23"	2.17778075892201e-128	-0.438964352269013	0.146	0.309	6.39004430282897e-124	"Olig"	"WBP2"
"B2M4"	3.5269990169951e-128	-0.619121107350441	0.426	0.575	1.0348920515667e-123	"Olig"	"B2M"
"BNIP3L4"	9.47659687061387e-127	-0.42330293839097	0.138	0.297	2.78062305377552e-122	"Olig"	"BNIP3L"
"STEAP1B4"	1.62343885486659e-126	-0.483048341527672	0.214	0.386	4.76349428794954e-122	"Olig"	"STEAP1B"
"GABARAPL23"	2.43138606156087e-126	-0.496543141418774	0.186	0.351	7.1341729818319e-122	"Olig"	"GABARAPL2"
"L3MBTL43"	1.02399050450354e-125	-0.531431826372168	0.178	0.341	3.00459293831429e-121	"Olig"	"L3MBTL4"
"CAPN32"	2.11519878525692e-124	-0.490527825262701	0.436	0.603	6.20641627570085e-120	"Olig"	"CAPN3"
"BEX42"	6.16462140233797e-124	-0.461032903474575	0.16	0.322	1.80882321187401e-119	"Olig"	"BEX4"
"NKTR4"	1.57378947377521e-123	0.602672797339945	0.562	0.48	4.61781307395122e-119	"Olig"	"NKTR"
"YWHAB3"	3.63311439983273e-123	-0.379796732469797	0.111	0.258	1.06602842719892e-118	"Olig"	"YWHAB"
"DST4"	4.4059394945481e-123	0.336000854271375	0.879	0.869	1.2927907664903e-118	"Olig"	"DST"
"HSPA53"	8.56179043451339e-122	-0.441992956811817	0.121	0.268	2.51220054929492e-117	"Olig"	"HSPA5"
"NDRG11"	1.89437522781009e-121	-0.411434790807953	0.302	0.497	5.55847579344038e-117	"Olig"	"NDRG1"
"GLTP1"	1.52791007516063e-120	-0.455063461416762	0.292	0.472	4.48319374253632e-116	"Olig"	"GLTP"
"DAZAP24"	2.95115041383325e-120	-0.408601694372023	0.114	0.259	8.65926554426953e-116	"Olig"	"DAZAP2"
"VAMP31"	4.99709572340609e-119	-0.379105771103443	0.063	0.182	1.46624782716182e-114	"Olig"	"VAMP3"
"NCKAP54"	5.23665021527588e-119	-0.35977631426038	0.831	0.911	1.53653790616625e-114	"Olig"	"NCKAP5"
"THSD4-AS14"	2.38135658704616e-118	-0.408037828569448	0.119	0.263	6.98737649771085e-114	"Olig"	"THSD4-AS1"
"DHFR4"	4.23007238024034e-118	-0.512021901356011	0.041	0.145	1.24118783781012e-113	"Olig"	"DHFR"
"NPC23"	2.77411199265895e-117	-0.411544619031218	0.106	0.244	8.1397994088599e-113	"Olig"	"NPC2"
"CTD-2034I21.1"	3.5131594553177e-117	-0.495703251536193	0.025	0.117	1.03083124737932e-112	"Olig"	"CTD-2034I21.1"
"SEPP13"	4.98720171585699e-117	-0.54203692497002	0.699	0.771	1.46334472746676e-112	"Olig"	"SEPP1"
"C1orf564"	4.24944281895828e-115	0.650422719152636	0.248	0.138	1.24687151193874e-110	"Olig"	"C1orf56"
"ETFB1"	7.03318661592715e-115	-0.387553055295912	0.105	0.242	2.06367761684535e-110	"Olig"	"ETFB"
"GSN3"	7.81581897499824e-115	-0.366137265950398	0.659	0.781	2.29331760364398e-110	"Olig"	"GSN"
"COPE3"	8.43548602999452e-115	-0.394836273983684	0.128	0.274	2.47514031092099e-110	"Olig"	"COPE"
"CFTR2"	8.95623268303986e-115	0.558029899562122	0.578	0.502	2.62793779385755e-110	"Olig"	"CFTR"
"RASSF2"	2.39899811284924e-114	-0.36179282042192	0.153	0.311	7.03914026272223e-110	"Olig"	"RASSF2"
"GPD1"	2.43471875284427e-114	-0.423728067892855	0.094	0.225	7.14395176459565e-110	"Olig"	"GPD1"
"ST133"	1.09191848881433e-113	-0.40254037790638	0.144	0.294	3.20390722987902e-109	"Olig"	"ST13"
"ANXA52"	1.19988326448827e-112	-0.37982660246333	0.075	0.196	3.52069747466149e-108	"Olig"	"ANXA5"
"ZCCHC242"	5.51295647897587e-112	-0.400202890127499	0.217	0.389	1.6176116900611e-107	"Olig"	"ZCCHC24"
"ST184"	1.95109114674198e-111	-0.265162903565366	0.973	0.984	5.72489164277033e-107	"Olig"	"ST18"
"EEF24"	2.50353364924912e-111	-0.413570149580243	0.196	0.358	7.34586843362676e-107	"Olig"	"EEF2"
"PMP222"	1.09377584562386e-110	-0.434063495364835	0.438	0.605	3.20935708622952e-106	"Olig"	"PMP22"
"HNRNPK4"	4.34961771919399e-110	-0.382542540098859	0.18	0.342	1.2762648311659e-105	"Olig"	"HNRNPK"
"ZBTB162"	5.60938571549922e-110	-0.424132777880681	0.122	0.261	1.64590595664178e-105	"Olig"	"ZBTB16"
"EIF2S22"	9.01315296958818e-110	-0.385314610274795	0.1	0.231	2.64463934433656e-105	"Olig"	"EIF2S2"
"PSAP4"	1.48024092030184e-109	-0.397011461508498	0.371	0.553	4.34332290834967e-105	"Olig"	"PSAP"
"DNAJB64"	1.67532955330126e-109	-0.382460947648939	0.152	0.302	4.91575197529657e-105	"Olig"	"DNAJB6"
"NAV24"	1.71608238195886e-109	-0.447680089537863	0.272	0.444	5.0353289251437e-105	"Olig"	"NAV2"
"HSPA84"	1.83256061263544e-109	-0.457191009528275	0.16	0.306	5.37709934959491e-105	"Olig"	"HSPA8"
"GSTP14"	5.64436970030836e-109	-0.411303909632928	0.163	0.314	1.65617095746448e-104	"Olig"	"GSTP1"
"CYSLTR24"	4.50434357597062e-108	0.20228700405143	0.386	0.231	1.3216644920613e-103	"Olig"	"CYSLTR2"
"FEZ13"	4.60108352364718e-108	-0.471646406202301	0.603	0.705	1.35004992750856e-103	"Olig"	"FEZ1"
"PARK73"	5.47374206029897e-108	-0.388770143887601	0.11	0.245	1.60610539533292e-103	"Olig"	"PARK7"
"IFIT21"	9.82878476771269e-108	-0.315528218387451	0.023	0.11	2.88396202654226e-103	"Olig"	"IFIT2"
"PDE4B4"	1.39097883056519e-107	-0.28218121533075	0.946	0.98	4.08141008464439e-103	"Olig"	"PDE4B"
"PSMB52"	2.21493959966971e-107	-0.405332475882981	0.12	0.257	6.49907577335086e-103	"Olig"	"PSMB5"
"ANKRD364"	5.67539439095395e-107	0.588385952287449	0.393	0.284	1.66527422219371e-102	"Olig"	"ANKRD36"
"C1orf1981"	7.67408675948081e-107	-0.357383446124926	0.123	0.262	2.25173053696686e-102	"Olig"	"C1orf198"
"GALNT152"	3.00623655762222e-106	-0.356554123924315	0.112	0.245	8.8208993073751e-102	"Olig"	"GALNT15"
"ARPC53"	9.49787681620863e-106	-0.391205376713892	0.137	0.278	2.78686701541193e-101	"Olig"	"ARPC5"
"CTA-392E5.1"	1.08824354824581e-105	-0.704767169170606	0.02	0.101	3.19312421926284e-101	"Olig"	"CTA-392E5.1"
"BTF33"	1.21317853094136e-105	-0.373653315987762	0.122	0.259	3.55970844548815e-101	"Olig"	"BTF3"
"SPARC2"	1.63619547757433e-105	-0.408335253460558	0.188	0.342	4.80092477029859e-101	"Olig"	"SPARC"
"RASGEF1B4"	3.38030691077902e-105	0.23862356808686	0.991	0.983	9.9184965376078e-101	"Olig"	"RASGEF1B"
"RAPGEF52"	8.37412126431832e-105	-0.329340843240136	0.684	0.802	2.45713466137628e-100	"Olig"	"RAPGEF5"
"LAMTOR12"	1.13900755758447e-104	-0.358534933217896	0.108	0.239	3.34207597546436e-100	"Olig"	"LAMTOR1"
"TCEAL71"	1.32430992033014e-104	-0.375979183564998	0.106	0.235	3.88579016823271e-100	"Olig"	"TCEAL7"
"CNDP21"	2.2618613273716e-104	-0.333121102932426	0.091	0.217	6.63675350677375e-100	"Olig"	"CNDP2"
"GRIK42"	2.27671959108135e-104	-0.423625556909453	0.116	0.247	6.68035062415089e-100	"Olig"	"GRIK4"
"HMGN23"	2.66986767658325e-104	-0.371599172221655	0.101	0.228	7.83392573663058e-100	"Olig"	"HMGN2"
"PRNP3"	5.46024913413072e-104	-0.350123712928633	0.238	0.412	1.60214630093664e-99	"Olig"	"PRNP"
"SGCD3"	6.40461727585636e-104	-0.394953018397882	0.298	0.474	1.87924280108177e-99	"Olig"	"SGCD"
"RP11-745L13.24"	7.04815272982245e-103	-0.39706303691158	0.099	0.222	2.0680689739845e-98	"Olig"	"RP11-745L13.2"
"LINC00323"	2.62263818222546e-102	-0.43451667187858	0.035	0.126	7.69534495428595e-98	"Olig"	"LINC00323"
"ERH2"	4.03055905768434e-102	-0.342613868126442	0.082	0.2	1.18264663870574e-97	"Olig"	"ERH"
"ARPP192"	8.93251461171708e-102	-0.359436479486017	0.121	0.255	2.62097843737003e-97	"Olig"	"ARPP19"
"TKT3"	1.34326340286072e-101	-0.357287703293239	0.108	0.237	3.94140347667393e-97	"Olig"	"TKT"
"MID1IP11"	3.14354124248239e-101	-0.385326999048791	0.152	0.296	9.22377871369183e-97	"Olig"	"MID1IP1"
"FSTL52"	9.36553858171404e-101	-0.496785056730536	0.141	0.273	2.74803633064653e-96	"Olig"	"FSTL5"
"MAP1B4"	2.99296184851873e-99	-0.374435852365955	0.372	0.54	8.78194865592366e-95	"Olig"	"MAP1B"
"SDHC2"	3.67628967832997e-99	-0.330320781258119	0.069	0.178	1.07869691741558e-94	"Olig"	"SDHC"
"SEPT63"	4.73773917309585e-99	-0.319048232095729	0.073	0.185	1.39014742816978e-94	"Olig"	"SEPT6"
"NUPR12"	7.60740341801674e-99	-0.461983462361136	0.028	0.111	2.23216431091447e-94	"Olig"	"NUPR1"
"PJA24"	7.8170145534101e-99	-0.349572397104758	0.144	0.285	2.29366841026159e-94	"Olig"	"PJA2"
"RP11-298D21.1"	3.64314470537726e-98	-0.374058504918301	0.212	0.368	1.06897151945179e-93	"Olig"	"RP11-298D21.1"
"CNBP3"	7.68393165203669e-98	-0.312215959256731	0.086	0.203	2.25461922534061e-93	"Olig"	"CNBP"
"PPP2R2B4"	8.04546227284375e-98	-0.280825925471802	0.953	0.98	2.36069954009781e-93	"Olig"	"PPP2R2B"
"SORCS21"	8.19738147642744e-97	-0.360031005472137	0.13	0.264	2.40527567281334e-92	"Olig"	"SORCS2"
"CBR12"	4.26234108095259e-96	-0.45186579329781	0.323	0.478	1.25065611997311e-91	"Olig"	"CBR1"
"YWHAE4"	4.97982657740374e-96	-0.372250911510428	0.276	0.439	1.46118071434181e-91	"Olig"	"YWHAE"
"NPM12"	5.42603578369537e-96	-0.302435575082517	0.076	0.187	1.5921074196519e-91	"Olig"	"NPM1"
"FKBP83"	1.0360803667216e-95	-0.336062755947811	0.164	0.31	3.0400670120345e-91	"Olig"	"FKBP8"
"PACRG-AS3"	1.06954772422626e-95	-0.424735537337709	0.045	0.137	3.1382669324247e-91	"Olig"	"PACRG-AS3"
"ACTN43"	4.20487178073956e-95	-0.362519454248242	0.218	0.378	1.2337934779046e-90	"Olig"	"ACTN4"
"CDC42EP1"	4.4834625729871e-95	-0.327125256280958	0.136	0.273	1.31553758816588e-90	"Olig"	"CDC42EP1"
"FNTB"	1.87133325660349e-94	-0.325824209977957	0.075	0.183	5.49086604152597e-90	"Olig"	"FNTB"
"PI16"	6.21251682058521e-94	-0.352877749340988	0.076	0.184	1.82287668549611e-89	"Olig"	"PI16"
"RAB5B2"	9.48738252598121e-94	-0.311079306553421	0.055	0.153	2.78378778077341e-89	"Olig"	"RAB5B"
"COX6C4"	1.20981824203207e-93	-0.319422788064653	0.126	0.257	3.5498486857705e-89	"Olig"	"COX6C"
"PLEKHA64"	1.36755545013493e-93	-0.352111579761993	0.153	0.29	4.0126812017859e-89	"Olig"	"PLEKHA6"
"MAG4"	1.51423812418187e-93	-0.426519901232648	0.701	0.762	4.44307750397445e-89	"Olig"	"MAG"
"RP4-565E6.12"	1.66039101588534e-93	-0.35232828860349	0.089	0.202	4.87191931881076e-89	"Olig"	"RP4-565E6.1"
"HNRNPC4"	3.66814941013599e-93	-0.343526049386894	0.199	0.35	1.0763083999221e-88	"Olig"	"HNRNPC"
"SKP14"	4.10546441361791e-93	-0.416411343101247	0.235	0.386	1.20462536824377e-88	"Olig"	"SKP1"
"EIF1AX2"	9.85662614521077e-93	-0.286200030990422	0.105	0.228	2.89213124352774e-88	"Olig"	"EIF1AX"
"VBP11"	9.88937152574092e-93	-0.300288888968856	0.068	0.172	2.9017393930829e-88	"Olig"	"VBP1"
"GNAO12"	3.93065277820258e-92	-0.390843961038801	0.368	0.543	1.1533321381802e-87	"Olig"	"GNAO1"
"EPB41L4A2"	6.99386196993714e-92	-0.370542126881236	0.071	0.175	2.05213897921895e-87	"Olig"	"EPB41L4A"
"SRI3"	8.28628368259857e-92	-0.311327183362845	0.116	0.241	2.43136135814807e-87	"Olig"	"SRI"
"TRMT1122"	1.27278653618909e-91	-0.303109473423471	0.078	0.187	3.73461025448603e-87	"Olig"	"TRMT112"
"PLEKHB22"	2.15111345136409e-91	-0.302266925241446	0.096	0.213	6.31179708899253e-87	"Olig"	"PLEKHB2"
"TCEAL43"	3.56078778397381e-91	-0.342895891575801	0.104	0.222	1.0448063515736e-86	"Olig"	"TCEAL4"
"NRXN34"	3.85609652041623e-91	-0.404296447251309	0.801	0.88	1.13145584102053e-86	"Olig"	"NRXN3"
"TCEB23"	4.20128449004143e-91	-0.342223270013758	0.213	0.366	1.23274089506796e-86	"Olig"	"TCEB2"
"SERBP12"	4.88241545588652e-91	-0.291299436476016	0.055	0.151	1.43259834306622e-86	"Olig"	"SERBP1"
"C1orf1223"	6.141581809995e-91	0.602921923787008	0.386	0.297	1.80206293468873e-86	"Olig"	"C1orf122"
"MORF4L14"	1.53188046889201e-90	-0.365486876753484	0.262	0.42	4.49484367182293e-86	"Olig"	"MORF4L1"
"DDR11"	1.75396535434869e-90	-0.304957908432135	0.167	0.311	5.14648514272991e-86	"Olig"	"DDR1"
"C5orf174"	1.84752613654154e-90	-0.449538112131915	0.049	0.139	5.42101118984018e-86	"Olig"	"C5orf17"
"HDAC111"	2.20815324369657e-90	-0.307844697329637	0.103	0.223	6.47916324765447e-86	"Olig"	"HDAC11"
"GFAP4"	3.8424293303117e-90	-0.430870476942697	0.074	0.177	1.12744561410006e-85	"Olig"	"GFAP"
"PSMB12"	9.24012073268174e-90	-0.319212846546308	0.123	0.25	2.71123622538348e-85	"Olig"	"PSMB1"
"CDC42EP2"	2.82184272608143e-89	-0.280158165275029	0.037	0.123	8.27985092686813e-85	"Olig"	"CDC42EP2"
"ITPK13"	1.30439270947526e-88	-0.344571464199239	0.097	0.21	3.8273490881423e-84	"Olig"	"ITPK1"
"FTH14"	2.90085065462451e-88	0.117598406910522	0.939	0.821	8.51167599079924e-84	"Olig"	"FTH1"
"CHCHD24"	6.07048779611163e-88	-0.337174662963792	0.159	0.294	1.78120252913508e-83	"Olig"	"CHCHD2"
"MTUS14"	7.75887092117754e-88	-0.335679093544925	0.47	0.635	2.27660790569191e-83	"Olig"	"MTUS1"
"CPM2"	9.57606179348698e-88	0.555423000498618	0.479	0.406	2.80980805144495e-83	"Olig"	"CPM"
"TMEM981"	1.21295507392832e-87	-0.348159024843684	0.231	0.385	3.55905277792047e-83	"Olig"	"TMEM98"
"APOO4"	1.864729971419e-87	-0.333333909771706	0.144	0.275	5.47149068213762e-83	"Olig"	"APOO"
"NGFRAP13"	2.66352148032401e-87	-0.359874990472089	0.201	0.346	7.8153047275667e-83	"Olig"	"NGFRAP1"
"BSG4"	4.08701592727214e-87	-0.313141786026342	0.162	0.301	1.19921221338019e-82	"Olig"	"BSG"
"GDI13"	7.43789772528879e-87	-0.304751099579714	0.145	0.277	2.18242795055424e-82	"Olig"	"GDI1"
"DSTN4"	1.31101450221897e-86	-0.336476835182098	0.163	0.297	3.84677875241091e-82	"Olig"	"DSTN"
"PSMB62"	1.41020769555184e-86	-0.291472024787419	0.077	0.182	4.13783142028821e-82	"Olig"	"PSMB6"
"PMVK1"	1.9398647728461e-86	-0.292824740281815	0.061	0.157	5.69195121648501e-82	"Olig"	"PMVK"
"C8orf46"	3.08638651989692e-86	-0.291231795399936	0.124	0.25	9.05607532668154e-82	"Olig"	"C8orf46"
"SH3BGRL5"	3.82515582226947e-86	-0.278296625047482	0.096	0.21	1.12237722137031e-81	"Olig"	"SH3BGRL"
"CD634"	6.48850318197532e-86	-0.331316668107005	0.164	0.3	1.9038566036552e-81	"Olig"	"CD63"
"SCD3"	8.27922199540095e-86	-0.323137879855338	0.641	0.76	2.42928931789055e-81	"Olig"	"SCD"
"SCOC2"	1.08922110370607e-85	-0.303827683424169	0.124	0.247	3.19599256249434e-81	"Olig"	"SCOC"
"MGST34"	1.3759828451448e-85	-0.380834778115017	0.217	0.359	4.03740886422387e-81	"Olig"	"MGST3"
"NDUFB93"	1.57948665085757e-85	-0.309388803270866	0.135	0.261	4.6345297309463e-81	"Olig"	"NDUFB9"
"ARHGDIA2"	2.10213337587584e-85	-0.27211339996698	0.087	0.196	6.16807975149488e-81	"Olig"	"ARHGDIA"
"CA22"	4.62847072922604e-85	-0.458103282394506	0.427	0.566	1.3580858813695e-80	"Olig"	"CA2"
"CTD-2058B24.2"	6.21951238820709e-85	-0.403681399964347	0.161	0.289	1.82492932494772e-80	"Olig"	"CTD-2058B24.2"
"LNX24"	7.51682497271507e-85	0.517556524349781	0.288	0.183	2.20558678349406e-80	"Olig"	"LNX2"
"RP11-608O21.14"	9.038959259499e-85	-0.320467257990919	0.149	0.28	2.6522114259222e-80	"Olig"	"RP11-608O21.1"
"GATB"	1.4829495172684e-84	-0.295885672013041	0.074	0.174	4.35127047356894e-80	"Olig"	"GATB"
"BACE12"	1.75717165879261e-84	-0.312100127090939	0.227	0.379	5.15589308122926e-80	"Olig"	"BACE1"
"ARF13"	1.9929489483052e-84	-0.289502740430544	0.123	0.245	5.84771080411712e-80	"Olig"	"ARF1"
"DNAH17"	2.91128662088906e-84	-0.324966045114888	0.141	0.268	8.54229720301268e-80	"Olig"	"DNAH17"
"WSB14"	3.15011466182704e-84	0.330460735968606	0.764	0.759	9.24306644073291e-80	"Olig"	"WSB1"
"SCG51"	3.21751986481139e-84	-0.349378277159784	0.171	0.305	9.44084678732959e-80	"Olig"	"SCG5"
"LAMTOR52"	3.88092516631369e-84	-0.292460454675055	0.1	0.214	1.13874106229976e-79	"Olig"	"LAMTOR5"
"ZNF488"	8.64937625637156e-84	-0.263835006392032	0.049	0.138	2.53789998114454e-79	"Olig"	"ZNF488"
"C1GALT13"	1.07299245621558e-83	-0.306538771843147	0.178	0.317	3.14837446502775e-79	"Olig"	"C1GALT1"
"XRCC63"	1.26705567107327e-83	-0.280513710805201	0.118	0.239	3.7177947500632e-79	"Olig"	"XRCC6"
"SEC11C3"	1.61119278157295e-83	-0.335231838156037	0.132	0.253	4.72756185969136e-79	"Olig"	"SEC11C"
"RP11-81H3.2"	5.1778634013403e-83	-0.398644889074309	0.32	0.473	1.51928867922127e-78	"Olig"	"RP11-81H3.2"
"SYT113"	8.35415209788389e-83	-0.308182148760771	0.25	0.408	2.45127530856109e-78	"Olig"	"SYT11"
"PEX5L4"	8.37430197015744e-83	-0.274720863961133	0.908	0.953	2.4571876840836e-78	"Olig"	"PEX5L"
"CHMP2A1"	1.16454419169584e-82	-0.27158925519091	0.055	0.145	3.41700556727393e-78	"Olig"	"CHMP2A"
"GAPDH4"	1.77261911401384e-82	-0.487834990584893	0.619	0.689	5.20121900433941e-78	"Olig"	"GAPDH"
"LGALS3BP2"	2.79440372400777e-82	-0.320002951624737	0.15	0.279	8.1993394069836e-78	"Olig"	"LGALS3BP"
"SVIP2"	3.64358625473329e-82	-0.391872695169627	0.324	0.467	1.06910107886384e-77	"Olig"	"SVIP"
"ARL8A1"	5.4920171139613e-82	-0.297057905600637	0.16	0.293	1.61146766157852e-77	"Olig"	"ARL8A"
"DBI2"	6.01763934181468e-82	-0.302304604042559	0.119	0.237	1.76569573567526e-77	"Olig"	"DBI"
"TXN3"	7.40409869019967e-82	-0.261518856475021	0.071	0.169	2.17251063767839e-77	"Olig"	"TXN"
