"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"
"GPATCH2L"	1.34557104481887e-36	-0.00719773543295488	0.237	0.182	4.51990769665105e-32	"Neur"	"GPATCH2L"
"SENP2"	1.3940950356072e-36	0.0222713464948709	0.139	0.101	4.68290463410816e-32	"Neur"	"SENP2"
"MATK"	1.62054688851461e-36	0.0251843301767285	0.231	0.179	5.44357905320943e-32	"Neur"	"MATK"
"LYRM2"	1.70451559131784e-36	-0.0139774507934975	0.127	0.09	5.72563832279575e-32	"Neur"	"LYRM2"
"ACADVL1"	1.84548280398097e-36	-0.306761879626923	0.326	0.345	6.19916128685247e-32	"Neur"	"ACADVL"
"TNKS"	1.99725817237814e-36	0.011418135641132	0.147	0.107	6.70898992683541e-32	"Neur"	"TNKS"
"PPFIA4"	2.01614513800773e-36	0.00805452194495315	0.209	0.16	6.77243313308177e-32	"Neur"	"PPFIA4"
"PIK3CA"	2.0309800559318e-36	0.00346628208438216	0.209	0.159	6.8222651058805e-32	"Neur"	"PIK3CA"
"CHRNB2"	2.11078317233293e-36	0.0401789027562332	0.106	0.074	7.09033175418355e-32	"Neur"	"CHRNB2"
"NUP58"	2.25718870819768e-36	-0.00142095231099337	0.167	0.124	7.58212258970682e-32	"Neur"	"NUP58"
"CORO2B"	2.53281691159159e-36	0.0210680620425563	0.266	0.209	8.50798528772731e-32	"Neur"	"CORO2B"
"ZADH2"	2.61709979656015e-36	-0.00874773469403423	0.167	0.123	8.79109992662521e-32	"Neur"	"ZADH2"
"MBOAT71"	2.84185322882614e-36	0.0463149230026865	0.35	0.281	9.54606918094989e-32	"Neur"	"MBOAT7"
"HARS"	2.84516741246938e-36	0.00892949341044824	0.219	0.169	9.55720185522589e-32	"Neur"	"HARS"
"LONRF1"	2.8924982736042e-36	0.0449674957481954	0.103	0.071	9.71619095086387e-32	"Neur"	"LONRF1"
"LTN1"	3.03177417574764e-36	0.0121843192388409	0.125	0.089	1.01840326337539e-31	"Neur"	"LTN1"
"ATP1B21"	3.13860863355036e-36	0.0792400461168568	0.126	0.092	1.0542900260959e-31	"Neur"	"ATP1B2"
"KLHDC101"	3.41388543189039e-36	-0.00482604197859193	0.233	0.179	1.1467582554263e-31	"Neur"	"KLHDC10"
"NOS1AP"	3.84622967436802e-36	0.000412117191681882	0.191	0.144	1.29198700991696e-31	"Neur"	"NOS1AP"
"TOMM34"	3.9216331422909e-36	0.0455530034268852	0.111	0.078	1.31731578882694e-31	"Neur"	"TOMM34"
"NPEPPS1"	4.51246983836031e-36	-0.022393245777931	0.295	0.23	1.51578374340361e-31	"Neur"	"NPEPPS"
"SMG71"	5.11571520237391e-36	0.0574225671190181	0.278	0.222	1.71841989362942e-31	"Neur"	"SMG7"
"LARP6"	5.23619724467983e-36	0.0186517855974139	0.107	0.074	1.7588910164604e-31	"Neur"	"LARP6"
"GRAMD1B1"	5.27223237358929e-36	-0.0123769593964758	0.248	0.192	1.77099557661238e-31	"Neur"	"GRAMD1B"
"MSRA"	5.43087972739204e-36	0.00141872266279264	0.145	0.106	1.82428680922826e-31	"Neur"	"MSRA"
"SHANK2"	5.61034505081983e-36	-0.0254902287665348	0.234	0.18	1.88457100602089e-31	"Neur"	"SHANK2"
"HSPA12A"	5.68361753399685e-36	-0.0125836942757955	0.253	0.195	1.90918396584488e-31	"Neur"	"HSPA12A"
"AACS"	6.71254976587455e-36	-0.00998733222463744	0.222	0.17	2.25481259185492e-31	"Neur"	"AACS"
"TNIK1"	6.78399006511293e-36	0.0144976007450566	0.135	0.098	2.27881010277208e-31	"Neur"	"TNIK"
"TNPO3"	7.19602867982126e-36	-0.00995279843418595	0.133	0.096	2.41721799383876e-31	"Neur"	"TNPO3"
"SUDS3"	7.5392782274808e-36	-0.0079766131447182	0.136	0.098	2.53251894939307e-31	"Neur"	"SUDS3"
"ST6GALNAC5"	8.86664518807703e-36	0.0131244295597273	0.103	0.072	2.97839478512696e-31	"Neur"	"ST6GALNAC5"
"CDC42BPB1"	8.97451921072441e-36	0.00186988173196734	0.242	0.188	3.01463074807444e-31	"Neur"	"CDC42BPB"
"SLC12A2"	1.08230248779058e-35	-0.0113505818686661	0.143	0.104	3.63556228673732e-31	"Neur"	"SLC12A2"
"EPRS"	1.1015561484228e-35	-0.0172139520603914	0.146	0.106	3.70023725816704e-31	"Neur"	"EPRS"
"ARHGAP211"	1.1066547083937e-35	-0.0112811783419118	0.381	0.304	3.71736383096526e-31	"Neur"	"ARHGAP21"
"GSTM3"	1.11155340439276e-35	0.0230336051565259	0.115	0.082	3.73381904069574e-31	"Neur"	"GSTM3"
"AK41"	1.13997888286962e-35	0.054036715696112	0.126	0.091	3.82930306544734e-31	"Neur"	"AK4"
"ARHGAP44"	1.15037342981807e-35	-0.00679716449561463	0.211	0.161	3.86421938810186e-31	"Neur"	"ARHGAP44"
"SART3"	1.16776274146607e-35	0.0479677953478932	0.106	0.074	3.92263182485868e-31	"Neur"	"SART3"
"HBS1L"	1.16914212409491e-35	0.00563161960113023	0.151	0.111	3.9272653090472e-31	"Neur"	"HBS1L"
"WDR5"	1.17428404267486e-35	0.028574941545069	0.149	0.11	3.94453752774913e-31	"Neur"	"WDR5"
"RGP1"	1.20551958487852e-35	0.0332194300426132	0.113	0.08	4.04946083756544e-31	"Neur"	"RGP1"
"CPEB1"	1.29061085226463e-35	0.0260861941961433	0.153	0.113	4.33529091384212e-31	"Neur"	"CPEB1"
"FBXO32"	1.39972040262486e-35	0.0239907022907362	0.192	0.146	4.70180080445716e-31	"Neur"	"FBXO32"
"MKL1"	1.51272521691284e-35	0.0743614184662749	0.162	0.123	5.08139527613192e-31	"Neur"	"MKL1"
"AFF3"	1.51600862259868e-35	0.0599210648742646	0.205	0.158	5.09242456417123e-31	"Neur"	"AFF3"
"TSC22D2"	1.5569048798697e-35	0.00352183828935093	0.152	0.112	5.2297991819703e-31	"Neur"	"TSC22D2"
"NAA30"	1.57878283503864e-35	0.0194809294268012	0.113	0.08	5.30328942117828e-31	"Neur"	"NAA30"
"KLF16"	1.58502822509207e-35	0.035557944253463	0.122	0.088	5.32426831090677e-31	"Neur"	"KLF16"
"RNF219"	1.58878634856794e-35	0.0313919398097589	0.124	0.09	5.33689222347457e-31	"Neur"	"RNF219"
"CYTH3"	1.75396156921993e-35	0.0166470799191532	0.108	0.076	5.89173230716667e-31	"Neur"	"CYTH3"
"NUDT16L1"	1.82138263530869e-35	0.046586938558086	0.106	0.074	6.11820641026543e-31	"Neur"	"NUDT16L1"
"MAPK8IP31"	1.82889967300209e-35	0.0513210969756737	0.431	0.353	6.14345689158131e-31	"Neur"	"MAPK8IP3"
"TMUB2"	2.24239676824689e-35	0.0257271736537464	0.126	0.091	7.53243498421811e-31	"Neur"	"TMUB2"
"SRRM4"	2.25425317589409e-35	-0.00302387170729324	0.377	0.3	7.57226184314583e-31	"Neur"	"SRRM4"
"HS2ST1"	2.32036550381111e-35	0.0237098431463917	0.108	0.076	7.79433976385191e-31	"Neur"	"HS2ST1"
"TMPO"	2.84913398673022e-35	0.0226501218478544	0.108	0.076	9.57052597482549e-31	"Neur"	"TMPO"
"USO1"	2.8623819941215e-35	0.00650955946398346	0.11	0.077	9.61502735645354e-31	"Neur"	"USO1"
"CLPTM11"	3.16120671842552e-35	0.0118127115835762	0.301	0.238	1.06188094878632e-30	"Neur"	"CLPTM1"
"ZNF280D1"	3.20973064970816e-35	0.0102978898204981	0.167	0.125	1.07818062254347e-30	"Neur"	"ZNF280D"
"NAGK"	3.53734951001153e-35	0.021984921074626	0.12	0.086	1.18823107390797e-30	"Neur"	"NAGK"
"MAPK121"	3.68098417094219e-35	0.0884576540541598	0.158	0.12	1.23647939286119e-30	"Neur"	"MAPK12"
"SON1"	3.89896235632251e-35	-0.284870830083243	0.542	0.527	1.30970044511229e-30	"Neur"	"SON"
"CBLN4"	4.10453102572754e-35	0.0402137949231679	0.103	0.072	1.37875301685214e-30	"Neur"	"CBLN4"
"ZNF827"	4.2322136344889e-35	-0.0174675146616468	0.17	0.127	1.42164288196117e-30	"Neur"	"ZNF827"
"DEXI"	4.36236466958825e-35	0.00616790230141756	0.108	0.076	1.46536191616139e-30	"Neur"	"DEXI"
"TMEM25"	4.39813263497206e-35	0.0136281181258169	0.171	0.129	1.47737673341347e-30	"Neur"	"TMEM25"
"HOOK1"	4.98852143613442e-35	-0.000269292660246889	0.188	0.142	1.67569423561191e-30	"Neur"	"HOOK1"
"MTMR12"	5.42825481919955e-35	0.0224200253014026	0.123	0.089	1.82340507631732e-30	"Neur"	"MTMR12"
"LY6H1"	5.54151288847209e-35	0.0796499753861415	0.612	0.52	1.86144959436666e-30	"Neur"	"LY6H"
"POMGNT1"	6.1301185939787e-35	0.00254948541316891	0.141	0.103	2.05916813690339e-30	"Neur"	"POMGNT1"
"MED28"	7.56502968163754e-35	0.00842070531666783	0.142	0.104	2.54116912035887e-30	"Neur"	"MED28"
"PAPSS1"	9.09508934121475e-35	0.0189015359538941	0.213	0.164	3.05513146060745e-30	"Neur"	"PAPSS1"
"MAP2K1"	9.51298156794691e-35	0.0146972422549152	0.3	0.238	3.19550563848905e-30	"Neur"	"MAP2K1"
"C19orf25"	1.04620430237578e-34	0.0178872165532132	0.129	0.094	3.51430487211048e-30	"Neur"	"C19orf25"
"CCP110"	1.0880924512183e-34	0.01292769123228	0.205	0.157	3.65501135288738e-30	"Neur"	"CCP110"
"MAGI3"	1.15318860715625e-34	-0.0167205146465069	0.123	0.088	3.87367585029857e-30	"Neur"	"MAGI3"
"NPIPA11"	1.18385946698738e-34	-0.332712238756392	0.272	0.293	3.97670233555729e-30	"Neur"	"NPIPA1"
"ZNF3021"	1.21183839277678e-34	-0.00892998735212336	0.185	0.14	4.07068634517648e-30	"Neur"	"ZNF302"
"C9orf72"	1.29588340935865e-34	0.00797221226959721	0.14	0.102	4.35300196037664e-30	"Neur"	"C9orf72"
"CNTN2"	1.34542013901968e-34	0.0152139833730789	0.123	0.088	4.51940078898099e-30	"Neur"	"CNTN2"
"FAM63B"	1.51730850788909e-34	-0.018959521452611	0.205	0.157	5.09679100885026e-30	"Neur"	"FAM63B"
"PIANP"	2.03678236481035e-34	0.000321059696819725	0.291	0.23	6.84175564163446e-30	"Neur"	"PIANP"
"PAPD5"	2.10886960334411e-34	-0.0072137241502217	0.184	0.14	7.0839038845932e-30	"Neur"	"PAPD5"
"NONO"	2.16315527577616e-34	0.0316232436739565	0.23	0.179	7.26625488685971e-30	"Neur"	"NONO"
"YME1L1"	2.27417026592122e-34	-0.0216976892971149	0.164	0.122	7.63916534025596e-30	"Neur"	"YME1L1"
"PHF20"	2.29438680849468e-34	-0.00486318146425835	0.142	0.104	7.70707472841447e-30	"Neur"	"PHF20"
"CNKSR21"	2.32435139832581e-34	0.00845254704131304	0.419	0.34	7.80772878211624e-30	"Neur"	"CNKSR2"
"MYT1L1"	2.32591650296296e-34	-0.00398521464432555	0.498	0.406	7.81298612510287e-30	"Neur"	"MYT1L"
"MPRIP1"	2.65813259730118e-34	-0.0108840959625813	0.351	0.279	8.9289332075944e-30	"Neur"	"MPRIP"
"RCC2"	2.93988957877827e-34	0.0473761266724455	0.105	0.074	9.87538308407409e-30	"Neur"	"RCC2"
"TNPO1"	2.96819508027435e-34	0.00342642884369548	0.178	0.135	9.97046409414956e-30	"Neur"	"TNPO1"
"NLGN1"	3.04918079948735e-34	0.000229562044734233	0.166	0.125	1.02425032235579e-29	"Neur"	"NLGN1"
"ASNS"	3.21090313394555e-34	-0.00275045260478335	0.183	0.138	1.07857447172365e-29	"Neur"	"ASNS"
"VEZT1"	3.29694674831091e-34	-0.0154451888520188	0.254	0.198	1.10747738222512e-29	"Neur"	"VEZT"
"STT3B"	3.44896947170936e-34	0.0068014118824945	0.146	0.107	1.15854333524189e-29	"Neur"	"STT3B"
"LIN7C"	3.56571546595168e-34	0.00596262037604478	0.232	0.181	1.19775948216783e-29	"Neur"	"LIN7C"
"HERC41"	3.56836513148012e-34	-0.0166333347096095	0.23	0.178	1.19864953131549e-29	"Neur"	"HERC4"
"PRKRA"	3.60847477219964e-34	0.0166615320991968	0.103	0.072	1.21212276072958e-29	"Neur"	"PRKRA"
"FASN1"	3.62968786391664e-34	-0.0120348044746241	0.246	0.192	1.21924845036824e-29	"Neur"	"FASN"
"RBL2"	3.84867581722251e-34	0.0280382896609729	0.106	0.074	1.29280869376321e-29	"Neur"	"RBL2"
"SGPP1"	3.90713779660233e-34	0.0407815456774795	0.112	0.08	1.31244665725669e-29	"Neur"	"SGPP1"
"DMWD"	4.04598375235122e-34	0.022002565517043	0.118	0.085	1.3590864022523e-29	"Neur"	"DMWD"
"SCPEP1"	4.09523756704803e-34	0.0182770253127925	0.154	0.115	1.3756312511471e-29	"Neur"	"SCPEP1"
"LMBR1"	4.41624290763622e-34	0.00969960738169273	0.112	0.079	1.48346015510408e-29	"Neur"	"LMBR1"
"FYTTD1"	4.47942218685437e-34	0.0149642511418574	0.128	0.093	1.50468270678625e-29	"Neur"	"FYTTD1"
"PALM2"	4.50580159078435e-34	-0.00160908640890933	0.115	0.082	1.51354381236037e-29	"Neur"	"PALM2"
"FBXL16"	5.00126560215198e-34	-0.0210959150432199	0.329	0.26	1.67997512841887e-29	"Neur"	"FBXL16"
"CLK11"	5.57407185267405e-34	-0.0143180480347667	0.252	0.197	1.87238647603174e-29	"Neur"	"CLK1"
"COG1"	5.85704195859972e-34	0.0086006669005958	0.163	0.122	1.96743896431323e-29	"Neur"	"COG1"
"STX6"	5.99320819812571e-34	0.0189811353984732	0.137	0.1	2.01317856583241e-29	"Neur"	"STX6"
"GARNL3"	6.14339311443835e-34	0.0105580548554532	0.131	0.096	2.06362718107099e-29	"Neur"	"GARNL3"
"SRSF71"	6.18101978107294e-34	-0.0160435378411228	0.304	0.239	2.07626635466021e-29	"Neur"	"SRSF7"
"RNF24"	6.36903957183192e-34	0.0139260741766075	0.134	0.098	2.13942408257406e-29	"Neur"	"RNF24"
"SCN8A"	6.68462468573738e-34	-0.00772924240928541	0.374	0.298	2.24543227818604e-29	"Neur"	"SCN8A"
"TMF1"	7.33047039975036e-34	0.000754086803085308	0.136	0.1	2.46237831198014e-29	"Neur"	"TMF1"
"CLASRP1"	7.43585761134735e-34	-0.277838914696739	0.162	0.192	2.49777893022769e-29	"Neur"	"CLASRP"
"GPAA1"	7.55447298094661e-34	0.0172379995461985	0.114	0.081	2.53762301902978e-29	"Neur"	"GPAA1"
"BAP1"	7.56429115883058e-34	0.0317626761576173	0.165	0.125	2.54092104316278e-29	"Neur"	"BAP1"
"CHST15"	8.92686973685604e-34	0.000684774074361405	0.13	0.095	2.99862481330731e-29	"Neur"	"CHST15"
"ADAP1"	9.19789260440388e-34	0.0302220597812528	0.262	0.208	3.08966410474531e-29	"Neur"	"ADAP1"
"MIER1"	9.42538031297676e-34	0.0165484357011789	0.117	0.084	3.16607950093202e-29	"Neur"	"MIER1"
"FBXW71"	9.49171552275928e-34	0.0504823551096436	0.621	0.529	3.18836216125007e-29	"Neur"	"FBXW7"
"SGSM1"	9.88530895634927e-34	-0.00482648051187973	0.213	0.163	3.32057413152728e-29	"Neur"	"SGSM1"
"UNC5D"	1.08346448143311e-33	-0.00504130630446897	0.14	0.103	3.63946553958196e-29	"Neur"	"UNC5D"
"CLCN31"	1.08921922139864e-33	-0.0141286970247416	0.316	0.251	3.65879628660017e-29	"Neur"	"CLCN3"
"FRYL"	1.09081150307379e-33	0.0105587128146769	0.146	0.109	3.66414491997516e-29	"Neur"	"FRYL"
"CRIP21"	1.14045270178767e-33	-0.0019862910660049	0.32	0.257	3.83089467057495e-29	"Neur"	"CRIP2"
"TMEM63B1"	1.17484988789684e-33	0.0461443870419551	0.272	0.217	3.94643825843427e-29	"Neur"	"TMEM63B"
"MAP3K71"	1.31508899454185e-33	-0.000961715843291411	0.199	0.153	4.41751544156552e-29	"Neur"	"MAP3K7"
"FNDC3A"	1.62863036534208e-33	0.0066865117038919	0.121	0.087	5.47073226022059e-29	"Neur"	"FNDC3A"
"MLXIPL1"	1.7184389485986e-33	-0.362148231852887	0.232	0.254	5.77240827223756e-29	"Neur"	"MLXIPL"
"SNX13"	1.98264530565367e-33	-0.00445496417429225	0.167	0.125	6.65990384622124e-29	"Neur"	"SNX13"
"SNX5"	2.03217764460822e-33	0.0333272092187637	0.103	0.073	6.82628792600347e-29	"Neur"	"SNX5"
"ATP13A3"	2.13852221971426e-33	0.0164121527172326	0.136	0.1	7.18350998824216e-29	"Neur"	"ATP13A3"
"CYB5R31"	2.16146603195854e-33	-0.00301383802975219	0.128	0.093	7.26058054795192e-29	"Neur"	"CYB5R3"
"VPS53"	2.20077460097884e-33	-0.0423806265238094	0.238	0.184	7.39262196214801e-29	"Neur"	"VPS53"
"PRPF61"	2.27061181793853e-33	0.00720629788275751	0.147	0.109	7.6272121576373e-29	"Neur"	"PRPF6"
"KIDINS2201"	2.28644501873147e-33	-0.0285099217680143	0.335	0.265	7.68039746242089e-29	"Neur"	"KIDINS220"
"FAM213A1"	2.31021752746778e-33	-0.0169824665201319	0.276	0.216	7.76025169651703e-29	"Neur"	"FAM213A"
"NT5C3B"	2.33029517823133e-33	0.0143977920694036	0.145	0.107	7.82769453319687e-29	"Neur"	"NT5C3B"
"GAD1"	2.42999578609439e-33	0.268893990837224	0.112	0.083	8.16259884506965e-29	"Neur"	"GAD1"
"CMIP1"	2.87818913885157e-33	0.0129976852139431	0.448	0.366	9.66812513631632e-29	"Neur"	"CMIP"
"RIC31"	2.95378470898954e-33	-0.00830537637099948	0.221	0.171	9.92205821596678e-29	"Neur"	"RIC3"
"MIA3"	2.97144245773207e-33	-0.0148259471049533	0.196	0.149	9.98137235976779e-29	"Neur"	"MIA3"
"FAM208A"	3.07403072520267e-33	0.0069744996992106	0.145	0.108	1.03259766090283e-28	"Neur"	"FAM208A"
"SYNCRIP"	3.20701184384207e-33	0.00499204278233123	0.138	0.101	1.07726734846499e-28	"Neur"	"SYNCRIP"
"TMEM151A"	3.59203464420092e-33	-0.000774510475371248	0.211	0.163	1.20660035733353e-28	"Neur"	"TMEM151A"
"FAM213B"	3.59269261258285e-33	0.0489067813551408	0.115	0.083	1.2068213754927e-28	"Neur"	"FAM213B"
"MARK2"	3.66305998649297e-33	0.0230561112884489	0.164	0.124	1.23045848006285e-28	"Neur"	"MARK2"
"CADM11"	4.10693011325161e-33	0.00175575803633921	0.323	0.259	1.37955889434235e-28	"Neur"	"CADM1"
"WDR26"	4.14236779909856e-33	0.007854476769521	0.182	0.139	1.3914627673952e-28	"Neur"	"WDR26"
"GUCY1A2"	4.23806331592702e-33	0.0145230938985417	0.383	0.311	1.42360784845305e-28	"Neur"	"GUCY1A2"
"UHRF1BP1L"	4.86969714325417e-33	0.0181570739228762	0.105	0.074	1.63577996739051e-28	"Neur"	"UHRF1BP1L"
"MAP4K41"	4.95618395568636e-33	-0.00810381509736002	0.22	0.171	1.6648317525546e-28	"Neur"	"MAP4K4"
"TRA2B1"	5.33947631218781e-33	-0.0264346845335874	0.253	0.197	1.79358348802701e-28	"Neur"	"TRA2B"
"INSIG2"	5.54875907709759e-33	0.0255691382315676	0.121	0.087	1.86388366158785e-28	"Neur"	"INSIG2"
"SLC16A7"	5.79180026096254e-33	-0.0243605449743141	0.184	0.139	1.94552362565993e-28	"Neur"	"SLC16A7"
"CNTN3"	6.05164017446505e-33	-0.00345393211525447	0.214	0.166	2.03280645100456e-28	"Neur"	"CNTN3"
"AEBP2"	6.63551726166362e-33	0.000808620225456025	0.154	0.116	2.22893660336543e-28	"Neur"	"AEBP2"
"SLC35F3"	6.79631360695392e-33	0.0173653009978002	0.121	0.088	2.28294970371189e-28	"Neur"	"SLC35F3"
"RNF13"	7.67966955113897e-33	-0.000518321285056467	0.123	0.089	2.57967779892309e-28	"Neur"	"RNF13"
"ADARB1"	7.76792886356886e-33	0.00590229063659953	0.119	0.086	2.60932498456142e-28	"Neur"	"ADARB1"
"NBL11"	7.98010444588089e-33	-0.00822682834575095	0.29	0.23	2.68059688441585e-28	"Neur"	"NBL1"
"TMCO1"	8.96680049040536e-33	0.0165929046834019	0.115	0.083	3.01203795273206e-28	"Neur"	"TMCO1"
"SLC25A371"	9.72175545387083e-33	-0.0254229983009877	0.272	0.214	3.26563487450975e-28	"Neur"	"SLC25A37"
"PWAR61"	1.00195818736093e-32	0.0599785415970349	0.665	0.575	3.3656777471641e-28	"Neur"	"PWAR6"
"FAM135A"	1.19280893890752e-32	0.00286056678282898	0.112	0.08	4.00676450668425e-28	"Neur"	"FAM135A"
"PCNX"	1.31630976111296e-32	-0.00113744641529445	0.181	0.138	4.42161611855455e-28	"Neur"	"PCNX"
"PAK2"	1.35087512823655e-32	0.0195821534722812	0.124	0.091	4.53772464325941e-28	"Neur"	"PAK2"
"IK"	1.35303504502515e-32	0.0137641487754687	0.126	0.092	4.54498001974398e-28	"Neur"	"IK"
"RBMS1"	1.378629645273e-32	0.0209359216858795	0.127	0.093	4.63095484143652e-28	"Neur"	"RBMS1"
"MPP2"	1.41654649948371e-32	0.032177330148779	0.173	0.132	4.75832134641573e-28	"Neur"	"MPP2"
"LRRC7"	1.50706103555833e-32	-0.0190572225270011	0.279	0.22	5.06236872454397e-28	"Neur"	"LRRC7"
"PPP2R2D"	1.55895879740067e-32	0.0055699916144214	0.15	0.112	5.23669849634859e-28	"Neur"	"PPP2R2D"
"PBX2"	1.63895611408975e-32	0.0374610822340636	0.105	0.075	5.50541748283888e-28	"Neur"	"PBX2"
"FAM65B"	1.65932854717711e-32	-0.0228470089283874	0.178	0.135	5.57385052282264e-28	"Neur"	"FAM65B"
"NAB2"	1.68425045681002e-32	0.024939232865318	0.161	0.122	5.65756570947053e-28	"Neur"	"NAB2"
"SMARCA4"	1.73131716586344e-32	-0.0367253794599665	0.168	0.126	5.8156674918519e-28	"Neur"	"SMARCA4"
"UROD"	1.78633804869061e-32	0.0110663745848855	0.113	0.081	6.00048813935664e-28	"Neur"	"UROD"
"JUND1"	1.87125489745858e-32	0.0927281367312678	0.596	0.509	6.28573232605312e-28	"Neur"	"JUND"
"PRKCZ"	1.88507947130063e-32	-0.00624152140779866	0.317	0.252	6.33217045204595e-28	"Neur"	"PRKCZ"
"RB1"	1.97512996474261e-32	0.0264295811570098	0.118	0.085	6.63465906456689e-28	"Neur"	"RB1"
"NUMBL"	1.97538087530581e-32	0.0152872281380287	0.158	0.12	6.63550189823975e-28	"Neur"	"NUMBL"
"POLK"	1.9997928766283e-32	0.014216843812365	0.126	0.092	6.71750425188211e-28	"Neur"	"POLK"
"CASC41"	2.0697529365412e-32	-0.00148271277432643	0.244	0.192	6.95250708913554e-28	"Neur"	"CASC4"
"FNDC5"	2.15655201343492e-32	0.0101453426717906	0.107	0.076	7.24407386832925e-28	"Neur"	"FNDC5"
"SACS1"	2.22724605296511e-32	-0.0341082426909598	0.242	0.188	7.48154221651512e-28	"Neur"	"SACS"
"TUBGCP2"	2.32884167625079e-32	0.00345441141047709	0.151	0.113	7.82281207469403e-28	"Neur"	"TUBGCP2"
"PDCD10"	2.4275212887454e-32	-0.0252518572584385	0.101	0.071	8.15428676102467e-28	"Neur"	"PDCD10"
"TMEM167B"	2.43342982804215e-32	0.0170328857236315	0.146	0.11	8.17413413537638e-28	"Neur"	"TMEM167B"
"IFT20"	2.46958815655913e-32	0.00299449524815454	0.184	0.141	8.29559357669776e-28	"Neur"	"IFT20"
"MECP21"	2.61252492672012e-32	-0.024993021483114	0.276	0.218	8.77573248134554e-28	"Neur"	"MECP2"
"AKAP91"	2.69375504917584e-32	-0.269872166640385	0.55	0.535	9.04859258568655e-28	"Neur"	"AKAP9"
"ASTN1"	3.58790926956046e-32	-0.00375028770102825	0.146	0.109	1.20521460273805e-27	"Neur"	"ASTN1"
"ADIPOR1"	3.59553255362634e-32	0.0315054398855804	0.107	0.077	1.20777534008862e-27	"Neur"	"ADIPOR1"
"CDH13"	3.86842251587013e-32	0.0563464769958923	0.21	0.165	1.29944180730593e-27	"Neur"	"CDH13"
"ZFR2"	4.11715477620595e-32	0.0289776567806432	0.136	0.101	1.38299346087534e-27	"Neur"	"ZFR2"
"ESYT2"	4.32350357650967e-32	-0.00176021698870688	0.155	0.116	1.45230808638536e-27	"Neur"	"ESYT2"
"TMEM106B1"	4.66367260178896e-32	-0.0128922297677794	0.289	0.23	1.56657426366693e-27	"Neur"	"TMEM106B"
"CHMP1A1"	4.83083376614114e-32	0.0227742238203612	0.18	0.138	1.62272537038447e-27	"Neur"	"CHMP1A"
"CDH21"	5.0363617132623e-32	-3.15496099434487e-05	0.268	0.213	1.69176426310194e-27	"Neur"	"CDH2"
"FAM13B"	5.41205481274449e-32	-0.012429474439249	0.183	0.14	1.817963332149e-27	"Neur"	"FAM13B"
"KLHL91"	5.9614870399122e-32	-0.00397927206680737	0.197	0.152	2.00252311157691e-27	"Neur"	"KLHL9"
"TAOK2"	6.27128133968593e-32	0.037665606448259	0.173	0.133	2.1065861148139e-27	"Neur"	"TAOK2"
"ATG13"	6.43156797538233e-32	0.0213042503909263	0.207	0.161	2.16042799861068e-27	"Neur"	"ATG13"
"COPA1"	6.994549051474e-32	-0.0130198299644047	0.266	0.21	2.34953897188063e-27	"Neur"	"COPA"
"XPO7"	7.92439430629419e-32	-0.00123886867520595	0.154	0.116	2.66188329142728e-27	"Neur"	"XPO7"
"TTC5"	8.10937615471277e-32	0.026163925504858	0.117	0.085	2.72402054412957e-27	"Neur"	"TTC5"
"MLLT1"	8.48388589272777e-32	0.00955327799025729	0.125	0.092	2.84982211022618e-27	"Neur"	"MLLT1"
"TTYH11"	8.92493056194683e-32	-0.00263207438859681	0.161	0.122	2.99797342506356e-27	"Neur"	"TTYH1"
"STRIP1"	9.38738296167876e-32	0.0120518606432882	0.129	0.095	3.15331581065751e-27	"Neur"	"STRIP1"
"BRD9"	1.05485079162837e-31	-0.00851491163143658	0.138	0.102	3.54334929415886e-27	"Neur"	"BRD9"
"DGKE"	1.08530712820137e-31	-0.0333512463618435	0.221	0.171	3.64565517434123e-27	"Neur"	"DGKE"
"FAM179B"	1.10305766908389e-31	-0.0271367447720101	0.173	0.131	3.7052810162197e-27	"Neur"	"FAM179B"
"EXOC4"	1.17886222026492e-31	0.0146587618503913	0.122	0.089	3.95991608409189e-27	"Neur"	"EXOC4"
"GGNBP21"	1.23619023192473e-31	-0.0289929718170873	0.206	0.159	4.15248660805837e-27	"Neur"	"GGNBP2"
"PTPRG"	1.26201503168268e-31	0.00423973573939085	0.13	0.096	4.23923469292527e-27	"Neur"	"PTPRG"
"FAM19A51"	1.27203008030475e-31	0.0168899961327801	0.201	0.157	4.27287624275169e-27	"Neur"	"FAM19A5"
"METTL121"	1.28034330258376e-31	0.041091407710547	0.133	0.099	4.30080118770911e-27	"Neur"	"METTL12"
"AMD1"	1.2938517165953e-31	-0.010941264271761	0.299	0.239	4.34617730121528e-27	"Neur"	"AMD1"
"VPS4B"	1.30973003284928e-31	0.0275114655859672	0.119	0.087	4.399514153344e-27	"Neur"	"VPS4B"
"UBA3"	1.31128085734649e-31	0.0057950414462884	0.107	0.076	4.40472352791259e-27	"Neur"	"UBA3"
"PRMT7"	1.33535801607806e-31	0.0400785893105395	0.112	0.081	4.48560111180781e-27	"Neur"	"PRMT7"
"PPP1R3E1"	1.3519521700578e-31	-0.0289131239783116	0.18	0.137	4.54134253444114e-27	"Neur"	"PPP1R3E"
"AKAP13"	1.3547003060437e-31	0.0187789107408313	0.128	0.094	4.5505737980314e-27	"Neur"	"AKAP13"
"ECSIT"	1.42851582368279e-31	0.00494024114956704	0.113	0.081	4.79852750333285e-27	"Neur"	"ECSIT"
