"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"stage"
"ACTR101"	0.305920672418208	0.237093737591368	0.117	0.074	1	"Olig"	"ACTR10"	"80-90"
"DLGAP22"	0.30672402973708	0.0246251804785446	0.147	0.096	1	"Olig"	"DLGAP2"	"80-90"
"SNHG231"	0.307080841078255	0.12650134350531	0.153	0.106	1	"Olig"	"SNHG23"	"80-90"
"HEXA1"	0.307230051752147	-0.107396243717678	0.104	0.149	1	"Olig"	"HEXA"	"80-90"
"RNF441"	0.30782348565444	-0.544801877623686	0.092	0.128	1	"Olig"	"RNF44"	"80-90"
"REPS11"	0.308358680556995	0.0409279880977396	0.104	0.064	1	"Olig"	"REPS1"	"80-90"
"TAGLN32"	0.308577411783579	0.216281175600642	0.337	0.277	1	"Olig"	"TAGLN3"	"80-90"
"AACS1"	0.308597352338327	0.320936705063661	0.178	0.128	1	"Olig"	"AACS"	"80-90"
"FAM168A1"	0.30902550633978	-0.521896044703545	0.135	0.17	1	"Olig"	"FAM168A"	"80-90"
"MED231"	0.30907721220454	0.228746535139789	0.117	0.074	1	"Olig"	"MED23"	"80-90"
"GIT21"	0.30907721220454	0.134650891927033	0.117	0.074	1	"Olig"	"GIT2"	"80-90"
"SPG211"	0.309379057331104	-0.33755319602886	0.092	0.128	1	"Olig"	"SPG21"	"80-90"
"NGRN1"	0.309399534651028	-0.0177339484361326	0.08	0.117	1	"Olig"	"NGRN"	"80-90"
"NRXN32"	0.310496001153281	-0.0618779066460746	0.239	0.17	1	"Olig"	"NRXN3"	"80-90"
"VEZT2"	0.310550919188191	-0.29508657849837	0.19	0.234	1	"Olig"	"VEZT"	"80-90"
"AKAP15"	0.310663526512584	0.234168843982718	0.117	0.074	1	"Olig"	"AKAP1"	"80-90"
"PLEKHA31"	0.31171279440678	0.104148800959513	0.104	0.064	1	"Olig"	"PLEKHA3"	"80-90"
"TMCC12"	0.31171279440678	-0.0343414939780792	0.104	0.064	1	"Olig"	"TMCC1"	"80-90"
"ZNF2812"	0.311721599481602	0.586714218290386	0.227	0.181	1	"Olig"	"ZNF281"	"80-90"
"BIRC21"	0.312132166852094	-0.509609407297736	0.074	0.106	1	"Olig"	"BIRC2"	"80-90"
"CACNG71"	0.312473565053992	-0.431505274929344	0.11	0.149	1	"Olig"	"CACNG7"	"80-90"
"PCSK21"	0.312505757581589	-0.189619604558253	0.092	0.128	1	"Olig"	"PCSK2"	"80-90"
"SSR12"	0.312506831521357	-0.18652136381527	0.202	0.255	1	"Olig"	"SSR1"	"80-90"
"SELM2"	0.312509854844765	0.037348561367781	0.178	0.128	1	"Olig"	"SELM"	"80-90"
"RUNDC3A2"	0.31251861429632	-0.227733288891766	0.258	0.298	1	"Olig"	"RUNDC3A"	"80-90"
"MAP3K22"	0.312934271055579	0.130442446439641	0.209	0.16	1	"Olig"	"MAP3K2"	"80-90"
"REXO41"	0.313398837669332	0.160920298259326	0.104	0.064	1	"Olig"	"REXO4"	"80-90"
"SYTL21"	0.313593378696043	-0.293834354549735	0.104	0.138	1	"Olig"	"SYTL2"	"80-90"
"PTPRN21"	0.313929288905331	-0.0125872590714343	0.129	0.085	1	"Olig"	"PTPRN2"	"80-90"
"ATXN7L3B2"	0.31406778562228	0.121423505295695	0.233	0.17	1	"Olig"	"ATXN7L3B"	"80-90"
"UBE2N2"	0.314297960071798	0.0616925780940764	0.16	0.106	1	"Olig"	"UBE2N"	"80-90"
"TMEM1411"	0.314353936142064	-0.144077563432156	0.08	0.117	1	"Olig"	"TMEM141"	"80-90"
"STOML11"	0.314353936142064	-0.144122192103465	0.08	0.117	1	"Olig"	"STOML1"	"80-90"
"UBXN62"	0.314960391684606	-0.1591443893171	0.16	0.202	1	"Olig"	"UBXN6"	"80-90"
"KIF1B2"	0.315257277206232	-0.228007671699962	0.491	0.532	1	"Olig"	"KIF1B"	"80-90"
"ATP1B32"	0.315393129159868	0.186472392970023	0.141	0.096	1	"Olig"	"ATP1B3"	"80-90"
"RANBP61"	0.315454653333008	0.221368440547117	0.117	0.074	1	"Olig"	"RANBP6"	"80-90"
"SHISA52"	0.315582553030171	-0.223689187362339	0.074	0.106	1	"Olig"	"SHISA5"	"80-90"
"CEP781"	0.315582553030171	-0.445395357999835	0.074	0.106	1	"Olig"	"CEP78"	"80-90"
"DPYSL41"	0.315582553030171	-0.351772819844616	0.074	0.106	1	"Olig"	"DPYSL4"	"80-90"
"LRRC4C2"	0.31593537840916	-0.219990757613531	0.307	0.351	1	"Olig"	"LRRC4C"	"80-90"
"DGKZ2"	0.31673210623184	-0.213427033274577	0.331	0.383	1	"Olig"	"DGKZ"	"80-90"
"RAPH11"	0.317062424618892	0.0104064516475542	0.117	0.074	1	"Olig"	"RAPH1"	"80-90"
"VTI1B2"	0.317062424618892	0.073714056320889	0.117	0.074	1	"Olig"	"VTI1B"	"80-90"
"BCAT21"	0.317234706079558	-0.224562866983768	0.092	0.128	1	"Olig"	"BCAT2"	"80-90"
"STAC21"	0.317317104695653	-0.222294692274759	0.074	0.106	1	"Olig"	"STAC2"	"80-90"
"CCDC88A2"	0.317452713142044	0.270744628965731	0.509	0.447	1	"Olig"	"CCDC88A"	"80-90"
"RAB5C2"	0.317754877592403	-0.0794280388993818	0.098	0.138	1	"Olig"	"RAB5C"	"80-90"
"SIN3B2"	0.318179112909426	-0.22186932015061	0.184	0.223	1	"Olig"	"SIN3B"	"80-90"
"PHF201"	0.318330555745929	0.223911685284961	0.141	0.096	1	"Olig"	"PHF20"	"80-90"
"BLOC1S61"	0.318675560639071	0.122893663491803	0.117	0.074	1	"Olig"	"BLOC1S6"	"80-90"
"SNAP472"	0.318764379870962	0.297182346853397	0.123	0.085	1	"Olig"	"SNAP47"	"80-90"
"CCDC31"	0.318821395874516	-0.288387644259916	0.092	0.128	1	"Olig"	"CCDC3"	"80-90"
"ACOX11"	0.319057895571777	-0.378037396682781	0.074	0.106	1	"Olig"	"ACOX1"	"80-90"
"ZADH21"	0.319127529290182	-0.346146218394029	0.086	0.117	1	"Olig"	"ZADH2"	"80-90"
"NSUN62"	0.319267963353759	-0.179612420671806	0.196	0.245	1	"Olig"	"NSUN6"	"80-90"
"MAF12"	0.319360222512286	-0.177232212957444	0.08	0.117	1	"Olig"	"MAF1"	"80-90"
"MTMR10"	0.319360222512286	-0.227393334809063	0.08	0.117	1	"Olig"	"MTMR10"	"80-90"
"NRXN12"	0.319803685473874	0.314813164647771	0.411	0.372	1	"Olig"	"NRXN1"	"80-90"
"NNT1"	0.319941892757075	-0.129627622764232	0.129	0.17	1	"Olig"	"NNT"	"80-90"
"DNMT11"	0.320202927581827	-0.0150014413239382	0.104	0.064	1	"Olig"	"DNMT1"	"80-90"
"CERCAM"	0.3202066385809	0.290336848257733	0.528	0.468	1	"Olig"	"CERCAM"	"80-90"
"FAM65A2"	0.320837255541318	-0.130629720387329	0.098	0.138	1	"Olig"	"FAM65A"	"80-90"
"ZNF4282"	0.320867922165835	0.421804855211354	0.258	0.202	1	"Olig"	"ZNF428"	"80-90"
"LMNA"	0.321040515103616	-0.0615346967698444	0.08	0.117	1	"Olig"	"LMNA"	"80-90"
"ZHX32"	0.321040515103616	-0.0949882632984033	0.08	0.117	1	"Olig"	"ZHX3"	"80-90"
"ERCC1"	0.321040515103616	-0.16904219589648	0.08	0.117	1	"Olig"	"ERCC1"	"80-90"
"SEC31A2"	0.321154963744065	-0.431124581018586	0.104	0.138	1	"Olig"	"SEC31A"	"80-90"
"MAG"	0.32141213070445	-0.364709866711489	0.417	0.511	1	"Olig"	"MAG"	"80-90"
"CCT72"	0.321610892586569	0.110218163467846	0.129	0.085	1	"Olig"	"CCT7"	"80-90"
"BAIAP22"	0.321779098466924	-0.314973844904781	0.245	0.287	1	"Olig"	"BAIAP2"	"80-90"
"TSPAN52"	0.322365434538891	0.132509812970072	0.245	0.181	1	"Olig"	"TSPAN5"	"80-90"
"PLXNA22"	0.322621663294143	-0.203650605929668	0.16	0.202	1	"Olig"	"PLXNA2"	"80-90"
"LDB21"	0.322621663294143	0.0612319121367983	0.196	0.138	1	"Olig"	"LDB2"	"80-90"
"ARPC32"	0.322638353698342	0.226053906546218	0.166	0.117	1	"Olig"	"ARPC3"	"80-90"
"ABCA32"	0.322638353698342	-0.566312625140415	0.135	0.17	1	"Olig"	"ABCA3"	"80-90"
"TCEAL31"	0.322681455422701	-0.0758636749362367	0.135	0.085	1	"Olig"	"TCEAL3"	"80-90"
"GTF2A12"	0.322770187854436	0.0495969679145328	0.141	0.096	1	"Olig"	"GTF2A1"	"80-90"
"RGCC1"	0.323033184632064	-0.386550646143257	0.215	0.266	1	"Olig"	"RGCC"	"80-90"
"LRP111"	0.323612585438789	-0.262986563756462	0.092	0.128	1	"Olig"	"LRP11"	"80-90"
"CAND12"	0.323696729827063	0.0324645794969955	0.184	0.234	1	"Olig"	"CAND1"	"80-90"
"RALGAPB1"	0.324258995842081	-0.198738818269902	0.11	0.149	1	"Olig"	"RALGAPB"	"80-90"
"ZMAT32"	0.325467233690133	-0.563742478835965	0.239	0.266	1	"Olig"	"ZMAT3"	"80-90"
"SREK1IP11"	0.325748611756401	-0.58767311647185	0.104	0.138	1	"Olig"	"SREK1IP1"	"80-90"
"GUCY1A22"	0.325767143343787	-0.205214301200582	0.215	0.255	1	"Olig"	"GUCY1A2"	"80-90"
"KCNV11"	0.326083447133574	-0.267570971458843	0.074	0.106	1	"Olig"	"KCNV1"	"80-90"
"CCND32"	0.326115980950988	0.0720094221105461	0.08	0.117	1	"Olig"	"CCND3"	"80-90"
"RORA2"	0.326115980950988	-0.217003635196368	0.08	0.117	1	"Olig"	"RORA"	"80-90"
"COX5A2"	0.326230497761845	0.394517449098583	0.16	0.117	1	"Olig"	"COX5A"	"80-90"
"ATF6B2"	0.326378804552893	0.265333961802464	0.282	0.213	1	"Olig"	"ATF6B"	"80-90"
"PLCB12"	0.326378804552893	-0.215793247351012	0.239	0.287	1	"Olig"	"PLCB1"	"80-90"
"MXI12"	0.326426727712715	0.0164588084356905	0.331	0.404	1	"Olig"	"MXI1"	"80-90"
"AP1M12"	0.326531091518258	-0.213198363385152	0.178	0.213	1	"Olig"	"AP1M1"	"80-90"
"KB-1460A1.51"	0.326636155844723	0.539743276177046	0.147	0.106	1	"Olig"	"KB-1460A1.5"	"80-90"
"PRDM22"	0.326664951449377	0.302020614234211	0.202	0.149	1	"Olig"	"PRDM2"	"80-90"
"ATP1A32"	0.326781402316924	0.327640830038071	0.301	0.234	1	"Olig"	"ATP1A3"	"80-90"
"CACNB11"	0.326821706128681	0.0626491463029796	0.117	0.074	1	"Olig"	"CACNB1"	"80-90"
"CNOT21"	0.327361907884782	-0.08784961051888	0.184	0.234	1	"Olig"	"CNOT2"	"80-90"
"SNX132"	0.327843795948116	0.131908832975978	0.129	0.085	1	"Olig"	"SNX13"	"80-90"
"LDHB2"	0.327928296919	0.237831068309884	0.19	0.138	1	"Olig"	"LDHB"	"80-90"
"MAP1B2"	0.328048650864423	-0.121165211858293	0.656	0.734	1	"Olig"	"MAP1B"	"80-90"
"AIDA1"	0.328236418869171	0.610927076821239	0.123	0.085	1	"Olig"	"AIDA"	"80-90"
"DCXR2"	0.328450448340615	-0.440656535262595	0.092	0.128	1	"Olig"	"DCXR"	"80-90"
"LINC010892"	0.328628383856828	-0.0530615097642294	0.098	0.138	1	"Olig"	"LINC01089"	"80-90"
"VARS"	0.329633648371637	-0.587181053219118	0.074	0.106	1	"Olig"	"VARS"	"80-90"
"GOLGB12"	0.329790586371547	0.0186898065283847	0.215	0.16	1	"Olig"	"GOLGB1"	"80-90"
"FDFT12"	0.329840020745737	0.293327629294177	0.178	0.128	1	"Olig"	"FDFT1"	"80-90"
"SLAIN1"	0.329859222133332	-0.427065653387888	0.258	0.298	1	"Olig"	"SLAIN1"	"80-90"
"MAPK102"	0.330061386231413	0.241929779367823	0.258	0.202	1	"Olig"	"MAPK10"	"80-90"
"NDUFV32"	0.330297440302993	0.514518006503638	0.147	0.106	1	"Olig"	"NDUFV3"	"80-90"
"UBE2W2"	0.330403470830179	-0.0983759855579286	0.16	0.202	1	"Olig"	"UBE2W"	"80-90"
"TAF1D2"	0.330666641925711	-0.241505032260592	0.393	0.447	1	"Olig"	"TAF1D"	"80-90"
"CCDC144A2"	0.330676194695583	0.229526191626533	0.282	0.223	1	"Olig"	"CCDC144A"	"80-90"
"NDUFA32"	0.331144411956005	0.335572452746852	0.27	0.213	1	"Olig"	"NDUFA3"	"80-90"
"DBI2"	0.331165005849305	0.119832958056618	0.104	0.149	1	"Olig"	"DBI"	"80-90"
"GABARAPL12"	0.331214145761979	0.208659875708539	0.233	0.181	1	"Olig"	"GABARAPL1"	"80-90"
"SUPV3L1"	0.331418102367934	-0.20712960170787	0.074	0.106	1	"Olig"	"SUPV3L1"	"80-90"
"TMEM55A1"	0.331778615438576	0.0229326370471437	0.129	0.085	1	"Olig"	"TMEM55A"	"80-90"
"DZIP32"	0.331827474222128	-0.362820082290473	0.209	0.245	1	"Olig"	"DZIP3"	"80-90"
"MZT2B2"	0.332034095237149	0.0245888032476922	0.209	0.149	1	"Olig"	"MZT2B"	"80-90"
"TOLLIP2"	0.332679163049234	-0.100696436684121	0.282	0.319	1	"Olig"	"TOLLIP"	"80-90"
"MIDN1"	0.332963951114307	-0.0931316418534419	0.08	0.117	1	"Olig"	"MIDN"	"80-90"
"HSP90B12"	0.333198471852053	0.347323378087717	0.374	0.298	1	"Olig"	"HSP90B1"	"80-90"
"SKIL1"	0.333285586507482	-0.128231598414251	0.11	0.149	1	"Olig"	"SKIL"	"80-90"
"TDG2"	0.333285586507482	0.0679725257988943	0.141	0.096	1	"Olig"	"TDG"	"80-90"
"GON4L2"	0.333469146740157	0.393205530497339	0.135	0.096	1	"Olig"	"GON4L"	"80-90"
"NDUFA51"	0.333469146740157	0.369196666148742	0.135	0.096	1	"Olig"	"NDUFA5"	"80-90"
"MOG"	0.333558684502561	0.474786582595575	0.258	0.213	1	"Olig"	"MOG"	"80-90"
"SEPT82"	0.333906982340915	-0.0415265582798596	0.319	0.372	1	"Olig"	"SEPT8"	"80-90"
"CLU2"	0.333909897939349	0.279736382105067	0.613	0.628	1	"Olig"	"CLU"	"80-90"
"TNPO22"	0.334053256995848	-0.324879137495564	0.245	0.287	1	"Olig"	"TNPO2"	"80-90"
"MAGED12"	0.334166856246867	0.393060033136953	0.11	0.074	1	"Olig"	"MAGED1"	"80-90"
"RP11-195F19.51"	0.334448240749256	0.4873945827243	0.172	0.128	1	"Olig"	"RP11-195F19.5"	"80-90"
"ARID1B1"	0.334610195144816	-0.226042321285971	0.147	0.181	1	"Olig"	"ARID1B"	"80-90"
"RHOG"	0.334651502490626	0.385069981791228	0.123	0.085	1	"Olig"	"RHOG"	"80-90"
"TAX1BP3"	0.334690344989669	-0.377167568520566	0.08	0.117	1	"Olig"	"TAX1BP3"	"80-90"
"PLA2G12A1"	0.334973505299765	-0.233586426960604	0.092	0.128	1	"Olig"	"PLA2G12A"	"80-90"
"B3GAT32"	0.335374657309486	-0.624997227337656	0.166	0.202	1	"Olig"	"B3GAT3"	"80-90"
"LENG82"	0.335976313047865	-0.210838228210824	0.239	0.287	1	"Olig"	"LENG8"	"80-90"
"FBXL172"	0.336541148017937	0.111250945616613	0.098	0.138	1	"Olig"	"FBXL17"	"80-90"
"KLC22"	0.336684238788257	-0.228875548586697	0.166	0.202	1	"Olig"	"KLC2"	"80-90"
"SRM1"	0.336774031756408	-0.00157836139578493	0.117	0.074	1	"Olig"	"SRM"	"80-90"
"MICU11"	0.336774031756408	-0.085226244748196	0.117	0.074	1	"Olig"	"MICU1"	"80-90"
"POLR3H1"	0.336774031756408	0.00898086420005045	0.117	0.074	1	"Olig"	"POLR3H"	"80-90"
"CDK11B2"	0.33680886269142	-0.022524347162215	0.074	0.106	1	"Olig"	"CDK11B"	"80-90"
"IGSF211"	0.33680886269142	-0.354516065312659	0.074	0.106	1	"Olig"	"IGSF21"	"80-90"
"CDK6"	0.336955123742481	0.30622284523762	0.147	0.106	1	"Olig"	"CDK6"	"80-90"
"GLCCI11"	0.337056816099626	0.212381159766447	0.153	0.106	1	"Olig"	"GLCCI1"	"80-90"
"FAM120A2"	0.337221555258311	-0.0989158833381675	0.141	0.181	1	"Olig"	"FAM120A"	"80-90"
"LINC011061"	0.337792730658661	-0.380857314600643	0.123	0.16	1	"Olig"	"LINC01106"	"80-90"
"NPIPA12"	0.338013963772856	-0.499117313659936	0.215	0.245	1	"Olig"	"NPIPA1"	"80-90"
"MLST81"	0.338138287547663	-0.151429352086976	0.098	0.138	1	"Olig"	"MLST8"	"80-90"
"PHKB2"	0.338451506985754	-0.117638393614324	0.117	0.074	1	"Olig"	"PHKB"	"80-90"
"MPRIP2"	0.338738852845177	-0.247592128819385	0.215	0.255	1	"Olig"	"MPRIP"	"80-90"
"ETS21"	0.339515481131498	0.322705936575341	0.123	0.085	1	"Olig"	"ETS2"	"80-90"
"MAPK91"	0.339740447578237	-0.307814280460578	0.117	0.149	1	"Olig"	"MAPK9"	"80-90"
"HES61"	0.339904068660167	-0.140076717737045	0.08	0.117	1	"Olig"	"HES6"	"80-90"
"SRFBP11"	0.340995350560899	0.378229165731594	0.11	0.074	1	"Olig"	"SRFBP1"	"80-90"
"NME32"	0.341135535494331	0.405737914440102	0.215	0.17	1	"Olig"	"NME3"	"80-90"
"PET1002"	0.341225178517539	0.260739912903238	0.19	0.138	1	"Olig"	"PET100"	"80-90"
"PRKCSH2"	0.341225178517539	0.12288440027483	0.153	0.202	1	"Olig"	"PRKCSH"	"80-90"
"SEPN12"	0.341367688375955	-0.263739329778248	0.104	0.138	1	"Olig"	"SEPN1"	"80-90"
"FAM162A1"	0.341579441998825	-0.0716317164976937	0.092	0.128	1	"Olig"	"FAM162A"	"80-90"
"JOSD11"	0.341579441998825	-0.200379791771553	0.092	0.128	1	"Olig"	"JOSD1"	"80-90"
"GPR1552"	0.341746997349164	-0.325737896374825	0.227	0.266	1	"Olig"	"GPR155"	"80-90"
"UBE2G22"	0.341955400782125	-0.459817683379962	0.166	0.202	1	"Olig"	"UBE2G2"	"80-90"
"AP1B12"	0.342255686126723	-0.137505518257123	0.074	0.106	1	"Olig"	"AP1B1"	"80-90"
"HS6ST12"	0.342472762413258	-0.182538069506364	0.11	0.149	1	"Olig"	"HS6ST1"	"80-90"
"ENPP42"	0.342689238796916	-0.29701982147214	0.233	0.277	1	"Olig"	"ENPP4"	"80-90"
"CLCN42"	0.342836652257652	-0.198599794032156	0.209	0.255	1	"Olig"	"CLCN4"	"80-90"
"KATNAL11"	0.343766535079585	0.0775736950043499	0.129	0.085	1	"Olig"	"KATNAL1"	"80-90"
"PPP5C2"	0.344019555005866	-0.18275956264805	0.11	0.149	1	"Olig"	"PPP5C"	"80-90"
"ZNF242"	0.344049162777982	0.221384196720475	0.245	0.191	1	"Olig"	"ZNF24"	"80-90"
"TIMM132"	0.34442456317768	0.27730904795919	0.123	0.085	1	"Olig"	"TIMM13"	"80-90"
"YME1L11"	0.344610672355107	0.390610211013743	0.196	0.149	1	"Olig"	"YME1L1"	"80-90"
"KIAA20221"	0.344913462010574	-0.161743538324579	0.092	0.128	1	"Olig"	"KIAA2022"	"80-90"
"NTRK22"	0.345672063734049	-0.338629959631397	0.387	0.426	1	"Olig"	"NTRK2"	"80-90"
"PRKAG22"	0.345955835009013	0.0156626827817951	0.153	0.106	1	"Olig"	"PRKAG2"	"80-90"
"C14orf1322"	0.346277674076616	-0.164725202823297	0.172	0.213	1	"Olig"	"C14orf132"	"80-90"
"CBX32"	0.346664073280049	-0.486521815950984	0.135	0.17	1	"Olig"	"CBX3"	"80-90"
"PRCC1"	0.347722320399609	0.309278210076667	0.123	0.085	1	"Olig"	"PRCC"	"80-90"
"SNX29"	0.347758517182904	-0.135422133555573	0.074	0.106	1	"Olig"	"SNX29"	"80-90"
"FAM219B2"	0.347912547056649	-0.393882767821945	0.086	0.117	1	"Olig"	"FAM219B"	"80-90"
"LGALS81"	0.348268164362305	-0.192471995416276	0.092	0.128	1	"Olig"	"LGALS8"	"80-90"
"FAM45A1"	0.348268164362305	-0.314394095116533	0.092	0.128	1	"Olig"	"FAM45A"	"80-90"
"TRAM11"	0.348708641154523	0.0895367282636563	0.08	0.117	1	"Olig"	"TRAM1"	"80-90"
"SSX2IP2"	0.349596246440247	0.189998949780893	0.209	0.16	1	"Olig"	"SSX2IP"	"80-90"
"RAB11B2"	0.350293954077558	-0.0561816866012443	0.196	0.245	1	"Olig"	"RAB11B"	"80-90"
"ARPC52"	0.350384707820593	-0.178253092821538	0.16	0.202	1	"Olig"	"ARPC5"	"80-90"
"IPO52"	0.351008399066964	0.170140304369436	0.184	0.138	1	"Olig"	"IPO5"	"80-90"
"B4GAT12"	0.351589156439662	-0.00520108151359744	0.233	0.298	1	"Olig"	"B4GAT1"	"80-90"
"LMTK22"	0.351970910478775	0.0779500071189307	0.153	0.106	1	"Olig"	"LMTK2"	"80-90"
"PDZD21"	0.352006785302455	-0.0468208753297381	0.104	0.064	1	"Olig"	"PDZD2"	"80-90"
"DCTN12"	0.35245954217316	0.126213521693845	0.276	0.213	1	"Olig"	"DCTN1"	"80-90"
"VAMP41"	0.352706471623112	0.289837951858162	0.123	0.085	1	"Olig"	"VAMP4"	"80-90"
"BMPR22"	0.35287960573942	-0.48578533283352	0.178	0.213	1	"Olig"	"BMPR2"	"80-90"
"C1QBP1"	0.353158575330319	0.332729354233483	0.11	0.074	1	"Olig"	"C1QBP"	"80-90"
"STK32C1"	0.353317286735067	-0.211805408096129	0.074	0.106	1	"Olig"	"STK32C"	"80-90"
"IDH3A1"	0.353317286735067	-0.201910621348498	0.074	0.106	1	"Olig"	"IDH3A"	"80-90"
"SYNC2"	0.353483299799746	0.0734571816866973	0.19	0.138	1	"Olig"	"SYNC"	"80-90"
"HSPD12"	0.353503232017689	0.332888725497487	0.227	0.17	1	"Olig"	"HSPD1"	"80-90"
"UBE2QL12"	0.353589267550276	0.314587625421165	0.147	0.106	1	"Olig"	"UBE2QL1"	"80-90"
"FUT92"	0.353696706037976	-0.329402270221851	0.264	0.309	1	"Olig"	"FUT9"	"80-90"
"ZNF7062"	0.35387615396182	0.435971648836769	0.245	0.202	1	"Olig"	"ZNF706"	"80-90"
"TMBIM62"	0.353971017204621	-0.0583871295743057	0.393	0.447	1	"Olig"	"TMBIM6"	"80-90"
"SPRED11"	0.354170677385133	0.429918644947883	0.172	0.128	1	"Olig"	"SPRED1"	"80-90"
"TMUB21"	0.354377850799558	0.292539635003495	0.123	0.085	1	"Olig"	"TMUB2"	"80-90"
"CFL12"	0.35447005365653	-0.0449363081873773	0.454	0.5	1	"Olig"	"CFL1"	"80-90"
"MOBP1"	0.35467851728668	0.172173922498139	0.521	0.457	1	"Olig"	"MOBP"	"80-90"
"MYO62"	0.354871846444145	-0.211568781668654	0.227	0.266	1	"Olig"	"MYO6"	"80-90"
"ZDHHC11B"	0.354918310755903	0.174474778625695	0.11	0.074	1	"Olig"	"ZDHHC11B"	"80-90"
"LIPA"	0.355126783071141	-0.105171575301291	0.117	0.16	1	"Olig"	"LIPA"	"80-90"
"KHDRBS11"	0.355408940076187	-0.414594037935785	0.135	0.17	1	"Olig"	"KHDRBS1"	"80-90"
"AUP12"	0.355430602293794	-0.23074985407553	0.178	0.223	1	"Olig"	"AUP1"	"80-90"
"LSM41"	0.35552046395041	-0.114336029261561	0.117	0.074	1	"Olig"	"LSM4"	"80-90"
"SOS11"	0.355827860814121	-0.282040101074362	0.104	0.138	1	"Olig"	"SOS1"	"80-90"
"MBTPS12"	0.355874249815077	-0.13849238035948	0.153	0.191	1	"Olig"	"MBTPS1"	"80-90"
"UBE4B1"	0.356525405885538	0.0268907978149466	0.153	0.106	1	"Olig"	"UBE4B"	"80-90"
"TMEM1602"	0.356822419026317	0.533186744939781	0.252	0.213	1	"Olig"	"TMEM160"	"80-90"
"DACT31"	0.356879835003184	0.0258829031423068	0.166	0.117	1	"Olig"	"DACT3"	"80-90"
"EVL2"	0.356939146436795	-0.0459283762697009	0.276	0.33	1	"Olig"	"EVL"	"80-90"
"GPM6B2"	0.357680860207195	-0.130091603552394	0.816	0.84	1	"Olig"	"GPM6B"	"80-90"
"MTF22"	0.357735587975472	0.347045207590086	0.123	0.085	1	"Olig"	"MTF2"	"80-90"
"CLIP12"	0.358083619190772	0.287646752051154	0.196	0.149	1	"Olig"	"CLIP1"	"80-90"
"RGS71"	0.358454353708464	0.113153315124021	0.11	0.074	1	"Olig"	"RGS7"	"80-90"
"JMJD1C2"	0.358653662271718	-0.141868455563802	0.221	0.266	1	"Olig"	"JMJD1C"	"80-90"
"VPS13A2"	0.358673313921195	-0.474883993274385	0.245	0.277	1	"Olig"	"VPS13A"	"80-90"
"ATP6V1E12"	0.358763085067215	0.372728118895071	0.239	0.191	1	"Olig"	"ATP6V1E1"	"80-90"
"RFC12"	0.35973209075559	-0.228170253434847	0.11	0.149	1	"Olig"	"RFC1"	"80-90"
"USP461"	0.35973209075559	0.0746145187313898	0.141	0.096	1	"Olig"	"USP46"	"80-90"
"RHOBTB32"	0.360172242126145	-0.329815791231346	0.092	0.128	1	"Olig"	"RHOBTB3"	"80-90"
"M6PR1"	0.360230655125947	-0.362273859617416	0.086	0.117	1	"Olig"	"M6PR"	"80-90"
"ST8SIA12"	0.360230655125947	-0.326988663740242	0.086	0.117	1	"Olig"	"ST8SIA1"	"80-90"
"PWAR62"	0.360263572356311	-0.189583588028911	0.405	0.436	1	"Olig"	"PWAR6"	"80-90"
"SEMA4C1"	0.361318951431236	-0.0736926102372895	0.117	0.16	1	"Olig"	"SEMA4C"	"80-90"
"CCNY1"	0.361318951431236	0.346990621668788	0.147	0.106	1	"Olig"	"CCNY"	"80-90"
"PPP1CB2"	0.361690402203031	-0.143385429336634	0.233	0.277	1	"Olig"	"PPP1CB"	"80-90"
"CACNG82"	0.36191389221882	-0.26154438901767	0.215	0.255	1	"Olig"	"CACNG8"	"80-90"
"RNF241"	0.362012151271251	0.26663500201319	0.11	0.074	1	"Olig"	"RNF24"	"80-90"
"CRIP22"	0.362715650136641	-0.301170111215071	0.147	0.181	1	"Olig"	"CRIP2"	"80-90"
"DENND4A2"	0.362971817587343	-0.317486366346385	0.117	0.149	1	"Olig"	"DENND4A"	"80-90"
"TMEM132B2"	0.363802682424482	-0.204875794817649	0.184	0.223	1	"Olig"	"TMEM132B"	"80-90"
"STX61"	0.364510902965228	-0.439513933825601	0.098	0.128	1	"Olig"	"STX6"	"80-90"
"C8orf592"	0.364510902965228	0.300574221357481	0.123	0.085	1	"Olig"	"C8orf59"	"80-90"
"GLS3"	0.364942088542289	-0.201481860283424	0.221	0.255	1	"Olig"	"GLS"	"80-90"
"INSR2"	0.36551447158284	-0.129317276985436	0.16	0.202	1	"Olig"	"INSR"	"80-90"
"HM131"	0.365592639616141	-0.343212669240452	0.086	0.117	1	"Olig"	"HM13"	"80-90"
"PTGDS2"	0.365663440246739	-0.065339258349395	0.84	0.894	1	"Olig"	"PTGDS"	"80-90"
"MARS2"	0.365679405192169	0.468780082524243	0.129	0.096	1	"Olig"	"MARS"	"80-90"
"GOLGA32"	0.365763850228904	-0.175891760725914	0.141	0.181	1	"Olig"	"GOLGA3"	"80-90"
"ADORA12"	0.365825918056584	0.0067853930907853	0.135	0.181	1	"Olig"	"ADORA1"	"80-90"
"KIAA02322"	0.366341025226477	-0.308284396263136	0.215	0.245	1	"Olig"	"KIAA0232"	"80-90"
"HMGN32"	0.366399053057673	-0.103607643208558	0.264	0.309	1	"Olig"	"HMGN3"	"80-90"
