"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"stage"	"gender"
"TNIK"	0.000987525144671463	-0.115943874277557	0.166	0.396	1	"OPC"	"TNIK"	"40-60"	"female"
"RMND5B2"	0.000988542971049023	-0.384754726162166	0.035	0.151	1	"OPC"	"RMND5B"	"40-60"	"female"
"CCDC88C"	0.000993992258601185	-0.525903929885423	0.236	0.453	1	"OPC"	"CCDC88C"	"40-60"	"female"
"CRLF32"	0.00100188301401954	-0.588747861222901	0.148	0.34	1	"OPC"	"CRLF3"	"40-60"	"female"
"ADH53"	0.00100475971690419	-0.352031337033499	0.279	0.509	1	"OPC"	"ADH5"	"40-60"	"female"
"CDKN1B3"	0.00100658252320814	-0.797327104346104	0.402	0.585	1	"OPC"	"CDKN1B"	"40-60"	"female"
"CCNH3"	0.00100761887025973	-0.299144155342746	0.467	0.755	1	"OPC"	"CCNH"	"40-60"	"female"
"TNFSF13B3"	0.00101002224593613	0.65368751166603	0.31	0.094	1	"OPC"	"TNFSF13B"	"40-60"	"female"
"FOXK12"	0.00104772544816826	-0.321653930949148	0.066	0.208	1	"OPC"	"FOXK1"	"40-60"	"female"
"HLA-DQA13"	0.00105367968146727	-0.559053951276026	0.362	0.604	1	"OPC"	"HLA-DQA1"	"40-60"	"female"
"MBD23"	0.00105800106634867	-0.478629861346958	0.358	0.585	1	"OPC"	"MBD2"	"40-60"	"female"
"MT-CO33"	0.00107170097179647	0.386820598618758	1	1	1	"OPC"	"MT-CO3"	"40-60"	"female"
"ZBTB241"	0.00107570793285029	-0.393499251119157	0.066	0.208	1	"OPC"	"ZBTB24"	"40-60"	"female"
"KIF21A"	0.00107610063521195	-0.447865436028691	0.157	0.358	1	"OPC"	"KIF21A"	"40-60"	"female"
"PARP82"	0.00110288193738316	-0.385473660415016	0.376	0.642	1	"OPC"	"PARP8"	"40-60"	"female"
"C1QC3"	0.00110349558000346	1.20203224299889	0.507	0.283	1	"OPC"	"C1QC"	"40-60"	"female"
"MAPK15"	0.00111265536371637	-0.598812419931911	0.31	0.528	1	"OPC"	"MAPK1"	"40-60"	"female"
"TIMP13"	0.00111933225702812	1.88918246422553	0.376	0.151	1	"OPC"	"TIMP1"	"40-60"	"female"
"SYNE13"	0.00112688741834333	-0.544242155986489	0.332	0.585	1	"OPC"	"SYNE1"	"40-60"	"female"
"RECK2"	0.00112806620306834	-0.212907750518623	0.035	0.151	1	"OPC"	"RECK"	"40-60"	"female"
"STAB13"	0.00114737864217228	0.751731964979555	0.323	0.113	1	"OPC"	"STAB1"	"40-60"	"female"
"RAC23"	0.00116433724633952	-0.566851191274087	0.707	0.849	1	"OPC"	"RAC2"	"40-60"	"female"
"EML43"	0.00117460367444319	-0.419667377775943	0.576	0.811	1	"OPC"	"EML4"	"40-60"	"female"
"HIST1H1B"	0.0012240661349089	-1.55733436023402	0.057	0.189	1	"OPC"	"HIST1H1B"	"40-60"	"female"
"RTF23"	0.00125150573889407	-0.300798412810861	0.402	0.642	1	"OPC"	"RTF2"	"40-60"	"female"
"VIPAS39"	0.00125785745997651	-0.105029832676612	0.026	0.132	1	"OPC"	"VIPAS39"	"40-60"	"female"
"ZNHIT33"	0.00128771256429936	-0.331160267011406	0.201	0.396	1	"OPC"	"ZNHIT3"	"40-60"	"female"
"CEP953"	0.00130129994954902	-0.282029977553791	0.096	0.264	1	"OPC"	"CEP95"	"40-60"	"female"
"ATXN13"	0.00130199322484	-0.534629646080291	0.301	0.547	1	"OPC"	"ATXN1"	"40-60"	"female"
"WEE1"	0.00130865877257101	-0.257108726501537	0.066	0.208	1	"OPC"	"WEE1"	"40-60"	"female"
"EIF2S33"	0.00131453814177924	-0.463705179032808	0.38	0.604	1	"OPC"	"EIF2S3"	"40-60"	"female"
"ARF53"	0.00134027572097808	-0.362051228846263	0.319	0.547	1	"OPC"	"ARF5"	"40-60"	"female"
"RCOR13"	0.00134600777118567	0.580062496494618	0.223	0.038	1	"OPC"	"RCOR1"	"40-60"	"female"
"ZBTB15"	0.00136000499570993	0.763079085561607	0.533	0.34	1	"OPC"	"ZBTB1"	"40-60"	"female"
"PPP1R113"	0.00137617330415431	-0.386166440847436	0.17	0.358	1	"OPC"	"PPP1R11"	"40-60"	"female"
"AGFG2"	0.00137820560570144	-0.272580152784759	0.066	0.208	1	"OPC"	"AGFG2"	"40-60"	"female"
"MDM43"	0.00141043379876028	-0.325551698305781	0.275	0.509	1	"OPC"	"MDM4"	"40-60"	"female"
"FCGR3A3"	0.00141662231056322	1.27483879872136	0.459	0.283	1	"OPC"	"FCGR3A"	"40-60"	"female"
"UBC3"	0.00141920296780006	-0.493241387811477	0.961	0.962	1	"OPC"	"UBC"	"40-60"	"female"
"SCML4"	0.00143458014052141	-0.254508082720566	0.162	0.358	1	"OPC"	"SCML4"	"40-60"	"female"
"CD633"	0.00148032679027327	0.784836167002175	0.729	0.66	1	"OPC"	"CD63"	"40-60"	"female"
"BLMH3"	0.00148751625918371	-0.389818847281779	0.083	0.226	1	"OPC"	"BLMH"	"40-60"	"female"
"UMAD12"	0.00148775207391874	-0.168955877624066	0.074	0.226	1	"OPC"	"UMAD1"	"40-60"	"female"
"YBX13"	0.00151132909555873	0.36995150312672	0.856	0.83	1	"OPC"	"YBX1"	"40-60"	"female"
"TCAF13"	0.00152333023683014	-0.386714151342652	0.057	0.189	1	"OPC"	"TCAF1"	"40-60"	"female"
"DAB23"	0.00153170630239528	0.71425084121465	0.275	0.075	1	"OPC"	"DAB2"	"40-60"	"female"
"ZNF3313"	0.00156766482515676	0.660217436751273	0.712	0.491	1	"OPC"	"ZNF331"	"40-60"	"female"
"KLHDC23"	0.00157709087010046	-0.273368951031571	0.148	0.34	1	"OPC"	"KLHDC2"	"40-60"	"female"
"VSIG43"	0.00160478244076748	0.931264974455276	0.349	0.132	1	"OPC"	"VSIG4"	"40-60"	"female"
"KBTBD23"	0.00161287854026856	-0.370737379588168	0.157	0.34	1	"OPC"	"KBTBD2"	"40-60"	"female"
"ICAM3"	0.00162812331357137	-0.38111050618544	0.498	0.736	1	"OPC"	"ICAM3"	"40-60"	"female"
"CHORDC13"	0.0016574905139621	-0.438802207646611	0.367	0.585	1	"OPC"	"CHORDC1"	"40-60"	"female"
"KIAA15861"	0.0016600192833319	-0.229284009820645	0.074	0.226	1	"OPC"	"KIAA1586"	"40-60"	"female"
"COG43"	0.0016629858324845	-0.350707079945933	0.144	0.321	1	"OPC"	"COG4"	"40-60"	"female"
"SPAG16"	0.00166333122011267	-0.357520208396568	0.039	0.151	1	"OPC"	"SPAG16"	"40-60"	"female"
"CTSD3"	0.00166693133215368	0.850850986019333	0.694	0.698	1	"OPC"	"CTSD"	"40-60"	"female"
"LPIN12"	0.00167339628301094	-0.408829174683074	0.275	0.509	1	"OPC"	"LPIN1"	"40-60"	"female"
"ZNF2173"	0.0016981970341598	-0.241844317670256	0.21	0.434	1	"OPC"	"ZNF217"	"40-60"	"female"
"TRIM223"	0.00172579973955156	-0.280692774466308	0.275	0.509	1	"OPC"	"TRIM22"	"40-60"	"female"
"PIGF2"	0.00173407100784502	-0.337211524718673	0.083	0.226	1	"OPC"	"PIGF"	"40-60"	"female"
"NKG7"	0.00173978213845695	-0.381337647202137	0.716	0.925	1	"OPC"	"NKG7"	"40-60"	"female"
"GRN3"	0.00176389048727955	0.990574815513028	0.419	0.226	1	"OPC"	"GRN"	"40-60"	"female"
"PNN3"	0.00177125189815105	-0.514387298268219	0.651	0.83	1	"OPC"	"PNN"	"40-60"	"female"
"CXCL23"	0.00179590665736246	1.43855389524662	0.162	0	1	"OPC"	"CXCL2"	"40-60"	"female"
"MS4A4A3"	0.00179674305556518	0.546163777206152	0.284	0.075	1	"OPC"	"MS4A4A"	"40-60"	"female"
"CNN23"	0.00181359269807738	-0.476451077571647	0.463	0.66	1	"OPC"	"CNN2"	"40-60"	"female"
"RAB9A2"	0.00182354061785271	-0.387831614576319	0.17	0.358	1	"OPC"	"RAB9A"	"40-60"	"female"
"ANXA61"	0.00182602924283603	-0.342313478303217	0.397	0.642	1	"OPC"	"ANXA6"	"40-60"	"female"
"SERP13"	0.00185272801125278	0.780226925407322	0.738	0.642	1	"OPC"	"SERP1"	"40-60"	"female"
"POLR2A3"	0.00186073079504749	0.722757625021074	0.397	0.208	1	"OPC"	"POLR2A"	"40-60"	"female"
"NSD22"	0.00188189285832278	-0.398083843549949	0.083	0.226	1	"OPC"	"NSD2"	"40-60"	"female"
"TMEM176A2"	0.0018883318385285	0.421703984138211	0.223	0.038	1	"OPC"	"TMEM176A"	"40-60"	"female"
"NPC23"	0.00190697558823098	1.31403610314336	0.533	0.415	1	"OPC"	"NPC2"	"40-60"	"female"
"CNTRL3"	0.00192159443331726	-0.371959734984498	0.275	0.491	1	"OPC"	"CNTRL"	"40-60"	"female"
"SRGAP23"	0.00192172113403486	-0.644775565215253	0.131	0.283	1	"OPC"	"SRGAP2"	"40-60"	"female"
"AMMECR1"	0.00196995696903481	-0.211444886914987	0.039	0.151	1	"OPC"	"AMMECR1"	"40-60"	"female"
"C1orf1121"	0.0019840139498059	-0.104185389759829	0.022	0.113	1	"OPC"	"C1orf112"	"40-60"	"female"
"SDHAF4"	0.0019840139498059	-0.218999629263089	0.022	0.113	1	"OPC"	"SDHAF4"	"40-60"	"female"
"CD70"	0.00199244167939979	-0.338853132015378	0.048	0.17	1	"OPC"	"CD70"	"40-60"	"female"
"DYNLT13"	0.00200317308847116	-0.466821199571739	0.314	0.528	1	"OPC"	"DYNLT1"	"40-60"	"female"
"HMOX13"	0.00200878709983096	0.890610163023942	0.384	0.17	1	"OPC"	"HMOX1"	"40-60"	"female"
"ZNF507"	0.00203099222079764	-0.296452103989144	0.039	0.151	1	"OPC"	"ZNF507"	"40-60"	"female"
"CTSB3"	0.0020560589748556	0.68468674912931	0.629	0.453	1	"OPC"	"CTSB"	"40-60"	"female"
"ZNF7661"	0.00207261549578543	-0.14446101981807	0.057	0.189	1	"OPC"	"ZNF766"	"40-60"	"female"
"ZCCHC4"	0.00207739262563682	-0.182137438618562	0.031	0.132	1	"OPC"	"ZCCHC4"	"40-60"	"female"
"CCSER23"	0.00209221210947552	-0.394418987192729	0.437	0.642	1	"OPC"	"CCSER2"	"40-60"	"female"
"HLA-C3"	0.00209367668730616	-0.27760045866865	0.987	0.962	1	"OPC"	"HLA-C"	"40-60"	"female"
"TBCE1"	0.0020986956405134	-0.289562804056445	0.022	0.113	1	"OPC"	"TBCE"	"40-60"	"female"
"HNRNPD3"	0.00210666228878588	-0.473005454798858	0.585	0.811	1	"OPC"	"HNRNPD"	"40-60"	"female"
"CSTA3"	0.00211317195186033	0.405157878197773	0.157	0	1	"OPC"	"CSTA"	"40-60"	"female"
"ATP6V0B3"	0.0021166278909022	0.665536996001862	0.568	0.453	1	"OPC"	"ATP6V0B"	"40-60"	"female"
"NUDT143"	0.00215263179289142	0.577093090499635	0.323	0.113	1	"OPC"	"NUDT14"	"40-60"	"female"
"RASGEF1A"	0.00217849444966263	-0.162336222160013	0.022	0.113	1	"OPC"	"RASGEF1A"	"40-60"	"female"
"CD28"	0.00217983821633898	-0.379883688677113	0.07	0.208	1	"OPC"	"CD28"	"40-60"	"female"
"AC021054.1"	0.00218369100054797	-0.223728473734721	0.031	0.132	1	"OPC"	"AC021054.1"	"40-60"	"female"
"MT-ND33"	0.00218724605977984	0.405422082598552	0.965	1	1	"OPC"	"MT-ND3"	"40-60"	"female"
"TRIB21"	0.00219449038397271	-0.498115051694638	0.1	0.245	1	"OPC"	"TRIB2"	"40-60"	"female"
"ZSCAN182"	0.00222021703278902	-0.15091352893396	0.031	0.132	1	"OPC"	"ZSCAN18"	"40-60"	"female"
"PARP102"	0.00222901122343875	-0.487717007398255	0.157	0.321	1	"OPC"	"PARP10"	"40-60"	"female"
"CREG13"	0.00224862899088875	0.634817729586715	0.266	0.075	1	"OPC"	"CREG1"	"40-60"	"female"
"B2M3"	0.00224978726558831	-0.218665862785557	1	1	1	"OPC"	"B2M"	"40-60"	"female"
"TXK1"	0.00225192252361726	0.858705451056217	0.245	0.057	1	"OPC"	"TXK"	"40-60"	"female"
"CCDC7"	0.00225730218375963	-0.432341804017365	0.031	0.132	1	"OPC"	"CCDC7"	"40-60"	"female"
"C21orf58"	0.00225730218375963	-0.190092079694534	0.031	0.132	1	"OPC"	"C21orf58"	"40-60"	"female"
"IFITM33"	0.00230169338163233	0.80288154801751	0.328	0.132	1	"OPC"	"IFITM3"	"40-60"	"female"
"PLCG1"	0.00232770995777095	-0.144004667650362	0.039	0.151	1	"OPC"	"PLCG1"	"40-60"	"female"
"ZGRF1"	0.00234649560778919	-0.0910201997674996	0.022	0.113	1	"OPC"	"ZGRF1"	"40-60"	"female"
"CD3G"	0.00236617995878584	-0.365988492197477	0.62	0.849	1	"OPC"	"CD3G"	"40-60"	"female"
"DDAH23"	0.00237284732179664	-0.624226650137373	0.183	0.358	1	"OPC"	"DDAH2"	"40-60"	"female"
"NOA1"	0.00239704754005921	-0.143710181222177	0.1	0.264	1	"OPC"	"NOA1"	"40-60"	"female"
"CCR7"	0.00240592380930002	1.12037795261633	0.236	0.057	1	"OPC"	"CCR7"	"40-60"	"female"
"BHLHE413"	0.00241176962697535	-0.897479492908854	0.175	0.34	1	"OPC"	"BHLHE41"	"40-60"	"female"
"METRNL3"	0.00245046110427161	0.653743701156931	0.555	0.34	1	"OPC"	"METRNL"	"40-60"	"female"
"DGKA1"	0.00245743151208388	-0.287341224496447	0.175	0.358	1	"OPC"	"DGKA"	"40-60"	"female"
"ERCC6L23"	0.00248455093465519	-0.272748138133041	0.096	0.245	1	"OPC"	"ERCC6L2"	"40-60"	"female"
"HBEGF3"	0.00248882052919184	0.708300886220452	0.218	0.038	1	"OPC"	"HBEGF"	"40-60"	"female"
"GSPT13"	0.00248883849617897	0.843009354186958	0.598	0.453	1	"OPC"	"GSPT1"	"40-60"	"female"
"RNF1303"	0.00249841095374349	0.612771522110597	0.362	0.151	1	"OPC"	"RNF130"	"40-60"	"female"
"NBPF19"	0.00253804027917561	-0.380465262954094	0.083	0.226	1	"OPC"	"NBPF19"	"40-60"	"female"
"ZNRD12"	0.0025545660704843	-0.272334171498565	0.24	0.453	1	"OPC"	"ZNRD1"	"40-60"	"female"
"SUCO3"	0.00255899343793009	-0.45882140384363	0.17	0.34	1	"OPC"	"SUCO"	"40-60"	"female"
"CD3D"	0.00257321630293332	-0.389435371628463	0.677	0.906	1	"OPC"	"CD3D"	"40-60"	"female"
"ACTB3"	0.00261837059111243	-0.403350961276812	0.991	1	1	"OPC"	"ACTB"	"40-60"	"female"
"MIDN3"	0.00263202592854565	0.762373096029336	0.541	0.34	1	"OPC"	"MIDN"	"40-60"	"female"
"CD300A3"	0.00265170999798189	0.505828537573487	0.284	0.075	1	"OPC"	"CD300A"	"40-60"	"female"
"DCLRE1A"	0.00266062823853432	-0.159121869695981	0.031	0.132	1	"OPC"	"DCLRE1A"	"40-60"	"female"
"TYW12"	0.00270832285916098	-0.225146783355806	0.061	0.189	1	"OPC"	"TYW1"	"40-60"	"female"
"OPTN1"	0.00271819361399641	-0.51846435899888	0.393	0.585	1	"OPC"	"OPTN"	"40-60"	"female"
"LYRM1"	0.00272025352522244	-0.303013135713312	0.052	0.17	1	"OPC"	"LYRM1"	"40-60"	"female"
"METTL93"	0.00273005187843689	-0.385185082340517	0.345	0.566	1	"OPC"	"METTL9"	"40-60"	"female"
"LDLRAD43"	0.0028148156608089	0.919402713047324	0.349	0.151	1	"OPC"	"LDLRAD4"	"40-60"	"female"
"KRIT13"	0.00283949083363335	-0.188158929549711	0.179	0.377	1	"OPC"	"KRIT1"	"40-60"	"female"
"NKTR3"	0.00285345946811151	-0.481111150204228	0.528	0.736	1	"OPC"	"NKTR"	"40-60"	"female"
"TUBB4B3"	0.00287892597689959	0.53984087915653	0.616	0.434	1	"OPC"	"TUBB4B"	"40-60"	"female"
"GNG23"	0.00291087784427011	-0.219137015123456	0.402	0.698	1	"OPC"	"GNG2"	"40-60"	"female"
"SOX43"	0.00291898855294717	0.57122706901198	0.148	0	1	"OPC"	"SOX4"	"40-60"	"female"
"LIN54"	0.002925280013879	-0.358237354828052	0.044	0.151	1	"OPC"	"LIN54"	"40-60"	"female"
"CASC43"	0.00294841418133915	-0.395239231860374	0.236	0.415	1	"OPC"	"CASC4"	"40-60"	"female"
"PCED1B2"	0.00295201886747332	-0.171881102912552	0.114	0.283	1	"OPC"	"PCED1B"	"40-60"	"female"
"GMFG3"	0.00296261493043859	-0.489380812221502	0.76	0.83	1	"OPC"	"GMFG"	"40-60"	"female"
"SERTAD13"	0.00298282919519086	0.800075308664232	0.358	0.17	1	"OPC"	"SERTAD1"	"40-60"	"female"
"BCAS3"	0.00299606497325002	-0.170889120331321	0.061	0.189	1	"OPC"	"BCAS3"	"40-60"	"female"
"TRIM133"	0.00299710263571368	-0.334442152518792	0.074	0.208	1	"OPC"	"TRIM13"	"40-60"	"female"
"PGK13"	0.00300053583639302	0.59511891734175	0.734	0.642	1	"OPC"	"PGK1"	"40-60"	"female"
"DGKZ3"	0.00304609211064589	-0.394040261366417	0.402	0.623	1	"OPC"	"DGKZ"	"40-60"	"female"
"IAH13"	0.00307262767074212	-0.327568987804589	0.218	0.415	1	"OPC"	"IAH1"	"40-60"	"female"
"EMB3"	0.00311182273135746	-0.418754172868251	0.563	0.755	1	"OPC"	"EMB"	"40-60"	"female"
"ATP5IF13"	0.00311865414996911	-0.355984717878308	0.594	0.83	1	"OPC"	"ATP5IF1"	"40-60"	"female"
"CD143"	0.0031613303721391	1.57423417018146	0.546	0.453	1	"OPC"	"CD14"	"40-60"	"female"
"IER33"	0.00316560671794923	1.17702082825544	0.62	0.547	1	"OPC"	"IER3"	"40-60"	"female"
"MYL12B3"	0.00317412511686747	-0.406321221918983	0.803	0.868	1	"OPC"	"MYL12B"	"40-60"	"female"
"KIAA15513"	0.00320420283496929	-0.338814477793879	0.585	0.849	1	"OPC"	"KIAA1551"	"40-60"	"female"
"CCR52"	0.00320983339179184	-0.253432946814965	0.096	0.245	1	"OPC"	"CCR5"	"40-60"	"female"
"ARPC5L3"	0.003241945257906	-0.417034691517372	0.45	0.642	1	"OPC"	"ARPC5L"	"40-60"	"female"
"DCLRE1C2"	0.00324748409675815	-0.345168909313874	0.1	0.245	1	"OPC"	"DCLRE1C"	"40-60"	"female"
"MAGED23"	0.00325166974763692	-0.433928159755663	0.275	0.472	1	"OPC"	"MAGED2"	"40-60"	"female"
"JAKMIP1"	0.00326689632177397	-0.11814675096078	0.092	0.245	1	"OPC"	"JAKMIP1"	"40-60"	"female"
"STK39"	0.0032683922384567	-0.409542664113561	0.144	0.302	1	"OPC"	"STK39"	"40-60"	"female"
"GOLGA52"	0.00327095563683756	-0.374129073257786	0.087	0.226	1	"OPC"	"GOLGA5"	"40-60"	"female"
"TMEM238"	0.00328335049310264	-0.229852211476096	0.214	0.415	1	"OPC"	"TMEM238"	"40-60"	"female"
"ZFC3H13"	0.00333631936301966	-0.160137424102008	0.271	0.491	1	"OPC"	"ZFC3H1"	"40-60"	"female"
"PPP6R33"	0.00338871995615896	-0.299492162270695	0.188	0.377	1	"OPC"	"PPP6R3"	"40-60"	"female"
"DYNLRB13"	0.00338909141147633	-0.302603614378241	0.507	0.717	1	"OPC"	"DYNLRB1"	"40-60"	"female"
"CD73"	0.00342272586909724	1.31309434686004	0.651	0.528	1	"OPC"	"CD7"	"40-60"	"female"
"GPSM33"	0.00342412362776851	-0.391082538935463	0.581	0.755	1	"OPC"	"GPSM3"	"40-60"	"female"
"RBM101"	0.00342687459082977	0.431503342829811	0.144	0	1	"OPC"	"RBM10"	"40-60"	"female"
"DTHD1"	0.00345217083749937	-0.408303109168771	0.14	0.321	1	"OPC"	"DTHD1"	"40-60"	"female"
"G3BP23"	0.0034597948422298	0.7585411081296	0.681	0.547	1	"OPC"	"G3BP2"	"40-60"	"female"
"TBC1D10C"	0.00346418142338995	-0.486039551469828	0.437	0.642	1	"OPC"	"TBC1D10C"	"40-60"	"female"
"ICOS"	0.00348648800806901	-0.405756198912449	0.162	0.34	1	"OPC"	"ICOS"	"40-60"	"female"
"BASP13"	0.00351893006971642	0.717260444992779	0.253	0.075	1	"OPC"	"BASP1"	"40-60"	"female"
"CD244"	0.00352728426869923	-0.264002364480301	0.074	0.208	1	"OPC"	"CD244"	"40-60"	"female"
"PFKL3"	0.00354961876311355	0.571337724969392	0.306	0.113	1	"OPC"	"PFKL"	"40-60"	"female"
"NT5DC11"	0.00360841462327897	-0.366679470436856	0.087	0.226	1	"OPC"	"NT5DC1"	"40-60"	"female"
"ATG16L11"	0.0036096277318854	-0.234928404413945	0.074	0.208	1	"OPC"	"ATG16L1"	"40-60"	"female"
"RUFY23"	0.00364495434520562	-0.196109122174151	0.052	0.17	1	"OPC"	"RUFY2"	"40-60"	"female"
"SMDT13"	0.00366497399808423	-0.319250488155597	0.546	0.755	1	"OPC"	"SMDT1"	"40-60"	"female"
"CITED42"	0.00367370099411094	-0.366008526971741	0.044	0.151	1	"OPC"	"CITED4"	"40-60"	"female"
"GPX7"	0.00369599608891911	-0.281517362292589	0.035	0.132	1	"OPC"	"GPX7"	"40-60"	"female"
"UBE2D23"	0.00369654153640718	-0.387120753931335	0.572	0.755	1	"OPC"	"UBE2D2"	"40-60"	"female"
"PJA1"	0.00373792543776164	-0.340298162192035	0.026	0.113	1	"OPC"	"PJA1"	"40-60"	"female"
"PSMA23"	0.00375348452204783	-0.52261216857105	0.223	0.396	1	"OPC"	"PSMA2"	"40-60"	"female"
"HIST2H2BE2"	0.00377859045222498	-0.257684511413893	0.044	0.151	1	"OPC"	"HIST2H2BE"	"40-60"	"female"
"LSM83"	0.00379642124674325	-0.47737630766072	0.38	0.585	1	"OPC"	"LSM8"	"40-60"	"female"
"NCOA33"	0.00379757951327841	-0.432721987511552	0.231	0.415	1	"OPC"	"NCOA3"	"40-60"	"female"
"ITGB2-AS12"	0.00380472030524579	-0.375500300978286	0.057	0.17	1	"OPC"	"ITGB2-AS1"	"40-60"	"female"
"EXD3"	0.00381103688292495	-0.245053309333953	0.035	0.132	1	"OPC"	"EXD3"	"40-60"	"female"
"TBL1XR13"	0.00381315739293161	-0.402736546657131	0.354	0.547	1	"OPC"	"TBL1XR1"	"40-60"	"female"
"TAX1BP13"	0.00384186250900371	-0.516988630375133	0.59	0.774	1	"OPC"	"TAX1BP1"	"40-60"	"female"
"GAB32"	0.00385671953889327	-0.245949068596278	0.122	0.283	1	"OPC"	"GAB3"	"40-60"	"female"
"CDCA7"	0.00386976899619004	-0.270674873061675	0.035	0.132	1	"OPC"	"CDCA7"	"40-60"	"female"
"FAM208A3"	0.00388780059844328	-0.174780595714205	0.271	0.491	1	"OPC"	"FAM208A"	"40-60"	"female"
"MIAT"	0.00389149234033846	-0.180322296404056	0.052	0.17	1	"OPC"	"MIAT"	"40-60"	"female"
"ZBTB383"	0.00392682539450737	-0.517048555414266	0.393	0.585	1	"OPC"	"ZBTB38"	"40-60"	"female"
"LEF11"	0.00395162286694336	1.0181400012085	0.201	0.038	1	"OPC"	"LEF1"	"40-60"	"female"
"SLC25A42"	0.00399657481267033	-0.228095227201044	0.044	0.151	1	"OPC"	"SLC25A42"	"40-60"	"female"
"PPIL22"	0.00400590790442112	-0.262730252929697	0.122	0.283	1	"OPC"	"PPIL2"	"40-60"	"female"
"LAIR13"	0.00400803482016938	0.682996840739769	0.314	0.132	1	"OPC"	"LAIR1"	"40-60"	"female"
"DSE3"	0.00403812432863048	0.715409942668333	0.314	0.132	1	"OPC"	"DSE"	"40-60"	"female"
"MINDY3"	0.00405093229959394	-0.314158966987483	0.035	0.132	1	"OPC"	"MINDY3"	"40-60"	"female"
"PPP1R14B3"	0.00407090136234232	0.975713454275254	0.507	0.321	1	"OPC"	"PPP1R14B"	"40-60"	"female"
"EIF3L3"	0.00407306187468568	0.690071389109033	0.581	0.472	1	"OPC"	"EIF3L"	"40-60"	"female"
"HSPA1B3"	0.00409612576065682	-1.39974924254091	0.293	0.491	1	"OPC"	"HSPA1B"	"40-60"	"female"
"PREX13"	0.00409617993450824	-0.530066117035403	0.402	0.566	1	"OPC"	"PREX1"	"40-60"	"female"
"GGPS12"	0.00410979419349288	-0.17510410214649	0.044	0.151	1	"OPC"	"GGPS1"	"40-60"	"female"
"ALDH9A13"	0.00411516702483923	-0.320607925930472	0.21	0.396	1	"OPC"	"ALDH9A1"	"40-60"	"female"
"AUTS23"	0.00411909272935841	0.637360007961213	0.293	0.094	1	"OPC"	"AUTS2"	"40-60"	"female"
"PATL21"	0.00412330489288524	-0.316191430453864	0.096	0.245	1	"OPC"	"PATL2"	"40-60"	"female"
"TREM23"	0.00418967948308115	0.779345371280145	0.389	0.189	1	"OPC"	"TREM2"	"40-60"	"female"
"NAV32"	0.00420898834760047	-0.334316600305237	0.026	0.113	1	"OPC"	"NAV3"	"40-60"	"female"
"FBXO2"	0.00423976104383437	-0.273051279173707	0.035	0.132	1	"OPC"	"FBXO2"	"40-60"	"female"
"CEP1922"	0.00424133673471066	-0.23294065317234	0.092	0.226	1	"OPC"	"CEP192"	"40-60"	"female"
"GYG13"	0.00426185310000497	-0.422220336864761	0.306	0.472	1	"OPC"	"GYG1"	"40-60"	"female"
"EXOSC82"	0.00426308400450954	-0.482266707971437	0.205	0.377	1	"OPC"	"EXOSC8"	"40-60"	"female"
"APOBEC3C3"	0.00427558734599434	-0.420796702161036	0.354	0.547	1	"OPC"	"APOBEC3C"	"40-60"	"female"
"TUBA1A3"	0.00428282402875033	-0.441008093060584	0.476	0.717	1	"OPC"	"TUBA1A"	"40-60"	"female"
"BUB33"	0.00429347950609108	-0.367439419646481	0.445	0.679	1	"OPC"	"BUB3"	"40-60"	"female"
"MAP3K33"	0.00433175672323819	-0.296128177949684	0.092	0.226	1	"OPC"	"MAP3K3"	"40-60"	"female"
"SYNRG3"	0.00433335743944051	-0.369933359051526	0.48	0.736	1	"OPC"	"SYNRG"	"40-60"	"female"
"MICB1"	0.00435313525652205	-0.282474893108785	0.026	0.113	1	"OPC"	"MICB"	"40-60"	"female"
"MS4A73"	0.0044101601268849	0.917353098923074	0.341	0.151	1	"OPC"	"MS4A7"	"40-60"	"female"
"INCENP"	0.00442687413890628	-0.232084957418415	0.026	0.113	1	"OPC"	"INCENP"	"40-60"	"female"
"PTGER43"	0.0044564223840032	-0.449501950342536	0.463	0.698	1	"OPC"	"PTGER4"	"40-60"	"female"
"DPM23"	0.00448721111815877	-0.31812995374218	0.105	0.245	1	"OPC"	"DPM2"	"40-60"	"female"
"IL152"	0.00450174323477217	-0.202741599860957	0.026	0.113	1	"OPC"	"IL15"	"40-60"	"female"
"A2M-AS1"	0.00450394782671945	-0.262780419114939	0.035	0.132	1	"OPC"	"A2M-AS1"	"40-60"	"female"
"PTEN3"	0.00451773945708587	-0.376088937035659	0.227	0.415	1	"OPC"	"PTEN"	"40-60"	"female"
"CD200R1"	0.00452935420172161	-0.120023305516939	0.044	0.151	1	"OPC"	"CD200R1"	"40-60"	"female"
"LMNA3"	0.00454038260993593	0.890104849595658	0.362	0.17	1	"OPC"	"LMNA"	"40-60"	"female"
"RACGAP1"	0.00457228360338755	-0.220236668216533	0.035	0.132	1	"OPC"	"RACGAP1"	"40-60"	"female"
"RPE2"	0.00460233928092401	-0.240385708067784	0.057	0.17	1	"OPC"	"RPE"	"40-60"	"female"
"PAPOLG2"	0.00462616716851126	-0.280434905487234	0.066	0.189	1	"OPC"	"PAPOLG"	"40-60"	"female"
"KLRC3"	0.0046549328394228	-0.226723893109024	0.026	0.113	1	"OPC"	"KLRC3"	"40-60"	"female"
