"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"stage"
"HIRIP3"	0.0694016976971182	0.113629054433717	0.102	0.033	1	"Mig"	"HIRIP3"	"40-60"
"CYHR11"	0.0694529599774462	0.15817006905279	0.268	0.164	1	"Mig"	"CYHR1"	"40-60"
"DNM22"	0.0695368664245626	0.0738636388677022	0.577	0.393	1	"Mig"	"DNM2"	"40-60"
"MAPKAPK22"	0.0695722083213103	0.016690198684683	0.431	0.295	1	"Mig"	"MAPKAPK2"	"40-60"
"ADGRG5"	0.0697423388601827	0.00249910723550414	0.108	0.033	1	"Mig"	"ADGRG5"	"40-60"
"PCBD12"	0.0698719337168153	0.0807140032700136	0.363	0.23	1	"Mig"	"PCBD1"	"40-60"
"TIMM132"	0.0699914366299009	-0.176967152646592	0.445	0.279	1	"Mig"	"TIMM13"	"40-60"
"AC007336.11"	0.0701304383501723	-0.323457999501745	0.118	0.18	1	"Mig"	"AC007336.1"	"40-60"
"MYBBP1A"	0.0701787514088919	0.128671262022758	0.122	0.049	1	"Mig"	"MYBBP1A"	"40-60"
"COX6A12"	0.0704872645375944	0.0254926620244269	0.794	0.574	1	"Mig"	"COX6A1"	"40-60"
"FAM120AOS2"	0.0705899645753797	0.185575728905329	0.277	0.18	1	"Mig"	"FAM120AOS"	"40-60"
"ARL8B2"	0.0706226624717353	0.069099989837176	0.59	0.426	1	"Mig"	"ARL8B"	"40-60"
"SMARCAD12"	0.070725755245368	0.132486634941924	0.211	0.115	1	"Mig"	"SMARCAD1"	"40-60"
"MGST32"	0.0707646419413638	-0.0453957200589543	0.593	0.393	1	"Mig"	"MGST3"	"40-60"
"SPAG72"	0.0707786519320387	-0.0375489260662856	0.397	0.262	1	"Mig"	"SPAG7"	"40-60"
"STAG12"	0.0711734579264625	0.0105276587222884	0.382	0.23	1	"Mig"	"STAG1"	"40-60"
"SLC35A2"	0.0711996948968085	-0.14662209859259	0.203	0.115	1	"Mig"	"SLC35A2"	"40-60"
"DTNB"	0.0712647312179526	0.118159242940693	0.216	0.115	1	"Mig"	"DTNB"	"40-60"
"ABI22"	0.0712675782235263	-0.414960798390616	0.27	0.344	1	"Mig"	"ABI2"	"40-60"
"THOC22"	0.0712717524023648	0.0374038973320721	0.51	0.344	1	"Mig"	"THOC2"	"40-60"
"TAF1D2"	0.0713426002046131	0.0619122574868616	0.615	0.443	1	"Mig"	"TAF1D"	"40-60"
"ALAS11"	0.0714170994105365	-0.320085119724724	0.263	0.344	1	"Mig"	"ALAS1"	"40-60"
"AGTRAP2"	0.0715875355696893	0.0595956004752836	0.308	0.197	1	"Mig"	"AGTRAP"	"40-60"
"RNF2141"	0.071650911892194	0.133771454605294	0.164	0.082	1	"Mig"	"RNF214"	"40-60"
"LINC014801"	0.0716837201852845	0.0347669968935442	0.383	0.246	1	"Mig"	"LINC01480"	"40-60"
"PPP2CA2"	0.0716964514873801	-0.212030058744636	0.531	0.344	1	"Mig"	"PPP2CA"	"40-60"
"IER22"	0.0717228443498119	0.164153615590855	0.951	0.885	1	"Mig"	"IER2"	"40-60"
"SHARPIN2"	0.0717809255929524	-0.317775252750875	0.331	0.197	1	"Mig"	"SHARPIN"	"40-60"
"PRRC2B2"	0.0718457190692341	0.0122000643838845	0.496	0.328	1	"Mig"	"PRRC2B"	"40-60"
"HSDL11"	0.0718817558460608	-0.117383483626248	0.074	0.131	1	"Mig"	"HSDL1"	"40-60"
"NUDT212"	0.0719317795691236	0.144256028925544	0.206	0.115	1	"Mig"	"NUDT21"	"40-60"
"C18orf251"	0.072005156649446	-0.31118724459163	0.115	0.18	1	"Mig"	"C18orf25"	"40-60"
"EPS15L11"	0.0720532002670347	0.0971963516781685	0.132	0.049	1	"Mig"	"EPS15L1"	"40-60"
"TTN-AS11"	0.0720556058141848	-0.0744827524575363	0.06	0.115	1	"Mig"	"TTN-AS1"	"40-60"
"CCNC2"	0.0721112056722613	0.0859713989112234	0.255	0.148	1	"Mig"	"CCNC"	"40-60"
"CEP78"	0.0721415402457503	0.10934283463055	0.103	0.033	1	"Mig"	"CEP78"	"40-60"
"RANBP92"	0.0722074696741368	-0.396513786922097	0.346	0.41	1	"Mig"	"RANBP9"	"40-60"
"OTUD12"	0.0723225359790837	-0.67881563265412	0.84	0.77	1	"Mig"	"OTUD1"	"40-60"
"COX7B2"	0.0723363395344466	-0.190445950849613	0.722	0.525	1	"Mig"	"COX7B"	"40-60"
"FAM111A2"	0.0724611851590076	-0.337273702427035	0.281	0.344	1	"Mig"	"FAM111A"	"40-60"
"MFSD13A1"	0.0725733295632426	0.0873717874273681	0.131	0.049	1	"Mig"	"MFSD13A"	"40-60"
"RIC8A2"	0.0725772237551285	0.0163030245235912	0.317	0.197	1	"Mig"	"RIC8A"	"40-60"
"CDC5L2"	0.0726589794838679	0.108096258073653	0.456	0.311	1	"Mig"	"CDC5L"	"40-60"
"TMEM1191"	0.072709802616595	-0.433514938097523	0.324	0.393	1	"Mig"	"TMEM119"	"40-60"
"TP53I112"	0.072835836538549	0.0977229758618262	0.26	0.148	1	"Mig"	"TP53I11"	"40-60"
"UBE2J12"	0.0728708179255034	-0.0402775072546813	0.467	0.328	1	"Mig"	"UBE2J1"	"40-60"
"G2E31"	0.0729211333941021	-0.26757944476294	0.135	0.197	1	"Mig"	"G2E3"	"40-60"
"ACOT11"	0.0730298717970938	-0.100485385496321	0.061	0.115	1	"Mig"	"ACOT11"	"40-60"
"LRRC8C2"	0.0731283999139209	0.181124072420144	0.341	0.23	1	"Mig"	"LRRC8C"	"40-60"
"C8orf82"	0.0732310133157585	0.135182456019218	0.163	0.082	1	"Mig"	"C8orf82"	"40-60"
"TRPV41"	0.0732543445826612	0.14265333956945	0.12	0.049	1	"Mig"	"TRPV4"	"40-60"
"CNOT13"	0.0732555491481222	0.151337791004153	0.402	0.295	1	"Mig"	"CNOT1"	"40-60"
"EPAS12"	0.0732928137397985	-0.196145759967713	0.124	0.197	1	"Mig"	"EPAS1"	"40-60"
"IDH3A1"	0.0733770140062428	0.0995412824136641	0.177	0.082	1	"Mig"	"IDH3A"	"40-60"
"DPP92"	0.0734077878994265	0.0442005491460396	0.303	0.197	1	"Mig"	"DPP9"	"40-60"
"CNOT92"	0.0734974309366538	0.154254259596919	0.208	0.115	1	"Mig"	"CNOT9"	"40-60"
"NAB12"	0.073551154417561	-0.0805968834991379	0.217	0.115	1	"Mig"	"NAB1"	"40-60"
"LPAR62"	0.0736100142467154	-0.106281965498427	0.741	0.557	1	"Mig"	"LPAR6"	"40-60"
"CCDC1121"	0.0736139565563932	-0.0312991122171808	0.299	0.18	1	"Mig"	"CCDC112"	"40-60"
"ATF42"	0.0736698471884352	0.0340238241919013	0.713	0.525	1	"Mig"	"ATF4"	"40-60"
"CEP2951"	0.0736707064661586	-0.329956951329767	0.131	0.197	1	"Mig"	"CEP295"	"40-60"
"IDE1"	0.0736804941108567	0.11619742995812	0.125	0.049	1	"Mig"	"IDE"	"40-60"
"WDR83OS2"	0.0736883652667695	0.0458162079446798	0.687	0.492	1	"Mig"	"WDR83OS"	"40-60"
"ITGB52"	0.0737357981256207	0.227702117795673	0.468	0.361	1	"Mig"	"ITGB5"	"40-60"
"IKBKE1"	0.0737591427447243	0.163557519352625	0.199	0.115	1	"Mig"	"IKBKE"	"40-60"
"VAMP22"	0.0737808091039137	0.0321578898019945	0.458	0.295	1	"Mig"	"VAMP2"	"40-60"
"ACO22"	0.0738247288284937	0.0228598203403436	0.377	0.262	1	"Mig"	"ACO2"	"40-60"
"PLEK3"	0.0738866454308886	0.258492073032394	0.918	0.803	1	"Mig"	"PLEK"	"40-60"
"GAA2"	0.0742356719568811	-0.298625128805772	0.745	0.541	1	"Mig"	"GAA"	"40-60"
"ANAPC52"	0.0743290571429373	-0.00843199799504202	0.411	0.279	1	"Mig"	"ANAPC5"	"40-60"
"DGKQ"	0.0743911728334676	-0.172461716380639	0.061	0.115	1	"Mig"	"DGKQ"	"40-60"
"STRN2"	0.0744153631734585	0.115476736676357	0.184	0.098	1	"Mig"	"STRN"	"40-60"
"IPCEF11"	0.0744536923907518	-0.804499292932847	0.207	0.262	1	"Mig"	"IPCEF1"	"40-60"
"POT1"	0.0744991673058668	-0.0539220460426599	0.059	0.115	1	"Mig"	"POT1"	"40-60"
"OPN31"	0.0745097113205164	0.107161413015597	0.127	0.049	1	"Mig"	"OPN3"	"40-60"
"KLHL242"	0.0747064693860024	-0.350111809996097	0.209	0.279	1	"Mig"	"KLHL24"	"40-60"
"SNAPC31"	0.0747070297972852	-0.299271815001891	0.063	0.115	1	"Mig"	"SNAPC3"	"40-60"
"PPP1R72"	0.0748697404306255	0.0369281288507605	0.371	0.246	1	"Mig"	"PPP1R7"	"40-60"
"BCL2L121"	0.0749556141207849	0.0825154715321556	0.125	0.049	1	"Mig"	"BCL2L12"	"40-60"
"YTHDF22"	0.0750125841654253	-0.147761710240542	0.473	0.311	1	"Mig"	"YTHDF2"	"40-60"
"OXA1L2"	0.0750647960117139	-0.000478759816131547	0.449	0.344	1	"Mig"	"OXA1L"	"40-60"
"GCSH2"	0.0750818581133064	-0.349673341054246	0.141	0.213	1	"Mig"	"GCSH"	"40-60"
"STXBP5"	0.0751819842678673	-0.230126018696298	0.063	0.115	1	"Mig"	"STXBP5"	"40-60"
"SPTLC3"	0.0752029432924049	0.167927831690343	0.123	0.049	1	"Mig"	"SPTLC3"	"40-60"
"HMGCS11"	0.0752114548119303	0.160352865571853	0.141	0.066	1	"Mig"	"HMGCS1"	"40-60"
"PREPL1"	0.0753234408020142	0.145073634924093	0.164	0.082	1	"Mig"	"PREPL"	"40-60"
"ARHGAP121"	0.0753449183277783	-0.0835342366401749	0.498	0.361	1	"Mig"	"ARHGAP12"	"40-60"
"DNAJC102"	0.0755055258421302	-1.39720615590644e-05	0.372	0.262	1	"Mig"	"DNAJC10"	"40-60"
"FAR12"	0.075550215466433	0.122728782232955	0.341	0.23	1	"Mig"	"FAR1"	"40-60"
"PDK2"	0.0755751614973152	0.0794112079035991	0.102	0.033	1	"Mig"	"PDK2"	"40-60"
"NSDHL"	0.0755973313005808	0.0966333379404926	0.101	0.033	1	"Mig"	"NSDHL"	"40-60"
"TMEM2052"	0.0756355731647857	0.00852692571327662	0.267	0.164	1	"Mig"	"TMEM205"	"40-60"
"EDRF11"	0.0756429071338044	0.146471629117441	0.146	0.066	1	"Mig"	"EDRF1"	"40-60"
"HNRNPU2"	0.0756498180606222	0.0503998645213666	0.928	0.803	1	"Mig"	"HNRNPU"	"40-60"
"SMG12"	0.0757152473873846	-0.511067220203066	0.481	0.508	1	"Mig"	"SMG1"	"40-60"
"MMP192"	0.0757685639340893	-0.282598617666295	0.098	0.164	1	"Mig"	"MMP19"	"40-60"
"SGSH"	0.0758187425340694	-0.0765383608434693	0.085	0.148	1	"Mig"	"SGSH"	"40-60"
"LUC7L32"	0.0760415389007775	-0.0917363543009571	0.624	0.459	1	"Mig"	"LUC7L3"	"40-60"
"SETD32"	0.0760809395016252	-0.0153899233359412	0.35	0.23	1	"Mig"	"SETD3"	"40-60"
"RBM262"	0.0761071522543876	0.177154289018448	0.462	0.328	1	"Mig"	"RBM26"	"40-60"
"EXOC12"	0.0761683754094583	-0.311393037269827	0.367	0.246	1	"Mig"	"EXOC1"	"40-60"
"CBX12"	0.0762327458961273	0.00727473081115859	0.292	0.18	1	"Mig"	"CBX1"	"40-60"
"SETD1B1"	0.0762523275620643	-0.314691029351341	0.084	0.148	1	"Mig"	"SETD1B"	"40-60"
"MAPK32"	0.0762659133817898	0.0712763375802025	0.287	0.197	1	"Mig"	"MAPK3"	"40-60"
"MAN2B11"	0.076273677696416	0.176993248725629	0.217	0.131	1	"Mig"	"MAN2B1"	"40-60"
"MED18"	0.0764483186209114	0.023580067055525	0.211	0.115	1	"Mig"	"MED1"	"40-60"
"TMEM191"	0.0768232341235141	-0.0456633680520924	0.261	0.148	1	"Mig"	"TMEM19"	"40-60"
"ZDHHC141"	0.0768285106385251	-0.0171295516782964	0.279	0.164	1	"Mig"	"ZDHHC14"	"40-60"
"NOTCH12"	0.0768566604758728	0.175517734024881	0.348	0.262	1	"Mig"	"NOTCH1"	"40-60"
"UBE2D22"	0.076871110577972	-0.00160996083015963	0.594	0.426	1	"Mig"	"UBE2D2"	"40-60"
"TRIM131"	0.0769485184550483	-0.238602869702636	0.156	0.23	1	"Mig"	"TRIM13"	"40-60"
"RNASEH2C2"	0.0770799261084162	0.102025075883576	0.454	0.295	1	"Mig"	"RNASEH2C"	"40-60"
"MARCH31"	0.0771307148836474	-0.334645859323854	0.264	0.344	1	"Mig"	"MARCH3"	"40-60"
"COMMD92"	0.0772745097775117	0.137345280511329	0.357	0.23	1	"Mig"	"COMMD9"	"40-60"
"TRMT111"	0.0774661120708037	-0.195919072755763	0.099	0.164	1	"Mig"	"TRMT11"	"40-60"
"LPIN1"	0.0775458779927993	0.157247263842856	0.142	0.066	1	"Mig"	"LPIN1"	"40-60"
"OSM2"	0.0775548324505463	0.109013276527645	0.467	0.328	1	"Mig"	"OSM"	"40-60"
"URM12"	0.0775605051923226	0.112060541570444	0.213	0.115	1	"Mig"	"URM1"	"40-60"
"FADS11"	0.077676522506411	0.148066712192908	0.21	0.115	1	"Mig"	"FADS1"	"40-60"
"TMEM1652"	0.0777707413347451	-0.0253687523198061	0.664	0.508	1	"Mig"	"TMEM165"	"40-60"
"SLC26A11"	0.0778460756195399	0.105574387059863	0.102	0.033	1	"Mig"	"SLC26A11"	"40-60"
"SDCBP2"	0.0778628829085178	-0.522583823417824	0.877	0.787	1	"Mig"	"SDCBP"	"40-60"
"RILP1"	0.0778702911695957	-0.192621944817225	0.19	0.098	1	"Mig"	"RILP"	"40-60"
"SLC9A6"	0.0779136253412508	-0.138578434023625	0.116	0.18	1	"Mig"	"SLC9A6"	"40-60"
"ILKAP1"	0.0779422314036523	0.0960196800243688	0.183	0.098	1	"Mig"	"ILKAP"	"40-60"
"SERF22"	0.0780040845666715	0.0686646451788997	0.937	0.787	1	"Mig"	"SERF2"	"40-60"
"MEF2D2"	0.0780490584808874	-0.0569456843462218	0.377	0.262	1	"Mig"	"MEF2D"	"40-60"
"FLCN1"	0.0780505206497599	-0.106741127498675	0.123	0.197	1	"Mig"	"FLCN"	"40-60"
"METTL151"	0.0780717707609942	-0.292316473553688	0.126	0.197	1	"Mig"	"METTL15"	"40-60"
"POLRMT1"	0.0781698551784072	0.104181215935622	0.128	0.049	1	"Mig"	"POLRMT"	"40-60"
"SLC25A131"	0.0782379894226571	0.149600775376567	0.231	0.131	1	"Mig"	"SLC25A13"	"40-60"
"SETD22"	0.0782562360013113	0.199041829894075	0.442	0.311	1	"Mig"	"SETD2"	"40-60"
"C2orf691"	0.078263986166709	0.106203033632709	0.125	0.049	1	"Mig"	"C2orf69"	"40-60"
"CDC342"	0.0783225497715966	-0.0470137809366467	0.205	0.115	1	"Mig"	"CDC34"	"40-60"
"BCL22"	0.0783270087650804	-0.0261007126005555	0.462	0.295	1	"Mig"	"BCL2"	"40-60"
"ZFYVE27"	0.0785147512958258	0.127168504696365	0.123	0.049	1	"Mig"	"ZFYVE27"	"40-60"
"RAB1B2"	0.0785410785934002	0.0373635543579547	0.315	0.197	1	"Mig"	"RAB1B"	"40-60"
"TRMT2A1"	0.0786351795817142	0.0986443197764779	0.171	0.082	1	"Mig"	"TRMT2A"	"40-60"
"TMX22"	0.0786940395900606	0.119910920625634	0.315	0.213	1	"Mig"	"TMX2"	"40-60"
"AKIP11"	0.0789815377513009	-0.140686284202783	0.259	0.148	1	"Mig"	"AKIP1"	"40-60"
"RINT1"	0.0789920937754915	-0.270969507757753	0.062	0.115	1	"Mig"	"RINT1"	"40-60"
"CBR12"	0.0790767577198687	-0.0485552308799008	0.329	0.213	1	"Mig"	"CBR1"	"40-60"
"TMEM1342"	0.0792775992777787	0.00790693470170034	0.322	0.197	1	"Mig"	"TMEM134"	"40-60"
"BROX2"	0.0793473707784291	0.16642353475188	0.371	0.246	1	"Mig"	"BROX"	"40-60"
"TALDO12"	0.0793744497433816	0.0493289480272208	0.636	0.443	1	"Mig"	"TALDO1"	"40-60"
"SYNCRIP2"	0.0794058815902985	-0.0439076314295832	0.649	0.475	1	"Mig"	"SYNCRIP"	"40-60"
"NF21"	0.0794201228745776	-0.0776229349014477	0.173	0.082	1	"Mig"	"NF2"	"40-60"
"MRPL412"	0.0794948604207536	0.0339570134566561	0.504	0.344	1	"Mig"	"MRPL41"	"40-60"
"ZNF668"	0.0795224479419003	-0.0455926883010372	0.105	0.033	1	"Mig"	"ZNF668"	"40-60"
"RNPS12"	0.079525694679698	0.0543257621468645	0.512	0.344	1	"Mig"	"RNPS1"	"40-60"
"IFT271"	0.0799585366926976	0.0944588445269502	0.146	0.066	1	"Mig"	"IFT27"	"40-60"
"DIP2A2"	0.0799723544596034	-0.568761940236826	0.256	0.311	1	"Mig"	"DIP2A"	"40-60"
"NBPF12"	0.0800422746788309	-0.194583998726691	0.076	0.131	1	"Mig"	"NBPF1"	"40-60"
"TNKS22"	0.0801648173645828	0.158092445415538	0.423	0.311	1	"Mig"	"TNKS2"	"40-60"
"PIP4P11"	0.0802059820031998	0.169447484761616	0.306	0.197	1	"Mig"	"PIP4P1"	"40-60"
"GIMAP5"	0.0802785526101154	0.0957053370235576	0.154	0.066	1	"Mig"	"GIMAP5"	"40-60"
"KLF92"	0.0803266473663414	-0.449076528286851	0.169	0.246	1	"Mig"	"KLF9"	"40-60"
"WDR332"	0.0803573140585124	0.10823787967299	0.391	0.279	1	"Mig"	"WDR33"	"40-60"
"FAM217B1"	0.0803876169934408	-0.326488814344733	0.149	0.213	1	"Mig"	"FAM217B"	"40-60"
"CNOT111"	0.0804298238027993	0.0121614468602275	0.151	0.066	1	"Mig"	"CNOT11"	"40-60"
"NDUFB32"	0.0804410237002299	-0.0738892377550991	0.449	0.295	1	"Mig"	"NDUFB3"	"40-60"
"MTMR62"	0.0805363753861126	-0.017983195220058	0.361	0.23	1	"Mig"	"MTMR6"	"40-60"
"SF3A12"	0.0807180433904179	0.110502949731361	0.298	0.197	1	"Mig"	"SF3A1"	"40-60"
"NAAA1"	0.0808729748465452	0.0395441663735251	0.263	0.148	1	"Mig"	"NAAA"	"40-60"
"KMT5B2"	0.080883212015292	0.139243190770942	0.252	0.148	1	"Mig"	"KMT5B"	"40-60"
"AC245297.32"	0.0808858125576272	-0.260620428933625	0.242	0.328	1	"Mig"	"AC245297.3"	"40-60"
"ZDHHC122"	0.0808864124709846	0.0479267748508583	0.333	0.246	1	"Mig"	"ZDHHC12"	"40-60"
"KDM4A"	0.0809972408162248	0.0215943336835127	0.103	0.033	1	"Mig"	"KDM4A"	"40-60"
"HDAC61"	0.0811881513913613	0.00998303897064803	0.148	0.066	1	"Mig"	"HDAC6"	"40-60"
"ARRDC11"	0.0813658207323783	0.048887491487326	0.294	0.197	1	"Mig"	"ARRDC1"	"40-60"
"KDM1A2"	0.0816232175990402	0.0760694254926751	0.188	0.098	1	"Mig"	"KDM1A"	"40-60"
"GATM2"	0.0816626638194556	-0.0177255467321459	0.46	0.328	1	"Mig"	"GATM"	"40-60"
"EBP1"	0.0817811486333274	-0.0479234732019168	0.195	0.098	1	"Mig"	"EBP"	"40-60"
"UBAC12"	0.0818437861438194	0.0166533096626209	0.466	0.311	1	"Mig"	"UBAC1"	"40-60"
"MAPRE12"	0.0818995557874169	-0.128463272677546	0.532	0.344	1	"Mig"	"MAPRE1"	"40-60"
"MAEA1"	0.08200295005252	0.126101062342258	0.34	0.23	1	"Mig"	"MAEA"	"40-60"
"D2HGDH"	0.0820576944256621	0.181141618216869	0.182	0.098	1	"Mig"	"D2HGDH"	"40-60"
"BLCAP2"	0.0820897925522706	0.132879913738	0.203	0.115	1	"Mig"	"BLCAP"	"40-60"
"EIF4A22"	0.0820920020214508	-0.345711212537125	0.706	0.656	1	"Mig"	"EIF4A2"	"40-60"
"PCMT12"	0.0821597869684252	0.0223500660050211	0.413	0.279	1	"Mig"	"PCMT1"	"40-60"
"AGGF1"	0.0821622920374798	0.100567336052909	0.125	0.049	1	"Mig"	"AGGF1"	"40-60"
"ANKRD442"	0.0822494137693441	-0.0843683517356262	0.546	0.393	1	"Mig"	"ANKRD44"	"40-60"
"HSPA2"	0.0822645880294956	-0.455959552414983	0.077	0.131	1	"Mig"	"HSPA2"	"40-60"
"QTRT11"	0.0823284289626532	0.118123648125838	0.167	0.082	1	"Mig"	"QTRT1"	"40-60"
"FAM110A"	0.0823463168086532	0.191173048983418	0.201	0.115	1	"Mig"	"FAM110A"	"40-60"
"NRIP32"	0.0825275251150414	0.114867746120744	0.19	0.098	1	"Mig"	"NRIP3"	"40-60"
"NR1H22"	0.0825696957424177	-0.01822753918674	0.332	0.213	1	"Mig"	"NR1H2"	"40-60"
"RNF1492"	0.0825900041954912	0.00213741369584053	0.863	0.705	1	"Mig"	"RNF149"	"40-60"
"PARP142"	0.0826068095375328	0.11520224864979	0.656	0.492	1	"Mig"	"PARP14"	"40-60"
"CDKAL11"	0.0826309300155059	-0.13635970175018	0.113	0.18	1	"Mig"	"CDKAL1"	"40-60"
"MSL32"	0.0827041036190194	0.0977771619405804	0.336	0.23	1	"Mig"	"MSL3"	"40-60"
"OSBPL21"	0.0827191599150774	0.0983487196442718	0.166	0.082	1	"Mig"	"OSBPL2"	"40-60"
"CETN22"	0.0828640464432064	0.00829864094683136	0.16	0.082	1	"Mig"	"CETN2"	"40-60"
"CLN52"	0.0829607956526913	0.0705106435137682	0.294	0.18	1	"Mig"	"CLN5"	"40-60"
"LSG12"	0.0832591214850205	0.0414379374682349	0.228	0.131	1	"Mig"	"LSG1"	"40-60"
"GOLGA42"	0.0834249833411392	0.161451101755348	0.834	0.672	1	"Mig"	"GOLGA4"	"40-60"
"STXBP32"	0.083464387989413	0.0790610176811948	0.368	0.23	1	"Mig"	"STXBP3"	"40-60"
"DNASE1L11"	0.0835157556899663	0.142033159568665	0.24	0.148	1	"Mig"	"DNASE1L1"	"40-60"
"HDDC31"	0.0838415507844159	0.138118077271777	0.161	0.082	1	"Mig"	"HDDC3"	"40-60"
"TINF21"	0.0841712482718238	0.0369783299452138	0.226	0.131	1	"Mig"	"TINF2"	"40-60"
"L3MBTL21"	0.0842094814233021	0.10938712823455	0.164	0.082	1	"Mig"	"L3MBTL2"	"40-60"
"NONO2"	0.0844083594800064	-0.231199718548336	0.522	0.377	1	"Mig"	"NONO"	"40-60"
"BCKDK2"	0.0844364794815034	-0.0545160317300192	0.393	0.262	1	"Mig"	"BCKDK"	"40-60"
"LSM52"	0.0845056717310035	-0.204762663142676	0.348	0.213	1	"Mig"	"LSM5"	"40-60"
"DDX581"	0.0846467261764463	0.121134965484679	0.1	0.033	1	"Mig"	"DDX58"	"40-60"
"TVP23B"	0.0846524678025226	-0.123199256600623	0.088	0.148	1	"Mig"	"TVP23B"	"40-60"
"SLC25A161"	0.0848617097197618	-0.270646415676407	0.086	0.148	1	"Mig"	"SLC25A16"	"40-60"
"SPNS12"	0.085079538841101	-0.0362945549265176	0.319	0.213	1	"Mig"	"SPNS1"	"40-60"
"GAS71"	0.0851520763623137	0.0366354858615063	0.258	0.148	1	"Mig"	"GAS7"	"40-60"
"ZSWIM62"	0.0852598098227415	-0.0578117706495869	0.583	0.426	1	"Mig"	"ZSWIM6"	"40-60"
"LYAR"	0.085454718452784	0.0944344970935148	0.163	0.082	1	"Mig"	"LYAR"	"40-60"
"TES2"	0.0855951684370721	-0.0307872598460074	0.323	0.197	1	"Mig"	"TES"	"40-60"
"RCC1L2"	0.0856568016598545	0.144590016476481	0.156	0.082	1	"Mig"	"RCC1L"	"40-60"
"BTG32"	0.0857196756353445	-0.0134340980597915	0.417	0.262	1	"Mig"	"BTG3"	"40-60"
"VBP12"	0.0857747213688468	0.119606636276106	0.269	0.164	1	"Mig"	"VBP1"	"40-60"
"SLC25A291"	0.0858256576136543	-0.695313005291267	0.152	0.213	1	"Mig"	"SLC25A29"	"40-60"
"VDAC32"	0.0859803238866868	0.00311455523438298	0.362	0.246	1	"Mig"	"VDAC3"	"40-60"
"TERF22"	0.0860033261225278	-0.238024929997983	0.218	0.115	1	"Mig"	"TERF2"	"40-60"
"GTF2F12"	0.0860350472878837	0.0230223191398953	0.408	0.279	1	"Mig"	"GTF2F1"	"40-60"
"PTEN2"	0.0860549956351708	0.119589575555115	0.424	0.311	1	"Mig"	"PTEN"	"40-60"
"IFITM101"	0.0861756871080953	-0.00513049332789756	0.199	0.098	1	"Mig"	"IFITM10"	"40-60"
"ATP6AP22"	0.0862076626537613	-0.00523238898285028	0.82	0.59	1	"Mig"	"ATP6AP2"	"40-60"
"SLC35B12"	0.0863299603671955	0.154897332619429	0.334	0.213	1	"Mig"	"SLC35B1"	"40-60"
"ARID4B2"	0.08643006695443	0.0240116442662606	0.643	0.475	1	"Mig"	"ARID4B"	"40-60"
"ID32"	0.0865505439902503	0.0729827360037141	0.126	0.049	1	"Mig"	"ID3"	"40-60"
"MOB3A1"	0.0866483805035782	0.0917278355871154	0.25	0.148	1	"Mig"	"MOB3A"	"40-60"
"GNGT21"	0.0867233257228715	0.11457497524482	0.14	0.066	1	"Mig"	"GNGT2"	"40-60"
"GYG12"	0.0867409911832965	0.0410053112745528	0.234	0.131	1	"Mig"	"GYG1"	"40-60"
"IMPDH12"	0.0868055960758206	0.0430922420288036	0.242	0.131	1	"Mig"	"IMPDH1"	"40-60"
"ATP13A11"	0.0868556409664468	0.111503297257029	0.254	0.164	1	"Mig"	"ATP13A1"	"40-60"
"CHPT12"	0.0870502069907992	-0.294473973465735	0.141	0.213	1	"Mig"	"CHPT1"	"40-60"
"MRS21"	0.0870607424210088	0.0944412302768402	0.121	0.049	1	"Mig"	"MRS2"	"40-60"
"AC007032.11"	0.0871003754003698	0.0249442911563856	0.265	0.164	1	"Mig"	"AC007032.1"	"40-60"
"PDCD42"	0.0871114023520744	0.124711966023996	0.441	0.328	1	"Mig"	"PDCD4"	"40-60"
"ADNP3"	0.0871363448676434	-0.00410316210141071	0.326	0.213	1	"Mig"	"ADNP"	"40-60"
"LANCL11"	0.0871909033207651	-0.125461059223935	0.061	0.115	1	"Mig"	"LANCL1"	"40-60"
"MGAT4A2"	0.0872103119468898	-0.0287610829976024	0.772	0.557	1	"Mig"	"MGAT4A"	"40-60"
"MYO7A1"	0.0873174423062977	-0.473141943975135	0.195	0.262	1	"Mig"	"MYO7A"	"40-60"
"ERCC61"	0.0873887412143069	-0.0529802252925692	0.207	0.115	1	"Mig"	"ERCC6"	"40-60"
"GTPBP42"	0.0874869211825593	0.234944187394696	0.368	0.279	1	"Mig"	"GTPBP4"	"40-60"
"SAP30BP2"	0.0875130617981722	0.0858884833909302	0.369	0.262	1	"Mig"	"SAP30BP"	"40-60"
"LNPK2"	0.0875226910873511	-0.244594315669525	0.177	0.246	1	"Mig"	"LNPK"	"40-60"
"CHCHD102"	0.0875886545127348	-0.0246856675097642	0.64	0.443	1	"Mig"	"CHCHD10"	"40-60"
"ZFYVE19"	0.088071019257252	0.000515549142583033	0.101	0.033	1	"Mig"	"ZFYVE19"	"40-60"
"SCAF112"	0.0880847057591407	0.00740513961005917	0.757	0.557	1	"Mig"	"SCAF11"	"40-60"
"TNFRSF142"	0.0881933003663739	0.0287257225884868	0.414	0.262	1	"Mig"	"TNFRSF14"	"40-60"
"SKP12"	0.0883000715636527	-0.025791310228142	0.812	0.672	1	"Mig"	"SKP1"	"40-60"
"LETM11"	0.0883763727389272	0.0979600435883808	0.187	0.098	1	"Mig"	"LETM1"	"40-60"
"GNA132"	0.0884960934434254	0.0576068601054132	0.692	0.475	1	"Mig"	"GNA13"	"40-60"
