"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"stage"	"disease"
"SETD52"	1.17335995628838e-286	0.131783708929631	0.345	0.149	3.92301167785457e-282	"Mig"	"SETD5"	"40-60"	"N"
"PPIL21"	1.35308476115391e-286	0.175448131718239	0.184	0.053	4.52390359044199e-282	"Mig"	"PPIL2"	"40-60"	"N"
"VOPP12"	1.45042066117496e-286	0.148099325758097	0.32	0.134	4.84933643857236e-282	"Mig"	"VOPP1"	"40-60"	"N"
"HNRNPH22"	2.52858290411526e-286	0.16365948011759	0.307	0.126	8.45406408161896e-282	"Mig"	"HNRNPH2"	"40-60"	"N"
"WDR432"	3.14826889219001e-286	0.154348478129588	0.254	0.094	1.05259222141481e-281	"Mig"	"WDR43"	"40-60"	"N"
"GNG111"	3.42412509162301e-286	-0.318646777634795	0.021	0.11	1.14482198313324e-281	"Mig"	"GNG11"	"40-60"	"N"
"PHIP2"	6.50637347823135e-286	0.237418700183936	0.476	0.24	2.17534090871187e-281	"Mig"	"PHIP"	"40-60"	"N"
"PIGT2"	6.59924923811413e-286	0.155786127354334	0.247	0.09	2.20639299027108e-281	"Mig"	"PIGT"	"40-60"	"N"
"MT-CO32"	7.90557061381779e-286	0.818781101626767	0.991	0.998	2.64314847902384e-281	"Mig"	"MT-CO3"	"40-60"	"N"
"SMURF22"	9.89260156407487e-286	0.153367868120496	0.288	0.114	3.30749240693279e-281	"Mig"	"SMURF2"	"40-60"	"N"
"SEC24D1"	1.0967360097613e-285	0.191152885637858	0.159	0.039	3.66682717503592e-281	"Mig"	"SEC24D"	"40-60"	"N"
"CASP12"	1.174493839015e-285	0.173620056550122	0.361	0.16	3.92680270136274e-281	"Mig"	"CASP1"	"40-60"	"N"
"HIST1H4C2"	1.58871568457476e-285	0.350141957574263	0.541	0.291	5.31171201980724e-281	"Mig"	"HIST1H4C"	"40-60"	"N"
"SFSWAP2"	1.62469357224471e-285	0.13416812967415	0.346	0.15	5.43200048944297e-281	"Mig"	"SFSWAP"	"40-60"	"N"
"PPTC71"	5.38585443338446e-285	0.148406957581438	0.255	0.095	1.80070657125776e-280	"Mig"	"PPTC7"	"40-60"	"N"
"TCERG12"	6.15335589436531e-285	0.141136778251798	0.32	0.135	2.0573130097221e-280	"Mig"	"TCERG1"	"40-60"	"N"
"NAA251"	1.51400054091049e-284	0.164582316742307	0.189	0.056	5.06190940848014e-280	"Mig"	"NAA25"	"40-60"	"N"
"INAFM22"	2.80677182034717e-284	0.197051357842174	0.395	0.185	9.38416090414874e-280	"Mig"	"INAFM2"	"40-60"	"N"
"FHOD12"	3.22055314075454e-284	0.165403921563629	0.244	0.089	1.07675973707987e-279	"Mig"	"FHOD1"	"40-60"	"N"
"ITGB2-AS11"	4.78691926616915e-284	0.184490928278837	0.207	0.067	1.60045858745099e-279	"Mig"	"ITGB2-AS1"	"40-60"	"N"
"KPNA42"	7.8204550103355e-284	0.175472680858572	0.509	0.257	2.61469092815557e-279	"Mig"	"KPNA4"	"40-60"	"N"
"IL4I1"	3.76049420234673e-283	0.237998125629437	0.127	0.023	1.25728363161261e-278	"Mig"	"IL4I1"	"40-60"	"N"
"LNPEP2"	4.7877093762358e-283	0.148932699874846	0.344	0.15	1.60072275285068e-278	"Mig"	"LNPEP"	"40-60"	"N"
"RAB30-AS12"	1.10591124674815e-282	0.180582676460236	0.233	0.082	3.69750366237778e-278	"Mig"	"RAB30-AS1"	"40-60"	"N"
"EFHD22"	1.49990704290552e-282	0.245214512655327	0.545	0.288	5.0147892072503e-278	"Mig"	"EFHD2"	"40-60"	"N"
"THUMPD21"	2.27124916478958e-282	0.15018812953305	0.232	0.082	7.59369445755747e-278	"Mig"	"THUMPD2"	"40-60"	"N"
"BAZ2A2"	2.60317187121187e-282	0.140195630577015	0.338	0.146	8.70344483420976e-278	"Mig"	"BAZ2A"	"40-60"	"N"
"KATNBL12"	3.6740487425524e-282	0.125812642840338	0.32	0.134	1.22838145658497e-277	"Mig"	"KATNBL1"	"40-60"	"N"
"TAF111"	4.01875666257979e-282	0.149201204792246	0.272	0.106	1.34363110256693e-277	"Mig"	"TAF11"	"40-60"	"N"
"CNOT72"	4.21988679352528e-282	0.163551810141111	0.299	0.122	1.41087695054724e-277	"Mig"	"CNOT7"	"40-60"	"N"
"CDC402"	5.80310266168395e-282	0.147942687377111	0.36	0.16	1.94020934390741e-277	"Mig"	"CDC40"	"40-60"	"N"
"NUMA12"	6.78743152036713e-282	0.178499941500579	0.449	0.217	2.26930985451955e-277	"Mig"	"NUMA1"	"40-60"	"N"
"PIK3CG1"	1.315570732721e-281	0.17281665973257	0.185	0.054	4.39847918777938e-277	"Mig"	"PIK3CG"	"40-60"	"N"
"RAB351"	1.66458665219303e-281	0.133289924806413	0.237	0.084	5.56537901294219e-277	"Mig"	"RAB35"	"40-60"	"N"
"ELF12"	2.62937678275135e-281	-0.529098437180253	0.67	0.682	8.79105833545087e-277	"Mig"	"ELF1"	"40-60"	"N"
"DDIT32"	3.24984978487507e-281	0.198705271095249	0.351	0.158	1.08655477707513e-276	"Mig"	"DDIT3"	"40-60"	"N"
"ARID1A2"	3.87278167558024e-281	0.16323277519997	0.415	0.196	1.2948258254135e-276	"Mig"	"ARID1A"	"40-60"	"N"
"TP53I112"	4.7564968437707e-281	0.144622236380901	0.296	0.121	1.5902871547463e-276	"Mig"	"TP53I11"	"40-60"	"N"
"HIST1H1D2"	7.13334630496205e-281	0.382289815277647	0.219	0.078	2.38496300360101e-276	"Mig"	"HIST1H1D"	"40-60"	"N"
"ZNF1482"	1.5328899770198e-280	0.162924151550236	0.392	0.182	5.125064349168e-276	"Mig"	"ZNF148"	"40-60"	"N"
"NCK1-DT1"	2.26400892402052e-280	0.192984244283711	0.345	0.153	7.56948743657019e-276	"Mig"	"NCK1-DT"	"40-60"	"N"
"AC243960.1"	3.78785211700743e-280	0.249045886051239	0.226	0.08	1.26643047680026e-275	"Mig"	"AC243960.1"	"40-60"	"N"
"SEMA4C2"	3.98723592759604e-280	0.170967088033751	0.189	0.057	1.33309246003246e-275	"Mig"	"SEMA4C"	"40-60"	"N"
"CHD82"	5.93310057314035e-280	0.161181382507716	0.287	0.116	1.98367284562375e-275	"Mig"	"CHD8"	"40-60"	"N"
"TSC22D22"	8.64690009720631e-280	-0.671885937827075	0.563	0.589	2.89100457849996e-275	"Mig"	"TSC22D2"	"40-60"	"N"
"SF3B22"	1.79327732448963e-279	0.191222979962614	0.51	0.26	5.99564340669864e-275	"Mig"	"SF3B2"	"40-60"	"N"
"QSOX12"	2.49800091130212e-279	0.153079270551648	0.234	0.083	8.3518162468475e-275	"Mig"	"QSOX1"	"40-60"	"N"
"BRD42"	2.66866578211122e-279	0.165289866071726	0.493	0.248	8.92241717591064e-275	"Mig"	"BRD4"	"40-60"	"N"
"NDE11"	2.91877881823225e-279	0.14259727850354	0.219	0.075	9.75864510087772e-275	"Mig"	"NDE1"	"40-60"	"N"
"MBP2"	3.07045089022455e-279	0.191020319080294	0.44	0.215	1.02657455063768e-274	"Mig"	"MBP"	"40-60"	"N"
"PURB2"	4.63148006115835e-279	0.141499965226422	0.33	0.142	1.54848904364768e-274	"Mig"	"PURB"	"40-60"	"N"
"ATP1B32"	5.16835611242292e-279	-0.651976616084402	0.498	0.546	1.72798818262748e-274	"Mig"	"ATP1B3"	"40-60"	"N"
"DAGLB2"	1.15037052969442e-278	0.248832262033845	0.471	0.24	3.84614882898032e-274	"Mig"	"DAGLB"	"40-60"	"N"
"JAK22"	1.4074566615896e-278	0.127433270307852	0.34	0.148	4.70569060235866e-274	"Mig"	"JAK2"	"40-60"	"N"
"CTDSP12"	2.33615464525944e-278	0.218090760226295	0.457	0.23	7.81069944096041e-274	"Mig"	"CTDSP1"	"40-60"	"N"
"NGDN1"	2.73858040051728e-278	0.146645605455592	0.194	0.06	9.15616971108947e-274	"Mig"	"NGDN"	"40-60"	"N"
"PDIA62"	3.28510706979785e-278	0.331262078214851	0.497	0.265	1.09834269771621e-273	"Mig"	"PDIA6"	"40-60"	"N"
"TENT22"	3.88471208765252e-278	0.113533529545063	0.356	0.157	1.29881463938574e-273	"Mig"	"TENT2"	"40-60"	"N"
"STT3B2"	4.12528697707903e-278	0.147475912872107	0.253	0.095	1.3792484479166e-273	"Mig"	"STT3B"	"40-60"	"N"
"FAM13A2"	4.59946158295071e-278	0.225974375501181	0.372	0.173	1.53778398564374e-273	"Mig"	"FAM13A"	"40-60"	"N"
"SAMD91"	6.8087401443853e-278	0.197455486979441	0.269	0.106	2.27643417987378e-273	"Mig"	"SAMD9"	"40-60"	"N"
"YTHDF22"	1.10919820147733e-277	0.119646197983332	0.382	0.173	3.70849326681931e-273	"Mig"	"YTHDF2"	"40-60"	"N"
"PRPF4B2"	1.52745209287745e-277	0.238133440687789	0.554	0.296	5.10688332732648e-273	"Mig"	"PRPF4B"	"40-60"	"N"
"KCTD7"	1.66871897143335e-277	0.204294520339153	0.166	0.045	5.57919500909025e-273	"Mig"	"KCTD7"	"40-60"	"N"
"TRIM332"	2.22389844818296e-277	0.1581034461417	0.302	0.125	7.43538207165489e-273	"Mig"	"TRIM33"	"40-60"	"N"
"DNAJC23"	2.76429926067836e-277	0.169070378073768	0.283	0.114	9.24215814815202e-273	"Mig"	"DNAJC2"	"40-60"	"N"
"PSMA32"	5.56677652644036e-277	0.132148105763767	0.32	0.136	1.86119606385007e-272	"Mig"	"PSMA3"	"40-60"	"N"
"CHD72"	6.69203681468989e-277	0.224816844822362	0.526	0.275	2.23741558862342e-272	"Mig"	"CHD7"	"40-60"	"N"
"LASP11"	7.12567276919238e-277	0.150438598984332	0.297	0.122	2.38239743365178e-272	"Mig"	"LASP1"	"40-60"	"N"
"KRIT12"	9.38678060592849e-277	0.120216512429094	0.281	0.112	3.13837622778613e-272	"Mig"	"KRIT1"	"40-60"	"N"
"TRIM282"	1.15482000352532e-276	0.150401800539807	0.272	0.107	3.86102519978654e-272	"Mig"	"TRIM28"	"40-60"	"N"
"FBXO341"	1.54045412293821e-276	0.157617750667068	0.212	0.071	5.15035431463161e-272	"Mig"	"FBXO34"	"40-60"	"N"
"DCP1A2"	1.56484340680886e-276	0.146073806529385	0.247	0.092	5.23189744632476e-272	"Mig"	"DCP1A"	"40-60"	"N"
"SMC52"	1.80784740811722e-276	0.135040610228183	0.393	0.181	6.04435702429913e-272	"Mig"	"SMC5"	"40-60"	"N"
"KLHL91"	2.08904761232302e-276	0.179796092620427	0.161	0.042	6.98452178704079e-272	"Mig"	"KLHL9"	"40-60"	"N"
"SUN22"	2.3891941265572e-276	0.168074879786634	0.22	0.076	7.98803164273134e-272	"Mig"	"SUN2"	"40-60"	"N"
"AK22"	3.20711124969001e-276	0.157566888753921	0.259	0.099	1.07226557522136e-271	"Mig"	"AK2"	"40-60"	"N"
"CLEC5A1"	3.72879921429321e-276	0.271500579307855	0.104	0.013	1.24668672930679e-271	"Mig"	"CLEC5A"	"40-60"	"N"
"TCF122"	4.59650838896894e-276	0.122580109697176	0.365	0.164	1.53679661476787e-271	"Mig"	"TCF12"	"40-60"	"N"
"ANKRD491"	4.61368636760052e-276	0.195535516518768	0.151	0.037	1.54253990014356e-271	"Mig"	"ANKRD49"	"40-60"	"N"
"RGL11"	4.94871359009366e-276	0.233503054261889	0.207	0.069	1.65455290171191e-271	"Mig"	"RGL1"	"40-60"	"N"
"STX72"	6.06325754045098e-276	0.291645173840344	0.603	0.338	2.02718952607438e-271	"Mig"	"STX7"	"40-60"	"N"
"NUAK12"	1.1616410863684e-275	0.241796791957949	0.353	0.162	3.88383080816411e-271	"Mig"	"NUAK1"	"40-60"	"N"
"TACC12"	1.29967723267388e-275	0.272381362990156	0.645	0.367	4.34534085972186e-271	"Mig"	"TACC1"	"40-60"	"N"
"SDF22"	2.13002821594016e-275	0.143022242415777	0.292	0.119	7.12153633717433e-271	"Mig"	"SDF2"	"40-60"	"N"
"ATP9B2"	3.39784462476211e-275	0.167908429779209	0.216	0.073	1.13603537184296e-270	"Mig"	"ATP9B"	"40-60"	"N"
"XPO12"	3.59559930728677e-275	0.140599971675535	0.412	0.195	1.20215267239826e-270	"Mig"	"XPO1"	"40-60"	"N"
"N4BP12"	4.45107232469378e-275	0.127478142272325	0.253	0.095	1.48817152103812e-270	"Mig"	"N4BP1"	"40-60"	"N"
"HACD42"	5.40326867992828e-275	0.205120540438053	0.246	0.092	1.80652885044722e-270	"Mig"	"HACD4"	"40-60"	"N"
"TNFAIP8L12"	6.39059146612628e-275	0.183244766655295	0.213	0.072	2.13663035078466e-270	"Mig"	"TNFAIP8L1"	"40-60"	"N"
"OSBPL6"	8.54085103373251e-275	0.190032328341872	0.15	0.036	2.85554813461813e-270	"Mig"	"OSBPL6"	"40-60"	"N"
"SYT61"	1.18085287243169e-274	0.189165386957791	0.222	0.078	3.9480634936881e-270	"Mig"	"SYT6"	"40-60"	"N"
"GRASP2"	1.29255151941594e-274	-0.542404313805922	0.435	0.563	4.32151675001526e-270	"Mig"	"GRASP"	"40-60"	"N"
"SLC43A22"	1.71242500901405e-274	0.222361938719725	0.462	0.233	5.72532177513757e-270	"Mig"	"SLC43A2"	"40-60"	"N"
"AC244021.1"	2.58432089742375e-274	0.193241714917254	0.143	0.033	8.64041848844657e-270	"Mig"	"AC244021.1"	"40-60"	"N"
"RNASEK1"	3.23011157957264e-274	0.166839674889796	0.31	0.132	1.07995550551432e-269	"Mig"	"RNASEK"	"40-60"	"N"
"OTUD6B-AS12"	3.63790937113666e-274	0.258083255866505	0.311	0.135	1.21629861914583e-269	"Mig"	"OTUD6B-AS1"	"40-60"	"N"
"CCT42"	4.42567696705259e-274	0.159488504437223	0.402	0.189	1.47968083716436e-269	"Mig"	"CCT4"	"40-60"	"N"
"LMO42"	7.56796717251392e-274	0.189006274338288	0.389	0.183	2.5302741444583e-269	"Mig"	"LMO4"	"40-60"	"N"
"NOP562"	7.77066197847286e-274	0.165495926727265	0.341	0.151	2.59804312588262e-269	"Mig"	"NOP56"	"40-60"	"N"
"NXF11"	1.01912443519751e-273	0.176352765859888	0.256	0.098	3.40734063663935e-269	"Mig"	"NXF1"	"40-60"	"N"
"NR2C11"	1.34324355019873e-273	0.155593989199157	0.181	0.054	4.49100048573443e-269	"Mig"	"NR2C1"	"40-60"	"N"
"ZBTB432"	1.69471590188176e-273	0.179397852093867	0.192	0.06	5.66611314635146e-269	"Mig"	"ZBTB43"	"40-60"	"N"
"MUM12"	1.90268869762579e-273	0.175162027772312	0.467	0.232	6.36144939164206e-269	"Mig"	"MUM1"	"40-60"	"N"
"RSL1D12"	2.66511951217387e-273	0.211533405355996	0.392	0.186	8.9105605770021e-269	"Mig"	"RSL1D1"	"40-60"	"N"
"DAZAP22"	2.7737584992615e-273	0.249754642452361	0.648	0.364	9.2737841664309e-269	"Mig"	"DAZAP2"	"40-60"	"N"
"IGSF21"	3.87560761145154e-273	0.189188620495191	0.386	0.182	1.29577064881271e-268	"Mig"	"IGSF21"	"40-60"	"N"
"ZNF1312"	4.30675342903043e-273	0.145159196482026	0.271	0.107	1.43991994146203e-268	"Mig"	"ZNF131"	"40-60"	"N"
"CFD2"	6.00116125404659e-273	-0.638570529211354	0.494	0.551	2.00642825367794e-268	"Mig"	"CFD"	"40-60"	"N"
"CANX2"	9.48245854066388e-273	0.345494756058683	0.656	0.39	3.17036518848556e-268	"Mig"	"CANX"	"40-60"	"N"
"GSDME1"	1.08847067712003e-272	0.150396776156068	0.23	0.082	3.63919286188312e-268	"Mig"	"GSDME"	"40-60"	"N"
"UQCRC22"	1.66374353164146e-272	0.141457752183087	0.346	0.154	5.56256012369006e-268	"Mig"	"UQCRC2"	"40-60"	"N"
"ARNTL1"	2.40355866681994e-272	0.165990214187633	0.127	0.024	8.03605804664578e-268	"Mig"	"ARNTL"	"40-60"	"N"
"PTPN141"	4.28504117779819e-272	0.198808307872524	0.12	0.021	1.43266066738505e-267	"Mig"	"PTPN14"	"40-60"	"N"
"ZNF7701"	4.88568950904475e-272	0.17457150430374	0.165	0.045	1.63348143045402e-267	"Mig"	"ZNF770"	"40-60"	"N"
"ARRB11"	1.16233236688709e-271	0.155210743505301	0.175	0.05	3.88614203545029e-267	"Mig"	"ARRB1"	"40-60"	"N"
"CYB5R12"	1.52037226838709e-271	0.140797355532605	0.244	0.091	5.0832126421254e-267	"Mig"	"CYB5R1"	"40-60"	"N"
"HSPA1A2"	1.56805625054272e-271	1.78784718552824	0.888	0.858	5.24263926806454e-267	"Mig"	"HSPA1A"	"40-60"	"N"
"SELENOK2"	1.66620635335489e-271	-0.68147840875616	0.517	0.552	5.57079432180673e-267	"Mig"	"SELENOK"	"40-60"	"N"
"TAGAP2"	2.91524176615612e-271	0.217053385045373	0.392	0.188	9.74681932096639e-267	"Mig"	"TAGAP"	"40-60"	"N"
"UHRF1BP1L2"	2.96593922368662e-271	0.151014607928353	0.231	0.083	9.91632120047383e-267	"Mig"	"UHRF1BP1L"	"40-60"	"N"
"RRM2B2"	4.05267179790804e-271	0.164845562175261	0.289	0.119	1.35497028891257e-266	"Mig"	"RRM2B"	"40-60"	"N"
"G3BP22"	4.28263992610036e-271	0.190522378212086	0.48	0.243	1.43185783289239e-266	"Mig"	"G3BP2"	"40-60"	"N"
"PRRC2B2"	5.49071042432513e-271	0.16862146882285	0.494	0.251	1.83576412326886e-266	"Mig"	"PRRC2B"	"40-60"	"N"
"PTBP12"	6.22666635127111e-271	0.122212471646658	0.355	0.159	2.08182362788398e-266	"Mig"	"PTBP1"	"40-60"	"N"
"SBF22"	6.94467958086363e-271	0.163197216879216	0.285	0.117	2.32188417106595e-266	"Mig"	"SBF2"	"40-60"	"N"
"TNFSF102"	7.31723260348186e-271	0.229822122320087	0.338	0.153	2.44644354864813e-266	"Mig"	"TNFSF10"	"40-60"	"N"
"KIAA20262"	8.92029538482064e-271	0.130402220626022	0.362	0.164	2.98241155896093e-266	"Mig"	"KIAA2026"	"40-60"	"N"
"SACM1L2"	1.85817224440056e-270	0.141110119042031	0.229	0.082	6.21261308192882e-266	"Mig"	"SACM1L"	"40-60"	"N"
"OAZ22"	1.97396126969406e-270	0.148743221240776	0.417	0.2	6.59974210909513e-266	"Mig"	"OAZ2"	"40-60"	"N"
"ASCC32"	2.2222378482382e-270	0.157164696081463	0.278	0.112	7.4298300217996e-266	"Mig"	"ASCC3"	"40-60"	"N"
"PPM1K2"	2.94457460307632e-270	0.16486483729269	0.348	0.157	9.84489072792535e-266	"Mig"	"PPM1K"	"40-60"	"N"
"CELF12"	3.01592360484211e-270	0.159554593396411	0.453	0.224	1.00834389804291e-265	"Mig"	"CELF1"	"40-60"	"N"
"NFIL32"	3.54918050933474e-270	-0.795497953584014	0.282	0.388	1.18663301149098e-265	"Mig"	"NFIL3"	"40-60"	"N"
"OFD12"	4.94345624286841e-270	0.194863136857249	0.464	0.233	1.65279516024062e-265	"Mig"	"OFD1"	"40-60"	"N"
"HLA-DPB12"	5.62762108923422e-270	-0.237073304862513	0.883	0.919	1.88153883497457e-265	"Mig"	"HLA-DPB1"	"40-60"	"N"
"IL3RA1"	9.01883947447744e-270	0.195420155701375	0.13	0.027	3.01535878989679e-265	"Mig"	"IL3RA"	"40-60"	"N"
"NOL11"	9.27864700308257e-270	0.157632109323742	0.146	0.035	3.10222283901063e-265	"Mig"	"NOL11"	"40-60"	"N"
"SCAF41"	1.10006260290493e-269	0.15575336235325	0.209	0.07	3.67794930655233e-265	"Mig"	"SCAF4"	"40-60"	"N"
"ATXN102"	1.50351046963825e-269	0.172043491890805	0.242	0.09	5.02683690418853e-265	"Mig"	"ATXN10"	"40-60"	"N"
"BIRC62"	2.87134821215023e-269	0.16078906600448	0.322	0.14	9.60006561250309e-265	"Mig"	"BIRC6"	"40-60"	"N"
"KAT72"	4.62374965029403e-269	0.132726808161463	0.217	0.075	1.5459044580793e-264	"Mig"	"KAT7"	"40-60"	"N"
"DPP82"	5.58326292682476e-269	0.144864964151259	0.23	0.083	1.86670812695459e-264	"Mig"	"DPP8"	"40-60"	"N"
"ATP6V1H2"	1.31077602242605e-268	0.16408764554126	0.225	0.08	4.38244855337926e-264	"Mig"	"ATP6V1H"	"40-60"	"N"
"BCLAF12"	1.48700637843529e-268	0.286402715764399	0.655	0.385	4.97165712566053e-264	"Mig"	"BCLAF1"	"40-60"	"N"
"DAP32"	2.4851091221652e-268	0.123952984348117	0.318	0.137	8.30871383904712e-264	"Mig"	"DAP3"	"40-60"	"N"
"TMEM87A2"	3.55096969448554e-268	0.137169663332614	0.283	0.116	1.1872312076543e-263	"Mig"	"TMEM87A"	"40-60"	"N"
"PGGT1B2"	3.77991384589393e-268	0.159519090331418	0.257	0.1	1.26377639523618e-263	"Mig"	"PGGT1B"	"40-60"	"N"
"COL9A2"	4.24164124187113e-268	0.179746209280831	0.177	0.052	1.41815033280719e-263	"Mig"	"COL9A2"	"40-60"	"N"
"LONP22"	6.49701699287752e-268	0.151249074665963	0.389	0.183	2.17221266139867e-263	"Mig"	"LONP2"	"40-60"	"N"
"RASSF22"	1.29155308895452e-267	0.179721283485811	0.424	0.206	4.31817859761055e-263	"Mig"	"RASSF2"	"40-60"	"N"
"THUMPD12"	2.01170385914241e-267	0.162725031525866	0.373	0.173	6.72593068265672e-263	"Mig"	"THUMPD1"	"40-60"	"N"
"MLF22"	2.2491476884904e-267	0.132201453250595	0.348	0.156	7.5198003816988e-263	"Mig"	"MLF2"	"40-60"	"N"
"PGM51"	3.48843527264855e-267	0.167948087133418	0.226	0.081	1.16632344905732e-262	"Mig"	"PGM5"	"40-60"	"N"
"YIPF42"	6.21370880241325e-267	0.169964311200635	0.346	0.156	2.07749140099885e-262	"Mig"	"YIPF4"	"40-60"	"N"
"PRPF38A2"	6.70570251961754e-267	0.143349981426909	0.264	0.104	2.24198458040893e-262	"Mig"	"PRPF38A"	"40-60"	"N"
"DPP72"	8.54436962321493e-267	0.218555073768024	0.574	0.309	2.85672453982568e-262	"Mig"	"DPP7"	"40-60"	"N"
"SERTAD31"	9.47088432386066e-267	0.117050532264775	0.284	0.116	3.16649546483957e-262	"Mig"	"SERTAD3"	"40-60"	"N"
"PHF142"	9.48664819757195e-267	0.13756578672263	0.313	0.135	3.17176595837621e-262	"Mig"	"PHF14"	"40-60"	"N"
"HNRNPUL12"	1.93216104951837e-266	0.211620919931577	0.48	0.247	6.45998725295971e-262	"Mig"	"HNRNPUL1"	"40-60"	"N"
"HEXA2"	2.0810598645645e-266	0.178092562196397	0.456	0.228	6.95781555118493e-262	"Mig"	"HEXA"	"40-60"	"N"
"CCNK2"	2.18875017123926e-266	0.111715014759335	0.29	0.12	7.31786732252133e-262	"Mig"	"CCNK"	"40-60"	"N"
"ADCY71"	2.63869372970649e-266	0.146420199741011	0.379	0.177	8.82220861590069e-262	"Mig"	"ADCY7"	"40-60"	"N"
"STXBP21"	4.03058078628201e-266	0.158707501904417	0.345	0.155	1.34758438008553e-261	"Mig"	"STXBP2"	"40-60"	"N"
"MTMR41"	4.38854510500746e-266	0.144586381406928	0.189	0.059	1.46726617040819e-261	"Mig"	"MTMR4"	"40-60"	"N"
"COX192"	9.80177013790811e-266	0.119874108161364	0.29	0.12	3.2771238279082e-261	"Mig"	"COX19"	"40-60"	"N"
"KMT2E2"	1.47766528380205e-265	0.237671679398345	0.616	0.347	4.94042610986379e-261	"Mig"	"KMT2E"	"40-60"	"N"
"APBB1IP2"	1.59688665827429e-265	0.358339471237028	0.857	0.689	5.33903085327425e-261	"Mig"	"APBB1IP"	"40-60"	"N"
"UBQLN21"	1.94670886713744e-265	0.15061402461581	0.182	0.055	6.50862642638732e-261	"Mig"	"UBQLN2"	"40-60"	"N"
"NUB12"	3.48810997220563e-265	0.168738581093689	0.365	0.168	1.16621468810723e-260	"Mig"	"NUB1"	"40-60"	"N"
"SLC11A12"	4.40309772068809e-265	-0.43183048060311	0.671	0.714	1.47213169193486e-260	"Mig"	"SLC11A1"	"40-60"	"N"
"RFC12"	4.88814779617136e-265	0.182398985417693	0.341	0.154	1.63430333417193e-260	"Mig"	"RFC1"	"40-60"	"N"
"SRRT1"	9.55961910254531e-265	0.134556305218212	0.208	0.07	3.196163050745e-260	"Mig"	"SRRT"	"40-60"	"N"
"MTUS12"	9.62072989551282e-265	0.225897008248394	0.479	0.247	3.21659483326576e-260	"Mig"	"MTUS1"	"40-60"	"N"
"TSC22D42"	1.4140980669653e-264	0.109622646127977	0.299	0.125	4.72789547709179e-260	"Mig"	"TSC22D4"	"40-60"	"N"
"ZNF912"	1.9056202555858e-264	0.154440625231037	0.204	0.068	6.37125076252556e-260	"Mig"	"ZNF91"	"40-60"	"N"
"ZNF2072"	2.45243105720153e-264	0.23306151095287	0.597	0.328	8.19945799664761e-260	"Mig"	"ZNF207"	"40-60"	"N"
"NINJ12"	2.55820555659811e-264	0.421956697882254	0.686	0.445	8.55310445793011e-260	"Mig"	"NINJ1"	"40-60"	"N"
"NBL11"	2.62056660979248e-264	0.239828324357949	0.406	0.2	8.76160240318017e-260	"Mig"	"NBL1"	"40-60"	"N"
"MAP3K112"	2.68306396178094e-264	0.13115286016436	0.291	0.121	8.97055604981838e-260	"Mig"	"MAP3K11"	"40-60"	"N"
"CNOT42"	2.75189090976573e-264	0.101810662094711	0.306	0.13	9.20067206771076e-260	"Mig"	"CNOT4"	"40-60"	"N"
"SEC31A2"	3.66128122279803e-264	0.132007937415083	0.386	0.181	1.22411276403029e-259	"Mig"	"SEC31A"	"40-60"	"N"
"TRMT10C2"	5.16327129469207e-264	0.131864014598052	0.26	0.102	1.72628812466735e-259	"Mig"	"TRMT10C"	"40-60"	"N"
"AP3B12"	5.18741836187339e-264	0.138926921510543	0.352	0.159	1.73436145510875e-259	"Mig"	"AP3B1"	"40-60"	"N"
"ZNF7032"	5.77364088663079e-264	0.156287167776674	0.208	0.071	1.93035909403614e-259	"Mig"	"ZNF703"	"40-60"	"N"
"MPDU11"	8.78638138386896e-264	0.141542717588044	0.24	0.09	2.93763875188275e-259	"Mig"	"MPDU1"	"40-60"	"N"
"RNF1351"	1.22909032181295e-263	0.131534882508419	0.244	0.092	4.10934058194942e-259	"Mig"	"RNF135"	"40-60"	"N"
"CHMP4A2"	1.33256883283516e-263	0.174980432430457	0.434	0.214	4.45531063570106e-259	"Mig"	"CHMP4A"	"40-60"	"N"
"C1orf562"	1.61479464094288e-263	-0.822052812206539	0.29	0.387	5.39890440252843e-259	"Mig"	"C1orf56"	"40-60"	"N"
"TM2D22"	1.92148326353441e-263	0.157019380199853	0.298	0.127	6.42428714330095e-259	"Mig"	"TM2D2"	"40-60"	"N"
"SOCS11"	1.93374167470329e-263	0.225631426990036	0.111	0.018	6.46527191520296e-259	"Mig"	"SOCS1"	"40-60"	"N"
"GRAMD1B1"	2.71479971634542e-263	0.21976996238913	0.241	0.093	9.07666137162928e-259	"Mig"	"GRAMD1B"	"40-60"	"N"
"ZNF6552"	3.20596035390144e-263	0.135451886291634	0.395	0.187	1.07188078472341e-258	"Mig"	"ZNF655"	"40-60"	"N"
"BCL22"	3.41858667006257e-263	0.147113120195594	0.318	0.139	1.14297026726872e-258	"Mig"	"BCL2"	"40-60"	"N"
"CLK42"	4.81467431490812e-263	0.141936563249361	0.229	0.083	1.60973821044638e-258	"Mig"	"CLK4"	"40-60"	"N"
"BTAF11"	5.43810182025521e-263	0.115368542017529	0.335	0.148	1.81817496258413e-258	"Mig"	"BTAF1"	"40-60"	"N"
"TSNAX2"	7.47367970440782e-263	0.157836543935122	0.375	0.176	2.49875007237171e-258	"Mig"	"TSNAX"	"40-60"	"N"
