"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"disease"
"GOLGA21"	0.653738812607948	-0.126061781867667	0.203	0.218	1	"Endo"	"GOLGA2"	"GBM"
"DDX61"	0.653763456692191	-0.120026017108271	0.281	0.301	1	"Endo"	"DDX6"	"GBM"
"NES"	0.654547225635461	-0.535377644102821	0.301	0.301	1	"Endo"	"NES"	"GBM"
"MARK31"	0.654991522001463	-0.0125499195152958	0.18	0.176	1	"Endo"	"MARK3"	"GBM"
"PHF31"	0.655102810861175	0.0541105241272226	0.254	0.247	1	"Endo"	"PHF3"	"GBM"
"DGKZ1"	0.655203765973387	-0.0947060528781438	0.149	0.163	1	"Endo"	"DGKZ"	"GBM"
"AP1S21"	0.655212848916976	-0.0701051997122182	0.309	0.297	1	"Endo"	"AP1S2"	"GBM"
"RGS21"	0.655635663464526	-0.396229811586309	0.327	0.318	1	"Endo"	"RGS2"	"GBM"
"UBL31"	0.655871265040485	-0.187679842655655	0.232	0.247	1	"Endo"	"UBL3"	"GBM"
"DLG11"	0.655891536264764	-0.0038131802900393	0.154	0.146	1	"Endo"	"DLG1"	"GBM"
"PUM21"	0.656199268746541	-0.0560092760416039	0.155	0.172	1	"Endo"	"PUM2"	"GBM"
"COX201"	0.656782681010668	-0.153656361556761	0.269	0.285	1	"Endo"	"COX20"	"GBM"
"SUGP21"	0.657270924906287	0.0711052503134687	0.154	0.151	1	"Endo"	"SUGP2"	"GBM"
"TSC22D11"	0.657355186222141	-0.391995322826195	0.358	0.335	1	"Endo"	"TSC22D1"	"GBM"
"ENTPD11"	0.657642139012183	-0.200601076245775	0.281	0.285	1	"Endo"	"ENTPD1"	"GBM"
"LYPLAL11"	0.657759474831337	-0.0133708610617416	0.108	0.1	1	"Endo"	"LYPLAL1"	"GBM"
"SLU71"	0.658017334288239	-0.367582882757152	0.187	0.197	1	"Endo"	"SLU7"	"GBM"
"SIGLEC101"	0.658046833068462	-0.23156972284384	0.197	0.176	1	"Endo"	"SIGLEC10"	"GBM"
"TMEM701"	0.659212364679332	-0.0132837096432366	0.171	0.163	1	"Endo"	"TMEM70"	"GBM"
"PPM1A1"	0.65939424775249	-0.0178213677008573	0.109	0.121	1	"Endo"	"PPM1A"	"GBM"
"DDX501"	0.659482012852354	-0.0753663024215373	0.104	0.117	1	"Endo"	"DDX50"	"GBM"
"MYCT1"	0.659576365375369	0.187113333513644	0.207	0.201	1	"Endo"	"MYCT1"	"GBM"
"WDR601"	0.659765499166372	0.192996034567914	0.161	0.159	1	"Endo"	"WDR60"	"GBM"
"EPM2AIP11"	0.660010109266233	0.00614723709838683	0.123	0.117	1	"Endo"	"EPM2AIP1"	"GBM"
"MAPRE11"	0.660068059021769	-0.0945107290208529	0.278	0.268	1	"Endo"	"MAPRE1"	"GBM"
"GLB11"	0.66093115674431	0.0083431039432148	0.139	0.134	1	"Endo"	"GLB1"	"GBM"
"BAG61"	0.661816399235847	0.06923516918606	0.157	0.151	1	"Endo"	"BAG6"	"GBM"
"DKC11"	0.661861086286267	-0.145128848690311	0.123	0.113	1	"Endo"	"DKC1"	"GBM"
"SMC51"	0.66208538508746	0.0756772237732953	0.191	0.184	1	"Endo"	"SMC5"	"GBM"
"ARID5A1"	0.662296951936158	-0.321245912125217	0.141	0.151	1	"Endo"	"ARID5A"	"GBM"
"ENOPH11"	0.662727352552653	-0.0954138609280604	0.103	0.113	1	"Endo"	"ENOPH1"	"GBM"
"CEP631"	0.662736228882279	-0.195851266852175	0.1	0.109	1	"Endo"	"CEP63"	"GBM"
"TMEM2631"	0.662766263714465	-0.0529167840796508	0.15	0.163	1	"Endo"	"TMEM263"	"GBM"
"RAB11A1"	0.663377178695213	-0.156246854238998	0.309	0.289	1	"Endo"	"RAB11A"	"GBM"
"GYG11"	0.665039960886541	-0.128649346028666	0.11	0.121	1	"Endo"	"GYG1"	"GBM"
"ING31"	0.665368196701099	-0.00413837794853167	0.114	0.109	1	"Endo"	"ING3"	"GBM"
"ZNF241"	0.665971048291738	-0.0530465550844783	0.176	0.167	1	"Endo"	"ZNF24"	"GBM"
"ERH1"	0.666208327095864	-0.225082320296863	0.348	0.322	1	"Endo"	"ERH"	"GBM"
"NRBP11"	0.666606640230134	-0.0571183548350904	0.204	0.222	1	"Endo"	"NRBP1"	"GBM"
"MOB1B1"	0.666844139984754	-0.12973345407946	0.115	0.109	1	"Endo"	"MOB1B"	"GBM"
"KRIT11"	0.667235669366556	-0.0502401016790646	0.114	0.126	1	"Endo"	"KRIT1"	"GBM"
"POLE41"	0.66726071994002	-0.0105971073901653	0.151	0.142	1	"Endo"	"POLE4"	"GBM"
"SORT11"	0.667384400282022	-0.0363090567586416	0.229	0.213	1	"Endo"	"SORT1"	"GBM"
"AKAP17A1"	0.66745835292659	-0.0418797149164042	0.126	0.117	1	"Endo"	"AKAP17A"	"GBM"
"PDP11"	0.667476046165396	-0.10602243389964	0.106	0.117	1	"Endo"	"PDP1"	"GBM"
"ZZEF11"	0.66797296951537	0.0732211282826485	0.105	0.117	1	"Endo"	"ZZEF1"	"GBM"
"SP1101"	0.669356425963953	-0.229595580227549	0.143	0.13	1	"Endo"	"SP110"	"GBM"
"CAB391"	0.669609174151631	-0.166437285567552	0.179	0.192	1	"Endo"	"CAB39"	"GBM"
"FAM98A1"	0.669904652727752	0.0628780007455693	0.126	0.121	1	"Endo"	"FAM98A"	"GBM"
"PAIP11"	0.669985856041793	-0.0191719108128682	0.187	0.18	1	"Endo"	"PAIP1"	"GBM"
"RASSF31"	0.67007656651629	-0.111065357155822	0.132	0.142	1	"Endo"	"RASSF3"	"GBM"
"CERS21"	0.670259858468823	-0.0125225096602052	0.167	0.159	1	"Endo"	"CERS2"	"GBM"
"PSME11"	0.670947765612645	-0.372854927637375	0.335	0.343	1	"Endo"	"PSME1"	"GBM"
"SNRK1"	0.671066120154165	-0.146768721717552	0.169	0.18	1	"Endo"	"SNRK"	"GBM"
"CAPZA21"	0.671376823659491	-0.264434650744905	0.413	0.389	1	"Endo"	"CAPZA2"	"GBM"
"PRKDC1"	0.671410493694625	-0.0826006698969657	0.331	0.314	1	"Endo"	"PRKDC"	"GBM"
"RXRA1"	0.672051433619898	0.0655262254160729	0.123	0.117	1	"Endo"	"RXRA"	"GBM"
"RREB11"	0.672266773655169	0.0771765174718685	0.13	0.146	1	"Endo"	"RREB1"	"GBM"
"TNRC6A1"	0.672279443332374	-0.0334013080656781	0.172	0.188	1	"Endo"	"TNRC6A"	"GBM"
"SMARCB11"	0.672979078778537	-0.125859425909594	0.157	0.172	1	"Endo"	"SMARCB1"	"GBM"
"CHCHD21"	0.673064649117358	-0.4140913357768	0.607	0.552	1	"Endo"	"CHCHD2"	"GBM"
"MRPL361"	0.673266559871887	-0.116533845539192	0.162	0.151	1	"Endo"	"MRPL36"	"GBM"
"TCF251"	0.673271681174434	-0.0411103820850691	0.393	0.381	1	"Endo"	"TCF25"	"GBM"
"CCDC821"	0.673329140076103	-0.00986063651753821	0.188	0.205	1	"Endo"	"CCDC82"	"GBM"
"APC1"	0.673637249147189	0.071479934885843	0.216	0.209	1	"Endo"	"APC"	"GBM"
"NRAS1"	0.674273333089969	-0.0991416340137987	0.167	0.159	1	"Endo"	"NRAS"	"GBM"
"FAM160B1"	0.675539399797131	-0.0383245738216119	0.106	0.1	1	"Endo"	"FAM160B1"	"GBM"
"SEC23A1"	0.675606823772027	-0.0538144083009438	0.181	0.197	1	"Endo"	"SEC23A"	"GBM"
"MTIF21"	0.675657429156654	-0.134473124870721	0.095	0.105	1	"Endo"	"MTIF2"	"GBM"
"LMF21"	0.675879744640024	0.0195611528006798	0.114	0.126	1	"Endo"	"LMF2"	"GBM"
"NDUFB61"	0.6768536490884	-0.170412777365489	0.248	0.259	1	"Endo"	"NDUFB6"	"GBM"
"SMURF21"	0.677096683496903	0.128573105233946	0.176	0.172	1	"Endo"	"SMURF2"	"GBM"
"LGALS81"	0.677662544796142	0.0160456976132871	0.136	0.13	1	"Endo"	"LGALS8"	"GBM"
"DCTN61"	0.67780516393145	-0.136462602070345	0.152	0.142	1	"Endo"	"DCTN6"	"GBM"
"BICD21"	0.678239634539632	-0.0808817804794497	0.162	0.155	1	"Endo"	"BICD2"	"GBM"
"STX161"	0.678284189374592	-0.0370324053481694	0.144	0.155	1	"Endo"	"STX16"	"GBM"
"GOPC1"	0.678843091386272	-0.102405858218296	0.11	0.121	1	"Endo"	"GOPC"	"GBM"
"NUDT211"	0.678845963925851	0.0679213764285818	0.145	0.142	1	"Endo"	"NUDT21"	"GBM"
"SUCLA21"	0.679404060657455	-0.0676887822351603	0.095	0.105	1	"Endo"	"SUCLA2"	"GBM"
"PCGF31"	0.679743913633806	0.0360303022080921	0.102	0.096	1	"Endo"	"PCGF3"	"GBM"
"MOB1A1"	0.679806936807122	-0.125170149946435	0.348	0.335	1	"Endo"	"MOB1A"	"GBM"
"PDCD41"	0.679873894635348	-0.29106793174121	0.224	0.238	1	"Endo"	"PDCD4"	"GBM"
"RTRAF1"	0.67988671767812	-0.0675461032265743	0.353	0.339	1	"Endo"	"RTRAF"	"GBM"
"APOLD1"	0.680101837409418	-0.193589457033395	0.301	0.268	1	"Endo"	"APOLD1"	"GBM"
"VPS35L1"	0.680322213381752	-0.125479052759678	0.113	0.126	1	"Endo"	"VPS35L"	"GBM"
"C19orf241"	0.681290789586638	0.0422050721984246	0.182	0.176	1	"Endo"	"C19orf24"	"GBM"
"TBC1D11"	0.681521564213984	-0.112818789083756	0.21	0.205	1	"Endo"	"TBC1D1"	"GBM"
"ZDHHC171"	0.682099722112836	-0.0357530874424853	0.099	0.109	1	"Endo"	"ZDHHC17"	"GBM"
"CHD71"	0.682189177856198	0.174694053683487	0.181	0.18	1	"Endo"	"CHD7"	"GBM"
"SREK11"	0.682470690405277	0.00137201867362935	0.266	0.259	1	"Endo"	"SREK1"	"GBM"
"MAP41"	0.68345956238137	-0.178727860473104	0.369	0.368	1	"Endo"	"MAP4"	"GBM"
"CCDC90B1"	0.683475603909683	-0.162305994239655	0.145	0.155	1	"Endo"	"CCDC90B"	"GBM"
"DIAPH11"	0.683945868760522	-0.00169588327804349	0.141	0.155	1	"Endo"	"DIAPH1"	"GBM"
"C1QB1"	0.684656613137998	-0.107917362007474	0.869	0.87	1	"Endo"	"C1QB"	"GBM"
"ZNF6381"	0.685210967489419	-0.0614523234095276	0.261	0.28	1	"Endo"	"ZNF638"	"GBM"
"MAGT11"	0.685599874721098	-0.13519294333596	0.213	0.226	1	"Endo"	"MAGT1"	"GBM"
"MBOAT71"	0.685805359024519	0.0817751617682524	0.13	0.126	1	"Endo"	"MBOAT7"	"GBM"
"TMEM431"	0.685894441136506	4.77358218492485e-06	0.099	0.109	1	"Endo"	"TMEM43"	"GBM"
"UTRN1"	0.686176806841075	-0.198611223026962	0.373	0.351	1	"Endo"	"UTRN"	"GBM"
"ATXN11"	0.686662590399932	-0.0191686587623092	0.201	0.192	1	"Endo"	"ATXN1"	"GBM"
"SMAP11"	0.687179769112835	-0.170761061232274	0.176	0.192	1	"Endo"	"SMAP1"	"GBM"
"POLR3GL1"	0.687316004174053	-0.0585490984076917	0.131	0.126	1	"Endo"	"POLR3GL"	"GBM"
"HLA-F1"	0.687443444319618	-0.155172138909746	0.176	0.188	1	"Endo"	"HLA-F"	"GBM"
"SYNRG1"	0.687670731982126	0.0497875144126639	0.161	0.176	1	"Endo"	"SYNRG"	"GBM"
"VPS531"	0.687872601061323	0.203414445843116	0.138	0.138	1	"Endo"	"VPS53"	"GBM"
"GPATCH21"	0.68793499123663	0.0825523020624254	0.101	0.113	1	"Endo"	"GPATCH2"	"GBM"
"C1orf431"	0.68816005743082	-0.119543167252399	0.277	0.264	1	"Endo"	"C1orf43"	"GBM"
"CCAR11"	0.688281350455094	-0.179627426159769	0.237	0.226	1	"Endo"	"CCAR1"	"GBM"
"RTL8A1"	0.688693560753563	-0.11197092969172	0.12	0.13	1	"Endo"	"RTL8A"	"GBM"
"MBD21"	0.688727126948492	-0.146220417255612	0.224	0.238	1	"Endo"	"MBD2"	"GBM"
"FYTTD11"	0.688837920247372	-0.0391099617621331	0.225	0.213	1	"Endo"	"FYTTD1"	"GBM"
"PTPRK"	0.689268571464564	-0.0717709964707646	0.188	0.205	1	"Endo"	"PTPRK"	"GBM"
"SP31"	0.689343087722994	-0.0220237093286595	0.153	0.146	1	"Endo"	"SP3"	"GBM"
"THUMPD11"	0.689518596007175	-0.0413194347303056	0.161	0.151	1	"Endo"	"THUMPD1"	"GBM"
"BAZ2A1"	0.68983196322241	0.0412172211442079	0.155	0.172	1	"Endo"	"BAZ2A"	"GBM"
"PTP4A3"	0.690084162223164	-0.0243027975229468	0.256	0.243	1	"Endo"	"PTP4A3"	"GBM"
"CNOT12"	0.690136176515869	-0.109709262550638	0.145	0.155	1	"Endo"	"CNOT1"	"GBM"
"FEM1B1"	0.690171121388444	-0.129186411069568	0.13	0.121	1	"Endo"	"FEM1B"	"GBM"
"TDG1"	0.690535696180819	0.021482382668679	0.176	0.172	1	"Endo"	"TDG"	"GBM"
"TAF14"	0.690872941751353	-0.359648512114543	0.121	0.13	1	"Endo"	"TAF1"	"GBM"
"SUGT11"	0.691225948872705	-0.111795667542311	0.253	0.238	1	"Endo"	"SUGT1"	"GBM"
"IARS21"	0.691259316415072	-0.073035566132223	0.184	0.18	1	"Endo"	"IARS2"	"GBM"
"MAP1LC3A"	0.691310668780183	-0.0871864251976738	0.177	0.167	1	"Endo"	"MAP1LC3A"	"GBM"
"MRPS141"	0.691566323888145	-0.00323941497063024	0.115	0.109	1	"Endo"	"MRPS14"	"GBM"
"CCDC591"	0.691997916178744	0.0288707659197219	0.167	0.163	1	"Endo"	"CCDC59"	"GBM"
"ZNF2171"	0.692105180233094	-0.00192437153499586	0.11	0.121	1	"Endo"	"ZNF217"	"GBM"
"IL13RA11"	0.692280562241836	-0.101722553328007	0.299	0.289	1	"Endo"	"IL13RA1"	"GBM"
"TTC141"	0.69334097574875	-0.00145987435208739	0.158	0.172	1	"Endo"	"TTC14"	"GBM"
"AIFM11"	0.694261191431393	-0.11041114668956	0.092	0.1	1	"Endo"	"AIFM1"	"GBM"
"FKBP1A1"	0.694602656551988	-0.174053042904478	0.675	0.611	1	"Endo"	"FKBP1A"	"GBM"
"REV11"	0.6946502379835	0.0130270419454319	0.098	0.109	1	"Endo"	"REV1"	"GBM"
"GAS61"	0.694835772097418	-0.0123914246927181	0.171	0.163	1	"Endo"	"GAS6"	"GBM"
"USP381"	0.696187171723246	-0.126330801978772	0.103	0.113	1	"Endo"	"USP38"	"GBM"
"ARMC101"	0.696335808258316	0.0710909983837742	0.105	0.1	1	"Endo"	"ARMC10"	"GBM"
"USP121"	0.696789801629827	0.0854111235220352	0.147	0.163	1	"Endo"	"USP12"	"GBM"
"TAPBP1"	0.696849141388035	-0.270705528037143	0.319	0.322	1	"Endo"	"TAPBP"	"GBM"
"LRPPRC1"	0.696972006270802	-0.155158966377337	0.157	0.172	1	"Endo"	"LRPPRC"	"GBM"
"MFSD101"	0.698478065348236	-0.0907134101222526	0.174	0.188	1	"Endo"	"MFSD10"	"GBM"
"PRRC11"	0.699504552927199	0.10325568443426	0.102	0.113	1	"Endo"	"PRRC1"	"GBM"
"PTPN61"	0.699601849864515	-0.180178996138962	0.119	0.109	1	"Endo"	"PTPN6"	"GBM"
"MRPS18C1"	0.700843729313511	-0.0821356021212025	0.159	0.172	1	"Endo"	"MRPS18C"	"GBM"
"ARL31"	0.700848738394101	-0.110250228489628	0.156	0.167	1	"Endo"	"ARL3"	"GBM"
"N4BP2L21"	0.7011004409965	-0.126616664314569	0.371	0.368	1	"Endo"	"N4BP2L2"	"GBM"
"PKN21"	0.701157379546139	-0.0672014567946865	0.214	0.23	1	"Endo"	"PKN2"	"GBM"
"C14orf1191"	0.701715902187269	-0.0786903139216573	0.144	0.155	1	"Endo"	"C14orf119"	"GBM"
"HMBOX11"	0.701774969481951	0.137978373571217	0.112	0.109	1	"Endo"	"HMBOX1"	"GBM"
"BABAM11"	0.701891085602516	0.0384245763841134	0.136	0.13	1	"Endo"	"BABAM1"	"GBM"
"TPP11"	0.702248632118757	-0.162674114272311	0.364	0.381	1	"Endo"	"TPP1"	"GBM"
"PIBF11"	0.70232472441234	0.111631300064547	0.091	0.1	1	"Endo"	"PIBF1"	"GBM"
"RTCB1"	0.702535016006573	-0.0783900838341374	0.167	0.163	1	"Endo"	"RTCB"	"GBM"
"C12orf491"	0.702630234369321	0.0113285606793035	0.1	0.096	1	"Endo"	"C12orf49"	"GBM"
"RASAL21"	0.702789356617821	-0.0931713517649153	0.221	0.234	1	"Endo"	"RASAL2"	"GBM"
"SMARCA41"	0.703070097986931	-0.0836510560110719	0.201	0.213	1	"Endo"	"SMARCA4"	"GBM"
"LPGAT11"	0.704118185463068	-0.0351042590184267	0.154	0.146	1	"Endo"	"LPGAT1"	"GBM"
"SLC25A361"	0.704235632845562	0.057126117644542	0.167	0.18	1	"Endo"	"SLC25A36"	"GBM"
"RNF1491"	0.70469554864636	-0.233081649823995	0.249	0.23	1	"Endo"	"RNF149"	"GBM"
"UBE2Z1"	0.704944304019699	0.0133453287681373	0.18	0.176	1	"Endo"	"UBE2Z"	"GBM"
"EXOC31"	0.705051400761637	-0.0024496464220245	0.102	0.113	1	"Endo"	"EXOC3"	"GBM"
"NXF11"	0.705498782251159	-0.0285346338943766	0.14	0.134	1	"Endo"	"NXF1"	"GBM"
"GPR651"	0.706577576622428	-0.144389587547117	0.118	0.109	1	"Endo"	"GPR65"	"GBM"
"SNAP231"	0.707049452116346	-0.103285054753818	0.23	0.222	1	"Endo"	"SNAP23"	"GBM"
"CIAPIN11"	0.7070970178091	0.070966352292034	0.104	0.1	1	"Endo"	"CIAPIN1"	"GBM"
"ALDH1A11"	0.708639545112246	0.125357076229048	0.121	0.117	1	"Endo"	"ALDH1A1"	"GBM"
"KIAA11091"	0.70894975579249	0.147681899064853	0.174	0.172	1	"Endo"	"KIAA1109"	"GBM"
"RMND5A1"	0.709218840402077	-0.00115602719620994	0.111	0.121	1	"Endo"	"RMND5A"	"GBM"
"NAA101"	0.709295219428736	-0.169690128657179	0.236	0.247	1	"Endo"	"NAA10"	"GBM"
"RASSF81"	0.709483998814158	-0.0797100422518436	0.152	0.142	1	"Endo"	"RASSF8"	"GBM"
"RAPGEF5"	0.709493647604284	0.00812479361904783	0.256	0.247	1	"Endo"	"RAPGEF5"	"GBM"
"RAP2A1"	0.710123129815373	-0.0465195547685041	0.205	0.197	1	"Endo"	"RAP2A"	"GBM"
"TFAM1"	0.71031146925876	0.101723285402966	0.155	0.151	1	"Endo"	"TFAM"	"GBM"
"RUFY21"	0.710447631781954	0.0612694359424043	0.101	0.109	1	"Endo"	"RUFY2"	"GBM"
"KLF91"	0.710685958084324	-0.022276858726654	0.229	0.243	1	"Endo"	"KLF9"	"GBM"
"SLC25A461"	0.713254107517937	0.134673734446309	0.116	0.113	1	"Endo"	"SLC25A46"	"GBM"
"NFU11"	0.713290064517412	-0.0899545334965513	0.107	0.1	1	"Endo"	"NFU1"	"GBM"
"TNKS1BP1"	0.713673602945029	0.0191813033290006	0.091	0.1	1	"Endo"	"TNKS1BP1"	"GBM"
"KIAA20261"	0.713795284584382	0.0194526495865374	0.173	0.188	1	"Endo"	"KIAA2026"	"GBM"
"URI11"	0.714718701555679	-0.0504597735984708	0.169	0.163	1	"Endo"	"URI1"	"GBM"
"RIN31"	0.715820501460767	-0.180113165221692	0.122	0.134	1	"Endo"	"RIN3"	"GBM"
"ARPC5L1"	0.716452194822715	-0.162008389597537	0.257	0.251	1	"Endo"	"ARPC5L"	"GBM"
"DESI21"	0.716510653606847	0.123708348791409	0.138	0.134	1	"Endo"	"DESI2"	"GBM"
"RASSF11"	0.716659120078995	-0.0202396463087848	0.095	0.105	1	"Endo"	"RASSF1"	"GBM"
"CPNE21"	0.716714125875638	0.026343943060277	0.152	0.146	1	"Endo"	"CPNE2"	"GBM"
"ATE11"	0.717787462604779	-0.0532886003279894	0.112	0.121	1	"Endo"	"ATE1"	"GBM"
"EBPL1"	0.718301467347875	0.0518881577559034	0.159	0.176	1	"Endo"	"EBPL"	"GBM"
"SH3PXD2A1"	0.718301899207261	-0.238451037211267	0.141	0.151	1	"Endo"	"SH3PXD2A"	"GBM"
"ATRAID1"	0.71871256729159	-0.283676967744551	0.277	0.259	1	"Endo"	"ATRAID"	"GBM"
"PTPRG"	0.718899852816702	-0.110881886436466	0.26	0.259	1	"Endo"	"PTPRG"	"GBM"
"EIF4EBP11"	0.7194096683331	-0.125845251598545	0.238	0.226	1	"Endo"	"EIF4EBP1"	"GBM"
"ESF11"	0.719436350084237	-0.21417175154894	0.158	0.167	1	"Endo"	"ESF1"	"GBM"
"PJA21"	0.720309879157207	-0.0832247108440705	0.314	0.31	1	"Endo"	"PJA2"	"GBM"
"RNF381"	0.720389218797258	-0.019071959044375	0.105	0.113	1	"Endo"	"RNF38"	"GBM"
"LRRC411"	0.721012529089548	-0.0248966435271357	0.107	0.117	1	"Endo"	"LRRC41"	"GBM"
"RRM2B1"	0.721253083906442	-0.0383575778074949	0.116	0.126	1	"Endo"	"RRM2B"	"GBM"
"ZNF5801"	0.721537905111631	0.0439457969566818	0.144	0.159	1	"Endo"	"ZNF580"	"GBM"
"SRARP"	0.721838843441122	0.017354783681126	0.183	0.197	1	"Endo"	"SRARP"	"GBM"
"RTL8C1"	0.722969521005425	0.0324144215359012	0.202	0.218	1	"Endo"	"RTL8C"	"GBM"
"DUSP221"	0.723044755192612	-0.000340320691068374	0.103	0.113	1	"Endo"	"DUSP22"	"GBM"
"ZCCHC171"	0.723440434134151	-0.0130324282835976	0.135	0.146	1	"Endo"	"ZCCHC17"	"GBM"
"PXDN"	0.72400090345877	-0.343970326707458	0.347	0.314	1	"Endo"	"PXDN"	"GBM"
"S100A81"	0.724258727985194	-0.529697491940457	0.597	0.49	1	"Endo"	"S100A8"	"GBM"
"AQR1"	0.724554347554418	-0.0645949697261946	0.111	0.121	1	"Endo"	"AQR"	"GBM"
"ATP6V1E11"	0.725313381698339	-0.282524922182003	0.234	0.247	1	"Endo"	"ATP6V1E1"	"GBM"
"SS18L21"	0.725471430043733	0.0399943152562252	0.099	0.109	1	"Endo"	"SS18L2"	"GBM"
"GCC21"	0.72586009743658	0.00233379935164524	0.291	0.28	1	"Endo"	"GCC2"	"GBM"
"PFKL1"	0.725892825038261	-0.173288275933319	0.291	0.301	1	"Endo"	"PFKL"	"GBM"
"ADRM11"	0.726547358614505	-0.0608726239468361	0.252	0.243	1	"Endo"	"ADRM1"	"GBM"
"PPP6R31"	0.726727772257821	-0.146902204377283	0.161	0.172	1	"Endo"	"PPP6R3"	"GBM"
"IMPACT1"	0.726737291263125	-0.13583994811454	0.102	0.109	1	"Endo"	"IMPACT"	"GBM"
"GALNT71"	0.72695519140806	0.0811911233109458	0.134	0.13	1	"Endo"	"GALNT7"	"GBM"
"ASRGL11"	0.727412554961758	-0.0167091576963862	0.094	0.1	1	"Endo"	"ASRGL1"	"GBM"
"RHOBTB31"	0.72754360468105	-0.0449791324484139	0.105	0.1	1	"Endo"	"RHOBTB3"	"GBM"
"ATP5PB1"	0.727886059250401	-0.140005966384574	0.328	0.322	1	"Endo"	"ATP5PB"	"GBM"
"UBE2D11"	0.727906000181096	-0.146324209764089	0.166	0.159	1	"Endo"	"UBE2D1"	"GBM"
"LYPLA11"	0.728374998741832	-0.19507933598342	0.258	0.243	1	"Endo"	"LYPLA1"	"GBM"
"SPTLC11"	0.728406496571186	0.0344559811144676	0.162	0.159	1	"Endo"	"SPTLC1"	"GBM"
"RHOC1"	0.728492629425219	-0.0809350824109578	0.459	0.444	1	"Endo"	"RHOC"	"GBM"
"PANK21"	0.728845084121934	-0.0307893014941803	0.127	0.138	1	"Endo"	"PANK2"	"GBM"
"MRTO41"	0.73020180693673	-0.134722635563833	0.116	0.126	1	"Endo"	"MRTO4"	"GBM"
"ANO101"	0.730521992303734	0.0207566077784906	0.108	0.117	1	"Endo"	"ANO10"	"GBM"
"LAGE31"	0.730639098177677	-0.179153601882361	0.158	0.167	1	"Endo"	"LAGE3"	"GBM"
"CIAO11"	0.731113114377885	-0.174644244185948	0.126	0.117	1	"Endo"	"CIAO1"	"GBM"
"CXCL121"	0.731618080770953	0.173629125027509	0.106	0.1	1	"Endo"	"CXCL12"	"GBM"
"RNF101"	0.732021713341875	-0.0280261268142543	0.166	0.18	1	"Endo"	"RNF10"	"GBM"
"WDFY21"	0.732191388486553	0.056927654580829	0.097	0.109	1	"Endo"	"WDFY2"	"GBM"
"LMO41"	0.732243516642959	-0.141428120272835	0.212	0.226	1	"Endo"	"LMO4"	"GBM"
"RBFOX2"	0.7322835899627	-0.0605573134927945	0.161	0.172	1	"Endo"	"RBFOX2"	"GBM"
"IFI27L21"	0.733059914248092	-0.288078520440203	0.229	0.234	1	"Endo"	"IFI27L2"	"GBM"
"PPHLN11"	0.733258758540029	-0.0669278336885357	0.175	0.167	1	"Endo"	"PPHLN1"	"GBM"
"CNST1"	0.733404057541199	-0.0100233775428882	0.112	0.105	1	"Endo"	"CNST"	"GBM"
"TMEM126B1"	0.734094534813357	-0.0472630956799579	0.138	0.134	1	"Endo"	"TMEM126B"	"GBM"
"TP531"	0.734117299839997	-0.208493709973099	0.135	0.126	1	"Endo"	"TP53"	"GBM"
"SCARB11"	0.734204834206676	-0.199730690794635	0.165	0.155	1	"Endo"	"SCARB1"	"GBM"
"SRSF41"	0.734358948866704	-0.179102925506377	0.297	0.31	1	"Endo"	"SRSF4"	"GBM"
"SHKBP11"	0.734414916373124	0.13483791781431	0.116	0.113	1	"Endo"	"SHKBP1"	"GBM"
"RRAS1"	0.734514263341602	-0.0989728851358176	0.204	0.201	1	"Endo"	"RRAS"	"GBM"
"MSL11"	0.734780900786326	-0.119273417462253	0.16	0.172	1	"Endo"	"MSL1"	"GBM"
"EVA1B1"	0.734953092625642	-0.0964235910146469	0.276	0.264	1	"Endo"	"EVA1B"	"GBM"
"HSPB12"	0.735364064726191	-0.374193436694185	0.426	0.389	1	"Endo"	"HSPB1"	"GBM"
"SMAD51"	0.735474397372466	0.102189561633923	0.178	0.176	1	"Endo"	"SMAD5"	"GBM"
"CKLF1"	0.735763033445856	-0.103500684090481	0.295	0.289	1	"Endo"	"CKLF"	"GBM"
"KIF2A1"	0.735862421899719	-0.00604728039455982	0.146	0.142	1	"Endo"	"KIF2A"	"GBM"
"NSD31"	0.736391079576351	-0.188620149812171	0.255	0.272	1	"Endo"	"NSD3"	"GBM"
"SLC7A51"	0.736957676534856	-0.225191121025368	0.289	0.259	1	"Endo"	"SLC7A5"	"GBM"
"SIK31"	0.737107065796598	-0.00581615315335493	0.105	0.1	1	"Endo"	"SIK3"	"GBM"
"NISCH1"	0.737598218831218	-0.175882460472756	0.112	0.105	1	"Endo"	"NISCH"	"GBM"
"KRR11"	0.738179197448938	-0.0235993326423189	0.182	0.18	1	"Endo"	"KRR1"	"GBM"
"ZDHHC51"	0.738348775192634	0.0628781253304974	0.123	0.117	1	"Endo"	"ZDHHC5"	"GBM"
"FNTA1"	0.738568619141895	-0.104146356436357	0.165	0.176	1	"Endo"	"FNTA"	"GBM"
"BCAP291"	0.738577750603733	-0.0102624759042149	0.308	0.301	1	"Endo"	"BCAP29"	"GBM"
"NKTR1"	0.739092689934664	-0.198611221999457	0.281	0.285	1	"Endo"	"NKTR"	"GBM"
"PKN11"	0.739356860312005	-0.0672888745490438	0.241	0.255	1	"Endo"	"PKN1"	"GBM"
"EHBP1L11"	0.739386660051113	0.0273282479543718	0.129	0.126	1	"Endo"	"EHBP1L1"	"GBM"
