"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"gender"
"CCR1"	0.123446590873646	1.04591886981299	0.43298969072165	0.166666666666667	1	"Ast"	"CCR1"	"female"
"COX8A"	0.123887294522289	0.92200045370352	0.649484536082474	0.333333333333333	1	"Ast"	"COX8A"	"female"
"PGD"	0.124673226957783	0.751149273979254	0.298969072164948	0	1	"Ast"	"PGD"	"female"
"LSM10"	0.124673226957783	0.751961717468515	0.298969072164948	0	1	"Ast"	"LSM10"	"female"
"STXBP3"	0.124673226957783	0.891620466863633	0.298969072164948	0	1	"Ast"	"STXBP3"	"female"
"ARHGEF2"	0.124673226957783	0.768983362379257	0.298969072164948	0	1	"Ast"	"ARHGEF2"	"female"
"TIPARP"	0.124673226957783	0.808264275910319	0.298969072164948	0	1	"Ast"	"TIPARP"	"female"
"HES1"	0.124673226957783	1.60456232915455	0.298969072164948	0	1	"Ast"	"HES1"	"female"
"GTF3C6"	0.124673226957783	0.960114056128416	0.298969072164948	0	1	"Ast"	"GTF3C6"	"female"
"GIMAP1"	0.124673226957783	0.896123031210454	0.298969072164948	0	1	"Ast"	"GIMAP1"	"female"
"C9orf78"	0.124673226957783	0.940163383881163	0.298969072164948	0	1	"Ast"	"C9orf78"	"female"
"CAPN1"	0.124673226957783	0.556030998984061	0.298969072164948	0	1	"Ast"	"CAPN1"	"female"
"ZNF385A"	0.124673226957783	0.69574194026917	0.298969072164948	0	1	"Ast"	"ZNF385A"	"female"
"AHSA1"	0.124673226957783	0.863020624290568	0.298969072164948	0	1	"Ast"	"AHSA1"	"female"
"TLE3"	0.124673226957783	0.783054954897376	0.298969072164948	0	1	"Ast"	"TLE3"	"female"
"SAFB2"	0.124673226957783	0.766855323864939	0.298969072164948	0	1	"Ast"	"SAFB2"	"female"
"STXBP2"	0.124673226957783	0.560333131492492	0.298969072164948	0	1	"Ast"	"STXBP2"	"female"
"NDUFA6"	0.124778302292897	-0.406558731515501	0.22680412371134	0.5	1	"Ast"	"NDUFA6"	"female"
"NCL"	0.124861724134637	-0.506356096950276	0.680412371134021	1	1	"Ast"	"NCL"	"female"
"SRP72"	0.125721500043363	-0.488591586791981	0.371134020618557	0.666666666666667	1	"Ast"	"SRP72"	"female"
"NUCKS1"	0.126698745098233	0.91876144174945	0.690721649484536	0.333333333333333	1	"Ast"	"NUCKS1"	"female"
"ARID5A"	0.126866731621731	-0.781099250471841	0.268041237113402	0.5	1	"Ast"	"ARID5A"	"female"
"COP1"	0.127190796295959	-0.31167371061754	0.11340206185567	0.333333333333333	1	"Ast"	"COP1"	"female"
"ARHGAP1"	0.127190796295959	-0.469271243063614	0.11340206185567	0.333333333333333	1	"Ast"	"ARHGAP1"	"female"
"RUFY2"	0.127190796295959	-0.451309714503882	0.11340206185567	0.333333333333333	1	"Ast"	"RUFY2"	"female"
"PSMB10"	0.127190796295959	-0.30238000888306	0.11340206185567	0.333333333333333	1	"Ast"	"PSMB10"	"female"
"TRAPPC10"	0.127190796295959	-0.368828722217451	0.11340206185567	0.333333333333333	1	"Ast"	"TRAPPC10"	"female"
"PHKG2"	0.127377222435283	-0.285647832928226	0.123711340206186	0.333333333333333	1	"Ast"	"PHKG2"	"female"
"IRF3"	0.127377222435283	-0.417143956658912	0.123711340206186	0.333333333333333	1	"Ast"	"IRF3"	"female"
"KPNA4"	0.127656667875649	-0.581595192726537	0.412371134020619	0.666666666666667	1	"Ast"	"KPNA4"	"female"
"ARHGDIB"	0.127687569184092	0.749335346920246	0.77319587628866	0.666666666666667	1	"Ast"	"ARHGDIB"	"female"
"LUC7L3"	0.128345943665201	-0.715010340249177	0.381443298969072	0.666666666666667	1	"Ast"	"LUC7L3"	"female"
"MTIF3"	0.128627404255954	-0.747245210023574	0.298969072164948	0.5	1	"Ast"	"MTIF3"	"female"
"RUFY3"	0.128901218828366	-0.853107320876538	0.257731958762887	0.5	1	"Ast"	"RUFY3"	"female"
"STIP1"	0.129442826846965	-0.308449782507054	0.22680412371134	0.5	1	"Ast"	"STIP1"	"female"
"ATP6AP2"	0.129650799049924	0.903264328995441	0.670103092783505	0.5	1	"Ast"	"ATP6AP2"	"female"
"MARCKS"	0.129992075220365	0.785529161005444	0.927835051546392	0.666666666666667	1	"Ast"	"MARCKS"	"female"
"COX4I1"	0.130032468700758	0.693490514675962	0.783505154639175	0.833333333333333	1	"Ast"	"COX4I1"	"female"
"COX7A2"	0.130182126511562	0.962623790134166	0.597938144329897	0.333333333333333	1	"Ast"	"COX7A2"	"female"
"CORO1A"	0.130277242754986	1.13968370386492	0.639175257731959	0.333333333333333	1	"Ast"	"CORO1A"	"female"
"SERPINB6"	0.130301408484895	0.637754713781275	0.690721649484536	0.333333333333333	1	"Ast"	"SERPINB6"	"female"
"CSF2RA"	0.130502437210563	-0.732108942500659	0.54639175257732	0.666666666666667	1	"Ast"	"CSF2RA"	"female"
"DYRK1A"	0.130791549355346	-0.387904724915765	0.216494845360825	0.5	1	"Ast"	"DYRK1A"	"female"
"FBXO11"	0.131343737251793	-0.794378123017746	0.268041237113402	0.5	1	"Ast"	"FBXO11"	"female"
"NEDD8"	0.131697554314531	0.845582316133557	0.54639175257732	0.333333333333333	1	"Ast"	"NEDD8"	"female"
"CHMP2A"	0.131835432119308	0.81536170996766	0.45360824742268	0.166666666666667	1	"Ast"	"CHMP2A"	"female"
"A2M"	0.131836491758478	0.887219214366975	0.793814432989691	0.666666666666667	1	"Ast"	"A2M"	"female"
"RILPL2"	0.131886917219711	1.03168759237145	0.494845360824742	0.166666666666667	1	"Ast"	"RILPL2"	"female"
"HSPA8"	0.132857339618831	0.94195135167258	0.845360824742268	0.666666666666667	1	"Ast"	"HSPA8"	"female"
"ITGAX"	0.133311790676991	-0.482001775460709	0.402061855670103	0.666666666666667	1	"Ast"	"ITGAX"	"female"
"PALLD"	0.133383883568558	-0.644331899803567	0.123711340206186	0.333333333333333	1	"Ast"	"PALLD"	"female"
"PRKAB1"	0.133383883568558	-0.640661417516084	0.123711340206186	0.333333333333333	1	"Ast"	"PRKAB1"	"female"
"SP1"	0.133389315169919	-0.298467883964104	0.11340206185567	0.333333333333333	1	"Ast"	"SP1"	"female"
"TUBGCP3"	0.133389315169919	-0.369594534690227	0.11340206185567	0.333333333333333	1	"Ast"	"TUBGCP3"	"female"
"MFSD11"	0.133389315169919	-0.281895426406379	0.11340206185567	0.333333333333333	1	"Ast"	"MFSD11"	"female"
"RHOC"	0.13349029159259	0.588918478931044	0.288659793814433	0	1	"Ast"	"RHOC"	"female"
"EIF4G1"	0.13349029159259	0.727976261765614	0.288659793814433	0	1	"Ast"	"EIF4G1"	"female"
"CNOT7"	0.13349029159259	0.688388167227231	0.288659793814433	0	1	"Ast"	"CNOT7"	"female"
"CPQ"	0.13349029159259	0.602912250028453	0.288659793814433	0	1	"Ast"	"CPQ"	"female"
"SMU1"	0.13349029159259	0.581824805274529	0.288659793814433	0	1	"Ast"	"SMU1"	"female"
"GAPVD1"	0.13349029159259	0.724088749918151	0.288659793814433	0	1	"Ast"	"GAPVD1"	"female"
"EHBP1L1"	0.13349029159259	0.894752275450309	0.288659793814433	0	1	"Ast"	"EHBP1L1"	"female"
"DDX42"	0.13349029159259	0.761767866185179	0.288659793814433	0	1	"Ast"	"DDX42"	"female"
"CYBC1"	0.13349029159259	0.688424525464529	0.288659793814433	0	1	"Ast"	"CYBC1"	"female"
"DDRGK1"	0.13349029159259	0.576238283814568	0.288659793814433	0	1	"Ast"	"DDRGK1"	"female"
"TFPT"	0.13349029159259	0.714265341173673	0.288659793814433	0	1	"Ast"	"TFPT"	"female"
"SMARCC2"	0.13424164632502	-0.324520540130898	0.22680412371134	0.5	1	"Ast"	"SMARCC2"	"female"
"JAK1"	0.134956011208537	0.971820496354263	0.422680412371134	0.166666666666667	1	"Ast"	"JAK1"	"female"
"YWHAQ"	0.134956011208537	0.901298921786782	0.422680412371134	0.166666666666667	1	"Ast"	"YWHAQ"	"female"
"C4orf48"	0.134956011208537	1.19428992884707	0.422680412371134	0.166666666666667	1	"Ast"	"C4orf48"	"female"
"FNBP1"	0.134956011208537	0.823581858133609	0.422680412371134	0.166666666666667	1	"Ast"	"FNBP1"	"female"
"TRAPPC1"	0.134956011208537	1.13593642746209	0.422680412371134	0.166666666666667	1	"Ast"	"TRAPPC1"	"female"
"RANBP2"	0.134974320646032	1.13403328578431	0.608247422680412	0.333333333333333	1	"Ast"	"RANBP2"	"female"
"RAB7A"	0.135014474617332	0.815129405837123	0.525773195876289	0.166666666666667	1	"Ast"	"RAB7A"	"female"
"FUBP1"	0.135522993856176	-0.214171862258645	0.247422680412371	0.5	1	"Ast"	"FUBP1"	"female"
"SEC14L1"	0.13554460586568	0.96338058177067	0.54639175257732	0.333333333333333	1	"Ast"	"SEC14L1"	"female"
"METRNL"	0.13565757755402	-0.811215841114798	0.412371134020619	0.666666666666667	1	"Ast"	"METRNL"	"female"
"CMTM6"	0.136889902363755	-0.831172555842852	0.525773195876289	0.833333333333333	1	"Ast"	"CMTM6"	"female"
"CD14"	0.13702527127807	0.906472220861511	0.88659793814433	0.666666666666667	1	"Ast"	"CD14"	"female"
"C1QC"	0.137327726590067	0.615095521563629	0.938144329896907	0.666666666666667	1	"Ast"	"C1QC"	"female"
"TRA2A"	0.137424875181392	-0.852824999943243	0.237113402061856	0.5	1	"Ast"	"TRA2A"	"female"
"JPX"	0.138204780895082	-0.538650707080571	0.257731958762887	0.5	1	"Ast"	"JPX"	"female"
"UBAC2"	0.138204780895082	-0.691031881479785	0.257731958762887	0.5	1	"Ast"	"UBAC2"	"female"
"ETV3"	0.138783993630323	-0.975849723405276	0.134020618556701	0.333333333333333	1	"Ast"	"ETV3"	"female"
"IPMK"	0.138783993630323	-0.534517230918612	0.134020618556701	0.333333333333333	1	"Ast"	"IPMK"	"female"
"NDUFB11"	0.139348131338745	0.826123878084038	0.515463917525773	0.166666666666667	1	"Ast"	"NDUFB11"	"female"
"GLDN"	0.13947788719526	1.63100369197821	0.54639175257732	0.333333333333333	1	"Ast"	"GLDN"	"female"
"TNFSF12"	0.139516017009932	0.94847188679992	0.43298969072165	0.166666666666667	1	"Ast"	"TNFSF12"	"female"
"ITGB1"	0.139520639218952	0.763525769506656	0.721649484536082	0.333333333333333	1	"Ast"	"ITGB1"	"female"
"ABL2"	0.13980062590355	1.26079264898743	0.443298969072165	0.166666666666667	1	"Ast"	"ABL2"	"female"
"NMI"	0.139819069609891	-0.203466787337497	0.11340206185567	0.333333333333333	1	"Ast"	"NMI"	"female"
"PLCL2"	0.139819069609891	-0.153671167830702	0.11340206185567	0.333333333333333	1	"Ast"	"PLCL2"	"female"
"HELQ"	0.139819069609891	-0.256166040517832	0.11340206185567	0.333333333333333	1	"Ast"	"HELQ"	"female"
"CLK4"	0.139819069609891	-0.235310241350142	0.11340206185567	0.333333333333333	1	"Ast"	"CLK4"	"female"
"F8A1"	0.139819069609891	-0.305248490652025	0.11340206185567	0.333333333333333	1	"Ast"	"F8A1"	"female"
"TXNDC11"	0.139819069609891	-0.296706678118282	0.11340206185567	0.333333333333333	1	"Ast"	"TXNDC11"	"female"
"STK11"	0.139819069609891	-0.119388791706897	0.11340206185567	0.333333333333333	1	"Ast"	"STK11"	"female"
"CNDP2"	0.1401473648028	0.680298261675335	0.577319587628866	0.166666666666667	1	"Ast"	"CNDP2"	"female"
"PSMA5"	0.140355370287918	-0.59067992691979	0.247422680412371	0.5	1	"Ast"	"PSMA5"	"female"
"KCNQ1OT1"	0.140664132127499	-1.16292185881652	0.268041237113402	0.5	1	"Ast"	"KCNQ1OT1"	"female"
"PPP1R15B"	0.141633219345954	-0.800566043842325	0.402061855670103	0.666666666666667	1	"Ast"	"PPP1R15B"	"female"
"EIF1AX"	0.142057995186556	0.769437720675445	0.54639175257732	0.166666666666667	1	"Ast"	"EIF1AX"	"female"
"LBR"	0.142096838476385	-0.753971476293168	0.298969072164948	0.5	1	"Ast"	"LBR"	"female"
"PRMT1"	0.142096838476385	-0.688380581569779	0.298969072164948	0.5	1	"Ast"	"PRMT1"	"female"
"PHKB"	0.142359723698607	-0.815717938972157	0.371134020618557	0.666666666666667	1	"Ast"	"PHKB"	"female"
"ALOX5AP"	0.142790081682765	0.943213792179435	0.783505154639175	0.666666666666667	1	"Ast"	"ALOX5AP"	"female"
"CYTOR"	0.142820735225505	0.573932761781939	0.278350515463918	0	1	"Ast"	"CYTOR"	"female"
"LCORL"	0.142820735225505	0.794269891824025	0.278350515463918	0	1	"Ast"	"LCORL"	"female"
"ANKRD17"	0.142820735225505	0.71279932600655	0.278350515463918	0	1	"Ast"	"ANKRD17"	"female"
"RBM22"	0.142820735225505	0.649200747268047	0.278350515463918	0	1	"Ast"	"RBM22"	"female"
"PURB"	0.142820735225505	0.827417425071983	0.278350515463918	0	1	"Ast"	"PURB"	"female"
"TMEM65"	0.142820735225505	0.654085313561609	0.278350515463918	0	1	"Ast"	"TMEM65"	"female"
"GTF2H1"	0.142820735225505	0.733920327962021	0.278350515463918	0	1	"Ast"	"GTF2H1"	"female"
"SSH1"	0.142820735225505	0.834625686613404	0.278350515463918	0	1	"Ast"	"SSH1"	"female"
"NFATC2"	0.142820735225505	0.792872620897376	0.278350515463918	0	1	"Ast"	"NFATC2"	"female"
"DAZAP1"	0.142820735225505	0.751458425233103	0.278350515463918	0	1	"Ast"	"DAZAP1"	"female"
"PSENEN"	0.142820735225505	0.746627779412664	0.278350515463918	0	1	"Ast"	"PSENEN"	"female"
"A1BG"	0.142820735225505	1.01634921031819	0.278350515463918	0	1	"Ast"	"A1BG"	"female"
"CD69"	0.143471165245863	-1.15610842612135	0.144329896907216	0.333333333333333	1	"Ast"	"CD69"	"female"
"KLF3"	0.143752480009803	-0.36833694343401	0.463917525773196	0.833333333333333	1	"Ast"	"KLF3"	"female"
"EMB"	0.144208165731909	0.925794040425475	0.45360824742268	0.166666666666667	1	"Ast"	"EMB"	"female"
"TXN"	0.144208165731909	0.985192005369034	0.45360824742268	0.166666666666667	1	"Ast"	"TXN"	"female"
"SUCLG1"	0.14425068076252	-0.428787492080248	0.22680412371134	0.5	1	"Ast"	"SUCLG1"	"female"
"SNUPN"	0.145010520699347	-0.65518123780677	0.134020618556701	0.333333333333333	1	"Ast"	"SNUPN"	"female"
"ARV1"	0.146484714982395	-0.185163887186218	0.11340206185567	0.333333333333333	1	"Ast"	"ARV1"	"female"
"TMEM144"	0.146484714982395	-0.175434454301583	0.11340206185567	0.333333333333333	1	"Ast"	"TMEM144"	"female"
"DHX38"	0.146484714982395	-0.176541079935936	0.11340206185567	0.333333333333333	1	"Ast"	"DHX38"	"female"
"TNFRSF1B"	0.147328285102091	0.706636678833776	0.65979381443299	0.333333333333333	1	"Ast"	"TNFRSF1B"	"female"
"SDHC"	0.147336752781024	0.952727350931466	0.412371134020619	0.166666666666667	1	"Ast"	"SDHC"	"female"
"IDH1"	0.147336752781024	0.800112532049043	0.412371134020619	0.166666666666667	1	"Ast"	"IDH1"	"female"
"ERGIC3"	0.147336752781024	0.782390267649274	0.412371134020619	0.166666666666667	1	"Ast"	"ERGIC3"	"female"
"CALM3"	0.147336752781024	1.07340885192563	0.412371134020619	0.166666666666667	1	"Ast"	"CALM3"	"female"
"ARL6IP1"	0.147950413869037	0.771718065348327	0.505154639175258	0.166666666666667	1	"Ast"	"ARL6IP1"	"female"
"ZBTB20"	0.148017431622358	-0.573517389327304	0.257731958762887	0.5	1	"Ast"	"ZBTB20"	"female"
"HNMT"	0.148133023674647	0.981449022447856	0.43298969072165	0.166666666666667	1	"Ast"	"HNMT"	"female"
"XRCC6"	0.148377992686226	0.904053973217799	0.443298969072165	0.166666666666667	1	"Ast"	"XRCC6"	"female"
"RAB32"	0.148423843221456	0.89787796071769	0.484536082474227	0.166666666666667	1	"Ast"	"RAB32"	"female"
"UBE2L3"	0.148578327789864	0.789915656367846	0.463917525773196	0.166666666666667	1	"Ast"	"UBE2L3"	"female"
"EDF1"	0.148768706768937	0.942982267025626	0.628865979381443	0.333333333333333	1	"Ast"	"EDF1"	"female"
"ATP10D"	0.149465057286911	-0.323948343390448	0.22680412371134	0.5	1	"Ast"	"ATP10D"	"female"
"TRIM4"	0.149683446888418	-0.623868885936941	0.144329896907216	0.333333333333333	1	"Ast"	"TRIM4"	"female"
"EP400"	0.149683446888418	-0.630123282117709	0.144329896907216	0.333333333333333	1	"Ast"	"EP400"	"female"
"MICU2"	0.149683446888418	-0.652626377562777	0.144329896907216	0.333333333333333	1	"Ast"	"MICU2"	"female"
"MRPS7"	0.150484956002014	-0.346091862535933	0.268041237113402	0.5	1	"Ast"	"MRPS7"	"female"
"SLC9A1"	0.150788188225832	-0.739100304984191	0.0412371134020619	0.166666666666667	1	"Ast"	"SLC9A1"	"female"
"PTPN14"	0.150788188225832	-0.26983672319869	0.0412371134020619	0.166666666666667	1	"Ast"	"PTPN14"	"female"
"NUP133"	0.150788188225832	-0.271330561179946	0.0412371134020619	0.166666666666667	1	"Ast"	"NUP133"	"female"
"WDR35"	0.150788188225832	-0.27991992166568	0.0412371134020619	0.166666666666667	1	"Ast"	"WDR35"	"female"
"ZNF512"	0.150788188225832	-0.580639424772795	0.0412371134020619	0.166666666666667	1	"Ast"	"ZNF512"	"female"
"TTC27"	0.150788188225832	-0.25531503990205	0.0412371134020619	0.166666666666667	1	"Ast"	"TTC27"	"female"
"CRIM1"	0.150788188225832	-0.343128033600719	0.0412371134020619	0.166666666666667	1	"Ast"	"CRIM1"	"female"
"SPRED2"	0.150788188225832	-0.383451608090905	0.0412371134020619	0.166666666666667	1	"Ast"	"SPRED2"	"female"
"D2HGDH"	0.150788188225832	-0.686142139803772	0.0412371134020619	0.166666666666667	1	"Ast"	"D2HGDH"	"female"
"ZNF445"	0.150788188225832	-0.537074395979003	0.0412371134020619	0.166666666666667	1	"Ast"	"ZNF445"	"female"
"ABCG2"	0.150788188225832	-0.493440788658319	0.0412371134020619	0.166666666666667	1	"Ast"	"ABCG2"	"female"
"LY6G5C"	0.150788188225832	-0.68642699123832	0.0412371134020619	0.166666666666667	1	"Ast"	"LY6G5C"	"female"
"CAHM"	0.150788188225832	-0.36227727453249	0.0412371134020619	0.166666666666667	1	"Ast"	"CAHM"	"female"
"AC007384.1"	0.150788188225832	-0.577212954405707	0.0412371134020619	0.166666666666667	1	"Ast"	"AC007384.1"	"female"
"ITM2A"	0.150788188225832	-1.57441007222885	0.0412371134020619	0.166666666666667	1	"Ast"	"ITM2A"	"female"
"AC016065.1"	0.150788188225832	-0.258160719162982	0.0412371134020619	0.166666666666667	1	"Ast"	"AC016065.1"	"female"
"EXOSC2"	0.150788188225832	-0.579981258994284	0.0412371134020619	0.166666666666667	1	"Ast"	"EXOSC2"	"female"
"PLCE1"	0.150788188225832	-0.701507667921667	0.0412371134020619	0.166666666666667	1	"Ast"	"PLCE1"	"female"
"AMN1"	0.150788188225832	-0.704086506558177	0.0412371134020619	0.166666666666667	1	"Ast"	"AMN1"	"female"
"TMEM202-AS1"	0.150788188225832	-0.512225270465264	0.0412371134020619	0.166666666666667	1	"Ast"	"TMEM202-AS1"	"female"
"SULT1A1"	0.150788188225832	-0.671599393779549	0.0412371134020619	0.166666666666667	1	"Ast"	"SULT1A1"	"female"
"AC106782.2"	0.150788188225832	-0.516273321376334	0.0412371134020619	0.166666666666667	1	"Ast"	"AC106782.2"	"female"
"FN3K"	0.150788188225832	-1.20663317963012	0.0412371134020619	0.166666666666667	1	"Ast"	"FN3K"	"female"
"PABPC1L"	0.150788188225832	-0.572892561096781	0.0412371134020619	0.166666666666667	1	"Ast"	"PABPC1L"	"female"
"TAF4"	0.150788188225832	-0.578776049144605	0.0412371134020619	0.166666666666667	1	"Ast"	"TAF4"	"female"
"SLC44A2"	0.150788188225832	-0.6373805267112	0.0412371134020619	0.166666666666667	1	"Ast"	"SLC44A2"	"female"
"CARM1"	0.150788188225832	-0.707094394604848	0.0412371134020619	0.166666666666667	1	"Ast"	"CARM1"	"female"
"ZNF700"	0.150788188225832	-0.25654468050276	0.0412371134020619	0.166666666666667	1	"Ast"	"ZNF700"	"female"
"SPHK2"	0.150788188225832	-0.636572450670546	0.0412371134020619	0.166666666666667	1	"Ast"	"SPHK2"	"female"
"FUZ"	0.150788188225832	-0.64549201220754	0.0412371134020619	0.166666666666667	1	"Ast"	"FUZ"	"female"
"FYB1"	0.151220476525374	0.719039033025336	0.814432989690722	0.5	1	"Ast"	"FYB1"	"female"
"MAML2"	0.151351106833458	-0.83041308533905	0.329896907216495	0.5	1	"Ast"	"MAML2"	"female"
"NOTCH2"	0.151448827298324	-0.616210088990273	0.134020618556701	0.333333333333333	1	"Ast"	"NOTCH2"	"female"
"AKAP11"	0.151448827298324	-0.370678950296612	0.134020618556701	0.333333333333333	1	"Ast"	"AKAP11"	"female"
"GZF1"	0.151448827298324	-0.632493968434424	0.134020618556701	0.333333333333333	1	"Ast"	"GZF1"	"female"
"ANAPC16"	0.151804238401888	0.847517981623952	0.54639175257732	0.333333333333333	1	"Ast"	"ANAPC16"	"female"
"MTPN"	0.151805489217502	-0.604617144428072	0.525773195876289	0.666666666666667	1	"Ast"	"MTPN"	"female"
"TNRC6B"	0.152240072913902	-0.705525302452736	0.474226804123711	0.666666666666667	1	"Ast"	"TNRC6B"	"female"
"CAMSAP2"	0.152690952051806	0.661821056836977	0.268041237113402	0	1	"Ast"	"CAMSAP2"	"female"
"SIPA1L2"	0.152690952051806	0.738596635603289	0.268041237113402	0	1	"Ast"	"SIPA1L2"	"female"
"DPY30"	0.152690952051806	0.711991684054915	0.268041237113402	0	1	"Ast"	"DPY30"	"female"
"PPP4R3B"	0.152690952051806	0.534047935055019	0.268041237113402	0	1	"Ast"	"PPP4R3B"	"female"
"CHCHD5"	0.152690952051806	0.667966654834925	0.268041237113402	0	1	"Ast"	"CHCHD5"	"female"
"STT3B"	0.152690952051806	0.581224275326196	0.268041237113402	0	1	"Ast"	"STT3B"	"female"
"CISD2"	0.152690952051806	0.576031979636468	0.268041237113402	0	1	"Ast"	"CISD2"	"female"
"HBEGF"	0.152690952051806	1.01542813834224	0.268041237113402	0	1	"Ast"	"HBEGF"	"female"
"DELE1"	0.152690952051806	0.6804158225638	0.268041237113402	0	1	"Ast"	"DELE1"	"female"
"GTF2H5"	0.152690952051806	0.744029629596022	0.268041237113402	0	1	"Ast"	"GTF2H5"	"female"
"C7orf50"	0.152690952051806	0.772331156394906	0.268041237113402	0	1	"Ast"	"C7orf50"	"female"
"EMC2"	0.152690952051806	0.836205838042532	0.268041237113402	0	1	"Ast"	"EMC2"	"female"
"API5"	0.152690952051806	0.702661366680962	0.268041237113402	0	1	"Ast"	"API5"	"female"
"FLI1"	0.152690952051806	0.736054407533367	0.268041237113402	0	1	"Ast"	"FLI1"	"female"
"TMEM87A"	0.152690952051806	0.520167152574449	0.268041237113402	0	1	"Ast"	"TMEM87A"	"female"
"MPG"	0.152690952051806	0.555006951660271	0.268041237113402	0	1	"Ast"	"MPG"	"female"
"NTAN1"	0.152690952051806	0.524144581242602	0.268041237113402	0	1	"Ast"	"NTAN1"	"female"
"LASP1"	0.152690952051806	0.655563817817979	0.268041237113402	0	1	"Ast"	"LASP1"	"female"
"ACAA2"	0.152690952051806	0.561798102912076	0.268041237113402	0	1	"Ast"	"ACAA2"	"female"
"RNF114"	0.152690952051806	0.755735429442575	0.268041237113402	0	1	"Ast"	"RNF114"	"female"
"NOSIP"	0.152690952051806	0.675138723968034	0.268041237113402	0	1	"Ast"	"NOSIP"	"female"
"SLC5A3"	0.152690952051806	1.06695502784909	0.268041237113402	0	1	"Ast"	"SLC5A3"	"female"
"AC109826.1"	0.152722100539493	-0.580751833431218	0.123711340206186	0.333333333333333	1	"Ast"	"AC109826.1"	"female"
"PIKFYVE"	0.152722100539493	-0.561189875199255	0.123711340206186	0.333333333333333	1	"Ast"	"PIKFYVE"	"female"
"SLC25A32"	0.152722100539493	-0.582610149437388	0.123711340206186	0.333333333333333	1	"Ast"	"SLC25A32"	"female"
"ANAPC7"	0.152722100539493	-0.596867906480709	0.123711340206186	0.333333333333333	1	"Ast"	"ANAPC7"	"female"
"HINT1"	0.152920350748323	0.900622660107561	0.680412371134021	0.333333333333333	1	"Ast"	"HINT1"	"female"
"PDXK"	0.152938734964783	1.0240065888282	0.45360824742268	0.166666666666667	1	"Ast"	"PDXK"	"female"
"SPG11"	0.153119219181752	-0.614163955433049	0.257731958762887	0.5	1	"Ast"	"SPG11"	"female"
"SIGLEC10"	0.153214104041796	1.13843932753821	0.556701030927835	0.333333333333333	1	"Ast"	"SIGLEC10"	"female"
"LYVE1"	0.153701594277046	-1.49212700246438	0.154639175257732	0.333333333333333	1	"Ast"	"LYVE1"	"female"
"S100A6"	0.153968913761183	1.22031071813936	0.597938144329897	0.333333333333333	1	"Ast"	"S100A6"	"female"
"TPM3"	0.154735562150763	0.473108163710508	0.793814432989691	0.5	1	"Ast"	"TPM3"	"female"
"PDE4B"	0.15483051675809	-0.766426191268539	0.319587628865979	0.5	1	"Ast"	"PDE4B"	"female"
"FYTTD1"	0.155587375233792	-0.444510945440974	0.268041237113402	0.5	1	"Ast"	"FYTTD1"	"female"
"AKIRIN1"	0.155648735876913	-0.587338396278206	0.247422680412371	0.5	1	"Ast"	"AKIRIN1"	"female"
"YTHDF3"	0.155648735876913	-0.548612276840608	0.247422680412371	0.5	1	"Ast"	"YTHDF3"	"female"
"IFNAR1"	0.156849112712478	-0.547235155177358	0.391752577319588	0.666666666666667	1	"Ast"	"IFNAR1"	"female"
"NAMPT"	0.157429466398097	-1.7743991240533	0.742268041237113	0.666666666666667	1	"Ast"	"NAMPT"	"female"
"ZNF331"	0.157517733554138	0.557674021042791	0.56701030927835	0.166666666666667	1	"Ast"	"ZNF331"	"female"
"CD68"	0.157596361178917	0.737182767544279	0.824742268041237	0.5	1	"Ast"	"CD68"	"female"
"TXN2"	0.157833751033095	-0.523758879508543	0.278350515463918	0.5	1	"Ast"	"TXN2"	"female"
"COPE"	0.158235886021277	0.697091101591903	0.597938144329897	0.333333333333333	1	"Ast"	"COPE"	"female"
"EIF1B"	0.158777457463267	-0.486908474375628	0.381443298969072	0.666666666666667	1	"Ast"	"EIF1B"	"female"
"RGPD5"	0.159621340312567	-0.548674945903896	0.123711340206186	0.333333333333333	1	"Ast"	"RGPD5"	"female"
"AP5B1"	0.159621340312567	-0.463445387436919	0.123711340206186	0.333333333333333	1	"Ast"	"AP5B1"	"female"
"RFXANK"	0.159621340312567	-0.277931373939653	0.123711340206186	0.333333333333333	1	"Ast"	"RFXANK"	"female"
"ECHS1"	0.159772181447829	-0.568650956280783	0.319587628865979	0.5	1	"Ast"	"ECHS1"	"female"
"UVSSA"	0.160081324901271	-0.963076540321342	0.154639175257732	0.333333333333333	1	"Ast"	"UVSSA"	"female"
"TAPBP"	0.160638827375929	-0.38530917828008	0.371134020618557	0.666666666666667	1	"Ast"	"TAPBP"	"female"
"PLXNC1"	0.160638827375929	1.22049855495229	0.402061855670103	0.166666666666667	1	"Ast"	"PLXNC1"	"female"
"NDUFB10"	0.160638827375929	0.944889410896948	0.402061855670103	0.166666666666667	1	"Ast"	"NDUFB10"	"female"
"VKORC1"	0.160638827375929	0.707519840410357	0.402061855670103	0.166666666666667	1	"Ast"	"VKORC1"	"female"
"LSM4"	0.160638827375929	0.907176676943141	0.402061855670103	0.166666666666667	1	"Ast"	"LSM4"	"female"
"ARHGAP4"	0.160803759643049	-0.381431860006308	0.34020618556701	0.666666666666667	1	"Ast"	"ARHGAP4"	"female"
"LYST"	0.161018093135177	-0.349871029006779	0.247422680412371	0.5	1	"Ast"	"LYST"	"female"
