"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"stage"	"gender"
"DPH62"	1.95885607061137e-05	0.130793459184773	0.102	0.045	0.657999342679064	"Mig"	"DPH6"	"70-80"	"male"
"MED13L4"	1.97106682903889e-05	-0.105385796115315	0.158	0.082	0.662101058542452	"Mig"	"MED13L"	"70-80"	"male"
"INF22"	1.9790885569596e-05	-1.0433045468947	0.091	0.135	0.664795637168301	"Mig"	"INF2"	"70-80"	"male"
"DPYSL5"	2.03205015749593e-05	0.127197210786332	0.12	0.057	0.682585968404457	"Mig"	"DPYSL5"	"70-80"	"male"
"GTF2I4"	2.05806276856921e-05	-0.0460329096737566	0.196	0.11	0.691323864590082	"Mig"	"GTF2I"	"70-80"	"male"
"CTNNA34"	2.06896952363295e-05	0.142376792129556	0.819	0.604	0.694987552683544	"Mig"	"CTNNA3"	"70-80"	"male"
"NCOA71"	2.08771246163139e-05	-0.11426053898179	0.176	0.094	0.701283492986599	"Mig"	"NCOA7"	"70-80"	"male"
"SNX294"	2.15728209002096e-05	-0.0256141973914594	0.152	0.079	0.724652626858939	"Mig"	"SNX29"	"70-80"	"male"
"ADGRL33"	2.27239951958363e-05	-0.132516586433523	0.33	0.199	0.763321722623338	"Mig"	"ADGRL3"	"70-80"	"male"
"AKAP94"	2.3099714340029e-05	-0.0767320534662508	0.172	0.092	0.775942504395914	"Mig"	"AKAP9"	"70-80"	"male"
"GLDN1"	2.46601104792215e-05	-0.0380170906244433	0.147	0.075	0.828357771107531	"Mig"	"GLDN"	"70-80"	"male"
"AGPAT41"	2.49464308397522e-05	-0.0934234560575975	0.206	0.116	0.837975558338115	"Mig"	"AGPAT4"	"70-80"	"male"
"MIR100HG1"	2.61546763981113e-05	-0.0180389952049802	0.124	0.06	0.878561734888955	"Mig"	"MIR100HG"	"70-80"	"male"
"CHKA3"	2.62217201229236e-05	0.0647337960247596	0.133	0.067	0.880813800649128	"Mig"	"CHKA"	"70-80"	"male"
"SMURF11"	2.65027632525508e-05	-0.0170105981299393	0.104	0.046	0.890254320416434	"Mig"	"SMURF1"	"70-80"	"male"
"AKT34"	2.67221100526725e-05	-0.131692890063458	0.24	0.139	0.897622398779323	"Mig"	"AKT3"	"70-80"	"male"
"HSD17B41"	2.68990252937217e-05	-0.054011873845671	0.119	0.057	0.903565158641407	"Mig"	"HSD17B4"	"70-80"	"male"
"TMEM161B-AS12"	2.81061042089124e-05	-0.0247164634582933	0.157	0.084	0.944112146481578	"Mig"	"TMEM161B-AS1"	"70-80"	"male"
"AGTPBP11"	2.8379355397576e-05	-0.154371717800873	0.213	0.12	0.953290927159974	"Mig"	"AGTPBP1"	"70-80"	"male"
"MOG"	2.84237058827088e-05	-0.177244551398255	0.238	0.137	0.954780704306073	"Mig"	"MOG"	"70-80"	"male"
"CTTN3"	2.86687653984955e-05	0.0998609485947686	0.123	0.06	0.963012498500862	"Mig"	"CTTN"	"70-80"	"male"
"PMP221"	2.86817740485008e-05	0.101861048433206	0.12	0.058	0.963449472063191	"Mig"	"PMP22"	"70-80"	"male"
"NKX6-2"	2.94356848829425e-05	-1.21797816903692	0.098	0.14	0.988774090902922	"Mig"	"NKX6-2"	"70-80"	"male"
"DYM4"	3.01969912156568e-05	-0.0303409928517306	0.136	0.068	1	"Mig"	"DYM"	"70-80"	"male"
"TRAPPC93"	3.02234133939124e-05	-0.00122167697486941	0.106	0.048	1	"Mig"	"TRAPPC9"	"70-80"	"male"
"NTRK23"	3.1143709731745e-05	0.0801223387532244	0.113	0.053	1	"Mig"	"NTRK2"	"70-80"	"male"
"FRMD4B2"	3.14186591076325e-05	-0.085142834472729	0.48	0.296	1	"Mig"	"FRMD4B"	"70-80"	"male"
"GRM33"	3.20959831753091e-05	-0.229462154907303	0.336	0.202	1	"Mig"	"GRM3"	"70-80"	"male"
"NBEA4"	3.39635948892771e-05	0.064015463327457	0.107	0.05	1	"Mig"	"NBEA"	"70-80"	"male"
"EIF14"	3.48464694415776e-05	0.00584413258486149	0.149	0.079	1	"Mig"	"EIF1"	"70-80"	"male"
"HERC14"	3.63210456809931e-05	0.0307981394617958	0.137	0.07	1	"Mig"	"HERC1"	"70-80"	"male"
"COPA2"	3.68382079632948e-05	-0.0197683359766225	0.1	0.045	1	"Mig"	"COPA"	"70-80"	"male"
"RAP1A3"	3.6854844271628e-05	-0.0510576216000953	0.123	0.06	1	"Mig"	"RAP1A"	"70-80"	"male"
"SYT112"	3.69968104714065e-05	0.0717211052546614	0.119	0.058	1	"Mig"	"SYT11"	"70-80"	"male"
"TNRC6A3"	3.73638078990758e-05	-0.00438978495312292	0.117	0.057	1	"Mig"	"TNRC6A"	"70-80"	"male"
"NRXN14"	3.74456003212925e-05	-0.0769337177238394	0.148	0.077	1	"Mig"	"NRXN1"	"70-80"	"male"
"SEPT24"	3.89482291814877e-05	0.0663611721553374	0.112	0.053	1	"Mig"	"SEPT2"	"70-80"	"male"
"BIRC64"	4.08861293092723e-05	-0.0890271676328287	0.196	0.111	1	"Mig"	"BIRC6"	"70-80"	"male"
"FAXDC2"	4.3372555527184e-05	-0.0667713801862198	0.147	0.077	1	"Mig"	"FAXDC2"	"70-80"	"male"
"RGL12"	4.63300126458084e-05	0.0843638456449805	0.103	0.048	1	"Mig"	"RGL1"	"70-80"	"male"
"ANKRD174"	5.0768473318636e-05	-0.0601071547576217	0.151	0.08	1	"Mig"	"ANKRD17"	"70-80"	"male"
"NSMCE24"	5.10010515298224e-05	-0.165649565645344	0.196	0.111	1	"Mig"	"NSMCE2"	"70-80"	"male"
"TBC1D54"	5.1001160734773e-05	-0.0243067977396589	0.23	0.137	1	"Mig"	"TBC1D5"	"70-80"	"male"
"ARFGEF31"	5.11076323317548e-05	-0.134163131288888	0.209	0.12	1	"Mig"	"ARFGEF3"	"70-80"	"male"
"SENP64"	5.1300947871989e-05	-0.0967978616853138	0.119	0.058	1	"Mig"	"SENP6"	"70-80"	"male"
"L3MBTL42"	5.39634039121564e-05	-0.03136316476484	0.143	0.075	1	"Mig"	"L3MBTL4"	"70-80"	"male"
"DIP2C3"	5.51938793281294e-05	-0.121376583442133	0.259	0.154	1	"Mig"	"DIP2C"	"70-80"	"male"
"PHLPP13"	5.57700638303302e-05	-0.0780425376464464	0.546	0.349	1	"Mig"	"PHLPP1"	"70-80"	"male"
"PTPN132"	5.76885703869257e-05	0.127883803041299	0.11	0.053	1	"Mig"	"PTPN13"	"70-80"	"male"
"PCM14"	6.09368568088747e-05	-0.0919623579834021	0.133	0.068	1	"Mig"	"PCM1"	"70-80"	"male"
"MOB3B2"	6.19934688705051e-05	-0.160181161710001	0.216	0.125	1	"Mig"	"MOB3B"	"70-80"	"male"
"TAF154"	6.27729576052507e-05	0.00711948987964939	0.111	0.053	1	"Mig"	"TAF15"	"70-80"	"male"
"NTM3"	6.59925993092725e-05	-0.0910053736665692	0.378	0.238	1	"Mig"	"NTM"	"70-80"	"male"
"SYT18"	6.71530978546139e-05	0.0331733483767906	0.196	0.115	1	"Mig"	"SYT1"	"70-80"	"male"
"LIFR1"	6.74040523304297e-05	0.00670700170595406	0.115	0.057	1	"Mig"	"LIFR"	"70-80"	"male"
"ZCCHC74"	6.84514028549177e-05	-0.00832618239793637	0.124	0.063	1	"Mig"	"ZCCHC7"	"70-80"	"male"
"SLTM3"	6.87712266408885e-05	0.0563246788401022	0.1	0.046	1	"Mig"	"SLTM"	"70-80"	"male"
"WDR704"	6.97915531751581e-05	-0.0648095099221531	0.125	0.063	1	"Mig"	"WDR70"	"70-80"	"male"
"MEIS22"	7.0746016518403e-05	0.0790046494242933	0.124	0.063	1	"Mig"	"MEIS2"	"70-80"	"male"
"CCP1101"	7.2136351705604e-05	-0.0765547584051016	0.175	0.099	1	"Mig"	"CCP110"	"70-80"	"male"
"SEMA4D1"	7.30876670224791e-05	-0.127083485866138	0.173	0.098	1	"Mig"	"SEMA4D"	"70-80"	"male"
"HIP1R1"	7.42732939922674e-05	-0.06713833742016	0.107	0.051	1	"Mig"	"HIP1R"	"70-80"	"male"
"ATRX4"	7.4952737507397e-05	-0.134230158631461	0.162	0.089	1	"Mig"	"ATRX"	"70-80"	"male"
"UBR24"	7.66648703902844e-05	-0.0859164306063971	0.1	0.046	1	"Mig"	"UBR2"	"70-80"	"male"
"KIDINS2202"	8.04938967066672e-05	0.0409450540252103	0.133	0.07	1	"Mig"	"KIDINS220"	"70-80"	"male"
"HNRNPA2B14"	8.13939498303586e-05	-0.0198003854089561	0.128	0.067	1	"Mig"	"HNRNPA2B1"	"70-80"	"male"
"FOXN2"	8.26118600189592e-05	-0.0109221093774952	0.136	0.072	1	"Mig"	"FOXN2"	"70-80"	"male"
"C16orf623"	8.38847821005144e-05	-0.0919531002381913	0.139	0.074	1	"Mig"	"C16orf62"	"70-80"	"male"
"CDK171"	8.44378352042408e-05	0.0619213633940006	0.108	0.053	1	"Mig"	"CDK17"	"70-80"	"male"
"AC105402.44"	8.71916710672613e-05	-1.06120057533232	0.073	0.111	1	"Mig"	"AC105402.4"	"70-80"	"male"
"CSMD14"	9.17176323968163e-05	-0.87025090034876	0.246	0.274	1	"Mig"	"CSMD1"	"70-80"	"male"
"SSBP24"	9.22655237225844e-05	0.0298086574635392	0.128	0.067	1	"Mig"	"SSBP2"	"70-80"	"male"
"PAPD44"	9.42782712879513e-05	0.0147948153871793	0.114	0.057	1	"Mig"	"PAPD4"	"70-80"	"male"
"PPP6R34"	9.53733935955686e-05	-0.0431030595109119	0.131	0.068	1	"Mig"	"PPP6R3"	"70-80"	"male"
"ZNF2924"	9.89917762422925e-05	-0.0357154319592137	0.113	0.057	1	"Mig"	"ZNF292"	"70-80"	"male"
"MAP72"	0.000100510500812283	-0.101987977077742	0.499	0.313	1	"Mig"	"MAP7"	"70-80"	"male"
"HECW21"	0.00010123007568579	-0.162518169327118	0.236	0.14	1	"Mig"	"HECW2"	"70-80"	"male"
"FAF14"	0.00010495308066147	-0.227762839913722	0.223	0.132	1	"Mig"	"FAF1"	"70-80"	"male"
"WHSC1L13"	0.000105991713718563	-0.0675938561497547	0.121	0.062	1	"Mig"	"WHSC1L1"	"70-80"	"male"
"CPEB44"	0.000106665840650385	-0.119595222015746	0.14	0.075	1	"Mig"	"CPEB4"	"70-80"	"male"
"NFASC1"	0.000107017322957431	-0.194029800346679	0.233	0.139	1	"Mig"	"NFASC"	"70-80"	"male"
"MAP1B4"	0.000108318481582167	-0.106812729249524	0.213	0.127	1	"Mig"	"MAP1B"	"70-80"	"male"
"NKAIN24"	0.000108399271434509	0.0157912786093064	0.547	0.366	1	"Mig"	"NKAIN2"	"70-80"	"male"
"SH3TC2"	0.000109407932719504	-0.137863764450756	0.106	0.051	1	"Mig"	"SH3TC2"	"70-80"	"male"
"SLC25A13"	0.000113317919119989	-0.18000131137433	0.148	0.08	1	"Mig"	"SLC25A13"	"70-80"	"male"
"HIBCH2"	0.000117898811612838	-0.0561960152373517	0.142	0.077	1	"Mig"	"HIBCH"	"70-80"	"male"
"PLPPR1"	0.000121353178048271	-0.0260351055428041	0.132	0.07	1	"Mig"	"PLPPR1"	"70-80"	"male"
"VPS13C3"	0.000129960163469219	-0.113513756856877	0.13	0.068	1	"Mig"	"VPS13C"	"70-80"	"male"
"DPP63"	0.000132429747365417	-0.238424535633017	0.214	0.127	1	"Mig"	"DPP6"	"70-80"	"male"
"MACF14"	0.000132818468907053	-0.180629332911969	0.239	0.144	1	"Mig"	"MACF1"	"70-80"	"male"
"ARHGEF73"	0.000133575608633489	-0.00373955224574241	0.127	0.067	1	"Mig"	"ARHGEF7"	"70-80"	"male"
"OSBPL93"	0.000136152993968834	-0.0396271197323623	0.115	0.058	1	"Mig"	"OSBPL9"	"70-80"	"male"
"LRCH32"	0.000144560408674354	-0.040025648693029	0.124	0.065	1	"Mig"	"LRCH3"	"70-80"	"male"
"ARHGEF102"	0.000145687199966822	0.0151611707751702	0.106	0.053	1	"Mig"	"ARHGEF10"	"70-80"	"male"
"NPAS34"	0.000151020388480096	-0.131918508844667	0.523	0.336	1	"Mig"	"NPAS3"	"70-80"	"male"
"TTC144"	0.000151511624187234	0.0572063765718345	0.101	0.05	1	"Mig"	"TTC14"	"70-80"	"male"
"TAOK12"	0.000156620672527461	-0.0126203159087916	0.133	0.072	1	"Mig"	"TAOK1"	"70-80"	"male"
"RCAN21"	0.000165406941667972	-0.117895018316572	0.126	0.067	1	"Mig"	"RCAN2"	"70-80"	"male"
"CADM24"	0.000169339228254874	0.0644164786617356	0.811	0.596	1	"Mig"	"CADM2"	"70-80"	"male"
"POGZ4"	0.000171877562781229	-0.129212889103905	0.206	0.123	1	"Mig"	"POGZ"	"70-80"	"male"
"PLEKHH1"	0.000176967647240318	-0.185060089600888	0.254	0.156	1	"Mig"	"PLEKHH1"	"70-80"	"male"
"FIGN1"	0.000177385222208827	0.00251540524376925	0.113	0.058	1	"Mig"	"FIGN"	"70-80"	"male"
"NCOA24"	0.000184305512988167	-0.0222544728724701	0.108	0.055	1	"Mig"	"NCOA2"	"70-80"	"male"
"ZC3H131"	0.000202059323171834	0.0051930279023058	0.113	0.058	1	"Mig"	"ZC3H13"	"70-80"	"male"
"CNOT23"	0.000205842642833352	-0.0343131344622762	0.114	0.06	1	"Mig"	"CNOT2"	"70-80"	"male"
"SCAPER4"	0.000206309620255697	-0.196342705494504	0.15	0.084	1	"Mig"	"SCAPER"	"70-80"	"male"
"SIL13"	0.000210919531302837	0.00731339763279393	0.1	0.05	1	"Mig"	"SIL1"	"70-80"	"male"
"PHF21A4"	0.000215271099599358	-0.000720919508738316	0.1	0.05	1	"Mig"	"PHF21A"	"70-80"	"male"
"ZDHHC142"	0.000215390359689405	-0.0376890780547299	0.113	0.058	1	"Mig"	"ZDHHC14"	"70-80"	"male"
"ADARB23"	0.000216032842205756	-0.112722971849137	0.17	0.099	1	"Mig"	"ADARB2"	"70-80"	"male"
"NAPEPLD1"	0.000233746792489028	-0.225388447365888	0.113	0.058	1	"Mig"	"NAPEPLD"	"70-80"	"male"
"ANKH3"	0.000234718728924794	-0.12215170537521	0.117	0.062	1	"Mig"	"ANKH"	"70-80"	"male"
"FNIP22"	0.000235628197355	-0.0693450231061987	0.134	0.074	1	"Mig"	"FNIP2"	"70-80"	"male"
"ZNF397"	0.000237783544772627	-0.066650474718297	0.11	0.057	1	"Mig"	"ZNF397"	"70-80"	"male"
"APOD1"	0.000248560377618023	-0.168236554871187	0.147	0.082	1	"Mig"	"APOD"	"70-80"	"male"
"RBM254"	0.000249154086637987	-0.137620765035539	0.117	0.062	1	"Mig"	"RBM25"	"70-80"	"male"
"RTN34"	0.000273735695781257	-0.140419228962159	0.209	0.127	1	"Mig"	"RTN3"	"70-80"	"male"
"GNAQ4"	0.000273881858705037	-0.29637948327989	0.223	0.135	1	"Mig"	"GNAQ"	"70-80"	"male"
"COBL2"	0.000279437927220654	-0.275034430418899	0.257	0.158	1	"Mig"	"COBL"	"70-80"	"male"
"PCSK6"	0.000291787334797021	-0.214684259771992	0.224	0.137	1	"Mig"	"PCSK6"	"70-80"	"male"
"ZCCHC114"	0.000296753950908356	-0.0334168412190223	0.113	0.06	1	"Mig"	"ZCCHC11"	"70-80"	"male"
"NLGN4Y2"	0.000303821383734985	-0.0343192664860488	0.118	0.063	1	"Mig"	"NLGN4Y"	"70-80"	"male"
"ENTPD1-AS14"	0.000312672812952516	-0.150498846773187	0.116	0.062	1	"Mig"	"ENTPD1-AS1"	"70-80"	"male"
"STK392"	0.000315505370808822	-0.0871454692429885	0.125	0.068	1	"Mig"	"STK39"	"70-80"	"male"
"SEPT43"	0.000317425415335655	-0.21787997698574	0.23	0.14	1	"Mig"	"SEPT4"	"70-80"	"male"
"MAPRE22"	0.000321141982337452	-0.113311582488245	0.14	0.079	1	"Mig"	"MAPRE2"	"70-80"	"male"
"ELF24"	0.00032676344805554	-0.20344245120931	0.164	0.096	1	"Mig"	"ELF2"	"70-80"	"male"
"MYO9A3"	0.000335914594341905	0.0172372591072154	0.1	0.051	1	"Mig"	"MYO9A"	"70-80"	"male"
"NEMF2"	0.000339288112417576	0.0221795207199567	0.1	0.051	1	"Mig"	"NEMF"	"70-80"	"male"
"WDFY34"	0.000340871765454753	-0.218734455842548	0.145	0.082	1	"Mig"	"WDFY3"	"70-80"	"male"
"SORT13"	0.000341378734714957	-0.270064590520222	0.199	0.12	1	"Mig"	"SORT1"	"70-80"	"male"
"LENG83"	0.00034498725481831	-0.94943950206883	0.072	0.106	1	"Mig"	"LENG8"	"70-80"	"male"
"TACC13"	0.000351530060540748	-0.137950665470902	0.137	0.077	1	"Mig"	"TACC1"	"70-80"	"male"
"ASH1L4"	0.000366488999455768	-0.222723466591666	0.191	0.115	1	"Mig"	"ASH1L"	"70-80"	"male"
"MAPT2"	0.000368203593675132	-0.154288262265577	0.214	0.132	1	"Mig"	"MAPT"	"70-80"	"male"
"CHN22"	0.000368656349190425	-0.243945769197608	0.183	0.11	1	"Mig"	"CHN2"	"70-80"	"male"
"CLASP14"	0.000388134408636828	-0.128180232000086	0.143	0.082	1	"Mig"	"CLASP1"	"70-80"	"male"
"SPAG93"	0.00040050815530183	-0.158389774086484	0.144	0.082	1	"Mig"	"SPAG9"	"70-80"	"male"
"PPP3CA4"	0.000407222091812036	-0.122366928173378	0.168	0.099	1	"Mig"	"PPP3CA"	"70-80"	"male"
"SLC1A33"	0.00041067237429122	-0.200267278319163	0.156	0.091	1	"Mig"	"SLC1A3"	"70-80"	"male"
"WDR73"	0.000410712401036151	-0.0788959352208185	0.112	0.06	1	"Mig"	"WDR7"	"70-80"	"male"
"ROBO13"	0.000412345058423591	-0.1867454212029	0.229	0.142	1	"Mig"	"ROBO1"	"70-80"	"male"
"SIK23"	0.000423048004690272	-0.0792377137908056	0.129	0.072	1	"Mig"	"SIK2"	"70-80"	"male"
"LAMP21"	0.000426323778487312	-0.251425221668999	0.293	0.185	1	"Mig"	"LAMP2"	"70-80"	"male"
"ANLN"	0.000445241064991859	-0.169013478585255	0.141	0.08	1	"Mig"	"ANLN"	"70-80"	"male"
"TTYH2"	0.000450811625167725	-0.128181696199051	0.171	0.103	1	"Mig"	"TTYH2"	"70-80"	"male"
"FAM172A4"	0.000464336535531316	-0.163043659829219	0.145	0.084	1	"Mig"	"FAM172A"	"70-80"	"male"
"DSCAML11"	0.000479551322051461	-0.333567615451837	0.237	0.147	1	"Mig"	"DSCAML1"	"70-80"	"male"
"ZNF6081"	0.000482588795801036	-0.0443039718668636	0.104	0.055	1	"Mig"	"ZNF608"	"70-80"	"male"
"CALM14"	0.000490304778673314	-0.11447915680864	0.19	0.116	1	"Mig"	"CALM1"	"70-80"	"male"
"VTI1A4"	0.00052582801794053	-0.17107581498908	0.102	0.053	1	"Mig"	"VTI1A"	"70-80"	"male"
"GAREM13"	0.000533472260735476	-0.0468164668676549	0.118	0.065	1	"Mig"	"GAREM1"	"70-80"	"male"
"YPEL2"	0.000569528535149407	-0.144895787461234	0.108	0.058	1	"Mig"	"YPEL2"	"70-80"	"male"
"TRA2A4"	0.000602612318094159	-0.154922784512348	0.18	0.11	1	"Mig"	"TRA2A"	"70-80"	"male"
"FOXO34"	0.000647689409588986	-0.0639474247505092	0.11	0.06	1	"Mig"	"FOXO3"	"70-80"	"male"
"PBX13"	0.000763845140225145	-0.112159972691781	0.147	0.087	1	"Mig"	"PBX1"	"70-80"	"male"
"PCGF52"	0.000790097767839611	-0.0610955776276232	0.111	0.062	1	"Mig"	"PCGF5"	"70-80"	"male"
"PIK3R14"	0.000796648656979699	-0.21876316208865	0.121	0.068	1	"Mig"	"PIK3R1"	"70-80"	"male"
"ZNF6522"	0.000820931349904913	-0.142012884734769	0.156	0.094	1	"Mig"	"ZNF652"	"70-80"	"male"
"HERC24"	0.00082715832011728	-0.163948022157783	0.133	0.077	1	"Mig"	"HERC2"	"70-80"	"male"
"TSPAN53"	0.000832507584626653	-0.163596411675945	0.267	0.171	1	"Mig"	"TSPAN5"	"70-80"	"male"
"ALCAM3"	0.000832739409506232	-0.221178645373045	0.339	0.219	1	"Mig"	"ALCAM"	"70-80"	"male"
"ZNF7082"	0.000859065209462227	-0.155348309712215	0.163	0.099	1	"Mig"	"ZNF708"	"70-80"	"male"
"OPCML3"	0.000914395925816422	0.00800240231703997	0.101	0.055	1	"Mig"	"OPCML"	"70-80"	"male"
"RASGRP3"	0.000915656344437023	-0.044305630184287	0.101	0.055	1	"Mig"	"RASGRP3"	"70-80"	"male"
"RP11-154D17.14"	0.000928562918772062	-0.0704850721914545	0.136	0.08	1	"Mig"	"RP11-154D17.1"	"70-80"	"male"
"EPB41L23"	0.000986047730706062	-0.110148215871992	0.115	0.065	1	"Mig"	"EPB41L2"	"70-80"	"male"
"DIS3L22"	0.00101966728556691	-0.157034111037943	0.113	0.063	1	"Mig"	"DIS3L2"	"70-80"	"male"
"FTO4"	0.00102410714081266	-0.216671266571156	0.163	0.099	1	"Mig"	"FTO"	"70-80"	"male"
"GARNL32"	0.0010477880629234	-0.20412408153591	0.11	0.062	1	"Mig"	"GARNL3"	"70-80"	"male"
"SLC30A104"	0.00108800533706975	-0.841772668093876	0.095	0.128	1	"Mig"	"SLC30A10"	"70-80"	"male"
"S100B1"	0.00111753540883634	-0.190400593112412	0.126	0.074	1	"Mig"	"S100B"	"70-80"	"male"
"DYNC1I11"	0.00122288981224437	-0.0231099949411782	0.113	0.065	1	"Mig"	"DYNC1I1"	"70-80"	"male"
"KCNIP44"	0.00126520340862824	-0.206473781988838	0.238	0.154	1	"Mig"	"KCNIP4"	"70-80"	"male"
"POU2F14"	0.00127295888765419	-0.139466243765507	0.116	0.067	1	"Mig"	"POU2F1"	"70-80"	"male"
"PNISR4"	0.00130426737155142	-0.289651270247415	0.198	0.125	1	"Mig"	"PNISR"	"70-80"	"male"
"PSAP4"	0.00130955132599194	-0.247973501434677	0.196	0.123	1	"Mig"	"PSAP"	"70-80"	"male"
"ADIPOR21"	0.00133957236869702	-0.294107701488576	0.203	0.128	1	"Mig"	"ADIPOR2"	"70-80"	"male"
"MOBP"	0.00134807135807311	-0.204230078752892	0.36	0.238	1	"Mig"	"MOBP"	"70-80"	"male"
"PTPRA3"	0.00139742514816383	-0.0501294014341351	0.108	0.062	1	"Mig"	"PTPRA"	"70-80"	"male"
"BACH22"	0.00142088450246201	-0.185794979204104	0.139	0.084	1	"Mig"	"BACH2"	"70-80"	"male"
"GLG13"	0.00148096305550025	-0.222282883999843	0.132	0.079	1	"Mig"	"GLG1"	"70-80"	"male"
"GNB14"	0.00153344770797814	-0.115349577406294	0.101	0.057	1	"Mig"	"GNB1"	"70-80"	"male"
"MAP43"	0.00156402364745671	-0.209623391937379	0.137	0.082	1	"Mig"	"MAP4"	"70-80"	"male"
"SGMS14"	0.00156918938278127	-0.236305503692987	0.2	0.127	1	"Mig"	"SGMS1"	"70-80"	"male"
"SAMD4B2"	0.00159324390290278	-0.060906139598599	0.105	0.06	1	"Mig"	"SAMD4B"	"70-80"	"male"
"AMD11"	0.0016260629082344	-0.107625102085869	0.11	0.063	1	"Mig"	"AMD1"	"70-80"	"male"
"SLC20A23"	0.00163985150925728	-0.199614590547001	0.103	0.058	1	"Mig"	"SLC20A2"	"70-80"	"male"
"NSD14"	0.00165561705439486	-0.190851130947097	0.105	0.06	1	"Mig"	"NSD1"	"70-80"	"male"
"ANKRD444"	0.00165826433845348	-0.268521856814835	0.151	0.092	1	"Mig"	"ANKRD44"	"70-80"	"male"
"ARHGAP1"	0.00167888898474315	-0.136497191293012	0.101	0.057	1	"Mig"	"ARHGAP1"	"70-80"	"male"
"MBD54"	0.00168095641254673	-0.144232767517623	0.202	0.13	1	"Mig"	"MBD5"	"70-80"	"male"
"INSR3"	0.0016866062703982	-0.233041876392753	0.186	0.118	1	"Mig"	"INSR"	"70-80"	"male"
"SPIN13"	0.00186348988192386	-0.222579544708184	0.101	0.057	1	"Mig"	"SPIN1"	"70-80"	"male"
"USP473"	0.001959269010627	-0.322158222917104	0.155	0.096	1	"Mig"	"USP47"	"70-80"	"male"
"PXK1"	0.0019663648252118	-0.305453197883272	0.308	0.2	1	"Mig"	"PXK"	"70-80"	"male"
"GAS72"	0.00200827654748429	-0.255737045462636	0.147	0.091	1	"Mig"	"GAS7"	"70-80"	"male"
"TECPR22"	0.00201290617048451	-0.229731621207724	0.159	0.099	1	"Mig"	"TECPR2"	"70-80"	"male"
"ELAVL31"	0.00204136489923342	-1.07466913524364	0.108	0.137	1	"Mig"	"ELAVL3"	"70-80"	"male"
"PCBP41"	0.00215380411819927	-0.906033746583912	0.095	0.125	1	"Mig"	"PCBP4"	"70-80"	"male"
"STPG23"	0.0021855428144622	-0.2182719371141	0.102	0.058	1	"Mig"	"STPG2"	"70-80"	"male"
"BCOR4"	0.00224140157568068	-0.1298785215319	0.252	0.168	1	"Mig"	"BCOR"	"70-80"	"male"
"GDI14"	0.00224769292043955	-0.835617243503625	0.111	0.142	1	"Mig"	"GDI1"	"70-80"	"male"
"SNAP254"	0.00226241377557469	-0.130632601980032	0.183	0.118	1	"Mig"	"SNAP25"	"70-80"	"male"
"RAB302"	0.00230563643099496	-0.156261901074294	0.109	0.063	1	"Mig"	"RAB30"	"70-80"	"male"
"CDH19"	0.00231949956577984	-0.187590694068212	0.143	0.089	1	"Mig"	"CDH19"	"70-80"	"male"
"LIMCH13"	0.00235951378514014	-0.136001034010521	0.396	0.265	1	"Mig"	"LIMCH1"	"70-80"	"male"
"RBM263"	0.00240872118996726	-0.117863975598754	0.122	0.074	1	"Mig"	"RBM26"	"70-80"	"male"
"LINC016094"	0.00257960487499633	0.0155340796552492	0.352	0.243	1	"Mig"	"LINC01609"	"70-80"	"male"
"NDRG11"	0.00258858115333902	-0.298770629695967	0.189	0.122	1	"Mig"	"NDRG1"	"70-80"	"male"
"SLC5A11"	0.00261855473832048	-0.108013905908938	0.307	0.212	1	"Mig"	"SLC5A11"	"70-80"	"male"
"ATM3"	0.00262020396442172	-0.254023256316234	0.141	0.087	1	"Mig"	"ATM"	"70-80"	"male"
"CFL13"	0.00265579720694323	-0.0834619988987404	0.107	0.063	1	"Mig"	"CFL1"	"70-80"	"male"
"RBM394"	0.00265923726342812	-0.297928056758772	0.132	0.08	1	"Mig"	"RBM39"	"70-80"	"male"
"SLC22A151"	0.00266684141788819	-0.344711756085582	0.177	0.113	1	"Mig"	"SLC22A15"	"70-80"	"male"
"CEP1703"	0.00267501520151568	-0.178811167767642	0.11	0.065	1	"Mig"	"CEP170"	"70-80"	"male"
"KCTD82"	0.00294451830829211	-0.170046658657782	0.137	0.086	1	"Mig"	"KCTD8"	"70-80"	"male"
"DYSF"	0.00303068766788356	-0.292339201054494	0.115	0.068	1	"Mig"	"DYSF"	"70-80"	"male"
"LDLRAD44"	0.0032074606176383	-0.218296300609669	0.13	0.08	1	"Mig"	"LDLRAD4"	"70-80"	"male"
"LINC006091"	0.00326072310463651	-0.297522459642201	0.215	0.142	1	"Mig"	"LINC00609"	"70-80"	"male"
"CUEDC1"	0.00361831914820871	-0.205070544134481	0.106	0.063	1	"Mig"	"CUEDC1"	"70-80"	"male"
"SGIP13"	0.00375917094926823	-0.235137550727758	0.146	0.092	1	"Mig"	"SGIP1"	"70-80"	"male"
"MIB14"	0.0039121634260635	-0.106261775022928	0.157	0.103	1	"Mig"	"MIB1"	"70-80"	"male"
"EFHD11"	0.00394705108239794	-0.222697821572786	0.132	0.082	1	"Mig"	"EFHD1"	"70-80"	"male"
"AGO34"	0.00410939065961982	-0.292049188329165	0.108	0.065	1	"Mig"	"AGO3"	"70-80"	"male"
"PRKCB2"	0.00416444000431787	-0.108390892599711	0.1	0.06	1	"Mig"	"PRKCB"	"70-80"	"male"
