"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"stage"
"CEP152"	0.0230712167527943	-1.54144487787228	0	0.133	1	"Endo"	"CEP152"	"40-60"
"CNDP11"	0.0230712167527943	-1.83683261573104	0	0.133	1	"Endo"	"CNDP1"	"40-60"
"COL21A1"	0.0230712167527943	-1.55361877410775	0	0.133	1	"Endo"	"COL21A1"	"40-60"
"COMMD5"	0.0230712167527943	-1.78798251859516	0	0.133	1	"Endo"	"COMMD5"	"40-60"
"CPSF7"	0.0230712167527943	-1.01003079965196	0	0.133	1	"Endo"	"CPSF7"	"40-60"
"CTD-2337A12.11"	0.0230712167527943	-1.70412046178677	0	0.133	1	"Endo"	"CTD-2337A12.1"	"40-60"
"CTD-3252C9.4"	0.0230712167527943	-1.26804083811066	0	0.133	1	"Endo"	"CTD-3252C9.4"	"40-60"
"CTDSPL21"	0.0230712167527943	-1.10672713040973	0	0.133	1	"Endo"	"CTDSPL2"	"40-60"
"CTGF"	0.0230712167527943	-1.21241856330675	0	0.133	1	"Endo"	"CTGF"	"40-60"
"CYFIP12"	0.0230712167527943	-1.43539204899288	0	0.133	1	"Endo"	"CYFIP1"	"40-60"
"DDHD12"	0.0230712167527943	-1.70832358988453	0	0.133	1	"Endo"	"DDHD1"	"40-60"
"DDX3Y"	0.0230712167527943	-0.873910543809853	0	0.133	1	"Endo"	"DDX3Y"	"40-60"
"DDX561"	0.0230712167527943	-1.12723877639774	0	0.133	1	"Endo"	"DDX56"	"40-60"
"DENND4A7"	0.0230712167527943	-1.78973529733205	0	0.133	1	"Endo"	"DENND4A"	"40-60"
"DRG1"	0.0230712167527943	-1.12723877639774	0	0.133	1	"Endo"	"DRG1"	"40-60"
"DYNLT3"	0.0230712167527943	-0.873910543809853	0	0.133	1	"Endo"	"DYNLT3"	"40-60"
"ECHS1"	0.0230712167527943	-1.43539204899288	0	0.133	1	"Endo"	"ECHS1"	"40-60"
"EHHADH"	0.0230712167527943	-1.80400163541377	0	0.133	1	"Endo"	"EHHADH"	"40-60"
"EIF2S2"	0.0230712167527943	-1.32500890156705	0	0.133	1	"Endo"	"EIF2S2"	"40-60"
"ELMO2"	0.0230712167527943	-0.859764382606538	0	0.133	1	"Endo"	"ELMO2"	"40-60"
"EPS8L2"	0.0230712167527943	-0.873910543809853	0	0.133	1	"Endo"	"EPS8L2"	"40-60"
"ETV13"	0.0230712167527943	-1.43744004633099	0	0.133	1	"Endo"	"ETV1"	"40-60"
"FAM107B1"	0.0230712167527943	-2.04738925297641	0	0.133	1	"Endo"	"FAM107B"	"40-60"
"FAM118B"	0.0230712167527943	-1.53513134476915	0	0.133	1	"Endo"	"FAM118B"	"40-60"
"FAM13A4"	0.0230712167527943	-1.12723877639774	0	0.133	1	"Endo"	"FAM13A"	"40-60"
"FAM179B3"	0.0230712167527943	-2.1241847603574	0	0.133	1	"Endo"	"FAM179B"	"40-60"
"FAM214B"	0.0230712167527943	-1.10672713040973	0	0.133	1	"Endo"	"FAM214B"	"40-60"
"FGGY5"	0.0230712167527943	-1.04023596181312	0	0.133	1	"Endo"	"FGGY"	"40-60"
"FHL11"	0.0230712167527943	-1.941693311139	0	0.133	1	"Endo"	"FHL1"	"40-60"
"FOSB1"	0.0230712167527943	-2.14288650676807	0	0.133	1	"Endo"	"FOSB"	"40-60"
"GABPB1-AS16"	0.0230712167527943	-1.65440464265337	0	0.133	1	"Endo"	"GABPB1-AS1"	"40-60"
"GALNT101"	0.0230712167527943	-1.72558009879495	0	0.133	1	"Endo"	"GALNT10"	"40-60"
"GPR153"	0.0230712167527943	-1.6000748499178	0	0.133	1	"Endo"	"GPR153"	"40-60"
"GRASP"	0.0230712167527943	-1.90783015607213	0	0.133	1	"Endo"	"GRASP"	"40-60"
"HIATL2"	0.0230712167527943	-1.53929450246451	0	0.133	1	"Endo"	"HIATL2"	"40-60"
"HSPA12B"	0.0230712167527943	-1.53513134476915	0	0.133	1	"Endo"	"HSPA12B"	"40-60"
"HTRA2"	0.0230712167527943	-0.873910543809853	0	0.133	1	"Endo"	"HTRA2"	"40-60"
"IER31"	0.0230712167527943	-2.04738925297641	0	0.133	1	"Endo"	"IER3"	"40-60"
"IFIT2"	0.0230712167527943	-1.04023596181312	0	0.133	1	"Endo"	"IFIT2"	"40-60"
"IFRD1"	0.0230712167527943	-1.80740619217787	0	0.133	1	"Endo"	"IFRD1"	"40-60"
"IFT1721"	0.0230712167527943	-1.86098930427164	0	0.133	1	"Endo"	"IFT172"	"40-60"
"IFT57"	0.0230712167527943	-1.24228728217457	0	0.133	1	"Endo"	"IFT57"	"40-60"
"INTU3"	0.0230712167527943	-1.92416756697056	0	0.133	1	"Endo"	"INTU"	"40-60"
"IRF7"	0.0230712167527943	-0.859764382606538	0	0.133	1	"Endo"	"IRF7"	"40-60"
"JDP2"	0.0230712167527943	-0.859764382606538	0	0.133	1	"Endo"	"JDP2"	"40-60"
"KIAA09304"	0.0230712167527943	-1.90943522866607	0	0.133	1	"Endo"	"KIAA0930"	"40-60"
"LACE11"	0.0230712167527943	-1.12723877639774	0	0.133	1	"Endo"	"LACE1"	"40-60"
"LAMB12"	0.0230712167527943	-2.26542728109307	0	0.133	1	"Endo"	"LAMB1"	"40-60"
"LINC006323"	0.0230712167527943	-1.47418779339869	0	0.133	1	"Endo"	"LINC00632"	"40-60"
"LINC006932"	0.0230712167527943	-1.21241856330675	0	0.133	1	"Endo"	"LINC00693"	"40-60"
"LINC00836"	0.0230712167527943	-1.10672713040973	0	0.133	1	"Endo"	"LINC00836"	"40-60"
"LINC01619"	0.0230712167527943	-1.41426940411418	0	0.133	1	"Endo"	"LINC01619"	"40-60"
"LMBR1L"	0.0230712167527943	-1.27871315613325	0	0.133	1	"Endo"	"LMBR1L"	"40-60"
"MAX"	0.0230712167527943	-1.43637920560905	0	0.133	1	"Endo"	"MAX"	"40-60"
"MED271"	0.0230712167527943	-2.08531224370696	0	0.133	1	"Endo"	"MED27"	"40-60"
"MEIS11"	0.0230712167527943	-1.62089101015644	0	0.133	1	"Endo"	"MEIS1"	"40-60"
"MPC11"	0.0230712167527943	-1.10672713040973	0	0.133	1	"Endo"	"MPC1"	"40-60"
"MUT"	0.0230712167527943	-1.47418779339869	0	0.133	1	"Endo"	"MUT"	"40-60"
"MXD1"	0.0230712167527943	-1.10672713040973	0	0.133	1	"Endo"	"MXD1"	"40-60"
"NHLRC21"	0.0230712167527943	-1.04023596181312	0	0.133	1	"Endo"	"NHLRC2"	"40-60"
"NRIP2"	0.0230712167527943	-1.04023596181312	0	0.133	1	"Endo"	"NRIP2"	"40-60"
"NUP58"	0.0230712167527943	-1.25401761935501	0	0.133	1	"Endo"	"NUP58"	"40-60"
"NUPR1"	0.0230712167527943	-1.77931756569807	0	0.133	1	"Endo"	"NUPR1"	"40-60"
"NVL"	0.0230712167527943	-1.52689336573927	0	0.133	1	"Endo"	"NVL"	"40-60"
"OGDH1"	0.0230712167527943	-1.01003079965196	0	0.133	1	"Endo"	"OGDH"	"40-60"
"OSER1-AS1"	0.0230712167527943	-1.55624948287162	0	0.133	1	"Endo"	"OSER1-AS1"	"40-60"
"PAPD7"	0.0230712167527943	-2.0778692681594	0	0.133	1	"Endo"	"PAPD7"	"40-60"
"PBXIP12"	0.0230712167527943	-1.66437798908101	0	0.133	1	"Endo"	"PBXIP1"	"40-60"
"PCED1B"	0.0230712167527943	-1.63836488665089	0	0.133	1	"Endo"	"PCED1B"	"40-60"
"PLD2"	0.0230712167527943	-1.10672713040973	0	0.133	1	"Endo"	"PLD2"	"40-60"
"PLRG1"	0.0230712167527943	-1.61267647514924	0	0.133	1	"Endo"	"PLRG1"	"40-60"
"PRKY"	0.0230712167527943	-1.33526947683925	0	0.133	1	"Endo"	"PRKY"	"40-60"
"PSMG4"	0.0230712167527943	-1.52017024510553	0	0.133	1	"Endo"	"PSMG4"	"40-60"
"RAB11FIP41"	0.0230712167527943	-1.34978380965844	0	0.133	1	"Endo"	"RAB11FIP4"	"40-60"
"RABEP2"	0.0230712167527943	-1.10672713040973	0	0.133	1	"Endo"	"RABEP2"	"40-60"
"RBL22"	0.0230712167527943	-1.26804083811066	0	0.133	1	"Endo"	"RBL2"	"40-60"
"RGL2"	0.0230712167527943	-1.62108759484533	0	0.133	1	"Endo"	"RGL2"	"40-60"
"RHBDF1"	0.0230712167527943	-2.08246216019197	0	0.133	1	"Endo"	"RHBDF1"	"40-60"
"RHEB"	0.0230712167527943	-1.10672713040973	0	0.133	1	"Endo"	"RHEB"	"40-60"
"RNF1694"	0.0230712167527943	-1.70372038796238	0	0.133	1	"Endo"	"RNF169"	"40-60"
"RP11-363E7.4"	0.0230712167527943	-1.90943522866607	0	0.133	1	"Endo"	"RP11-363E7.4"	"40-60"
"RP11-572M11.4"	0.0230712167527943	-1.66782290698885	0	0.133	1	"Endo"	"RP11-572M11.4"	"40-60"
"RP11-897M7.4"	0.0230712167527943	-2.04103892280073	0	0.133	1	"Endo"	"RP11-897M7.4"	"40-60"
"SACM1L"	0.0230712167527943	-1.61267647514924	0	0.133	1	"Endo"	"SACM1L"	"40-60"
"SAR1A"	0.0230712167527943	-1.80567476426851	0	0.133	1	"Endo"	"SAR1A"	"40-60"
"SERP1"	0.0230712167527943	-1.16699533048509	0	0.133	1	"Endo"	"SERP1"	"40-60"
"SGSM11"	0.0230712167527943	-1.43637920560905	0	0.133	1	"Endo"	"SGSM1"	"40-60"
"SLC2A9"	0.0230712167527943	-2.06499593288962	0	0.133	1	"Endo"	"SLC2A9"	"40-60"
"SLC37A1"	0.0230712167527943	-1.78158690657891	0	0.133	1	"Endo"	"SLC37A1"	"40-60"
"SLC38A10"	0.0230712167527943	-1.21241856330675	0	0.133	1	"Endo"	"SLC38A10"	"40-60"
"SLC38A9"	0.0230712167527943	-0.859764382606538	0	0.133	1	"Endo"	"SLC38A9"	"40-60"
"SQLE"	0.0230712167527943	-1.26804083811066	0	0.133	1	"Endo"	"SQLE"	"40-60"
"TCEB3"	0.0230712167527943	-1.55624948287162	0	0.133	1	"Endo"	"TCEB3"	"40-60"
"TENM13"	0.0230712167527943	-1.79606457092395	0	0.133	1	"Endo"	"TENM1"	"40-60"
"TENM31"	0.0230712167527943	-2.04103892280073	0	0.133	1	"Endo"	"TENM3"	"40-60"
"THOC5"	0.0230712167527943	-1.83216193616454	0	0.133	1	"Endo"	"THOC5"	"40-60"
"THSD1"	0.0230712167527943	-1.52017024510553	0	0.133	1	"Endo"	"THSD1"	"40-60"
"THUMPD3-AS1"	0.0230712167527943	-1.71201640552553	0	0.133	1	"Endo"	"THUMPD3-AS1"	"40-60"
"TMEM109"	0.0230712167527943	-1.53720920831404	0	0.133	1	"Endo"	"TMEM109"	"40-60"
"TMEM261"	0.0230712167527943	-2.417079449402	0	0.133	1	"Endo"	"TMEM261"	"40-60"
"TMEM63A1"	0.0230712167527943	-1.27871315613325	0	0.133	1	"Endo"	"TMEM63A"	"40-60"
"TMLHE-AS1"	0.0230712167527943	-2.18699791286181	0	0.133	1	"Endo"	"TMLHE-AS1"	"40-60"
"TRAF5"	0.0230712167527943	-1.41631917326789	0	0.133	1	"Endo"	"TRAF5"	"40-60"
"TRIM13"	0.0230712167527943	-1.80400163541377	0	0.133	1	"Endo"	"TRIM13"	"40-60"
"TTC28-AS1"	0.0230712167527943	-1.16699533048509	0	0.133	1	"Endo"	"TTC28-AS1"	"40-60"
"TTYH21"	0.0230712167527943	-1.82149969992119	0	0.133	1	"Endo"	"TTYH2"	"40-60"
"UBE2R23"	0.0230712167527943	-1.95453974669927	0	0.133	1	"Endo"	"UBE2R2"	"40-60"
"UBE2V21"	0.0230712167527943	-1.38269775053073	0	0.133	1	"Endo"	"UBE2V2"	"40-60"
"UPP11"	0.0230712167527943	-1.04023596181312	0	0.133	1	"Endo"	"UPP1"	"40-60"
"UQCRFS1"	0.0230712167527943	-1.90116552577016	0	0.133	1	"Endo"	"UQCRFS1"	"40-60"
"USP9Y2"	0.0230712167527943	-1.26804083811066	0	0.133	1	"Endo"	"USP9Y"	"40-60"
"UTY6"	0.0230712167527943	-1.33526947683925	0	0.133	1	"Endo"	"UTY"	"40-60"
"VEGFB"	0.0230712167527943	-1.64834471058885	0	0.133	1	"Endo"	"VEGFB"	"40-60"
"VWC22"	0.0230712167527943	-0.873910543809853	0	0.133	1	"Endo"	"VWC2"	"40-60"
"WASF11"	0.0230712167527943	-1.49325177172631	0	0.133	1	"Endo"	"WASF1"	"40-60"
"WFS11"	0.0230712167527943	-1.55361877410775	0	0.133	1	"Endo"	"WFS1"	"40-60"
"ZDHHC11B1"	0.0230712167527943	-1.0455164548306	0	0.133	1	"Endo"	"ZDHHC11B"	"40-60"
"ZMYM5"	0.0230712167527943	-1.26183306236601	0	0.133	1	"Endo"	"ZMYM5"	"40-60"
"ZNF160"	0.0230712167527943	-1.25401761935501	0	0.133	1	"Endo"	"ZNF160"	"40-60"
"ZNF362"	0.0230712167527943	-0.873910543809853	0	0.133	1	"Endo"	"ZNF362"	"40-60"
"ACBD66"	0.0244220134375338	-1.46024868502214	0.128	0.4	1	"Endo"	"ACBD6"	"40-60"
"DLEU27"	0.0244220134375338	2.64299864793911	0.282	0	1	"Endo"	"DLEU2"	"40-60"
"CGNL11"	0.0244318760917702	2.34615971242511	0.359	0.067	1	"Endo"	"CGNL1"	"40-60"
"SLC6A121"	0.0244318760917702	2.92579374041062	0.359	0.067	1	"Endo"	"SLC6A12"	"40-60"
"FXR12"	0.0246105401327362	-1.83208439671544	0.051	0.267	1	"Endo"	"FXR1"	"40-60"
"LONP25"	0.0246105401327362	-2.31096572327519	0.051	0.267	1	"Endo"	"LONP2"	"40-60"
"LINC008944"	0.0256626907591985	-1.91604813881744	0.103	0.333	1	"Endo"	"LINC00894"	"40-60"
"PTK27"	0.0260889573767367	-1.62677635747141	0.231	0.467	1	"Endo"	"PTK2"	"40-60"
"FBXO211"	0.0269619299432474	-1.46360725220578	0.051	0.267	1	"Endo"	"FBXO21"	"40-60"
"KIAA0141"	0.0269619299432474	-1.40705353830526	0.051	0.267	1	"Endo"	"KIAA0141"	"40-60"
"PPP2CB3"	0.0269619299432474	-1.59626415499534	0.051	0.267	1	"Endo"	"PPP2CB"	"40-60"
"SYNRG"	0.0269619299432474	-1.48085898962041	0.051	0.267	1	"Endo"	"SYNRG"	"40-60"
"CAND11"	0.0270048787854815	-1.85254287251168	0.026	0.2	1	"Endo"	"CAND1"	"40-60"
"CHM2"	0.0270048787854815	-1.84072212641395	0.026	0.2	1	"Endo"	"CHM"	"40-60"
"CSPP17"	0.0270048787854815	-1.45737900084452	0.026	0.2	1	"Endo"	"CSPP1"	"40-60"
"ECHDC1"	0.0270048787854815	-1.82310624146872	0.026	0.2	1	"Endo"	"ECHDC1"	"40-60"
"FAM50A1"	0.0270048787854815	-2.34658546655868	0.026	0.2	1	"Endo"	"FAM50A"	"40-60"
"GABPB1"	0.0270048787854815	-2.00712414219722	0.026	0.2	1	"Endo"	"GABPB1"	"40-60"
"INADL3"	0.0270048787854815	-1.93548233708482	0.026	0.2	1	"Endo"	"INADL"	"40-60"
"RNF241"	0.0270048787854815	-1.7753707450689	0.026	0.2	1	"Endo"	"RNF24"	"40-60"
"RP11-192P3.4"	0.0270048787854815	-2.38347525188098	0.026	0.2	1	"Endo"	"RP11-192P3.4"	"40-60"
"SGCD7"	0.0270048787854815	-2.15651853767943	0.026	0.2	1	"Endo"	"SGCD"	"40-60"
"SLC24A36"	0.0270048787854815	-1.76794398223119	0.026	0.2	1	"Endo"	"SLC24A3"	"40-60"
"TSC14"	0.0270048787854815	-2.56703067464932	0.026	0.2	1	"Endo"	"TSC1"	"40-60"
"CHN25"	0.0287104521231201	-1.20206538626004	0.077	0.333	1	"Endo"	"CHN2"	"40-60"
"KCNH74"	0.0295047922666634	-0.95898476614518	0.051	0.267	1	"Endo"	"KCNH7"	"40-60"
"WSB17"	0.0295047922666634	-1.3876278949358	0.051	0.267	1	"Endo"	"WSB1"	"40-60"
"ZBTB382"	0.0295047922666634	-1.23034650961819	0.051	0.267	1	"Endo"	"ZBTB38"	"40-60"
"HSP90AB17"	0.029545915409262	1.06945450218218	0.487	0.133	1	"Endo"	"HSP90AB1"	"40-60"
"MGLL4"	0.029744966225438	1.60509672694617	0.462	0.133	1	"Endo"	"MGLL"	"40-60"
"ATG2B1"	0.0300887999326671	-1.61822690369158	0.026	0.2	1	"Endo"	"ATG2B"	"40-60"
"CBLB2"	0.0300887999326671	-1.64725150703091	0.026	0.2	1	"Endo"	"CBLB"	"40-60"
"MLLT1"	0.0300887999326671	-1.44743483337817	0.026	0.2	1	"Endo"	"MLLT1"	"40-60"
"PLEKHG13"	0.0300887999326671	-1.55911177028383	0.026	0.2	1	"Endo"	"PLEKHG1"	"40-60"
"PPA1"	0.0300887999326671	-1.66086015445694	0.026	0.2	1	"Endo"	"PPA1"	"40-60"
"QDPR2"	0.0300887999326671	-1.92453313498615	0.026	0.2	1	"Endo"	"QDPR"	"40-60"
"RP13-516M14.1"	0.0300887999326671	-1.31059651769052	0.026	0.2	1	"Endo"	"RP13-516M14.1"	"40-60"
"SIN3B"	0.0300887999326671	-1.94414771730361	0.026	0.2	1	"Endo"	"SIN3B"	"40-60"
"R3HDM27"	0.0321912849171719	-2.0179237188251	0.103	0.333	1	"Endo"	"R3HDM2"	"40-60"
"CREB3L21"	0.0322512763772317	-1.23722397696294	0.051	0.267	1	"Endo"	"CREB3L2"	"40-60"
"DGKE1"	0.0322512763772317	-0.768145788670134	0.051	0.267	1	"Endo"	"DGKE"	"40-60"
"KCNJ31"	0.0322512763772317	-1.00739551617256	0.051	0.267	1	"Endo"	"KCNJ3"	"40-60"
"CPNE3"	0.0334706652635286	-1.49742839686528	0.026	0.2	1	"Endo"	"CPNE3"	"40-60"
"CTDSP1"	0.0334706652635286	-1.55003283480522	0.026	0.2	1	"Endo"	"CTDSP1"	"40-60"
"MZT2B"	0.0334706652635286	-1.4493963050191	0.026	0.2	1	"Endo"	"MZT2B"	"40-60"
"RNF217"	0.0334706652635286	-1.69535352706187	0.026	0.2	1	"Endo"	"RNF217"	"40-60"
"WNK24"	0.0334706652635286	-1.44977498506239	0.026	0.2	1	"Endo"	"WNK2"	"40-60"
"XKR66"	0.0334706652635286	-1.13448968862865	0.026	0.2	1	"Endo"	"XKR6"	"40-60"
"EGFL71"	0.0337232385966465	2.22549543007918	0.256	0	1	"Endo"	"EGFL7"	"40-60"
"ITGA11"	0.0337232385966465	2.46863478282707	0.256	0	1	"Endo"	"ITGA1"	"40-60"
"JUN1"	0.0337232385966465	2.37383594178585	0.256	0	1	"Endo"	"JUN"	"40-60"
"ZSWIM67"	0.0337232385966465	2.3555014520855	0.256	0	1	"Endo"	"ZSWIM6"	"40-60"
"AP3B17"	0.0346627038325731	-1.87833633835909	0.103	0.333	1	"Endo"	"AP3B1"	"40-60"
"TTLL77"	0.0346627038325731	-1.73381710183097	0.103	0.333	1	"Endo"	"TTLL7"	"40-60"
"ITM2A1"	0.0351791055498303	2.18498483608386	0.41	0.133	1	"Endo"	"ITM2A"	"40-60"
"AHCYL13"	0.0352139742324173	-0.924871221771042	0.051	0.267	1	"Endo"	"AHCYL1"	"40-60"
"CHD76"	0.0371725594447806	-1.0938836458027	0.026	0.2	1	"Endo"	"CHD7"	"40-60"
"FCHO22"	0.0371725594447806	-0.793610141425147	0.026	0.2	1	"Endo"	"FCHO2"	"40-60"
"HTR4"	0.0371725594447806	-0.984672995956534	0.026	0.2	1	"Endo"	"HTR4"	"40-60"
"ITGA5"	0.0371725594447806	-0.993213905384196	0.026	0.2	1	"Endo"	"ITGA5"	"40-60"
"METTL156"	0.0371725594447806	-1.15295967413982	0.026	0.2	1	"Endo"	"METTL15"	"40-60"
"PKIA1"	0.0371725594447806	-1.2351946365064	0.026	0.2	1	"Endo"	"PKIA"	"40-60"
"PSMC51"	0.0371725594447806	-1.20637332916723	0.026	0.2	1	"Endo"	"PSMC5"	"40-60"
"TMEFF27"	0.0371725594447806	-1.31493988040479	0.026	0.2	1	"Endo"	"TMEFF2"	"40-60"
"PLD55"	0.0384059064765245	-1.10281890643055	0.051	0.267	1	"Endo"	"PLD5"	"40-60"
"NCOA17"	0.0398516444536302	-0.964339666938911	0.179	0.467	1	"Endo"	"NCOA1"	"40-60"
"MAP77"	0.0400942910346748	-1.4495126513946	0.103	0.333	1	"Endo"	"MAP7"	"40-60"
"ANO102"	0.0430704888979215	-1.6394336586811	0.103	0.333	1	"Endo"	"ANO10"	"40-60"
"DNAJC66"	0.0435738014192882	-2.10009451656197	0.077	0.267	1	"Endo"	"DNAJC6"	"40-60"
"APLP23"	0.0462312977057789	2.21494433363654	0.231	0	1	"Endo"	"APLP2"	"40-60"
"ARL154"	0.0462312977057789	-1.36425005779709	0.103	0.333	1	"Endo"	"ARL15"	"40-60"
"CRIP21"	0.0462312977057789	2.15848134502103	0.231	0	1	"Endo"	"CRIP2"	"40-60"
"CTDSPL4"	0.0462312977057789	2.0834867996413	0.231	0	1	"Endo"	"CTDSPL"	"40-60"
"DOCK47"	0.0462312977057789	2.51155187062235	0.231	0	1	"Endo"	"DOCK4"	"40-60"
"RHOC1"	0.0462312977057789	2.14877447246253	0.231	0	1	"Endo"	"RHOC"	"40-60"
"SHPRH7"	0.0462312977057789	2.19023091122292	0.231	0	1	"Endo"	"SHPRH"	"40-60"
"SLC2A31"	0.0462312977057789	2.56469423779379	0.231	0	1	"Endo"	"SLC2A3"	"40-60"
"SREBF27"	0.0462312977057789	2.10254355495232	0.231	0	1	"Endo"	"SREBF2"	"40-60"
"TFCP26"	0.0462312977057789	1.99767797517487	0.231	0	1	"Endo"	"TFCP2"	"40-60"
"TMEM204"	0.0462312977057789	1.85624520688079	0.231	0	1	"Endo"	"TMEM204"	"40-60"
"XIST7"	0.0462312977057789	2.15033304176336	0.231	0	1	"Endo"	"XIST"	"40-60"
"TXNIP1"	0.0517564776407516	1.55285989551889	0.41	0.133	1	"Endo"	"TXNIP"	"40-60"
"SOBP7"	0.0533229589650213	-0.87318831280031	0.205	0.467	1	"Endo"	"SOBP"	"40-60"
"GRIA27"	0.0549952783668764	-1.56131509278612	0.077	0.267	1	"Endo"	"GRIA2"	"40-60"
"VEZT1"	0.0549952783668764	-1.60404889182728	0.077	0.267	1	"Endo"	"VEZT"	"40-60"
"ADIRF1"	0.056793491940495	-0.781482539798045	0.179	0.467	1	"Endo"	"ADIRF"	"40-60"
"PEBP15"	0.0569070233293135	-1.45619722225388	0.103	0.333	1	"Endo"	"PEBP1"	"40-60"
"BIRC67"	0.0575448549114048	1.53956255748346	0.385	0.133	1	"Endo"	"BIRC6"	"40-60"
"HINT11"	0.0593180270777573	-1.58178162891904	0.077	0.267	1	"Endo"	"HINT1"	"40-60"
"PARGP12"	0.0593180270777573	-1.49524291318988	0.077	0.267	1	"Endo"	"PARGP1"	"40-60"
"SRP72"	0.0593180270777573	-1.27140734704384	0.077	0.267	1	"Endo"	"SRP72"	"40-60"
"AHI17"	0.0596492551195527	-0.953160906605049	0.205	0.467	1	"Endo"	"AHI1"	"40-60"
"ADAR2"	0.0629812821278487	1.81887852561263	0.205	0	1	"Endo"	"ADAR"	"40-60"
"DNM23"	0.0629812821278487	1.65771110907942	0.205	0	1	"Endo"	"DNM2"	"40-60"
"EXOC13"	0.0629812821278487	2.00977184674667	0.205	0	1	"Endo"	"EXOC1"	"40-60"
"FERMT22"	0.0629812821278487	2.12820846054345	0.205	0	1	"Endo"	"FERMT2"	"40-60"
"FMN26"	0.0629812821278487	2.04220398651491	0.205	0	1	"Endo"	"FMN2"	"40-60"
"HEG11"	0.0629812821278487	2.20349857096156	0.205	0	1	"Endo"	"HEG1"	"40-60"
"JARID26"	0.0629812821278487	2.34901325927588	0.205	0	1	"Endo"	"JARID2"	"40-60"
"MAP46"	0.0629812821278487	2.08286757970482	0.205	0	1	"Endo"	"MAP4"	"40-60"
"MLLT35"	0.0629812821278487	2.01598157260875	0.205	0	1	"Endo"	"MLLT3"	"40-60"
"MON27"	0.0629812821278487	2.09960837726504	0.205	0	1	"Endo"	"MON2"	"40-60"
"MYL12A"	0.0629812821278487	2.24603006487874	0.205	0	1	"Endo"	"MYL12A"	"40-60"
"NRCAM6"	0.0629812821278487	2.30521605448496	0.205	0	1	"Endo"	"NRCAM"	"40-60"
"PHF20L16"	0.0629812821278487	2.00355026518685	0.205	0	1	"Endo"	"PHF20L1"	"40-60"
"RP11-384F7.26"	0.0629812821278487	1.92004604446298	0.205	0	1	"Endo"	"RP11-384F7.2"	"40-60"
"SMC63"	0.0629812821278487	2.11773157010113	0.205	0	1	"Endo"	"SMC6"	"40-60"
"TLN23"	0.0629812821278487	2.76036300298854	0.205	0	1	"Endo"	"TLN2"	"40-60"
"TTN1"	0.0629812821278487	2.25383657559875	0.205	0	1	"Endo"	"TTN"	"40-60"
"TYW3"	0.0629812821278487	2.01028435521649	0.205	0	1	"Endo"	"TYW3"	"40-60"
"VPS13D6"	0.0629812821278487	1.97740820223615	0.205	0	1	"Endo"	"VPS13D"	"40-60"
"WDR607"	0.0629812821278487	2.26369899545273	0.205	0	1	"Endo"	"WDR60"	"40-60"
"LDB27"	0.0637238684313819	1.84093882722797	0.308	0.067	1	"Endo"	"LDB2"	"40-60"
"CADM17"	0.0639190465143863	-1.21235292729479	0.077	0.267	1	"Endo"	"CADM1"	"40-60"
"TMEM591"	0.0639190465143863	-1.25285862051239	0.077	0.267	1	"Endo"	"TMEM59"	"40-60"
"PECAM11"	0.0639396058387739	-1.34413998154803	0.128	0.333	1	"Endo"	"PECAM1"	"40-60"
"KIAA11097"	0.0651104145910077	0.848210371995235	0.487	0.2	1	"Endo"	"KIAA1109"	"40-60"
"VWF1"	0.0672942915949856	1.29800034905738	0.333	0.067	1	"Endo"	"VWF"	"40-60"
"PPFIA27"	0.0681370774558708	-1.41621261333087	0.128	0.333	1	"Endo"	"PPFIA2"	"40-60"
"KANSL17"	0.06881089290399	-1.07685260285302	0.077	0.267	1	"Endo"	"KANSL1"	"40-60"
"NRP21"	0.06881089290399	-1.07180212134492	0.077	0.267	1	"Endo"	"NRP2"	"40-60"
"NFAT57"	0.0700917566285534	-1.72993848442907	0.154	0.333	1	"Endo"	"NFAT5"	"40-60"
"ZEB27"	0.0702959486580555	-0.738673881904283	0.205	0.467	1	"Endo"	"ZEB2"	"40-60"
"DTNA7"	0.072558530933344	-1.20116132631624	0.128	0.333	1	"Endo"	"DTNA"	"40-60"
"CYTH32"	0.0727324503387106	0.655587101265145	0.462	0.133	1	"Endo"	"CYTH3"	"40-60"
"TET32"	0.0740062597631727	-1.04499949941485	0.077	0.267	1	"Endo"	"TET3"	"40-60"
"PARD3B3"	0.0747626346064726	1.21865108837296	0.385	0.133	1	"Endo"	"PARD3B"	"40-60"
"SMC1A"	0.0755925210037424	1.41557909955594	0.308	0.067	1	"Endo"	"SMC1A"	"40-60"
"CDK91"	0.0773149975577673	-1.93377799967788	0.051	0.2	1	"Endo"	"CDK9"	"40-60"
"PIR"	0.0773149975577673	-1.50033880203902	0.051	0.2	1	"Endo"	"PIR"	"40-60"
"SDCBP"	0.0773149975577673	-1.9392433376813	0.051	0.2	1	"Endo"	"SDCBP"	"40-60"
"TEAD15"	0.0773149975577673	-1.68031615002014	0.051	0.2	1	"Endo"	"TEAD1"	"40-60"
"TBC1D43"	0.0786834048755279	1.56595679995937	0.359	0.133	1	"Endo"	"TBC1D4"	"40-60"
"APOD3"	0.0795179435503451	-1.12155990922861	0.077	0.267	1	"Endo"	"APOD"	"40-60"
