"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"
"RBFOX21"	0.141302017270189	0.341126792236915	0.287	0.205	1	"Endo"	"RBFOX2"
"ST181"	0.141725082970331	0.732164868173754	0.14	0.083	1	"Endo"	"ST18"
"DYM1"	0.142320603366266	0.558128686058778	0.178	0.122	1	"Endo"	"DYM"
"TLK11"	0.142519059361413	0.344473932729478	0.124	0.071	1	"Endo"	"TLK1"
"MSH31"	0.143176762624398	0.315947689311721	0.116	0.064	1	"Endo"	"MSH3"
"DYNC2H11"	0.14329438503114	0.357054125386925	0.124	0.071	1	"Endo"	"DYNC2H1"
"TMEM30A"	0.144277317455004	0.362964564023638	0.132	0.077	1	"Endo"	"TMEM30A"
"FAM172A1"	0.145380555585373	0.296125415091162	0.248	0.173	1	"Endo"	"FAM172A"
"SRGN"	0.14546596991112	-0.627449242343402	0.078	0.128	1	"Endo"	"SRGN"
"ALMS1"	0.146033117338567	0.27224030653763	0.124	0.071	1	"Endo"	"ALMS1"
"HERC21"	0.146941526062985	-0.487852794986976	0.147	0.212	1	"Endo"	"HERC2"
"TPM1"	0.147062669147745	0.394339116250268	0.225	0.154	1	"Endo"	"TPM1"
"SSH1"	0.147240226933968	0.224281490160833	0.116	0.064	1	"Endo"	"SSH1"
"SLC7A1"	0.147310917505758	-0.629925385356292	0.124	0.179	1	"Endo"	"SLC7A1"
"ZNF6091"	0.147960912373946	0.324855228839315	0.178	0.115	1	"Endo"	"ZNF609"
"PRKDC"	0.148097175718916	0.103393175938912	0.132	0.077	1	"Endo"	"PRKDC"
"TCF121"	0.148266200263885	0.0618081449031114	0.31	0.212	1	"Endo"	"TCF12"
"LONP21"	0.148413095638481	-1.0651123826061	0.07	0.115	1	"Endo"	"LONP2"
"ATRNL11"	0.14845342398926	-0.525340829871791	0.209	0.269	1	"Endo"	"ATRNL1"
"KIAA1462"	0.148799513911905	-0.588811820543015	0.116	0.173	1	"Endo"	"KIAA1462"
"RAC1"	0.14904229075186	-0.712799325088202	0.109	0.16	1	"Endo"	"RAC1"
"ZKSCAN11"	0.149070700153304	-0.939420864258754	0.093	0.141	1	"Endo"	"ZKSCAN1"
"UNC13B"	0.14911038224912	0.352566052330426	0.14	0.083	1	"Endo"	"UNC13B"
"STARD131"	0.149249711603307	0.23652423868727	0.248	0.167	1	"Endo"	"STARD13"
"ARHGAP42"	0.149827568773344	-0.598722925024222	0.101	0.154	1	"Endo"	"ARHGAP42"
"SASH11"	0.149997590149859	0.333567973889306	0.326	0.237	1	"Endo"	"SASH1"
"PRELP"	0.150409054690517	-0.68874465439574	0.109	0.16	1	"Endo"	"PRELP"
"VOPP1"	0.15042589640053	0.281140692371617	0.132	0.077	1	"Endo"	"VOPP1"
"DUSP1"	0.151170755039602	-0.719785846337151	0.217	0.263	1	"Endo"	"DUSP1"
"APP1"	0.152452762500276	0.25531898757499	0.372	0.269	1	"Endo"	"APP"
"H3F3B"	0.152656757227741	0.467673668649348	0.178	0.115	1	"Endo"	"H3F3B"
"SLC4A101"	0.152852197478036	-0.842906197101985	0.07	0.115	1	"Endo"	"SLC4A10"
"RAPGEF5"	0.153364023486924	0.489404668558747	0.202	0.135	1	"Endo"	"RAPGEF5"
"NDFIP11"	0.153574153141214	0.275582077392844	0.132	0.077	1	"Endo"	"NDFIP1"
"TAGLN"	0.15524906003443	1.22534303383054	0.101	0.058	1	"Endo"	"TAGLN"
"UBXN41"	0.156005101151482	0.295970286801746	0.14	0.083	1	"Endo"	"UBXN4"
"PKP4"	0.156380753216202	0.344294092117651	0.194	0.128	1	"Endo"	"PKP4"
"GPC51"	0.157797185337737	-0.139710849485565	0.38	0.468	1	"Endo"	"GPC5"
"SYT12"	0.158162423908307	-0.524088852797905	0.364	0.41	1	"Endo"	"SYT1"
"SPRED11"	0.158228064840828	-0.741563370002093	0.07	0.115	1	"Endo"	"SPRED1"
"USP341"	0.159311441786311	0.185799674521042	0.264	0.179	1	"Endo"	"USP34"
"ARID21"	0.159525947444437	-0.717737941258371	0.109	0.16	1	"Endo"	"ARID2"
"GUCY1A2"	0.159611606657548	0.200590659981456	0.132	0.077	1	"Endo"	"GUCY1A2"
"GRIA41"	0.159801568602394	0.262646512355801	0.341	0.244	1	"Endo"	"GRIA4"
"SECISBP2L1"	0.159895902952287	-0.619832848739439	0.085	0.135	1	"Endo"	"SECISBP2L"
"RIMS11"	0.160500673853368	0.156686771606402	0.264	0.179	1	"Endo"	"RIMS1"
"TNKS1"	0.160969237893655	0.399908368345606	0.178	0.115	1	"Endo"	"TNKS"
"SRSF10"	0.16166907088236	0.24946741062687	0.147	0.09	1	"Endo"	"SRSF10"
"MED13L1"	0.162466384990858	0.262697391028596	0.287	0.199	1	"Endo"	"MED13L"
"FNBP41"	0.16294414161708	0.173028068366024	0.217	0.141	1	"Endo"	"FNBP4"
"NEK11"	0.163569523794712	0.270561963783401	0.163	0.103	1	"Endo"	"NEK1"
"NCAM21"	0.163906948303572	0.0862871267090124	0.202	0.128	1	"Endo"	"NCAM2"
"CDK141"	0.164604951060527	0.277827868518736	0.171	0.109	1	"Endo"	"CDK14"
"SH3KBP1"	0.164645607387048	-0.623041827887771	0.085	0.135	1	"Endo"	"SH3KBP1"
"RBM61"	0.164840461701031	0.254623504268596	0.31	0.218	1	"Endo"	"RBM6"
"SLC1A21"	0.165570894842495	0.16960226105133	0.14	0.083	1	"Endo"	"SLC1A2"
"HPCAL1"	0.166013676494218	0.588452720137006	0.109	0.064	1	"Endo"	"HPCAL1"
"FAF11"	0.166431703852131	0.00179074771108434	0.256	0.173	1	"Endo"	"FAF1"
"BCL21"	0.166579987788155	-0.638135052213302	0.101	0.154	1	"Endo"	"BCL2"
"EGFEM1P"	0.167091747425427	-0.0884103407119012	0.132	0.077	1	"Endo"	"EGFEM1P"
"RUFY21"	0.168342060448047	0.478102064288256	0.101	0.058	1	"Endo"	"RUFY2"
"ZMYND81"	0.168824288925392	0.606149169237777	0.101	0.058	1	"Endo"	"ZMYND8"
"LRRC71"	0.168876796972974	-0.737653294467065	0.163	0.212	1	"Endo"	"LRRC7"
"NFAT51"	0.169244507792141	-0.427220907930257	0.194	0.25	1	"Endo"	"NFAT5"
"ARID4B1"	0.169348543316979	0.135721228160891	0.295	0.205	1	"Endo"	"ARID4B"
"LAMA4"	0.172502282360576	0.339910492014929	0.225	0.16	1	"Endo"	"LAMA4"
"ITM2A"	0.172806415006747	-0.517221633945257	0.248	0.295	1	"Endo"	"ITM2A"
"CALD11"	0.173125406724472	0.384730535251972	0.558	0.474	1	"Endo"	"CALD1"
"GLUD11"	0.174200556686716	0.464448080053638	0.101	0.058	1	"Endo"	"GLUD1"
"KCND21"	0.174649056271037	0.160758963980857	0.233	0.16	1	"Endo"	"KCND2"
"GRIK1"	0.174894091480166	-0.776383988389889	0.062	0.103	1	"Endo"	"GRIK1"
"SLC38A2"	0.174894332435243	-0.91532734401621	0.062	0.103	1	"Endo"	"SLC38A2"
"DOCK9"	0.175612946000571	-0.746011921160001	0.233	0.276	1	"Endo"	"DOCK9"
"CNTN41"	0.176088044663638	-0.478775885716256	0.202	0.256	1	"Endo"	"CNTN4"
"KANSL11"	0.17611800027669	0.213032724688949	0.256	0.179	1	"Endo"	"KANSL1"
"PSD31"	0.176362575341684	0.349303376867825	0.248	0.173	1	"Endo"	"PSD3"
"DDX3X"	0.176535192881952	0.46577407699009	0.116	0.071	1	"Endo"	"DDX3X"
"PPP1R12B1"	0.178354757073306	0.40759591026432	0.194	0.135	1	"Endo"	"PPP1R12B"
"WHSC1L11"	0.178613544555732	0.125796087693729	0.178	0.115	1	"Endo"	"WHSC1L1"
"CCSER11"	0.178629105651275	-0.558017267737555	0.194	0.25	1	"Endo"	"CCSER1"
"GABBR2"	0.178664926312472	0.202050543202821	0.155	0.096	1	"Endo"	"GABBR2"
"MAP3K3"	0.178693124239064	0.460522491333562	0.101	0.058	1	"Endo"	"MAP3K3"
"MAP41"	0.179200570298678	0.00845757785415513	0.225	0.147	1	"Endo"	"MAP4"
"ARL15"	0.179271606123048	-0.477054161282622	0.147	0.205	1	"Endo"	"ARL15"
"RNF144A"	0.180243622698917	-0.47310571272846	0.07	0.115	1	"Endo"	"RNF144A"
"HECTD11"	0.181131607578368	0.0423566095831795	0.155	0.096	1	"Endo"	"HECTD1"
"TTC31"	0.181274730670001	0.2414246639612	0.318	0.224	1	"Endo"	"TTC3"
"RERE1"	0.181577806916357	0.352575941281443	0.31	0.231	1	"Endo"	"RERE"
"KIF21A1"	0.182643668093288	0.497599899342722	0.109	0.064	1	"Endo"	"KIF21A"
"ZFYVE9"	0.184300728404227	0.415520413481136	0.101	0.058	1	"Endo"	"ZFYVE9"
"IFI44"	0.184710061684762	-0.384831606207726	0.085	0.135	1	"Endo"	"IFI44"
"SOX51"	0.185011266940955	0.466472375959889	0.116	0.071	1	"Endo"	"SOX5"
"CKB1"	0.185490610641999	0.384233323758816	0.116	0.071	1	"Endo"	"CKB"
"TNS2"	0.185856996545811	-0.601561523975396	0.132	0.179	1	"Endo"	"TNS2"
"FAM208B"	0.185971329874739	0.453825825822742	0.116	0.071	1	"Endo"	"FAM208B"
"MAP3K51"	0.185971329874739	0.348150997871473	0.116	0.071	1	"Endo"	"MAP3K5"
"ARMC8"	0.186452511357143	0.470758497590072	0.116	0.071	1	"Endo"	"ARMC8"
"RNF2201"	0.187817171274052	0.314162274348385	0.302	0.231	1	"Endo"	"RNF220"
"MAN1A1"	0.188387361251277	0.353543519924103	0.116	0.071	1	"Endo"	"MAN1A1"
"SENP5"	0.188460346012162	0.34499901376108	0.101	0.058	1	"Endo"	"SENP5"
"MLLT41"	0.18859479483779	0.194212100823847	0.186	0.122	1	"Endo"	"MLLT4"
"PTTG1IP"	0.188620648399726	-0.705575812105276	0.062	0.103	1	"Endo"	"PTTG1IP"
"ATP2A2"	0.189630679173349	0.357205891637965	0.109	0.064	1	"Endo"	"ATP2A2"
"DIP2A"	0.190644689746809	0.313848162299879	0.109	0.064	1	"Endo"	"DIP2A"
"PDSS2"	0.191625006189029	0.311519626717915	0.101	0.058	1	"Endo"	"PDSS2"
"ZNF207"	0.192620095913761	0.33021096624976	0.124	0.077	1	"Endo"	"ZNF207"
"NR6A1"	0.192688531677439	0.254177901224959	0.101	0.058	1	"Endo"	"NR6A1"
"DAB11"	0.192862659701673	-0.522108319988132	0.209	0.263	1	"Endo"	"DAB1"
"PPP1R9A1"	0.193098083807154	0.366528009504931	0.124	0.077	1	"Endo"	"PPP1R9A"
"SYNJ1"	0.193710665345732	-0.610674232756098	0.062	0.103	1	"Endo"	"SYNJ1"
"RAP1GDS11"	0.194322105266826	-0.62364123969335	0.093	0.141	1	"Endo"	"RAP1GDS1"
"FTX1"	0.194615320859383	0.120402013635944	0.543	0.429	1	"Endo"	"FTX"
"ADCY21"	0.194740410591762	-0.663661746472882	0.062	0.103	1	"Endo"	"ADCY2"
"DMTF1"	0.194763419504456	0.320633792989965	0.147	0.096	1	"Endo"	"DMTF1"
"CLIP11"	0.195588543909238	0.071704909965481	0.155	0.096	1	"Endo"	"CLIP1"
"SECISBP2"	0.195774666576506	0.288640227289962	0.109	0.064	1	"Endo"	"SECISBP2"
"PCNX1"	0.196404656600315	-0.0769012658978638	0.171	0.109	1	"Endo"	"PCNX"
"UNC5D1"	0.197246174887652	0.149812209841385	0.178	0.115	1	"Endo"	"UNC5D"
"SMG6"	0.197923758820527	0.385506733051962	0.124	0.077	1	"Endo"	"SMG6"
"PHF21A1"	0.198113994944662	-0.483883537945149	0.14	0.192	1	"Endo"	"PHF21A"
"MAPK81"	0.198136808065378	-0.0846756625243354	0.116	0.173	1	"Endo"	"MAPK8"
"ZMIZ11"	0.199424872389973	0.326719238352328	0.109	0.064	1	"Endo"	"ZMIZ1"
"CREBBP1"	0.199980315289897	0.311271720553162	0.14	0.09	1	"Endo"	"CREBBP"
"APCDD11"	0.200003561566661	-0.652805216103936	0.116	0.16	1	"Endo"	"APCDD1"
"CST31"	0.200176886077085	-0.59881651459667	0.085	0.128	1	"Endo"	"CST3"
"FBLN1"	0.200254892228908	0.234171067308151	0.101	0.058	1	"Endo"	"FBLN1"
"GPCPD1"	0.201124400444177	-0.324424977980009	0.248	0.308	1	"Endo"	"GPCPD1"
"AC013461.1"	0.201593317502664	-0.696952126433458	0.109	0.154	1	"Endo"	"AC013461.1"
"CREBRF"	0.201836508549476	0.2882771603931	0.116	0.071	1	"Endo"	"CREBRF"
"SAMD8"	0.201903828564568	0.141575306755526	0.101	0.058	1	"Endo"	"SAMD8"
"MKL1"	0.202063055234223	0.276533403594342	0.109	0.064	1	"Endo"	"MKL1"
"DZIP31"	0.202456032266923	0.0679173499317085	0.101	0.058	1	"Endo"	"DZIP3"
"IGF2R"	0.202863403731187	-0.681675444820131	0.093	0.135	1	"Endo"	"IGF2R"
"USP16"	0.203125571431295	0.194875386666587	0.109	0.064	1	"Endo"	"USP16"
"UBB"	0.203703647362722	0.262003952796044	0.14	0.09	1	"Endo"	"UBB"
"EML61"	0.203887033564878	0.312291503352682	0.116	0.071	1	"Endo"	"EML6"
"KIAA13281"	0.204003257840387	-0.696469864814184	0.14	0.186	1	"Endo"	"KIAA1328"
"PFDN5"	0.205262288639047	-0.608853318362324	0.062	0.103	1	"Endo"	"PFDN5"
"CERS6"	0.205472567898466	-0.381816178802989	0.07	0.115	1	"Endo"	"CERS6"
"AIF1L"	0.205584124070341	0.305577109137429	0.14	0.09	1	"Endo"	"AIF1L"
"RAP1B"	0.206336499944861	0.294727010870391	0.109	0.064	1	"Endo"	"RAP1B"
"RBPJ"	0.206831014608281	0.201069790976795	0.124	0.077	1	"Endo"	"RBPJ"
"NLK1"	0.20715917241506	-0.508329474857119	0.124	0.173	1	"Endo"	"NLK"
"EEA11"	0.207266992280523	0.558950173040274	0.178	0.122	1	"Endo"	"EEA1"
"TANC1"	0.207658249655567	-0.852510025663592	0.101	0.141	1	"Endo"	"TANC1"
"FER1"	0.207924432665201	0.167985246250785	0.233	0.167	1	"Endo"	"FER"
"TMEM260"	0.208035899007356	0.121356037220563	0.101	0.058	1	"Endo"	"TMEM260"
"CIRBP1"	0.208414254641066	0.0353600094521456	0.186	0.122	1	"Endo"	"CIRBP"
"FAU"	0.208497670306379	-0.507703671701294	0.062	0.103	1	"Endo"	"FAU"
"DCN"	0.20889516566184	-0.442533387644813	0.24	0.301	1	"Endo"	"DCN"
"ANKRD10"	0.209079582449406	-0.589892619232725	0.07	0.109	1	"Endo"	"ANKRD10"
"RBM251"	0.209444632668746	0.391635653782876	0.434	0.34	1	"Endo"	"RBM25"
"SUV420H11"	0.209592479175959	-0.589422402903814	0.101	0.147	1	"Endo"	"SUV420H1"
"BRWD11"	0.209971353998603	0.367351924776767	0.209	0.147	1	"Endo"	"BRWD1"
"MAP3K2"	0.211901834667978	0.29124066882933	0.132	0.083	1	"Endo"	"MAP3K2"
"AC007319.1"	0.212240737435025	-0.783809843973585	0.07	0.109	1	"Endo"	"AC007319.1"
"PHACTR2"	0.212455819198975	-0.0449442097711781	0.217	0.147	1	"Endo"	"PHACTR2"
"ZFYVE161"	0.213833962990317	0.0860370568103428	0.116	0.071	1	"Endo"	"ZFYVE16"
"TPP2"	0.213957837675384	0.0779353910883043	0.124	0.077	1	"Endo"	"TPP2"
"CRIM1"	0.214355590934926	0.127872189591486	0.287	0.218	1	"Endo"	"CRIM1"
"PHLDB2"	0.214840856704485	0.202278387495952	0.163	0.109	1	"Endo"	"PHLDB2"
"ZFHX31"	0.214861683102123	0.134123249244686	0.217	0.154	1	"Endo"	"ZFHX3"
"PTPRR"	0.214990211358832	0.188611362173267	0.124	0.077	1	"Endo"	"PTPRR"
"SENP71"	0.215095586746357	0.216267678468473	0.155	0.103	1	"Endo"	"SENP7"
"EP300"	0.216509120861953	0.30573382782883	0.116	0.071	1	"Endo"	"EP300"
"LARS"	0.216509120861953	0.143133646462998	0.116	0.071	1	"Endo"	"LARS"
"ZNF407"	0.217065718599493	0.245332877610451	0.124	0.077	1	"Endo"	"ZNF407"
"ANKRD111"	0.217176377407273	0.0563575119272537	0.295	0.212	1	"Endo"	"ANKRD11"
"HSD17B4"	0.217306654128287	0.204876573665478	0.109	0.064	1	"Endo"	"HSD17B4"
"STARD9"	0.217410040313559	0.156657518168207	0.132	0.083	1	"Endo"	"STARD9"
"SCLT11"	0.217530374285062	0.308042030956309	0.194	0.135	1	"Endo"	"SCLT1"
"MTUS11"	0.217629450380061	-0.478164732691509	0.217	0.269	1	"Endo"	"MTUS1"
"NTRK31"	0.217655594279234	0.260521172406604	0.24	0.173	1	"Endo"	"NTRK3"
"SETBP11"	0.217752360604819	0.318859430422292	0.171	0.115	1	"Endo"	"SETBP1"
"SENP61"	0.218034147024057	0.0711153916648422	0.271	0.199	1	"Endo"	"SENP6"
"NR2F1"	0.218108860764516	0.121446195042425	0.124	0.077	1	"Endo"	"NR2F1"
"ARHGEF71"	0.218146704751513	0.0494050671546586	0.178	0.115	1	"Endo"	"ARHGEF7"
"TBC1D22A1"	0.218275529717372	0.123405976486175	0.202	0.135	1	"Endo"	"TBC1D22A"
"SYNE11"	0.219142190723101	0.219142095802118	0.504	0.423	1	"Endo"	"SYNE1"
"MICAL3"	0.219948141436161	0.171034144646284	0.132	0.083	1	"Endo"	"MICAL3"
"PPP3CA1"	0.220305011816489	-0.589044978804073	0.24	0.282	1	"Endo"	"PPP3CA"
"FGD61"	0.220677985869527	0.0389485145471256	0.109	0.064	1	"Endo"	"FGD6"
"SPRED21"	0.220677985869527	-0.45332665841766	0.062	0.103	1	"Endo"	"SPRED2"
"MYO101"	0.2212740966683	0.199532341756319	0.209	0.147	1	"Endo"	"MYO10"
"OLA1"	0.221620545986262	0.217990036932245	0.147	0.096	1	"Endo"	"OLA1"
"HECW2"	0.221810054647287	0.211628942157933	0.109	0.064	1	"Endo"	"HECW2"
"TMEM1311"	0.221993536130346	0.211331472183152	0.132	0.083	1	"Endo"	"TMEM131"
"PITPNC11"	0.223046431947987	0.107366844884634	0.194	0.135	1	"Endo"	"PITPNC1"
"HLF"	0.22307829938343	0.150476790897225	0.14	0.09	1	"Endo"	"HLF"
"XKR41"	0.22307829938343	0.292581520008111	0.14	0.09	1	"Endo"	"XKR4"
"HIGD1B"	0.223750668867675	-0.400040144119655	0.178	0.237	1	"Endo"	"HIGD1B"
"SEPW1"	0.224064665154639	-0.694834151860027	0.116	0.16	1	"Endo"	"SEPW1"
"AK3"	0.224250797409438	-0.0166287455837226	0.101	0.058	1	"Endo"	"AK3"
"EXOC41"	0.224535659010625	0.133170129696575	0.295	0.218	1	"Endo"	"EXOC4"
"GNAS1"	0.224590657640619	-0.187414192621985	0.24	0.308	1	"Endo"	"GNAS"
"SP100"	0.224793175096584	-0.0123969338730814	0.186	0.122	1	"Endo"	"SP100"
"CTTNBP2"	0.225547206727856	-0.66529061844086	0.101	0.141	1	"Endo"	"CTTNBP2"
"CMTM8"	0.225906078316284	-0.215456269363963	0.078	0.122	1	"Endo"	"CMTM8"
"POU2F11"	0.226434465255142	0.114382503617165	0.178	0.122	1	"Endo"	"POU2F1"
"CCDC88A1"	0.226471006256602	0.158963134689193	0.349	0.276	1	"Endo"	"CCDC88A"
"MIPOL1"	0.226809846558856	0.208831207266772	0.171	0.115	1	"Endo"	"MIPOL1"
"CADM11"	0.226820033542944	0.219770931533374	0.163	0.109	1	"Endo"	"CADM1"
"PRKG11"	0.227657803249036	0.190833266702183	0.496	0.404	1	"Endo"	"PRKG1"
"ATRX1"	0.228035410944077	0.176173748557783	0.426	0.34	1	"Endo"	"ATRX"
"KLHL5"	0.228735229082563	-0.669962361892385	0.155	0.199	1	"Endo"	"KLHL5"
"FARP11"	0.229139907936511	0.140828181781226	0.14	0.09	1	"Endo"	"FARP1"
"LARP1B"	0.229475837226119	0.198583862637925	0.147	0.096	1	"Endo"	"LARP1B"
"DENND4A1"	0.230353535708208	0.308747057591474	0.202	0.141	1	"Endo"	"DENND4A"
"NOSTRIN"	0.230908384214335	-0.848693878866957	0.078	0.115	1	"Endo"	"NOSTRIN"
"CALCOCO2"	0.233245560139257	0.222517537915558	0.14	0.09	1	"Endo"	"CALCOCO2"
"PBRM11"	0.23349057863922	0.225996500339639	0.194	0.135	1	"Endo"	"PBRM1"
"VWA81"	0.234659462493161	0.157294805909325	0.186	0.128	1	"Endo"	"VWA8"
"ZEB21"	0.235859634397128	0.201116849962866	0.233	0.167	1	"Endo"	"ZEB2"
"TRPS11"	0.236693362646353	0.175923370156556	0.132	0.083	1	"Endo"	"TRPS1"
"TMTC21"	0.236769763103169	0.494046628012335	0.163	0.115	1	"Endo"	"TMTC2"
"PPFIA11"	0.237661115404944	0.475114001919689	0.116	0.077	1	"Endo"	"PPFIA1"
"MIER1"	0.238097405400501	-0.0605968632646743	0.109	0.064	1	"Endo"	"MIER1"
"CD59"	0.238147285640925	0.143307997074814	0.155	0.103	1	"Endo"	"CD59"
"NRP2"	0.238818500496277	-0.205103654574672	0.078	0.122	1	"Endo"	"NRP2"
"DENND2A"	0.238848248215458	-0.84011266112209	0.085	0.122	1	"Endo"	"DENND2A"
"ADGRL4"	0.239253950382445	-0.49719567542199	0.085	0.128	1	"Endo"	"ADGRL4"
"PBX11"	0.239361719146866	0.367273912665769	0.217	0.16	1	"Endo"	"PBX1"
"GNG11"	0.239414753007316	-0.632510990792349	0.101	0.141	1	"Endo"	"GNG11"
"GABRB21"	0.241164419693215	0.488950012367921	0.14	0.096	1	"Endo"	"GABRB2"
"SREK11"	0.241667424477701	-0.456617437590983	0.171	0.218	1	"Endo"	"SREK1"
"SBF21"	0.243031663787374	0.391160206422295	0.302	0.25	1	"Endo"	"SBF2"
"KANK11"	0.243871423701313	0.486928005649926	0.109	0.071	1	"Endo"	"KANK1"
"SNRK"	0.243932533433673	-0.370205954902266	0.14	0.186	1	"Endo"	"SNRK"
"ACVR1"	0.24546632928399	-0.234335177444024	0.078	0.122	1	"Endo"	"ACVR1"
"TRPM7"	0.24576378322259	-0.217218234776878	0.116	0.071	1	"Endo"	"TRPM7"
"ADARB21"	0.249585555218973	0.164466243463715	0.295	0.212	1	"Endo"	"ADARB2"
"ZEB11"	0.249716804040188	-0.154199907248967	0.457	0.494	1	"Endo"	"ZEB1"
"ASPH1"	0.2499696909602	0.391026082591977	0.124	0.083	1	"Endo"	"ASPH"
"TRIM441"	0.250447784518689	-0.887750936009645	0.116	0.154	1	"Endo"	"TRIM44"
"SEPT21"	0.251312035457676	-0.756191942895863	0.109	0.147	1	"Endo"	"SEPT2"
"DMD1"	0.252169161177454	0.192309637334792	0.411	0.321	1	"Endo"	"DMD"
"VPS541"	0.252335453477312	0.482999095043108	0.155	0.109	1	"Endo"	"VPS54"
"TGFBR2"	0.252614970403625	0.142993269428346	0.178	0.122	1	"Endo"	"TGFBR2"
"GALNTL61"	0.252628906336822	-0.152646170523271	0.202	0.135	1	"Endo"	"GALNTL6"
"RBFOX11"	0.253064668461361	-0.415921350293635	0.318	0.346	1	"Endo"	"RBFOX1"
"ZCCHC71"	0.254315898990665	0.309413817477624	0.202	0.147	1	"Endo"	"ZCCHC7"
"MBOAT21"	0.254802666479701	0.518209122335725	0.101	0.064	1	"Endo"	"MBOAT2"
"MYO61"	0.256633848000202	0.166286448515732	0.248	0.186	1	"Endo"	"MYO6"
"YTHDC11"	0.259080344138682	0.116590090771275	0.202	0.141	1	"Endo"	"YTHDC1"
"RAB281"	0.259857048440792	-0.347829615464335	0.078	0.115	1	"Endo"	"RAB28"
"TCF7L1"	0.260312370710217	0.372369918899607	0.124	0.083	1	"Endo"	"TCF7L1"
"MBNL11"	0.262161147147924	0.262410475748267	0.248	0.186	1	"Endo"	"MBNL1"
"KLHL23"	0.262669520686535	-0.448918322737926	0.093	0.135	1	"Endo"	"KLHL23"
"PIAS2"	0.262820046921511	-0.825764133239634	0.07	0.103	1	"Endo"	"PIAS2"
"RERGL"	0.262825047421144	-0.601354261235142	0.078	0.115	1	"Endo"	"RERGL"
"MBD2"	0.263447767221712	0.262369206673338	0.109	0.071	1	"Endo"	"MBD2"
"MAP4K31"	0.263488030788647	0.0809802591844873	0.225	0.16	1	"Endo"	"MAP4K3"
"DNAJA1"	0.263839895339728	0.411087306630148	0.101	0.064	1	"Endo"	"DNAJA1"
"NAA38"	0.263839895339728	0.312223364423217	0.101	0.064	1	"Endo"	"NAA38"
"CLTC"	0.264543539128265	0.0426585852329679	0.163	0.109	1	"Endo"	"CLTC"
"SMG7"	0.265968989168166	0.281855629904391	0.109	0.071	1	"Endo"	"SMG7"
"ZNF5321"	0.266462002321524	0.384144879340488	0.101	0.064	1	"Endo"	"ZNF532"
"KIAA03681"	0.266837300992904	-0.680057927109444	0.093	0.128	1	"Endo"	"KIAA0368"
"CLASP11"	0.266904720025913	0.219984987669844	0.186	0.135	1	"Endo"	"CLASP1"
"RSRC1"	0.267083968211957	0.275239492656548	0.116	0.077	1	"Endo"	"RSRC1"
"ABCA5"	0.267235551728362	0.423834815660806	0.109	0.071	1	"Endo"	"ABCA5"
"LIMA1"	0.267779757905225	0.372876665290644	0.101	0.064	1	"Endo"	"LIMA1"
"NIN1"	0.268542891909603	-0.654285185560088	0.093	0.128	1	"Endo"	"NIN"
"GRK5"	0.270404204442617	0.293649666369102	0.163	0.115	1	"Endo"	"GRK5"
"USP3"	0.271061136453412	0.284867394001754	0.109	0.071	1	"Endo"	"USP3"
"FBXL171"	0.271337040783951	0.213156462875546	0.217	0.16	1	"Endo"	"FBXL17"
"HUWE11"	0.27160397349718	0.337595124894197	0.132	0.09	1	"Endo"	"HUWE1"
"MCTP1"	0.271759867012322	0.212859566185651	0.101	0.064	1	"Endo"	"MCTP1"
"HMCN1"	0.272987544637241	0.356999276030058	0.109	0.071	1	"Endo"	"HMCN1"
"SH3RF11"	0.273339829191441	0.337773535740504	0.147	0.103	1	"Endo"	"SH3RF1"
"GRM51"	0.273632101364442	0.226267827139424	0.109	0.071	1	"Endo"	"GRM5"
"PRUNE2"	0.273632101364442	0.295264362801191	0.109	0.071	1	"Endo"	"PRUNE2"
"LARGE1"	0.273681034355455	0.13451741474471	0.209	0.147	1	"Endo"	"LARGE"
"KAT6B1"	0.27390439647082	0.279561583185595	0.14	0.096	1	"Endo"	"KAT6B"
"CSNK2A1"	0.274435668548054	0.275299921734409	0.101	0.064	1	"Endo"	"CSNK2A1"
"FAM135A1"	0.274923814789365	0.313127680509592	0.109	0.071	1	"Endo"	"FAM135A"
"SEC14L1"	0.274923814789365	0.42149499337443	0.109	0.071	1	"Endo"	"SEC14L1"
"DOPEY11"	0.275564187519212	0.328276313324321	0.147	0.103	1	"Endo"	"DOPEY1"
"PPM1B1"	0.275780295612273	0.476193663462197	0.101	0.064	1	"Endo"	"PPM1B"
"NEDD4L1"	0.276868921225119	-0.761377723797724	0.07	0.103	1	"Endo"	"NEDD4L"
"RICTOR"	0.277470974933181	0.340815719675609	0.132	0.09	1	"Endo"	"RICTOR"
"SKP1"	0.277762720234843	0.243824710295099	0.155	0.109	1	"Endo"	"SKP1"
"RAB2A1"	0.277973018858989	0.0573132992750518	0.225	0.167	1	"Endo"	"RAB2A"
"GCC21"	0.278017638793476	-0.537190544166781	0.124	0.16	1	"Endo"	"GCC2"
"MT1E"	0.278634339924784	-0.484702450385314	0.078	0.115	1	"Endo"	"MT1E"
"TPM4"	0.279435959540112	0.390614179758712	0.163	0.115	1	"Endo"	"TPM4"
"LAMB2"	0.280241737961356	-0.41513143945473	0.163	0.205	1	"Endo"	"LAMB2"
"SESN31"	0.281452807014216	-0.47889550786592	0.132	0.173	1	"Endo"	"SESN3"
