"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"stage"
"NAPSB"	0.0476047727545063	-0.323555096391644	0.067	0.116	1	"Mig"	"NAPSB"	"20-40"
"HTRA1"	0.050434122021088	-0.103845831859632	0.544	0.636	1	"Mig"	"HTRA1"	"20-40"
"ERCC-00079"	0.0516284541880956	-0.253781516285976	0.133	0.198	1	"Mig"	"ERCC-00079"	"20-40"
"HLA-DRA"	0.0522009143992555	-0.129050307323427	0.607	0.721	1	"Mig"	"HLA-DRA"	"20-40"
"FAM105A"	0.0527075902338188	0.717818624313955	0.291	0.229	1	"Mig"	"FAM105A"	"20-40"
"IST1"	0.0530496373340657	0.688109420638885	0.116	0.07	1	"Mig"	"IST1"	"20-40"
"BX679664.3"	0.0535167565676333	0.47443741254324	0.137	0.089	1	"Mig"	"BX679664.3"	"20-40"
"CMTM6"	0.0544719180350432	0.551377757534678	0.235	0.174	1	"Mig"	"CMTM6"	"20-40"
"PRRC2B"	0.0548610087869952	-0.472038611982889	0.067	0.112	1	"Mig"	"PRRC2B"	"20-40"
"MIR7-1"	0.0553498686155527	0.394646817554991	0.151	0.097	1	"Mig"	"MIR7-1"	"20-40"
"SAMSN1"	0.0567999934506492	0.473331206791667	0.214	0.151	1	"Mig"	"SAMSN1"	"20-40"
"NPC1"	0.0574054071792653	0.752665599568672	0.119	0.074	1	"Mig"	"NPC1"	"20-40"
"PLCB2"	0.0576388886381683	-0.202876962206831	0.056	0.101	1	"Mig"	"PLCB2"	"20-40"
"ITPRIPL2"	0.0579714009382558	0.703524254860636	0.2	0.143	1	"Mig"	"ITPRIPL2"	"20-40"
"NR3C1"	0.0587455127885119	0.597400539590337	0.144	0.093	1	"Mig"	"NR3C1"	"20-40"
"AKAP13"	0.0591332705032686	-0.0909924362743748	0.077	0.128	1	"Mig"	"AKAP13"	"20-40"
"SLC9A9"	0.0594857690944252	0.687114509652677	0.123	0.078	1	"Mig"	"SLC9A9"	"20-40"
"CH25H"	0.0599616464380497	0.578710931384582	0.46	0.38	1	"Mig"	"CH25H"	"20-40"
"ARL6IP1"	0.0601322907448235	0.749550373805564	0.175	0.12	1	"Mig"	"ARL6IP1"	"20-40"
"SNHG6"	0.0609123870310328	0.642402892715495	0.196	0.14	1	"Mig"	"SNHG6"	"20-40"
"TMEM86A"	0.0612417084478065	0.52323348225057	0.116	0.07	1	"Mig"	"TMEM86A"	"20-40"
"UQCR11"	0.0616887914890575	0.556091407135781	0.105	0.062	1	"Mig"	"UQCR11"	"20-40"
"HERPUD1"	0.0622618909113741	0.347815257263249	0.154	0.101	1	"Mig"	"HERPUD1"	"20-40"
"SFPQ"	0.0623184678118835	-0.294246489914803	0.081	0.132	1	"Mig"	"SFPQ"	"20-40"
"LPIN2"	0.0630901694463485	0.362911111746786	0.067	0.116	1	"Mig"	"LPIN2"	"20-40"
"STAG2"	0.063456333917506	0.597398692887214	0.102	0.058	1	"Mig"	"STAG2"	"20-40"
"EIF3M"	0.0649150314592351	0.526803480333754	0.105	0.062	1	"Mig"	"EIF3M"	"20-40"
"PLXDC2"	0.0654020166851167	0.449941376260043	0.554	0.519	1	"Mig"	"PLXDC2"	"20-40"
"PPIA"	0.0658830777709775	0.591409487926904	0.207	0.159	1	"Mig"	"PPIA"	"20-40"
"SNORA69"	0.0664999588643451	0.411718730993661	0.147	0.097	1	"Mig"	"SNORA69"	"20-40"
"PCM1"	0.0675207168919437	-0.360540618279291	0.084	0.132	1	"Mig"	"PCM1"	"20-40"
"ATP5A1"	0.0678417847214519	0.636378713455516	0.133	0.085	1	"Mig"	"ATP5A1"	"20-40"
"SYNCRIP"	0.0681076660452383	-0.287722707413075	0.063	0.109	1	"Mig"	"SYNCRIP"	"20-40"
"CAST"	0.0700143127857646	0.497486496800952	0.105	0.062	1	"Mig"	"CAST"	"20-40"
"DDX3X"	0.0705783942570133	0.595111441226701	0.109	0.066	1	"Mig"	"DDX3X"	"20-40"
"GLUL"	0.0726190861851788	0.495084568690219	0.302	0.24	1	"Mig"	"GLUL"	"20-40"
"LUZP6"	0.0728579317776121	0.486820781618965	0.109	0.066	1	"Mig"	"LUZP6"	"20-40"
"ETV5"	0.0735626804275361	-0.2888124943658	0.088	0.136	1	"Mig"	"ETV5"	"20-40"
"PTPRJ"	0.0741103092143913	0.715766293886522	0.112	0.07	1	"Mig"	"PTPRJ"	"20-40"
"AIF1"	0.0742656243995301	0.670565509943017	0.411	0.36	1	"Mig"	"AIF1"	"20-40"
"SORL1"	0.0748462826027759	0.444062199008174	0.642	0.636	1	"Mig"	"SORL1"	"20-40"
"MERTK"	0.075685686278115	0.582339816105281	0.168	0.116	1	"Mig"	"MERTK"	"20-40"
"APBB1IP"	0.0770140171605382	-0.143521123784037	0.302	0.364	1	"Mig"	"APBB1IP"	"20-40"
"SELPLG"	0.0790061122038259	0.585087082666569	0.519	0.508	1	"Mig"	"SELPLG"	"20-40"
"SERINC1"	0.0792363636264861	0.00725546632270513	0.182	0.124	1	"Mig"	"SERINC1"	"20-40"
"COX4I1"	0.0811855076068365	0.664880527034422	0.179	0.124	1	"Mig"	"COX4I1"	"20-40"
"FCGR1B"	0.0853938209441964	0.387996074138603	0.144	0.097	1	"Mig"	"FCGR1B"	"20-40"
"WASF2"	0.0863061990570185	0.646438819538159	0.284	0.233	1	"Mig"	"WASF2"	"20-40"
"NME2"	0.0881516035628647	0.650333684123188	0.116	0.074	1	"Mig"	"NME2"	"20-40"
"CAPZB"	0.0901969296468604	0.130579979665627	0.084	0.132	1	"Mig"	"CAPZB"	"20-40"
"SSR4"	0.0908661852915359	-0.214213579278604	0.06	0.101	1	"Mig"	"SSR4"	"20-40"
"CD81"	0.0915652949619443	0.425282809041864	0.533	0.481	1	"Mig"	"CD81"	"20-40"
"PREX1"	0.0916880775972115	0.625623026537135	0.14	0.097	1	"Mig"	"PREX1"	"20-40"
"MT-TG"	0.092023805220136	0.280709371612891	0.66	0.643	1	"Mig"	"MT-TG"	"20-40"
"RHOA"	0.093509941210319	0.504497718941971	0.228	0.178	1	"Mig"	"RHOA"	"20-40"
"IRF8"	0.0944112713243635	-0.0880265178395632	0.123	0.178	1	"Mig"	"IRF8"	"20-40"
"HSP90AB1"	0.0959519562475114	0.712717600431965	0.249	0.198	1	"Mig"	"HSP90AB1"	"20-40"
"GGNBP2"	0.0970330753926379	0.355861807292616	0.102	0.062	1	"Mig"	"GGNBP2"	"20-40"
"PEA15"	0.0976219411700325	-0.388958849290531	0.123	0.174	1	"Mig"	"PEA15"	"20-40"
"TLR3"	0.0986182987178758	0.355142915271883	0.116	0.074	1	"Mig"	"TLR3"	"20-40"
"PFN1"	0.0994070305931139	-0.171724119578117	0.13	0.186	1	"Mig"	"PFN1"	"20-40"
"SART3"	0.10161559847113	-0.0147129300749074	0.063	0.105	1	"Mig"	"SART3"	"20-40"
"HNRNPU"	0.10214183883021	0.665137198848329	0.211	0.163	1	"Mig"	"HNRNPU"	"20-40"
"AKR1B1"	0.102776525526739	0.757919324298182	0.109	0.07	1	"Mig"	"AKR1B1"	"20-40"
"IL13RA1"	0.104378808547787	0.565029568583849	0.34	0.295	1	"Mig"	"IL13RA1"	"20-40"
"PTMAP5"	0.106431265608287	-0.057294941265949	0.067	0.109	1	"Mig"	"PTMAP5"	"20-40"
"TIMP2"	0.106482491414107	0.49349103161873	0.253	0.194	1	"Mig"	"TIMP2"	"20-40"
"CLEC7A"	0.113692827595069	0.848267583276492	0.105	0.07	1	"Mig"	"CLEC7A"	"20-40"
"PHF3"	0.114784647935857	0.607206743212174	0.102	0.066	1	"Mig"	"PHF3"	"20-40"
"AP003481.1"	0.115317828794409	0.639060226949155	0.116	0.078	1	"Mig"	"AP003481.1"	"20-40"
"HLA-DMB"	0.115434269566535	0.609789461128392	0.27	0.221	1	"Mig"	"HLA-DMB"	"20-40"
"HNRNPA2B1"	0.11825541467767	0.348246544822432	0.214	0.163	1	"Mig"	"HNRNPA2B1"	"20-40"
"ERCC-00165"	0.118444828738913	0.224675339367553	0.081	0.124	1	"Mig"	"ERCC-00165"	"20-40"
"GIMAP4"	0.118731582516818	0.403463881119744	0.214	0.167	1	"Mig"	"GIMAP4"	"20-40"
"HLA-E"	0.118776075631885	0.293647077926234	0.635	0.574	1	"Mig"	"HLA-E"	"20-40"
"SPPL2A"	0.120639305502092	0.723182594473786	0.102	0.066	1	"Mig"	"SPPL2A"	"20-40"
"MTND2P28"	0.120680481054238	-0.2604030109241	0.2	0.264	1	"Mig"	"MTND2P28"	"20-40"
"LPAR6"	0.121001172830186	0.0676618288873341	0.172	0.233	1	"Mig"	"LPAR6"	"20-40"
"EIF4H"	0.12227593053575	0.314566024455683	0.102	0.066	1	"Mig"	"EIF4H"	"20-40"
"JUN"	0.123959443705957	-0.379499512566772	0.081	0.12	1	"Mig"	"JUN"	"20-40"
"COMMD6"	0.124777978342378	0.809357282603394	0.13	0.093	1	"Mig"	"COMMD6"	"20-40"
"AOAH"	0.126343940130875	0.567380215921643	0.165	0.124	1	"Mig"	"AOAH"	"20-40"
"TAGAP"	0.126992291122357	-0.381430963828135	0.077	0.116	1	"Mig"	"TAGAP"	"20-40"
"RNASEK-C17orf49"	0.128241275503115	0.444863963287102	0.133	0.093	1	"Mig"	"RNASEK-C17orf49"	"20-40"
"AC026464.3"	0.128365057965477	0.347383653234972	0.109	0.074	1	"Mig"	"AC026464.3"	"20-40"
"LCP1"	0.12985950494833	0.680780149524786	0.211	0.171	1	"Mig"	"LCP1"	"20-40"
"ARHGEF6"	0.130032999276704	0.582669324753653	0.123	0.085	1	"Mig"	"ARHGEF6"	"20-40"
"EDF1"	0.133225961653707	0.298919916761498	0.109	0.07	1	"Mig"	"EDF1"	"20-40"
"CD164"	0.13430583090044	0.928304528811294	0.168	0.132	1	"Mig"	"CD164"	"20-40"
"SCAMP2"	0.134947266673381	0.703207440213227	0.225	0.182	1	"Mig"	"SCAMP2"	"20-40"
"LAMP1"	0.137699001790556	-0.0169807760537788	0.182	0.248	1	"Mig"	"LAMP1"	"20-40"
"ARPC5"	0.137709785705685	-0.19814949758144	0.095	0.136	1	"Mig"	"ARPC5"	"20-40"
"CCR1"	0.138399270699238	0.56111876287556	0.151	0.112	1	"Mig"	"CCR1"	"20-40"
"SLC8A1"	0.13999362857772	0.444389001871803	0.116	0.078	1	"Mig"	"SLC8A1"	"20-40"
"ATP2B1"	0.140408757078119	0.477411300522121	0.147	0.105	1	"Mig"	"ATP2B1"	"20-40"
"PPIG"	0.140833608385483	0.670085525460329	0.175	0.132	1	"Mig"	"PPIG"	"20-40"
"CCNI"	0.141005672046357	0.687244954871348	0.2	0.163	1	"Mig"	"CCNI"	"20-40"
"MYCBP2"	0.142983321519433	-0.0846779706511249	0.098	0.14	1	"Mig"	"MYCBP2"	"20-40"
"PDIA6"	0.144410827802605	-0.259467286650499	0.084	0.124	1	"Mig"	"PDIA6"	"20-40"
"CAP1"	0.148540961522565	0.412880106246056	0.319	0.275	1	"Mig"	"CAP1"	"20-40"
"CD4"	0.148782825021736	-0.168196284016298	0.253	0.314	1	"Mig"	"CD4"	"20-40"
"HAVCR2"	0.150423726401018	0.661886233038349	0.175	0.14	1	"Mig"	"HAVCR2"	"20-40"
"INPP5D"	0.150808441384315	0.439556924947074	0.165	0.124	1	"Mig"	"INPP5D"	"20-40"
"DAB2"	0.151829584915754	0.679919394130254	0.119	0.085	1	"Mig"	"DAB2"	"20-40"
"ELF1"	0.152632885816592	0.567315346122894	0.161	0.12	1	"Mig"	"ELF1"	"20-40"
"ABCC4"	0.153706664281668	0.495154289042705	0.116	0.081	1	"Mig"	"ABCC4"	"20-40"
"BOD1L1"	0.154365982794341	0.516992860951211	0.119	0.085	1	"Mig"	"BOD1L1"	"20-40"
"GNB4"	0.15552020217683	-0.304486560311638	0.105	0.147	1	"Mig"	"GNB4"	"20-40"
"AC011481.3"	0.156606741280549	0.293790345780691	0.242	0.194	1	"Mig"	"AC011481.3"	"20-40"
"NAV3"	0.157834541051356	0.880181199743453	0.123	0.089	1	"Mig"	"NAV3"	"20-40"
"GLRX"	0.159949700869178	0.84873607762844	0.123	0.089	1	"Mig"	"GLRX"	"20-40"
"LUC7L3"	0.160387212729865	0.816145071322051	0.112	0.078	1	"Mig"	"LUC7L3"	"20-40"
"CX3CR1"	0.161627762160447	0.335053126748342	0.807	0.845	1	"Mig"	"CX3CR1"	"20-40"
"H3F3AP6"	0.164084138902926	0.606635029021733	0.158	0.124	1	"Mig"	"H3F3AP6"	"20-40"
"ADGRG1"	0.164316203244165	-0.0847209088443548	0.344	0.407	1	"Mig"	"ADGRG1"	"20-40"
"NPC2"	0.165112984740941	0.357918705730768	0.182	0.14	1	"Mig"	"NPC2"	"20-40"
"SIPA1"	0.165175666535932	0.573972959015656	0.123	0.089	1	"Mig"	"SIPA1"	"20-40"
"UQCRB"	0.168793100769254	0.300855454214117	0.242	0.194	1	"Mig"	"UQCRB"	"20-40"
"EIF4G2"	0.169904804521335	0.430727925891086	0.172	0.132	1	"Mig"	"EIF4G2"	"20-40"
"SIGLEC10"	0.170859277755542	0.0865252820954847	0.13	0.178	1	"Mig"	"SIGLEC10"	"20-40"
"UBE2D3"	0.170861628793086	0.357606453809774	0.112	0.078	1	"Mig"	"UBE2D3"	"20-40"
"MTDH"	0.172308049428776	0.53930915024419	0.263	0.225	1	"Mig"	"MTDH"	"20-40"
"RNU6ATAC18P"	0.175714272886104	0.856339226803114	0.126	0.093	1	"Mig"	"RNU6ATAC18P"	"20-40"
"LILRB1"	0.177127218189784	-0.249626049288505	0.119	0.159	1	"Mig"	"LILRB1"	"20-40"
"SUSD3"	0.178751594861694	-0.215420167819486	0.088	0.124	1	"Mig"	"SUSD3"	"20-40"
"KDM5A"	0.179662562800931	-0.00586737110534297	0.081	0.116	1	"Mig"	"KDM5A"	"20-40"
"GM2A"	0.180770982849904	0.374741221323206	0.211	0.171	1	"Mig"	"GM2A"	"20-40"
"SKIL"	0.182333169750209	0.680394562610316	0.13	0.097	1	"Mig"	"SKIL"	"20-40"
"EVL"	0.18295261595406	0.428086892804362	0.154	0.116	1	"Mig"	"EVL"	"20-40"
"EIF5"	0.184929488529541	0.553938749675454	0.147	0.112	1	"Mig"	"EIF5"	"20-40"
"GNB1"	0.186297941561448	-0.160505813248819	0.091	0.128	1	"Mig"	"GNB1"	"20-40"
"TGFBR1"	0.186395528976961	0.243736588926704	0.267	0.217	1	"Mig"	"TGFBR1"	"20-40"
"TSPAN3"	0.187382571738027	0.311498059862469	0.147	0.109	1	"Mig"	"TSPAN3"	"20-40"
"HEXB"	0.188169866227138	-0.168505280511434	0.077	0.112	1	"Mig"	"HEXB"	"20-40"
"OLFML3"	0.192375166075835	0.463634980446841	0.351	0.318	1	"Mig"	"OLFML3"	"20-40"
"DEK"	0.199262008703479	0.742898698215599	0.147	0.112	1	"Mig"	"DEK"	"20-40"
"AL353898.3"	0.202778191135802	0.530360885700139	0.161	0.128	1	"Mig"	"AL353898.3"	"20-40"
"ACTG1"	0.203713553758701	0.0658039430570283	0.33	0.403	1	"Mig"	"ACTG1"	"20-40"
"DEGS1"	0.204121479372225	0.252241532586055	0.151	0.112	1	"Mig"	"DEGS1"	"20-40"
"ADRB2"	0.206561880951683	0.705319689635633	0.172	0.143	1	"Mig"	"ADRB2"	"20-40"
"CDC42"	0.206984706546056	0.33699505584239	0.109	0.078	1	"Mig"	"CDC42"	"20-40"
"JMJD1C"	0.209029879575458	0.873439183590593	0.13	0.097	1	"Mig"	"JMJD1C"	"20-40"
"MGAT1"	0.209054020379412	0.702329771301774	0.112	0.081	1	"Mig"	"MGAT1"	"20-40"
"RAB31"	0.211014097042955	0.654353696407288	0.154	0.124	1	"Mig"	"RAB31"	"20-40"
"LST1"	0.211620394253919	0.632389264408576	0.189	0.159	1	"Mig"	"LST1"	"20-40"
"PLVAP"	0.213717861747129	0.333986933192768	0.112	0.081	1	"Mig"	"PLVAP"	"20-40"
"AXL"	0.214702304057399	0.532085156204653	0.14	0.109	1	"Mig"	"AXL"	"20-40"
"SLCO2B1"	0.215938936624497	0.580313383538703	0.34	0.318	1	"Mig"	"SLCO2B1"	"20-40"
"FPR1"	0.216594392649032	0.449960918230588	0.253	0.217	1	"Mig"	"FPR1"	"20-40"
"SLC40A1"	0.217151342477987	0.509716871633941	0.154	0.12	1	"Mig"	"SLC40A1"	"20-40"
"FGD4"	0.21822931253468	0.655884444678303	0.161	0.128	1	"Mig"	"FGD4"	"20-40"
"MAP3K2"	0.218654333163874	0.450391336766211	0.105	0.078	1	"Mig"	"MAP3K2"	"20-40"
"HK2"	0.219002146451654	-0.0602826298002905	0.088	0.12	1	"Mig"	"HK2"	"20-40"
"ATP6V1B2"	0.219347200736961	0.780051609540018	0.112	0.085	1	"Mig"	"ATP6V1B2"	"20-40"
"NUFIP2"	0.221955210635584	0.479960100381192	0.116	0.085	1	"Mig"	"NUFIP2"	"20-40"
"HNRNPA3"	0.223412297029316	0.222637961814534	0.102	0.074	1	"Mig"	"HNRNPA3"	"20-40"
"IL6R"	0.225363840400404	-0.0589364659769493	0.147	0.19	1	"Mig"	"IL6R"	"20-40"
"TBXAS1"	0.226399486829979	0.485440606226548	0.204	0.167	1	"Mig"	"TBXAS1"	"20-40"
"RTN4"	0.228491680024256	0.673790404010568	0.375	0.349	1	"Mig"	"RTN4"	"20-40"
"MS4A7"	0.228731297116647	0.412430709419767	0.204	0.167	1	"Mig"	"MS4A7"	"20-40"
"ITGB5"	0.230106370590346	0.0728731604292272	0.077	0.109	1	"Mig"	"ITGB5"	"20-40"
"PTMA"	0.230558427091474	0.0910751265144452	0.281	0.353	1	"Mig"	"PTMA"	"20-40"
"CCDC88A"	0.231561506943677	1.021887043524	0.168	0.14	1	"Mig"	"CCDC88A"	"20-40"
"CSDE1"	0.232170392374638	-0.184966429015647	0.091	0.124	1	"Mig"	"CSDE1"	"20-40"
"MAN2B1"	0.232277142788006	-0.164283747996256	0.084	0.116	1	"Mig"	"MAN2B1"	"20-40"
"ACTB"	0.232804019595516	0.152010705316543	0.796	0.771	1	"Mig"	"ACTB"	"20-40"
"TMEM109"	0.233292718587309	0.438074978298843	0.102	0.074	1	"Mig"	"TMEM109"	"20-40"
"C6orf62"	0.233568862373814	0.0119168588321008	0.154	0.198	1	"Mig"	"C6orf62"	"20-40"
"LAPTM5"	0.239161524632487	0.26188258651017	0.695	0.686	1	"Mig"	"LAPTM5"	"20-40"
"SOCS6"	0.239988264804139	0.161239879024477	0.316	0.264	1	"Mig"	"SOCS6"	"20-40"
"UCP2"	0.240226423046616	0.0929665248535354	0.07	0.101	1	"Mig"	"UCP2"	"20-40"
"B3GNT5"	0.241214169437356	0.0227834979604022	0.211	0.264	1	"Mig"	"B3GNT5"	"20-40"
"LRP1"	0.243740827150117	0.352315040717028	0.105	0.078	1	"Mig"	"LRP1"	"20-40"
"MOB1A"	0.246012399319323	-0.0882738730004267	0.14	0.182	1	"Mig"	"MOB1A"	"20-40"
"HMGB1"	0.248034523212787	0.468313720043388	0.182	0.151	1	"Mig"	"HMGB1"	"20-40"
"NDFIP1"	0.248365154091684	0.232724050699268	0.105	0.143	1	"Mig"	"NDFIP1"	"20-40"
"FCER1G"	0.251461555413782	-0.120624548561493	0.2	0.24	1	"Mig"	"FCER1G"	"20-40"
"CRTAP"	0.254310705637351	0.5216247142507	0.116	0.089	1	"Mig"	"CRTAP"	"20-40"
"MEF2C"	0.255102431890837	0.0735377018475445	0.344	0.419	1	"Mig"	"MEF2C"	"20-40"
"OCIAD1"	0.256328297034445	0.386137088700627	0.105	0.078	1	"Mig"	"OCIAD1"	"20-40"
"EGR3"	0.256519153883813	0.499008624859402	0.175	0.14	1	"Mig"	"EGR3"	"20-40"
"GPN3"	0.261111617855125	-0.254185176373015	0.091	0.12	1	"Mig"	"GPN3"	"20-40"
"DHRS9"	0.262626939575036	-0.0742248566013948	0.218	0.264	1	"Mig"	"DHRS9"	"20-40"
"ARPC2"	0.267517553518106	0.410769712785831	0.2	0.167	1	"Mig"	"ARPC2"	"20-40"
"ST8SIA4"	0.273768161180732	0.701739879819235	0.123	0.097	1	"Mig"	"ST8SIA4"	"20-40"
"TMEM30A"	0.276771791853774	0.404424088031216	0.14	0.112	1	"Mig"	"TMEM30A"	"20-40"
"ITPR2"	0.276892089151695	0.466081170135541	0.235	0.205	1	"Mig"	"ITPR2"	"20-40"
"TMEM173"	0.27913085350471	0.404330324257306	0.133	0.105	1	"Mig"	"TMEM173"	"20-40"
"CD74"	0.281031674475211	0.155926457429352	0.947	0.942	1	"Mig"	"CD74"	"20-40"
"XBP1"	0.281363309394282	-0.308640072963839	0.095	0.124	1	"Mig"	"XBP1"	"20-40"
"OAZ1"	0.285813280687428	0.154433671163651	0.196	0.244	1	"Mig"	"OAZ1"	"20-40"
"DNAJB1"	0.286254149366009	0.160030224408349	0.074	0.101	1	"Mig"	"DNAJB1"	"20-40"
"SRGAP2"	0.289361818147041	0.435612998643127	0.235	0.213	1	"Mig"	"SRGAP2"	"20-40"
"NDUFA4"	0.289581326409033	-0.0218980820587225	0.077	0.105	1	"Mig"	"NDUFA4"	"20-40"
"CD37"	0.290078231558312	0.733097261623396	0.168	0.147	1	"Mig"	"CD37"	"20-40"
"LRRC8C"	0.293838873910511	0.453530392789199	0.14	0.112	1	"Mig"	"LRRC8C"	"20-40"
"TUBA1B"	0.294398883820777	0.486976312704178	0.361	0.345	1	"Mig"	"TUBA1B"	"20-40"
"CHD9"	0.294594975867011	-0.218755936888544	0.091	0.12	1	"Mig"	"CHD9"	"20-40"
"TREM2"	0.296070452735915	0.40459941674383	0.411	0.395	1	"Mig"	"TREM2"	"20-40"
"TMEM50A"	0.296440273259485	0.35292614859839	0.119	0.093	1	"Mig"	"TMEM50A"	"20-40"
"LTC4S"	0.299718856655599	-0.055975003006983	0.137	0.171	1	"Mig"	"LTC4S"	"20-40"
"CYBB"	0.300976506002212	0.0853189672358186	0.386	0.465	1	"Mig"	"CYBB"	"20-40"
"SRGAP2C"	0.301767447185665	-0.0576161694350876	0.095	0.124	1	"Mig"	"SRGAP2C"	"20-40"
"MT-ND2"	0.30332964828882	-0.0417255020819667	0.881	0.934	1	"Mig"	"MT-ND2"	"20-40"
"MRFAP1"	0.309666877071452	0.64754654258488	0.119	0.097	1	"Mig"	"MRFAP1"	"20-40"
"H2AFY"	0.31365996357173	0.387923149480532	0.105	0.081	1	"Mig"	"H2AFY"	"20-40"
"CNBP"	0.314148916521003	0.451491154771733	0.175	0.143	1	"Mig"	"CNBP"	"20-40"
"CXCL12"	0.314611592070507	0.129737055316085	0.102	0.078	1	"Mig"	"CXCL12"	"20-40"
"PLD3"	0.318930883505169	0.599848234390284	0.119	0.097	1	"Mig"	"PLD3"	"20-40"
"PLD4"	0.321793350946964	0.370223576338138	0.267	0.236	1	"Mig"	"PLD4"	"20-40"
"UBC"	0.322289170561428	0.466012648135297	0.309	0.287	1	"Mig"	"UBC"	"20-40"
"CALM2"	0.322356149219771	0.408735718802377	0.288	0.267	1	"Mig"	"CALM2"	"20-40"
"HLA-DPA1"	0.323710381850097	0.128417183204037	0.418	0.5	1	"Mig"	"HLA-DPA1"	"20-40"
"CCDC50"	0.326096634337212	0.395541732151584	0.119	0.151	1	"Mig"	"CCDC50"	"20-40"
"EEF1D"	0.326253587298508	0.428162382123755	0.116	0.093	1	"Mig"	"EEF1D"	"20-40"
"P2RX7"	0.326964632879711	0.506290318146485	0.102	0.078	1	"Mig"	"P2RX7"	"20-40"
"PTPRE"	0.327078946497935	-0.063334895633478	0.109	0.136	1	"Mig"	"PTPRE"	"20-40"
"PRPF38B"	0.32904468981182	0.390438222807355	0.182	0.155	1	"Mig"	"PRPF38B"	"20-40"
"ADAP2"	0.32987641777756	-0.0412147348499059	0.189	0.233	1	"Mig"	"ADAP2"	"20-40"
"IKZF1"	0.331706832851772	0.428502308839172	0.137	0.112	1	"Mig"	"IKZF1"	"20-40"
"RHOG"	0.336032786674188	-0.203557184357711	0.081	0.105	1	"Mig"	"RHOG"	"20-40"
"SRSF3"	0.337149008406816	-0.0391441491477815	0.095	0.12	1	"Mig"	"SRSF3"	"20-40"
"TIAM1"	0.337476597558407	0.47950983597623	0.214	0.19	1	"Mig"	"TIAM1"	"20-40"
"SIPA1L2"	0.337725821930812	0.33944304166545	0.126	0.101	1	"Mig"	"SIPA1L2"	"20-40"
"MORF4L1"	0.338100192038474	0.192878799145196	0.165	0.136	1	"Mig"	"MORF4L1"	"20-40"
"RAPGEF6"	0.338971014560724	-0.0880807193738933	0.116	0.143	1	"Mig"	"RAPGEF6"	"20-40"
"NCKAP1L"	0.342378198164243	0.607468373709611	0.126	0.105	1	"Mig"	"NCKAP1L"	"20-40"
"MPEG1"	0.343000042501015	0.713482209415072	0.161	0.14	1	"Mig"	"MPEG1"	"20-40"
"PTGS1"	0.344506501841868	-0.123413250014612	0.133	0.163	1	"Mig"	"PTGS1"	"20-40"
"TPM3"	0.345180938828309	0.378411860937709	0.189	0.163	1	"Mig"	"TPM3"	"20-40"
"GALNT1"	0.345903684514274	0.516333683120769	0.116	0.093	1	"Mig"	"GALNT1"	"20-40"
"GAA"	0.347958823504752	-0.127646333290804	0.081	0.105	1	"Mig"	"GAA"	"20-40"
"CEBPA"	0.349793120833207	0.00508638746127588	0.091	0.116	1	"Mig"	"CEBPA"	"20-40"
"MIS18BP1"	0.351649631577885	0.204209883232729	0.123	0.097	1	"Mig"	"MIS18BP1"	"20-40"
"MACF1"	0.352458277335667	0.285443404113405	0.133	0.109	1	"Mig"	"MACF1"	"20-40"
"MNDA"	0.35295827633345	0.634535927024549	0.133	0.109	1	"Mig"	"MNDA"	"20-40"
"CLSTN1"	0.353507021437293	0.300065673405335	0.102	0.132	1	"Mig"	"CLSTN1"	"20-40"
"BLNK"	0.353982901067016	0.171273921451312	0.154	0.128	1	"Mig"	"BLNK"	"20-40"
"ZEB2"	0.357832889706205	0.210402503100998	0.144	0.116	1	"Mig"	"ZEB2"	"20-40"
"TLR10"	0.360189512491901	0.49563188782619	0.126	0.105	1	"Mig"	"TLR10"	"20-40"
"LILRB4"	0.361574999686279	0.44909458425606	0.298	0.275	1	"Mig"	"LILRB4"	"20-40"
"ADA2"	0.36293120828139	0.251307719858641	0.189	0.163	1	"Mig"	"ADA2"	"20-40"
"CTSC"	0.364878584687886	0.540315522953252	0.267	0.248	1	"Mig"	"CTSC"	"20-40"
"MT-ND3"	0.365449531978104	-0.0545840138325273	0.842	0.876	1	"Mig"	"MT-ND3"	"20-40"
"GRN"	0.367293836194391	0.35967334422299	0.232	0.213	1	"Mig"	"GRN"	"20-40"
"MT-ND4L"	0.368799351711822	0.0772976396863552	0.537	0.647	1	"Mig"	"MT-ND4L"	"20-40"
"ARRB2"	0.370178921209517	0.513261246182339	0.123	0.101	1	"Mig"	"ARRB2"	"20-40"
"HNRNPA1"	0.374054012424854	0.4039670261848	0.196	0.174	1	"Mig"	"HNRNPA1"	"20-40"
"APLP2"	0.374301574014068	-0.208462794995389	0.232	0.264	1	"Mig"	"APLP2"	"20-40"
"TSPAN14"	0.374541975821201	0.376449601032078	0.116	0.093	1	"Mig"	"TSPAN14"	"20-40"
"IFNGR2"	0.376569509267633	0.309504614888016	0.144	0.12	1	"Mig"	"IFNGR2"	"20-40"
"DDOST"	0.377188397020704	-0.0532009150915516	0.098	0.124	1	"Mig"	"DDOST"	"20-40"
"CHMP3"	0.37967405293198	0.44563071829576	0.102	0.081	1	"Mig"	"CHMP3"	"20-40"
"CYBA"	0.383622805404777	0.244317745429246	0.281	0.252	1	"Mig"	"CYBA"	"20-40"
