"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"disease"
"KAT6B1"	0.136337750622032	0.0179193374993729	0.068	0.104	1	"Mig"	"KAT6B"	"MS"
"EPB41"	0.136380997562748	0.585513033268569	0.102	0.07	1	"Mig"	"EPB41"	"MS"
"HNRNPA0"	0.136774274864347	-0.157413690116214	0.065	0.1	1	"Mig"	"HNRNPA0"	"MS"
"SKAP21"	0.13713570430993	-0.0499804228101779	0.178	0.239	1	"Mig"	"SKAP2"	"MS"
"RP11.452H21.1"	0.137350850619291	0.432728543586308	0.157	0.117	1	"Mig"	"RP11.452H21.1"	"MS"
"PFN11"	0.137487694302445	-7.66071520503786e-05	0.209	0.278	1	"Mig"	"PFN1"	"MS"
"CD1642"	0.138011537596979	0.0248610974483663	0.107	0.157	1	"Mig"	"CD164"	"MS"
"DNAJC31"	0.138043128122218	-0.14389275319241	0.068	0.104	1	"Mig"	"DNAJC3"	"MS"
"SH3RF3"	0.138090678959093	0.823534329291838	0.183	0.148	1	"Mig"	"SH3RF3"	"MS"
"ZNF5321"	0.138171864136902	-0.000584141577059993	0.089	0.13	1	"Mig"	"ZNF532"	"MS"
"PHF142"	0.138200430028729	0.0773017709274479	0.167	0.226	1	"Mig"	"PHF14"	"MS"
"JAK12"	0.138808741432978	0.712318910800819	0.164	0.13	1	"Mig"	"JAK1"	"MS"
"ELOVL11"	0.139852313133527	-0.147319027502986	0.159	0.209	1	"Mig"	"ELOVL1"	"MS"
"CPEB31"	0.14003756809671	0.00578740874991812	0.107	0.152	1	"Mig"	"CPEB3"	"MS"
"CAMSAP22"	0.140335116473756	0.139814182050552	0.11	0.157	1	"Mig"	"CAMSAP2"	"MS"
"NRF11"	0.14047870212774	0.170878921495436	0.084	0.126	1	"Mig"	"NRF1"	"MS"
"RASSF82"	0.140573004904541	0.0580418130370612	0.086	0.126	1	"Mig"	"RASSF8"	"MS"
"DNAJC12"	0.141553108455933	-0.0940778646983229	0.104	0.148	1	"Mig"	"DNAJC1"	"MS"
"CELF22"	0.141561471069882	0.272882986615067	0.577	0.57	1	"Mig"	"CELF2"	"MS"
"DOCK111"	0.142566169073518	0.775175261041678	0.131	0.096	1	"Mig"	"DOCK11"	"MS"
"C6orf622"	0.142886963283413	0.686361422447656	0.198	0.165	1	"Mig"	"C6orf62"	"MS"
"UQCR111"	0.143199424299599	-0.134862079206902	0.084	0.122	1	"Mig"	"UQCR11"	"MS"
"FMNL31"	0.143581523721079	0.157395733135821	0.151	0.213	1	"Mig"	"FMNL3"	"MS"
"ARRB2"	0.143974795323267	0.538971699981986	0.138	0.104	1	"Mig"	"ARRB2"	"MS"
"MCPH11"	0.144533844826439	0.198623336591543	0.089	0.13	1	"Mig"	"MCPH1"	"MS"
"HNRNPC2"	0.14468649658459	0.0923638520245438	0.175	0.235	1	"Mig"	"HNRNPC"	"MS"
"TPI12"	0.144858359287223	-0.225028533356292	0.07	0.104	1	"Mig"	"TPI1"	"MS"
"PHTF2"	0.145787392462963	0.0755909012665172	0.099	0.143	1	"Mig"	"PHTF2"	"MS"
"AAK12"	0.146872264260217	0.0779598650493298	0.154	0.213	1	"Mig"	"AAK1"	"MS"
"HLA.DPB11"	0.146929493348134	0.292203326630171	0.266	0.222	1	"Mig"	"HLA.DPB1"	"MS"
"PHF20"	0.147298265592859	0.0959018983177695	0.078	0.117	1	"Mig"	"PHF20"	"MS"
"SLC35D2"	0.147559482897914	0.108856340300652	0.078	0.117	1	"Mig"	"SLC35D2"	"MS"
"SMARCA22"	0.147625453376838	-0.186509311595138	0.144	0.191	1	"Mig"	"SMARCA2"	"MS"
"PACS12"	0.148001354771652	-0.178204328349594	0.099	0.139	1	"Mig"	"PACS1"	"MS"
"MYO102"	0.148345259335302	0.0598682643883662	0.078	0.117	1	"Mig"	"MYO10"	"MS"
"KLHL242"	0.148456862146556	0.0264395121928116	0.175	0.235	1	"Mig"	"KLHL24"	"MS"
"CCDC12"	0.148691885753346	-0.132008164539306	0.07	0.104	1	"Mig"	"CCDC12"	"MS"
"RHOBTB1"	0.149472185184555	-0.0101229522457734	0.065	0.1	1	"Mig"	"RHOBTB1"	"MS"
"DDX62"	0.149486608153334	-0.0308754289282616	0.112	0.157	1	"Mig"	"DDX6"	"MS"
"PLPP12"	0.15023546210439	0.134392527015918	0.089	0.13	1	"Mig"	"PLPP1"	"MS"
"PTPRJ1"	0.15045145779225	0.717311310820541	0.274	0.257	1	"Mig"	"PTPRJ"	"MS"
"SWAP701"	0.150467231991368	0.627321813931651	0.162	0.126	1	"Mig"	"SWAP70"	"MS"
"PPIG2"	0.150630067395631	0.0682291756508502	0.141	0.196	1	"Mig"	"PPIG"	"MS"
"DDX52"	0.150956391845451	0.386893710633713	0.381	0.357	1	"Mig"	"DDX5"	"MS"
"C10orf542"	0.151649039006786	0.205247107233188	0.094	0.139	1	"Mig"	"C10orf54"	"MS"
"PI4KB1"	0.152283017814353	0.107263614034113	0.068	0.104	1	"Mig"	"PI4KB"	"MS"
"CNOT6L1"	0.152319889800153	-0.326954825443746	0.094	0.13	1	"Mig"	"CNOT6L"	"MS"
"PSIP12"	0.152556279720575	-0.0579115315318903	0.094	0.135	1	"Mig"	"PSIP1"	"MS"
"RFFL"	0.152590140781277	0.186316362874847	0.078	0.117	1	"Mig"	"RFFL"	"MS"
"LRBA2"	0.15288445678921	0.311597660894865	0.185	0.252	1	"Mig"	"LRBA"	"MS"
"ASH1L2"	0.153127751415363	0.547808442694534	0.303	0.274	1	"Mig"	"ASH1L"	"MS"
"SRSF31"	0.154058205601267	0.00467311915298851	0.094	0.135	1	"Mig"	"SRSF3"	"MS"
"CNTRL"	0.15427319717144	0.022673857895241	0.086	0.126	1	"Mig"	"CNTRL"	"MS"
"ARMC81"	0.155097404909702	0.170376533306033	0.091	0.135	1	"Mig"	"ARMC8"	"MS"
"MICU21"	0.155235277921508	-0.0866679619604127	0.117	0.165	1	"Mig"	"MICU2"	"MS"
"HBP1"	0.155326104290337	0.0264646003425153	0.073	0.109	1	"Mig"	"HBP1"	"MS"
"GPCPD11"	0.155351800983224	0.543485971174237	0.12	0.087	1	"Mig"	"GPCPD1"	"MS"
"HELZ2"	0.156265851352902	0.0272873335195127	0.149	0.204	1	"Mig"	"HELZ"	"MS"
"CTSZ1"	0.157078149710883	0.383202556192613	0.232	0.191	1	"Mig"	"CTSZ"	"MS"
"CCNL11"	0.157630427471818	-0.0190963713557284	0.065	0.1	1	"Mig"	"CCNL1"	"MS"
"NRDE2"	0.157927912308178	0.166987273216936	0.065	0.1	1	"Mig"	"NRDE2"	"MS"
"PCBP22"	0.158432355798538	0.641531602648781	0.18	0.148	1	"Mig"	"PCBP2"	"MS"
"C9orf72"	0.158437965635679	0.40841435899917	0.125	0.091	1	"Mig"	"C9orf72"	"MS"
"COMMD102"	0.158775245704104	0.200142337210683	0.157	0.213	1	"Mig"	"COMMD10"	"MS"
"GALNT21"	0.158833994284393	0.568302589018952	0.149	0.113	1	"Mig"	"GALNT2"	"MS"
"PRRC2B2"	0.160071791427023	-0.0141626682356113	0.138	0.187	1	"Mig"	"PRRC2B"	"MS"
"SMAP2"	0.160072668420418	-0.0598638115355001	0.162	0.213	1	"Mig"	"SMAP2"	"MS"
"NUDT32"	0.160321172394553	-0.00642034363919053	0.131	0.178	1	"Mig"	"NUDT3"	"MS"
"CDK132"	0.160330365730511	0.128443466549868	0.17	0.226	1	"Mig"	"CDK13"	"MS"
"MAP3K51"	0.160361080140009	0.560063756244743	0.175	0.139	1	"Mig"	"MAP3K5"	"MS"
"EDA"	0.160624414573157	0.136590507779192	0.065	0.1	1	"Mig"	"EDA"	"MS"
"MRPS212"	0.162277854518361	-0.0899991692538068	0.081	0.117	1	"Mig"	"MRPS21"	"MS"
"TBC1D121"	0.162798787306872	0.211672268707781	0.164	0.222	1	"Mig"	"TBC1D12"	"MS"
"ATP1B31"	0.162913378946477	0.196162322333943	0.123	0.087	1	"Mig"	"ATP1B3"	"MS"
"TMEM1232"	0.164059448404422	0.130443861146304	0.136	0.187	1	"Mig"	"TMEM123"	"MS"
"ST132"	0.164096161765225	0.0211365591716379	0.094	0.135	1	"Mig"	"ST13"	"MS"
"LAPTM4A2"	0.164498028291984	0.62075506169391	0.123	0.091	1	"Mig"	"LAPTM4A"	"MS"
"PLAG1"	0.164887987036925	0.160600997455797	0.065	0.1	1	"Mig"	"PLAG1"	"MS"
"GPR155"	0.164925046188377	-0.126811041285301	0.078	0.113	1	"Mig"	"GPR155"	"MS"
"C19orf431"	0.165075886024599	-0.176877589678045	0.107	0.148	1	"Mig"	"C19orf43"	"MS"
"ARHGDIB1"	0.165397029370651	-0.0270827237527367	0.073	0.109	1	"Mig"	"ARHGDIB"	"MS"
"DCAF62"	0.165769373037991	0.241680127757131	0.112	0.157	1	"Mig"	"DCAF6"	"MS"
"GOLGB12"	0.167417933492202	0.0935017184425131	0.104	0.148	1	"Mig"	"GOLGB1"	"MS"
"LY86"	0.167630855496649	0.685120626358614	0.211	0.178	1	"Mig"	"LY86"	"MS"
"ROCK22"	0.167888231149647	0.219667771325069	0.078	0.117	1	"Mig"	"ROCK2"	"MS"
"QSOX1"	0.16797807285617	-0.136022498464965	0.068	0.1	1	"Mig"	"QSOX1"	"MS"
"NUTM2A.AS12"	0.168946891386423	0.205936561070068	0.162	0.222	1	"Mig"	"NUTM2A.AS1"	"MS"
"MORF4L12"	0.169159051069279	0.0910254293608266	0.17	0.23	1	"Mig"	"MORF4L1"	"MS"
"PIK3C2B"	0.17001089037371	0.129892706932405	0.073	0.109	1	"Mig"	"PIK3C2B"	"MS"
"PARK22"	0.170212805683892	0.255078598116323	0.245	0.33	1	"Mig"	"PARK2"	"MS"
"CSPP11"	0.170225898482945	-0.00442357991920961	0.081	0.117	1	"Mig"	"CSPP1"	"MS"
"CLTC2"	0.171936751756672	0.00645933747147454	0.178	0.235	1	"Mig"	"CLTC"	"MS"
"WBP22"	0.174252659407508	0.272038998656546	0.133	0.187	1	"Mig"	"WBP2"	"MS"
"USP9X2"	0.174258226978531	-0.204168045659242	0.104	0.143	1	"Mig"	"USP9X"	"MS"
"DHX92"	0.174794081919152	-0.0174866893072823	0.091	0.13	1	"Mig"	"DHX9"	"MS"
"ENO12"	0.175041943797255	0.0565013705923143	0.084	0.122	1	"Mig"	"ENO1"	"MS"
"SNX27"	0.17591701392201	-0.00656835991751947	0.091	0.13	1	"Mig"	"SNX27"	"MS"
"MAP4K32"	0.175981010525732	0.233813855024711	0.193	0.257	1	"Mig"	"MAP4K3"	"MS"
"FNIP22"	0.176396979249251	0.0111805149754258	0.227	0.3	1	"Mig"	"FNIP2"	"MS"
"IDH21"	0.176463337199359	0.0837783051478449	0.07	0.104	1	"Mig"	"IDH2"	"MS"
"NIN2"	0.177906539847106	0.118317331690178	0.078	0.113	1	"Mig"	"NIN"	"MS"
"FAM149A"	0.178416731113642	0.073958277516764	0.164	0.217	1	"Mig"	"FAM149A"	"MS"
"SSR31"	0.1788502338686	0.0989665523128543	0.084	0.122	1	"Mig"	"SSR3"	"MS"
"PHC22"	0.178921888586024	0.0739922594112647	0.141	0.191	1	"Mig"	"PHC2"	"MS"
"HOOK32"	0.180179204640146	-0.0194489243440736	0.107	0.148	1	"Mig"	"HOOK3"	"MS"
"REL"	0.180397176556101	0.645168035042036	0.146	0.113	1	"Mig"	"REL"	"MS"
"NSD12"	0.180570423936615	0.0801893119007062	0.112	0.157	1	"Mig"	"NSD1"	"MS"
"MFF1"	0.181496665175901	0.00886004965853615	0.068	0.1	1	"Mig"	"MFF"	"MS"
"HIVEP22"	0.181619617310581	-0.0479925303640154	0.089	0.126	1	"Mig"	"HIVEP2"	"MS"
"FMN11"	0.181703597425915	0.312500852033653	0.258	0.343	1	"Mig"	"FMN1"	"MS"
"LARP12"	0.181797730123033	-0.0338069580409459	0.097	0.135	1	"Mig"	"LARP1"	"MS"
"CBLB2"	0.182644570410114	0.58494127104447	0.115	0.083	1	"Mig"	"CBLB"	"MS"
"BRD42"	0.183431043607834	0.0973843571772746	0.078	0.113	1	"Mig"	"BRD4"	"MS"
"SYNDIG1"	0.184302843894751	0.13193072562577	0.319	0.409	1	"Mig"	"SYNDIG1"	"MS"
"ATP6V1F1"	0.184969143574844	0.117804930482876	0.104	0.148	1	"Mig"	"ATP6V1F"	"MS"
"MINK1"	0.185259418080627	-0.0787266800157971	0.104	0.143	1	"Mig"	"MINK1"	"MS"
"ACTR32"	0.185357766158973	0.0832218174298376	0.112	0.157	1	"Mig"	"ACTR3"	"MS"
"TCF122"	0.185537302686289	0.162901097040693	0.399	0.513	1	"Mig"	"TCF12"	"MS"
"DLEU22"	0.185710077620981	0.093813328775775	0.305	0.391	1	"Mig"	"DLEU2"	"MS"
"ALCAM1"	0.185735493385317	0.145824348080474	0.394	0.487	1	"Mig"	"ALCAM"	"MS"
"ZSWIM62"	0.187485694618704	0.00226586015671204	0.376	0.478	1	"Mig"	"ZSWIM6"	"MS"
"CDC42SE2"	0.187534177325318	0.132859850658798	0.089	0.126	1	"Mig"	"CDC42SE2"	"MS"
"RAB11A2"	0.187803480134341	0.0268741439769629	0.144	0.191	1	"Mig"	"RAB11A"	"MS"
"RNF2161"	0.188066188399748	0.159916620961469	0.07	0.104	1	"Mig"	"RNF216"	"MS"
"VWA82"	0.189179390369885	-0.0965511443847755	0.104	0.143	1	"Mig"	"VWA8"	"MS"
"SENP5"	0.189470835499878	0.0130747057636271	0.086	0.122	1	"Mig"	"SENP5"	"MS"
"CCNI2"	0.189520903801396	-0.225808154608576	0.17	0.217	1	"Mig"	"CCNI"	"MS"
"C20orf1942"	0.189757712679871	0.706157659390611	0.232	0.204	1	"Mig"	"C20orf194"	"MS"
"HAVCR2"	0.191358601564158	0.526507708990811	0.136	0.104	1	"Mig"	"HAVCR2"	"MS"
"SREK12"	0.191473522490649	0.0623041579812538	0.078	0.113	1	"Mig"	"SREK1"	"MS"
"HCK"	0.192538059149817	-0.121604430622287	0.068	0.1	1	"Mig"	"HCK"	"MS"
"USP71"	0.192919338311152	0.0621397581537589	0.078	0.113	1	"Mig"	"USP7"	"MS"
"UBE2E22"	0.193633927580256	0.0865948165090584	0.405	0.509	1	"Mig"	"UBE2E2"	"MS"
"CLASP12"	0.193988447524937	0.121710083318714	0.17	0.226	1	"Mig"	"CLASP1"	"MS"
"NEK12"	0.19494237952572	0.162277234174214	0.068	0.1	1	"Mig"	"NEK1"	"MS"
"DSTN2"	0.195633348495052	0.0197228575363472	0.068	0.1	1	"Mig"	"DSTN"	"MS"
"XRCC4"	0.195979505453759	0.131316833352341	0.068	0.1	1	"Mig"	"XRCC4"	"MS"
"VPS531"	0.197020669030456	0.0445370518816185	0.068	0.1	1	"Mig"	"VPS53"	"MS"
"SFPQ2"	0.198228141259181	0.0586459698066661	0.112	0.152	1	"Mig"	"SFPQ"	"MS"
"RC3H12"	0.199734907753257	0.0840319780434957	0.133	0.178	1	"Mig"	"RC3H1"	"MS"
"RAB311"	0.200366158748776	0.463942724846969	0.198	0.165	1	"Mig"	"RAB31"	"MS"
"EVL1"	0.200732262892591	0.0640051507383268	0.167	0.217	1	"Mig"	"EVL"	"MS"
"ASPH1"	0.200872914126447	0.138328161809046	0.068	0.1	1	"Mig"	"ASPH"	"MS"
"C1QB"	0.201622272802011	-0.242075253892066	0.316	0.37	1	"Mig"	"C1QB"	"MS"
"HINT12"	0.201704956904325	0.0579043882661424	0.076	0.109	1	"Mig"	"HINT1"	"MS"
"PPARD1"	0.201765021457127	0.469905768273328	0.136	0.104	1	"Mig"	"PPARD"	"MS"
"TET2"	0.202137892186218	-0.00514376670788619	0.133	0.178	1	"Mig"	"TET2"	"MS"
"TREM2"	0.202585601648744	0.249805100540443	0.243	0.204	1	"Mig"	"TREM2"	"MS"
"SPIN12"	0.202961687487425	-0.0026128706285673	0.159	0.209	1	"Mig"	"SPIN1"	"MS"
"USP251"	0.20328547015793	0.125203010916698	0.086	0.122	1	"Mig"	"USP25"	"MS"
"ZDHHC141"	0.203714907788435	0.0148650266405248	0.159	0.209	1	"Mig"	"ZDHHC14"	"MS"
"CD14"	0.203881883138257	0.300617605913984	0.104	0.074	1	"Mig"	"CD14"	"MS"
"FBXL201"	0.204428617619589	0.0855550408977803	0.107	0.148	1	"Mig"	"FBXL20"	"MS"
"RFX3.AS11"	0.204525666498217	-0.0654018216124327	0.07	0.1	1	"Mig"	"RFX3.AS1"	"MS"
"LGALS9"	0.205213798317862	0.527946502869755	0.146	0.117	1	"Mig"	"LGALS9"	"MS"
"ADAM172"	0.205559340830054	0.125266267811639	0.112	0.152	1	"Mig"	"ADAM17"	"MS"
"FUT91"	0.206325705920436	-0.0146735092440351	0.094	0.13	1	"Mig"	"FUT9"	"MS"
"C6orf89"	0.207735180866333	-0.155634186207045	0.081	0.113	1	"Mig"	"C6orf89"	"MS"
"RBMX2"	0.208572034472146	-0.155701494323326	0.097	0.13	1	"Mig"	"RBMX"	"MS"
"YTHDC12"	0.209197968760205	0.117527196244902	0.133	0.178	1	"Mig"	"YTHDC1"	"MS"
"GYPC"	0.210155489362944	0.408058497580562	0.131	0.1	1	"Mig"	"GYPC"	"MS"
"CALR2"	0.21041968681182	0.000798617091454457	0.123	0.165	1	"Mig"	"CALR"	"MS"
"AKAP101"	0.21137682483411	0.0918090202063937	0.104	0.143	1	"Mig"	"AKAP10"	"MS"
"HLA.A2"	0.21292054969784	0.356123339787044	0.326	0.296	1	"Mig"	"HLA.A"	"MS"
"WBP1L"	0.213011689051452	0.614279316157666	0.12	0.091	1	"Mig"	"WBP1L"	"MS"
"PLA2G4A1"	0.214329999669126	0.418637476293784	0.107	0.078	1	"Mig"	"PLA2G4A"	"MS"
"FAM208A1"	0.214616318356719	0.00931606877331248	0.094	0.13	1	"Mig"	"FAM208A"	"MS"
"SPPL32"	0.216087858653545	0.478800599380215	0.225	0.191	1	"Mig"	"SPPL3"	"MS"
"PSAT11"	0.216637767205202	-0.100887047780507	0.07	0.1	1	"Mig"	"PSAT1"	"MS"
"EIF4G22"	0.217450484552117	0.106062583030446	0.102	0.139	1	"Mig"	"EIF4G2"	"MS"
"METTL152"	0.21806854589303	0.241173948196452	0.099	0.139	1	"Mig"	"METTL15"	"MS"
"MOSPD2"	0.218434811823674	0.101690020030658	0.084	0.117	1	"Mig"	"MOSPD2"	"MS"
"TMEM51"	0.218913169637876	0.599421860719212	0.102	0.074	1	"Mig"	"TMEM51"	"MS"
"NUMA12"	0.219541563554921	0.10287227980689	0.138	0.183	1	"Mig"	"NUMA1"	"MS"
"ZNF1482"	0.219816433184575	0.369283188878023	0.146	0.204	1	"Mig"	"ZNF148"	"MS"
"TRAPPC101"	0.219822487801993	-0.0106646752963366	0.089	0.122	1	"Mig"	"TRAPPC10"	"MS"
"PPP2R1A2"	0.219834266498696	-0.116280159894134	0.107	0.143	1	"Mig"	"PPP2R1A"	"MS"
"SMYD32"	0.220209563285714	0.577264393507641	0.248	0.222	1	"Mig"	"SMYD3"	"MS"
"BRAF2"	0.220210352501378	0.044408011133138	0.146	0.191	1	"Mig"	"BRAF"	"MS"
"UBXN42"	0.220227001628324	0.0173820351720078	0.128	0.17	1	"Mig"	"UBXN4"	"MS"
"UBAC21"	0.220502239650159	0.0802238325456857	0.112	0.152	1	"Mig"	"UBAC2"	"MS"
"MED152"	0.221661954276746	-0.00801056039715198	0.07	0.1	1	"Mig"	"MED15"	"MS"
"PPP2R5C2"	0.221826168490524	-0.0108409765425879	0.115	0.152	1	"Mig"	"PPP2R5C"	"MS"
"S100A62"	0.221996729849748	0.385036205098587	0.183	0.157	1	"Mig"	"S100A6"	"MS"
"AFTPH"	0.223030439349438	0.128285762742169	0.131	0.174	1	"Mig"	"AFTPH"	"MS"
"MT.ND52"	0.223212226316919	0.21070217716793	0.551	0.535	1	"Mig"	"MT.ND5"	"MS"
"DPH61"	0.223336828572726	0.596470461570927	0.115	0.087	1	"Mig"	"DPH6"	"MS"
"ANKAR2"	0.224016206452428	0.592080628494948	0.123	0.096	1	"Mig"	"ANKAR"	"MS"
"SAMD4B1"	0.224032160463874	0.0460421416395375	0.081	0.113	1	"Mig"	"SAMD4B"	"MS"
"MYO9A2"	0.224356784063301	0.223933124125079	0.112	0.152	1	"Mig"	"MYO9A"	"MS"
"BOD1L12"	0.224407800871446	0.167376123026857	0.149	0.196	1	"Mig"	"BOD1L1"	"MS"
"ARHGAP312"	0.224667092490467	0.771238136346055	0.11	0.083	1	"Mig"	"ARHGAP31"	"MS"
"CENPC1"	0.225801021348134	0.0454378035870577	0.089	0.122	1	"Mig"	"CENPC"	"MS"
"TRAF3IP2.AS11"	0.226478524947824	0.0463444175589185	0.099	0.135	1	"Mig"	"TRAF3IP2.AS1"	"MS"
"LRRK1"	0.226963462494843	0.430617884505	0.102	0.074	1	"Mig"	"LRRK1"	"MS"
"LINC006391"	0.227273569873274	-0.102601889586794	0.076	0.104	1	"Mig"	"LINC00639"	"MS"
"NINJ1"	0.227922320801444	0.435163046398647	0.133	0.104	1	"Mig"	"NINJ1"	"MS"
"RAP2A1"	0.228032466785509	-0.110566658040208	0.086	0.117	1	"Mig"	"RAP2A"	"MS"
"NPC11"	0.228148005362366	0.223964844519325	0.086	0.122	1	"Mig"	"NPC1"	"MS"
"ITPR1"	0.228587102278652	0.116700683873877	0.084	0.117	1	"Mig"	"ITPR1"	"MS"
"N4BP2L22"	0.228712891232512	0.00591766199670918	0.164	0.213	1	"Mig"	"N4BP2L2"	"MS"
"ANAPC5"	0.229058689476291	0.154070297015414	0.081	0.113	1	"Mig"	"ANAPC5"	"MS"
"ZFC3H11"	0.230988205806118	0.628987121406543	0.144	0.117	1	"Mig"	"ZFC3H1"	"MS"
"MAPK8IP31"	0.232130995314805	0.0494218589397588	0.097	0.13	1	"Mig"	"MAPK8IP3"	"MS"
"EHMT11"	0.232606868791935	0.684311944203686	0.112	0.087	1	"Mig"	"EHMT1"	"MS"
"GPX42"	0.232975256575577	0.00413209072018983	0.144	0.187	1	"Mig"	"GPX4"	"MS"
"ASTN21"	0.233125171206662	0.0812556390551742	0.125	0.165	1	"Mig"	"ASTN2"	"MS"
"SCAF112"	0.234782336245229	0.109253559973948	0.138	0.187	1	"Mig"	"SCAF11"	"MS"
"RUFY32"	0.237071381583436	0.292891822253394	0.12	0.165	1	"Mig"	"RUFY3"	"MS"
"USP222"	0.237621855672307	0.101897345541559	0.117	0.157	1	"Mig"	"USP22"	"MS"
"ABHD17A2"	0.238870545205496	0.142105913139242	0.102	0.139	1	"Mig"	"ABHD17A"	"MS"
"AKAP111"	0.239593869876591	0.0326971746047759	0.099	0.135	1	"Mig"	"AKAP11"	"MS"
"EIF4A12"	0.239951097793502	0.324192558319025	0.107	0.148	1	"Mig"	"EIF4A1"	"MS"
"PPP2R5E2"	0.240843002015804	0.221975309447825	0.091	0.126	1	"Mig"	"PPP2R5E"	"MS"
"RSF12"	0.240871536043775	0.069282161893826	0.149	0.191	1	"Mig"	"RSF1"	"MS"
"ENOX2"	0.241273480241964	0.18556456483921	0.094	0.13	1	"Mig"	"ENOX2"	"MS"
"PFDN52"	0.241553537685146	0.0806768138842417	0.172	0.222	1	"Mig"	"PFDN5"	"MS"
"TTC7A1"	0.241843965989525	0.694494648338657	0.214	0.191	1	"Mig"	"TTC7A"	"MS"
"LMBRD12"	0.24288899753793	0.102317588081216	0.178	0.23	1	"Mig"	"LMBRD1"	"MS"
"SPATA5"	0.243205661074861	-0.0415899327505103	0.094	0.126	1	"Mig"	"SPATA5"	"MS"
"TMED91"	0.243670943512918	-0.0847967118827639	0.076	0.104	1	"Mig"	"TMED9"	"MS"
"AGPS"	0.243861291458636	0.194081913930502	0.081	0.113	1	"Mig"	"AGPS"	"MS"
"SNX24"	0.244421203527468	0.124538013238499	0.091	0.126	1	"Mig"	"SNX24"	"MS"
"FAM63B1"	0.244618635520702	0.0976110444675301	0.081	0.113	1	"Mig"	"FAM63B"	"MS"
"TRAPPC91"	0.244993985830382	0.0843273112339447	0.104	0.139	1	"Mig"	"TRAPPC9"	"MS"
"PNRC11"	0.246707167871437	0.00582105231088303	0.136	0.178	1	"Mig"	"PNRC1"	"MS"
"DYNC1I21"	0.247169208663792	-0.157917928561144	0.138	0.174	1	"Mig"	"DYNC1I2"	"MS"
"DOCK2"	0.24787202712209	0.505852277293554	0.232	0.209	1	"Mig"	"DOCK2"	"MS"
"TTC282"	0.248266890783304	0.318271858066024	0.133	0.178	1	"Mig"	"TTC28"	"MS"
"HSP90B12"	0.24865098717699	0.0956746961749926	0.089	0.122	1	"Mig"	"HSP90B1"	"MS"
"PTEN2"	0.248957751770604	0.06619247359379	0.107	0.143	1	"Mig"	"PTEN"	"MS"
"AHSA21"	0.249310713552574	0.0817127193570016	0.091	0.126	1	"Mig"	"AHSA2"	"MS"
"RBM62"	0.249521318899411	0.150484015819435	0.18	0.23	1	"Mig"	"RBM6"	"MS"
"FAM13A2"	0.249861412602398	-0.674494497348047	0.117	0.152	1	"Mig"	"FAM13A"	"MS"
"RNF2172"	0.250277030058679	0.263300450811362	0.07	0.1	1	"Mig"	"RNF217"	"MS"
"USO12"	0.251803265120866	0.123860555863516	0.089	0.122	1	"Mig"	"USO1"	"MS"
"UBL32"	0.252101696802522	0.572096137447142	0.238	0.217	1	"Mig"	"UBL3"	"MS"
"GM2A"	0.252411543554135	0.50397841250061	0.112	0.087	1	"Mig"	"GM2A"	"MS"
"RNF1501"	0.252922133289158	0.624946119936448	0.144	0.117	1	"Mig"	"RNF150"	"MS"
"DDX461"	0.253254758558762	0.0807386825904959	0.107	0.143	1	"Mig"	"DDX46"	"MS"
"G3BP12"	0.253563070241643	0.118842387096478	0.07	0.1	1	"Mig"	"G3BP1"	"MS"
"HMGN32"	0.253915538645567	0.0923243147585655	0.172	0.222	1	"Mig"	"HMGN3"	"MS"
"HNRNPH31"	0.253979777315837	-0.0417434468288995	0.076	0.104	1	"Mig"	"HNRNPH3"	"MS"
"NFAT52"	0.254705550791624	0.100824451922865	0.178	0.226	1	"Mig"	"NFAT5"	"MS"
"VPS41"	0.254806362902527	0.127319470603569	0.086	0.117	1	"Mig"	"VPS41"	"MS"
"ANKRD40"	0.255118169417693	-0.162576433746335	0.081	0.109	1	"Mig"	"ANKRD40"	"MS"
"LRIG11"	0.255191970174766	-0.10745409557044	0.073	0.1	1	"Mig"	"LRIG1"	"MS"
"MGA"	0.255386523085871	0.122614027101223	0.078	0.109	1	"Mig"	"MGA"	"MS"
"CDC272"	0.255480048734635	0.0253061002440464	0.115	0.152	1	"Mig"	"CDC27"	"MS"
"C31"	0.255597309653302	0.492981797609088	0.334	0.326	1	"Mig"	"C3"	"MS"
"PLSCR11"	0.256371924784822	0.438362594569802	0.125	0.1	1	"Mig"	"PLSCR1"	"MS"
"CNPY3"	0.257110677090765	0.080872855176346	0.133	0.174	1	"Mig"	"CNPY3"	"MS"
"BHLHE411"	0.257203772331471	-0.0690819310098634	0.17	0.213	1	"Mig"	"BHLHE41"	"MS"
"OS91"	0.257251351295294	-0.161299880445678	0.073	0.1	1	"Mig"	"OS9"	"MS"
"TBRG1"	0.257868216612754	0.699269289935868	0.107	0.083	1	"Mig"	"TBRG1"	"MS"
"SLC44A22"	0.258986820407777	0.178026600337261	0.112	0.152	1	"Mig"	"SLC44A2"	"MS"
"ZNF6442"	0.260518206830429	0.302528845487783	0.159	0.213	1	"Mig"	"ZNF644"	"MS"
"ATP6AP1"	0.260615967334891	-0.0340853865123807	0.117	0.152	1	"Mig"	"ATP6AP1"	"MS"
"CDK61"	0.261440745712341	0.233935284559504	0.175	0.226	1	"Mig"	"CDK6"	"MS"
