"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"disease"
"INSIG1"	0.173465568351618	0.504436830047685	0.102	0.086	1	"Olig"	"INSIG1"	"N"
"UBR13"	0.174886245868654	0.0515981232266114	0.083	0.11	1	"Olig"	"UBR1"	"N"
"PPDPF2"	0.175569612765665	0.0435987432065073	0.124	0.158	1	"Olig"	"PPDPF"	"N"
"SPARCL13"	0.176208463401295	0.201335460698004	0.083	0.112	1	"Olig"	"SPARCL1"	"N"
"SYT112"	0.17723043106802	0.145981589345491	0.175	0.224	1	"Olig"	"SYT11"	"N"
"INF21"	0.178565254322227	0.062550647354195	0.088	0.114	1	"Olig"	"INF2"	"N"
"PDZD22"	0.179579214962691	0.162907593376518	0.117	0.151	1	"Olig"	"PDZD2"	"N"
"EDF12"	0.180649402175681	0.107604992647767	0.083	0.11	1	"Olig"	"EDF1"	"N"
"RP11-381K20.2"	0.182379519429	0.0654215024185996	0.078	0.103	1	"Olig"	"RP11-381K20.2"	"N"
"OLMALINC"	0.182878779713651	0.0948874933768835	0.075	0.1	1	"Olig"	"OLMALINC"	"N"
"TTLL111"	0.184280986069064	0.121196894997876	0.085	0.113	1	"Olig"	"TTLL11"	"N"
"TTC283"	0.184621680822505	0.0837763984611919	0.109	0.14	1	"Olig"	"TTC28"	"N"
"UBE2H3"	0.184673916445652	0.179129957376611	0.09	0.12	1	"Olig"	"UBE2H"	"N"
"RIF12"	0.185372063248853	0.139341319625977	0.112	0.145	1	"Olig"	"RIF1"	"N"
"CBFB"	0.186216783800893	0.156154037100661	0.088	0.117	1	"Olig"	"CBFB"	"N"
"DYNC1I11"	0.186844668564992	0.164375455483302	0.095	0.123	1	"Olig"	"DYNC1I1"	"N"
"ZNF1483"	0.188680446019073	0.0347076805034052	0.1	0.128	1	"Olig"	"ZNF148"	"N"
"KNOP11"	0.18933484498606	0.108132943601759	0.088	0.115	1	"Olig"	"KNOP1"	"N"
"HP1BP33"	0.19039606246974	0.0759321991333375	0.134	0.171	1	"Olig"	"HP1BP3"	"N"
"TCF123"	0.190642940229938	-0.019087460999109	0.594	0.74	1	"Olig"	"TCF12"	"N"
"TSC22D12"	0.192429498594862	0.183212675467513	0.09	0.118	1	"Olig"	"TSC22D1"	"N"
"EDIL33"	0.193893392183713	-0.0496686673851281	0.71	0.835	1	"Olig"	"EDIL3"	"N"
"TTC33"	0.194079361276238	0.144347849436109	0.168	0.214	1	"Olig"	"TTC3"	"N"
"NR3C13"	0.198313563393669	0.147985220770027	0.129	0.166	1	"Olig"	"NR3C1"	"N"
"ENDOD1"	0.198597460310432	0.0607344610107308	0.085	0.112	1	"Olig"	"ENDOD1"	"N"
"TTC143"	0.198655428601957	0.140030819585033	0.117	0.15	1	"Olig"	"TTC14"	"N"
"MACF13"	0.19959323172585	0.160572081353131	0.253	0.326	1	"Olig"	"MACF1"	"N"
"SFSWAP2"	0.199822649048896	0.276513134441308	0.088	0.116	1	"Olig"	"SFSWAP"	"N"
"PCDH101"	0.200447370269107	0.0368544873738581	0.09	0.117	1	"Olig"	"PCDH10"	"N"
"LDHB2"	0.20141728042526	-0.0186648680749097	0.08	0.104	1	"Olig"	"LDHB"	"N"
"SRP143"	0.202698916149864	0.0883548404458865	0.127	0.162	1	"Olig"	"SRP14"	"N"
"BBS21"	0.204665982777554	0.24137938330359	0.1	0.132	1	"Olig"	"BBS2"	"N"
"COX5B3"	0.205756413737769	0.565033886900155	0.139	0.126	1	"Olig"	"COX5B"	"N"
"LSAMP-AS12"	0.208285436269377	0.124521498130677	0.09	0.116	1	"Olig"	"LSAMP-AS1"	"N"
"RP5-921G16.11"	0.209448739427577	0.0523709625275892	0.078	0.101	1	"Olig"	"RP5-921G16.1"	"N"
"MICAL32"	0.210001165788254	0.226377275813997	0.131	0.168	1	"Olig"	"MICAL3"	"N"
"EEA13"	0.210197485252036	0.112353608912665	0.078	0.102	1	"Olig"	"EEA1"	"N"
"C1orf1221"	0.211592363541838	0.14194185028239	0.1	0.129	1	"Olig"	"C1orf122"	"N"
"BSG2"	0.212598000982714	0.132744053058344	0.078	0.103	1	"Olig"	"BSG"	"N"
"RNF144A1"	0.214083064721281	0.124049933045149	0.202	0.256	1	"Olig"	"RNF144A"	"N"
"XRN13"	0.214690586090697	-0.0172663769290997	0.092	0.119	1	"Olig"	"XRN1"	"N"
"PIK3C2B"	0.215156111106528	0.0164676234971584	0.085	0.11	1	"Olig"	"PIK3C2B"	"N"
"CEP2902"	0.216248129628273	0.140126601773648	0.088	0.114	1	"Olig"	"CEP290"	"N"
"UBE2R23"	0.216901592206179	0.105961764485888	0.09	0.117	1	"Olig"	"UBE2R2"	"N"
"TAX1BP13"	0.217203625124224	0.149464229955837	0.095	0.122	1	"Olig"	"TAX1BP1"	"N"
"SPG113"	0.219824055539666	0.102865726774727	0.078	0.102	1	"Olig"	"SPG11"	"N"
"SEMA3B2"	0.220090296514705	0.161440850663154	0.187	0.238	1	"Olig"	"SEMA3B"	"N"
"RBFOX22"	0.224082249254658	0.138729399434053	0.088	0.113	1	"Olig"	"RBFOX2"	"N"
"TXNIP2"	0.22485433569915	0.457854604049459	0.131	0.116	1	"Olig"	"TXNIP"	"N"
"MYO9B2"	0.224972703201321	0.193345475883178	0.088	0.113	1	"Olig"	"MYO9B"	"N"
"RALGPS12"	0.225105023017208	0.0751437849371543	0.09	0.116	1	"Olig"	"RALGPS1"	"N"
"MORF4L13"	0.226013688405403	0.0926076257981721	0.117	0.147	1	"Olig"	"MORF4L1"	"N"
"MAT2A3"	0.226243431754351	0.170523072415113	0.144	0.181	1	"Olig"	"MAT2A"	"N"
"CLIP21"	0.228918445935662	0.111623886777193	0.095	0.122	1	"Olig"	"CLIP2"	"N"
"CTTN2"	0.229389544467264	0.104950075887275	0.088	0.113	1	"Olig"	"CTTN"	"N"
"SCD3"	0.233427619169214	0.0482911257001732	0.479	0.602	1	"Olig"	"SCD"	"N"
"TUBA1A3"	0.23374265079879	0.0578633106410069	0.367	0.464	1	"Olig"	"TUBA1A"	"N"
"KCNQ1OT11"	0.235692850396765	0.0772151862014676	0.112	0.139	1	"Olig"	"KCNQ1OT1"	"N"
"S100B3"	0.236338553875816	0.116153030046984	0.229	0.289	1	"Olig"	"S100B"	"N"
"RAB11A3"	0.237253305626239	0.0709333382312278	0.097	0.125	1	"Olig"	"RAB11A"	"N"
"TACC13"	0.238940421258794	0.0766345063672336	0.129	0.161	1	"Olig"	"TACC1"	"N"
"CD55"	0.239261845717553	0.131702770107525	0.08	0.104	1	"Olig"	"CD55"	"N"
"OTUD7B1"	0.23960575816004	0.15583564557067	0.134	0.169	1	"Olig"	"OTUD7B"	"N"
"ATXN103"	0.240191999972892	0.0895894563712241	0.129	0.161	1	"Olig"	"ATXN10"	"N"
"BIN13"	0.246690002709964	0.0610506604537631	0.338	0.424	1	"Olig"	"BIN1"	"N"
"OPCML3"	0.246862693726991	0.788969756813527	0.08	0.105	1	"Olig"	"OPCML"	"N"
"FNBP43"	0.247844426075851	0.0644755779111723	0.088	0.111	1	"Olig"	"FNBP4"	"N"
"ARIH13"	0.248580882261057	0.158430671014396	0.092	0.117	1	"Olig"	"ARIH1"	"N"
"ACTB3"	0.248660585976879	0.06266939869866	0.397	0.497	1	"Olig"	"ACTB"	"N"
"C4orf48"	0.256010626731085	0.110872846311026	0.109	0.138	1	"Olig"	"C4orf48"	"N"
"MAGI13"	0.257396505122402	0.214485181425096	0.246	0.308	1	"Olig"	"MAGI1"	"N"
"SEPT23"	0.257819353146644	0.0890950413139049	0.127	0.159	1	"Olig"	"SEPT2"	"N"
"LRP1B3"	0.259061647750089	0.121791271602889	0.547	0.668	1	"Olig"	"LRP1B"	"N"
"MXI12"	0.259138328391773	0.205034555351786	0.178	0.222	1	"Olig"	"MXI1"	"N"
"NDUFA42"	0.260248107136146	0.200225303951497	0.083	0.106	1	"Olig"	"NDUFA4"	"N"
"NDUFB71"	0.26208221218853	0.187581948455453	0.088	0.113	1	"Olig"	"NDUFB7"	"N"
"DYNLL13"	0.263486479976771	0.0960489297024618	0.204	0.255	1	"Olig"	"DYNLL1"	"N"
"CDH203"	0.263775845070593	-0.00822470430129885	0.431	0.516	1	"Olig"	"CDH20"	"N"
"TMEM125"	0.265898805262002	0.204759829704989	0.092	0.117	1	"Olig"	"TMEM125"	"N"
"SOBP2"	0.268515095930895	0.166001678640952	0.124	0.156	1	"Olig"	"SOBP"	"N"
"NAV23"	0.269345828011769	0.094941086711916	0.092	0.116	1	"Olig"	"NAV2"	"N"
"CCNI3"	0.270026506700526	0.155086125414969	0.088	0.111	1	"Olig"	"CCNI"	"N"
"ARGLU13"	0.270373379662583	0.118774785281136	0.209	0.256	1	"Olig"	"ARGLU1"	"N"
"IP6K22"	0.272267668059868	0.0740230544051996	0.078	0.1	1	"Olig"	"IP6K2"	"N"
"HEPACAM3"	0.272525937925215	0.0905768156945557	0.163	0.2	1	"Olig"	"HEPACAM"	"N"
"ADK3"	0.27294285486523	0.124490188228806	0.083	0.105	1	"Olig"	"ADK"	"N"
"TRA2A3"	0.273379157360727	0.161253563599	0.18	0.224	1	"Olig"	"TRA2A"	"N"
"RALGAPA23"	0.273717586756508	0.0547438688695749	0.085	0.107	1	"Olig"	"RALGAPA2"	"N"
"MARCKSL12"	0.27517580622385	0.101190190921017	0.319	0.393	1	"Olig"	"MARCKSL1"	"N"
"STXBP52"	0.277816923977639	0.157552602441532	0.08	0.102	1	"Olig"	"STXBP5"	"N"
"CCK3"	0.280450472680884	0.461982783673452	0.136	0.128	1	"Olig"	"CCK"	"N"
"WWOX3"	0.282654868634364	0.0933941515845622	0.462	0.568	1	"Olig"	"WWOX"	"N"
"ANKRD123"	0.283923941743165	0.12277487149703	0.234	0.29	1	"Olig"	"ANKRD12"	"N"
"YWHAZ1"	0.284857750910139	0.0736754302860541	0.08	0.101	1	"Olig"	"YWHAZ"	"N"
"ARL8A"	0.285066470149745	0.0551152400667552	0.109	0.135	1	"Olig"	"ARL8A"	"N"
"TMEM593"	0.285741860991895	0.131823035276603	0.17	0.207	1	"Olig"	"TMEM59"	"N"
"PRDX12"	0.287197789376141	0.394863547276938	0.156	0.144	1	"Olig"	"PRDX1"	"N"
"GLUD13"	0.288062780144185	0.140911260436049	0.085	0.108	1	"Olig"	"GLUD1"	"N"
"UQCRB3"	0.28890948464432	0.457337031898092	0.109	0.099	1	"Olig"	"UQCRB"	"N"
"ARID23"	0.289770217615028	0.0972630220744444	0.122	0.15	1	"Olig"	"ARID2"	"N"
"FTO3"	0.290263987179	0.157035030995856	0.207	0.257	1	"Olig"	"FTO"	"N"
"CLDN113"	0.291144714648584	0.00659546087189611	0.562	0.682	1	"Olig"	"CLDN11"	"N"
"YTHDC12"	0.292041345979638	0.136656990276351	0.083	0.103	1	"Olig"	"YTHDC1"	"N"
"ZNF365"	0.292585091205145	0.151753469588937	0.131	0.16	1	"Olig"	"ZNF365"	"N"
"PPA11"	0.292886061994469	0.0486954635849424	0.095	0.117	1	"Olig"	"PPA1"	"N"
"ITPKB3"	0.29310331854676	0.185531991166885	0.109	0.136	1	"Olig"	"ITPKB"	"N"
"DUSP16"	0.294632676157542	0.123188488545815	0.114	0.141	1	"Olig"	"DUSP16"	"N"
"FNIP22"	0.294997328055958	0.136032396180055	0.165	0.203	1	"Olig"	"FNIP2"	"N"
"MGEA53"	0.297030901682367	0.185896725092173	0.085	0.107	1	"Olig"	"MGEA5"	"N"
"SPCS22"	0.298594869371828	0.187344216525241	0.117	0.147	1	"Olig"	"SPCS2"	"N"
"RSRC13"	0.302105909071529	0.131304311078023	0.105	0.13	1	"Olig"	"RSRC1"	"N"
"REV3L3"	0.303328822624271	0.154214878759498	0.114	0.142	1	"Olig"	"REV3L"	"N"
"SLTM3"	0.304031912982174	0.0864303492860676	0.107	0.133	1	"Olig"	"SLTM"	"N"
"CKB3"	0.309326804653035	0.528573823479651	0.224	0.229	1	"Olig"	"CKB"	"N"
"CNTN12"	0.310369286451957	0.315706351274721	0.102	0.127	1	"Olig"	"CNTN1"	"N"
"TIMP22"	0.313518522422418	0.19184262928566	0.112	0.142	1	"Olig"	"TIMP2"	"N"
"VMP13"	0.316920155522817	0.433548738822344	0.153	0.146	1	"Olig"	"VMP1"	"N"
"UBL32"	0.317833256132293	0.0658768670536325	0.114	0.139	1	"Olig"	"UBL3"	"N"
"ARID1A3"	0.318900583217358	0.142224855138164	0.08	0.101	1	"Olig"	"ARID1A"	"N"
"SETD53"	0.319296383228074	0.157006138085177	0.146	0.181	1	"Olig"	"SETD5"	"N"
"MAP43"	0.321646228929523	0.169961524435906	0.117	0.144	1	"Olig"	"MAP4"	"N"
"TUBB4A1"	0.323748135860476	0.0781133984790892	0.146	0.176	1	"Olig"	"TUBB4A"	"N"
"CDK18"	0.327288019496933	0.199136700308665	0.214	0.26	1	"Olig"	"CDK18"	"N"
"TBCB2"	0.327647782711296	0.127352436307801	0.17	0.207	1	"Olig"	"TBCB"	"N"
"PEBP13"	0.328814755430365	0.145759961137812	0.234	0.282	1	"Olig"	"PEBP1"	"N"
"ZCCHC24"	0.329810683210835	0.154002638533988	0.139	0.169	1	"Olig"	"ZCCHC24"	"N"
"TFCP23"	0.332727643144747	0.306320537283654	0.08	0.101	1	"Olig"	"TFCP2"	"N"
"ZDHHC11B"	0.337325872479214	0.0837304409661419	0.095	0.116	1	"Olig"	"ZDHHC11B"	"N"
"EID13"	0.337956413736098	0.16902988782972	0.092	0.115	1	"Olig"	"EID1"	"N"
"SH3GLB21"	0.338743881013793	0.0993978575688335	0.107	0.131	1	"Olig"	"SH3GLB2"	"N"
"CEP97"	0.339319241500161	0.109408504766457	0.095	0.114	1	"Olig"	"CEP97"	"N"
"ELAVL31"	0.350138018624645	0.100366851252408	0.102	0.124	1	"Olig"	"ELAVL3"	"N"
"MIR100HG"	0.351505774142448	0.145492359576178	0.158	0.194	1	"Olig"	"MIR100HG"	"N"
"SCD53"	0.354753509525952	0.104014208941369	0.455	0.568	1	"Olig"	"SCD5"	"N"
"ALDOA2"	0.357944809265342	0.202022605612789	0.105	0.13	1	"Olig"	"ALDOA"	"N"
"CALM13"	0.359376027218981	0.420892090101033	0.236	0.242	1	"Olig"	"CALM1"	"N"
"HSD17B42"	0.365815169643751	0.271426421911722	0.207	0.253	1	"Olig"	"HSD17B4"	"N"
"DENND4A3"	0.366124415548912	0.197287482039363	0.153	0.185	1	"Olig"	"DENND4A"	"N"
"SNX1"	0.366713973691767	0.180365753120169	0.107	0.131	1	"Olig"	"SNX1"	"N"
"NENF2"	0.368090562919249	0.236777312416468	0.219	0.272	1	"Olig"	"NENF"	"N"
"RBM63"	0.368947447940739	0.443087435350092	0.151	0.145	1	"Olig"	"RBM6"	"N"
"PEAK13"	0.37015463804048	0.125386573027478	0.197	0.238	1	"Olig"	"PEAK1"	"N"
"CTD-2049O4.1"	0.371423783170915	0.120571587109515	0.083	0.1	1	"Olig"	"CTD-2049O4.1"	"N"
"LAMTOR41"	0.372496449181821	0.356541939879534	0.105	0.095	1	"Olig"	"LAMTOR4"	"N"
"NGFRAP12"	0.372545299854052	0.17067623045811	0.114	0.138	1	"Olig"	"NGFRAP1"	"N"
"SERPINI12"	0.374743646988936	0.215276482752417	0.107	0.13	1	"Olig"	"SERPINI1"	"N"
"RBM253"	0.374834496151273	0.174934423722174	0.153	0.185	1	"Olig"	"RBM25"	"N"
"TNRC6C2"	0.380449481510099	0.235345640300407	0.151	0.185	1	"Olig"	"TNRC6C"	"N"
"C1orf613"	0.381543950171645	0.221626270653242	0.131	0.159	1	"Olig"	"C1orf61"	"N"
"ACTG13"	0.385743996428173	0.205629238355222	0.18	0.216	1	"Olig"	"ACTG1"	"N"
"MYO9A2"	0.387621450974327	0.172862956760546	0.109	0.132	1	"Olig"	"MYO9A"	"N"
"N4BP2L23"	0.387966527012271	0.274744817060922	0.46	0.543	1	"Olig"	"N4BP2L2"	"N"
"ELMO1-AS11"	0.389111941973125	0.121783731792746	0.131	0.159	1	"Olig"	"ELMO1-AS1"	"N"
"CLCN33"	0.396185504488734	0.157909932500618	0.092	0.111	1	"Olig"	"CLCN3"	"N"
"NDRG23"	0.396282626882004	0.430551613355857	0.314	0.342	1	"Olig"	"NDRG2"	"N"
"MT-CO33"	0.400995994522282	0.59495801077212	0.207	0.208	1	"Olig"	"MT-CO3"	"N"
"UBE2B3"	0.401264884177752	0.179759695611004	0.09	0.109	1	"Olig"	"UBE2B"	"N"
"PTPRD3"	0.401613739525022	0.0252219964164464	0.754	0.883	1	"Olig"	"PTPRD"	"N"
"ZNF2923"	0.404084385002059	0.0758190177026954	0.163	0.196	1	"Olig"	"ZNF292"	"N"
"ZNF6093"	0.404171807631204	0.186486353442334	0.17	0.205	1	"Olig"	"ZNF609"	"N"
"RHOB1"	0.405143901797529	0.234265783229614	0.09	0.109	1	"Olig"	"RHOB"	"N"
"NDUFS71"	0.41007666411403	0.42955503479082	0.153	0.149	1	"Olig"	"NDUFS7"	"N"
"NDUFA102"	0.421167599555276	0.128427127478554	0.083	0.1	1	"Olig"	"NDUFA10"	"N"
"RBFOX13"	0.422444604497204	0.193418273802267	0.105	0.125	1	"Olig"	"RBFOX1"	"N"
"KMT2E3"	0.426925024163946	0.258112382784435	0.204	0.249	1	"Olig"	"KMT2E"	"N"
"LINC008442"	0.435368801576776	0.339273115511221	0.328	0.351	1	"Olig"	"LINC00844"	"N"
"UPF3A2"	0.437424605240996	0.251524988159161	0.088	0.105	1	"Olig"	"UPF3A"	"N"
"MOG1"	0.438291524522285	0.0567945995418957	0.353	0.427	1	"Olig"	"MOG"	"N"
"TUBA1B3"	0.442754185713728	0.204974991015976	0.102	0.122	1	"Olig"	"TUBA1B"	"N"
"FBXO7"	0.4445670917813	0.0675279876568766	0.112	0.131	1	"Olig"	"FBXO7"	"N"
"POLK3"	0.446004966721297	0.240969094909662	0.109	0.132	1	"Olig"	"POLK"	"N"
"GSTP11"	0.452122237207153	0.172960315744799	0.109	0.131	1	"Olig"	"GSTP1"	"N"
"ARHGAP213"	0.45259276879227	0.11752289874453	0.428	0.533	1	"Olig"	"ARHGAP21"	"N"
"ESF13"	0.454812303634101	0.479432468833988	0.119	0.114	1	"Olig"	"ESF1"	"N"
"SSNA1"	0.45514541529864	0.0689890031702398	0.09	0.105	1	"Olig"	"SSNA1"	"N"
"DYNC1LI2"	0.459829440375856	0.134735803904662	0.088	0.104	1	"Olig"	"DYNC1LI2"	"N"
"FBXL53"	0.461180861715484	0.164354231298673	0.117	0.139	1	"Olig"	"FBXL5"	"N"
"UBB3"	0.468846780021915	0.16090189678092	0.27	0.326	1	"Olig"	"UBB"	"N"
"RAB11B1"	0.473209852351567	0.224944069219107	0.088	0.104	1	"Olig"	"RAB11B"	"N"
"MT33"	0.474625688637088	0.201711356784228	0.119	0.142	1	"Olig"	"MT3"	"N"
"TPPP"	0.483957040850236	0.116563612583516	0.156	0.184	1	"Olig"	"TPPP"	"N"
"CYLD1"	0.492512950236587	0.179617506450925	0.092	0.108	1	"Olig"	"CYLD"	"N"
"FAXDC21"	0.494684011295258	0.248770769387495	0.153	0.184	1	"Olig"	"FAXDC2"	"N"
"ACACA3"	0.499822473775634	0.219282580067202	0.136	0.162	1	"Olig"	"ACACA"	"N"
"SIRT21"	0.500571698287189	0.423322090910538	0.17	0.171	1	"Olig"	"SIRT2"	"N"
"COX4I13"	0.501579726005606	0.195006553034829	0.134	0.156	1	"Olig"	"COX4I1"	"N"
"FOXN22"	0.502947725189021	0.192945062047234	0.226	0.269	1	"Olig"	"FOXN2"	"N"
"NME32"	0.505957324433487	0.24992568169199	0.105	0.123	1	"Olig"	"NME3"	"N"
"PTPRJ3"	0.506793411673583	0.195612694018182	0.168	0.198	1	"Olig"	"PTPRJ"	"N"
"PGRMC11"	0.506809000856521	0.312734047809476	0.107	0.101	1	"Olig"	"PGRMC1"	"N"
"DYNC1I22"	0.511321301352153	0.20251742653023	0.161	0.188	1	"Olig"	"DYNC1I2"	"N"
"COMMD13"	0.512758313094731	0.127733581065851	0.09	0.105	1	"Olig"	"COMMD1"	"N"
"TMA73"	0.525355161324157	0.125339702918089	0.092	0.105	1	"Olig"	"TMA7"	"N"
"KCNIP43"	0.525497202297425	0.575624386553401	0.148	0.175	1	"Olig"	"KCNIP4"	"N"
"ATP5E3"	0.525637832633001	0.502639550926708	0.102	0.098	1	"Olig"	"ATP5E"	"N"
"MT-CYB3"	0.530591167913728	0.515730405888063	0.139	0.138	1	"Olig"	"MT-CYB"	"N"
"DDX182"	0.532031085742699	0.322920288969206	0.131	0.127	1	"Olig"	"DDX18"	"N"
"HIP12"	0.533026187487602	0.162433453561054	0.297	0.355	1	"Olig"	"HIP1"	"N"
"THADA3"	0.537229782772798	0.197212036730276	0.092	0.107	1	"Olig"	"THADA"	"N"
"CST33"	0.537490091459229	0.355513922535694	0.182	0.216	1	"Olig"	"CST3"	"N"
"UBC3"	0.542485492534327	0.409798479702278	0.202	0.208	1	"Olig"	"UBC"	"N"
"OXR13"	0.544026579263558	0.238799518720775	0.1	0.115	1	"Olig"	"OXR1"	"N"
"MIB12"	0.545718856471039	0.227073485563458	0.105	0.122	1	"Olig"	"MIB1"	"N"
"ATP5G22"	0.549893588228108	0.350095113680933	0.139	0.161	1	"Olig"	"ATP5G2"	"N"
"SREBF23"	0.550506421769976	0.207374760830325	0.144	0.167	1	"Olig"	"SREBF2"	"N"
"SLC48A11"	0.558420519029976	0.345511582266715	0.163	0.166	1	"Olig"	"SLC48A1"	"N"
"MT-ND32"	0.560198534403975	0.0821457119604205	0.122	0.139	1	"Olig"	"MT-ND3"	"N"
"BTF31"	0.568599508416255	0.153407652326766	0.092	0.106	1	"Olig"	"BTF3"	"N"
"ITSN23"	0.570031700728294	0.148114630587789	0.119	0.137	1	"Olig"	"ITSN2"	"N"
"SERINC31"	0.577379117023393	0.196846329192029	0.09	0.104	1	"Olig"	"SERINC3"	"N"
"DDX53"	0.578383936190907	0.285893873263256	0.178	0.21	1	"Olig"	"DDX5"	"N"
"SPTBN12"	0.581525992678678	0.197021675641801	0.214	0.249	1	"Olig"	"SPTBN1"	"N"
"TMEM2581"	0.587868692460595	0.234433078229927	0.134	0.157	1	"Olig"	"TMEM258"	"N"
"CD633"	0.589105674929591	0.24229558953785	0.134	0.156	1	"Olig"	"CD63"	"N"
"LENG83"	0.590516445410275	0.360161918913601	0.09	0.106	1	"Olig"	"LENG8"	"N"
"RHOBTB31"	0.595354758755348	0.163411928060213	0.095	0.108	1	"Olig"	"RHOBTB3"	"N"
"SON3"	0.596550544690968	0.221478586331271	0.204	0.238	1	"Olig"	"SON"	"N"
"APLP13"	0.596699084314594	0.210154535256718	0.526	0.621	1	"Olig"	"APLP1"	"N"
"TMEM2593"	0.598872159344242	0.464879845080954	0.102	0.1	1	"Olig"	"TMEM259"	"N"
"ADGRL33"	0.600106712413338	0.158376077356119	0.358	0.436	1	"Olig"	"ADGRL3"	"N"
"PDE4DIP3"	0.603246771209433	0.287942995926195	0.107	0.125	1	"Olig"	"PDE4DIP"	"N"
"PFN11"	0.605621198503141	0.423028310826497	0.105	0.103	1	"Olig"	"PFN1"	"N"
"NKX6-2"	0.606933980264187	0.379750328761265	0.165	0.17	1	"Olig"	"NKX6-2"	"N"
"DNER2"	0.607494257533901	0.204229188704369	0.195	0.226	1	"Olig"	"DNER"	"N"
"TNRC6B3"	0.609755874311938	0.200675302890433	0.268	0.327	1	"Olig"	"TNRC6B"	"N"
"U2SURP3"	0.612316199813648	0.315920480588862	0.163	0.191	1	"Olig"	"U2SURP"	"N"
"SELT"	0.612451883721234	0.201385129201907	0.088	0.1	1	"Olig"	"SELT"	"N"
"PLXNB12"	0.622024624064208	0.221295989064153	0.129	0.146	1	"Olig"	"PLXNB1"	"N"
"WSB13"	0.626075476429378	0.0855710522153537	0.423	0.515	1	"Olig"	"WSB1"	"N"
"TBCK3"	0.627648819637472	0.0814587590472833	0.117	0.129	1	"Olig"	"TBCK"	"N"
"PREPL2"	0.631994920265682	0.214742236939044	0.117	0.133	1	"Olig"	"PREPL"	"N"
"PPP1R12A3"	0.632198165915722	0.238575719023269	0.102	0.117	1	"Olig"	"PPP1R12A"	"N"
"GDI13"	0.635406065027057	0.275816705400079	0.139	0.162	1	"Olig"	"GDI1"	"N"
"DMD3"	0.644409101868222	0.15080218907705	0.358	0.421	1	"Olig"	"DMD"	"N"
"DOCK91"	0.648514905281343	0.343576644088183	0.241	0.295	1	"Olig"	"DOCK9"	"N"
"SLC22A172"	0.649022579498804	0.202826337385051	0.136	0.154	1	"Olig"	"SLC22A17"	"N"
"YWHAE2"	0.658368168539682	0.213982379712891	0.109	0.125	1	"Olig"	"YWHAE"	"N"
"GPRC5B3"	0.661493667339228	0.19970919036731	0.423	0.487	1	"Olig"	"GPRC5B"	"N"
"PLPP2"	0.665449686095451	0.222585199367722	0.114	0.129	1	"Olig"	"PLPP2"	"N"
"PRRC2C3"	0.666924206215334	0.135113254392856	0.09	0.1	1	"Olig"	"PRRC2C"	"N"
"JPX3"	0.672717790370576	0.262392350247282	0.17	0.197	1	"Olig"	"JPX"	"N"
"PLEKHA73"	0.676004859662373	0.247598776481019	0.107	0.121	1	"Olig"	"PLEKHA7"	"N"
"NXPE3"	0.67779543317681	0.237485843147168	0.095	0.107	1	"Olig"	"NXPE3"	"N"
"PTPRS2"	0.682391743409552	0.41254742539976	0.102	0.101	1	"Olig"	"PTPRS"	"N"
"CLTA1"	0.684092976996381	0.150167810512427	0.09	0.101	1	"Olig"	"CLTA"	"N"
"RAB103"	0.685727385387897	0.349247562177451	0.122	0.121	1	"Olig"	"RAB10"	"N"
"EEF1A13"	0.685793602184404	0.387595377716384	0.246	0.269	1	"Olig"	"EEF1A1"	"N"
"TMBIM63"	0.688999160281254	0.220990855189409	0.178	0.205	1	"Olig"	"TMBIM6"	"N"
"TXNRD13"	0.689553425482603	0.395643363468508	0.204	0.222	1	"Olig"	"TXNRD1"	"N"
"XPO52"	0.692724768465232	0.125318846540126	0.112	0.124	1	"Olig"	"XPO5"	"N"
"KDM6A3"	0.693486201545066	0.170158395767068	0.144	0.161	1	"Olig"	"KDM6A"	"N"
"HTRA13"	0.697987360884406	0.197268866491551	0.18	0.205	1	"Olig"	"HTRA1"	"N"
"NFE2L23"	0.703082695116289	0.271550737348038	0.187	0.216	1	"Olig"	"NFE2L2"	"N"
"ANKRD363"	0.709712881504163	0.260621726004782	0.175	0.198	1	"Olig"	"ANKRD36"	"N"
"HECTD13"	0.711251035329898	0.208113841233606	0.107	0.12	1	"Olig"	"HECTD1"	"N"
"CDH22"	0.713309270626198	0.211384382931075	0.09	0.1	1	"Olig"	"CDH2"	"N"
"PSAP3"	0.714369589071627	0.222328562381306	0.268	0.316	1	"Olig"	"PSAP"	"N"
"KCNJ101"	0.715034621080434	0.202284022060416	0.112	0.125	1	"Olig"	"KCNJ10"	"N"
"BNIP3L3"	0.725285563764839	0.236387560808095	0.107	0.119	1	"Olig"	"BNIP3L"	"N"
"ACTN4"	0.73147374782042	0.247407257231384	0.136	0.153	1	"Olig"	"ACTN4"	"N"
"NDRG12"	0.73589082439217	0.324095442898162	0.243	0.266	1	"Olig"	"NDRG1"	"N"
"GAS72"	0.743646911907041	0.282484361920786	0.114	0.128	1	"Olig"	"GAS7"	"N"
"STAG22"	0.744337399938588	0.217601749264269	0.105	0.118	1	"Olig"	"STAG2"	"N"
"EMC10"	0.745328710903106	0.382903391315607	0.112	0.114	1	"Olig"	"EMC10"	"N"
"LAMP23"	0.748821668091047	0.308103848983829	0.421	0.507	1	"Olig"	"LAMP2"	"N"
