"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"stage"	"gender"
"BTRC2"	3.63907736323401e-09	0.47752385807087	0.256	0.058	3.91710287378508e-05	"Neur"	"BTRC"	"60-70"	"female"
"MLLT41"	3.77770984719431e-09	0.799616483382161	0.265	0.063	4.06632687951996e-05	"Neur"	"MLLT4"	"60-70"	"female"
"ADCY21"	3.82151875947208e-09	0.360022259561893	0.41	0.132	4.11348279269575e-05	"Neur"	"ADCY2"	"60-70"	"female"
"PPIL21"	3.83133711433092e-09	0.668064244318526	0.171	0.024	4.1240512698658e-05	"Neur"	"PPIL2"	"60-70"	"female"
"AMMECR1"	3.85641344377022e-09	0.752996813951288	0.188	0.029	4.15104343087427e-05	"Neur"	"AMMECR1"	"60-70"	"female"
"CCDC841"	3.99398191080287e-09	0.854319885081678	0.205	0.037	4.29912212878821e-05	"Neur"	"CCDC84"	"60-70"	"female"
"PHKB2"	4.1516964409672e-09	0.779765675964206	0.205	0.037	4.4688860490571e-05	"Neur"	"PHKB"	"60-70"	"female"
"RUFY21"	4.27097640171461e-09	0.500357416359359	0.282	0.071	4.5972789988056e-05	"Neur"	"RUFY2"	"60-70"	"female"
"TAF152"	4.33033288791342e-09	0.558793766793418	0.231	0.048	4.66117032055e-05	"Neur"	"TAF15"	"60-70"	"female"
"KLHL52"	4.54152795481198e-09	0.693166940488252	0.214	0.04	4.88850069055961e-05	"Neur"	"KLHL5"	"60-70"	"female"
"SULT1A11"	4.56663389893118e-09	0.769263591094939	0.171	0.024	4.91552472880952e-05	"Neur"	"SULT1A1"	"60-70"	"female"
"FTO2"	4.71109128268562e-09	0.402817337425827	0.385	0.122	5.0710186566828e-05	"Neur"	"FTO"	"60-70"	"female"
"TANC22"	4.77298567811007e-09	0.510045803790545	0.393	0.127	5.13764178391768e-05	"Neur"	"TANC2"	"60-70"	"female"
"AC074363.11"	4.78188765412619e-09	0.438188835366121	0.325	0.093	5.14722387090143e-05	"Neur"	"AC074363.1"	"60-70"	"female"
"GABBR2"	4.94880735899295e-09	0.740582424622755	0.359	0.111	5.32689624122002e-05	"Neur"	"GABBR2"	"60-70"	"female"
"PPIG1"	5.11539126490265e-09	0.451356781886151	0.291	0.074	5.50620715754121e-05	"Neur"	"PPIG"	"60-70"	"female"
"TNKS22"	5.21133558311979e-09	0.837584294013328	0.162	0.021	5.60948162167014e-05	"Neur"	"TNKS2"	"60-70"	"female"
"ATF2"	5.23247720100224e-09	0.788215913319545	0.154	0.019	5.63223845915881e-05	"Neur"	"ATF2"	"60-70"	"female"
"VPS13D2"	5.32426173245553e-09	0.656787790150512	0.265	0.063	5.73103532881513e-05	"Neur"	"VPS13D"	"60-70"	"female"
"RFX1"	5.68443718933126e-09	0.950978328682329	0.12	0.008	6.11872819059617e-05	"Neur"	"RFX1"	"60-70"	"female"
"WDR72"	5.88483796049675e-09	0.445199949207981	0.316	0.087	6.3344395806787e-05	"Neur"	"WDR7"	"60-70"	"female"
"PARP21"	5.90226211195522e-09	0.73759603905579	0.111	0.005	6.35319493730859e-05	"Neur"	"PARP2"	"60-70"	"female"
"CNTN11"	5.95380875088582e-09	0.399896216906435	0.53	0.196	6.4086797394535e-05	"Neur"	"CNTN1"	"60-70"	"female"
"CDH7"	6.0146673421976e-09	1.01730717006001	0.128	0.011	6.4741879271415e-05	"Neur"	"CDH7"	"60-70"	"female"
"OSBPL10"	6.10092347094464e-09	0.858710574956574	0.162	0.021	6.56703402412481e-05	"Neur"	"OSBPL10"	"60-70"	"female"
"FBXO441"	6.14375566721414e-09	0.738483446554719	0.256	0.061	6.6131386001893e-05	"Neur"	"FBXO44"	"60-70"	"female"
"TRAF3IP2-AS12"	6.14438651486609e-09	0.530695887961888	0.308	0.085	6.61381764460186e-05	"Neur"	"TRAF3IP2-AS1"	"60-70"	"female"
"EXOC21"	6.16059397767681e-09	0.568748188940298	0.205	0.037	6.63126335757131e-05	"Neur"	"EXOC2"	"60-70"	"female"
"AKAP62"	6.24273908532923e-09	0.34745482407465	0.658	0.267	6.71968435144839e-05	"Neur"	"AKAP6"	"60-70"	"female"
"ZNF3461"	6.38038529773665e-09	0.779096500985764	0.154	0.019	6.86784673448373e-05	"Neur"	"ZNF346"	"60-70"	"female"
"CCDC921"	6.40097932473540e-09	0.636618898879311	0.205	0.037	6.89001414514518e-05	"Neur"	"CCDC92"	"60-70"	"female"
"CELF12"	6.41509820731384e-09	0.591024781726341	0.325	0.095	6.90521171035262e-05	"Neur"	"CELF1"	"60-70"	"female"
"KIF1B2"	6.42024338922905e-09	0.367753432923303	0.496	0.183	6.91074998416615e-05	"Neur"	"KIF1B"	"60-70"	"female"
"IQSEC3"	6.53055988731313e-09	0.84816397882734	0.154	0.019	7.02949466270385e-05	"Neur"	"IQSEC3"	"60-70"	"female"
"FSTL51"	6.5742907195256e-09	0.675746075382204	0.419	0.143	7.07656653049735e-05	"Neur"	"FSTL5"	"60-70"	"female"
"GAPVD12"	6.76638553883552e-09	0.664289661249305	0.197	0.034	7.28333739400255e-05	"Neur"	"GAPVD1"	"60-70"	"female"
"PPME1"	6.84129223439758e-09	0.703858748601656	0.154	0.019	7.36396696110555e-05	"Neur"	"PPME1"	"60-70"	"female"
"ZRANB22"	6.84333519470856e-09	0.493354820690049	0.35	0.103	7.3661660035843e-05	"Neur"	"ZRANB2"	"60-70"	"female"
"PLD51"	6.92650161153235e-09	0.956578103509978	0.368	0.119	7.45568633465342e-05	"Neur"	"PLD5"	"60-70"	"female"
"TFDP21"	6.93684997824639e-09	0.55330951828691	0.282	0.071	7.46682531658441e-05	"Neur"	"TFDP2"	"60-70"	"female"
"SUSD1"	7.1954383572533e-09	0.897906121434654	0.137	0.013	7.74516984774745e-05	"Neur"	"SUSD1"	"60-70"	"female"
"MPPED1"	7.30928624449176e-09	1.09772169972301	0.205	0.04	7.86771571357093e-05	"Neur"	"MPPED1"	"60-70"	"female"
"PIBF12"	7.85400183817324e-09	0.643442608277305	0.239	0.053	8.45404757860967e-05	"Neur"	"PIBF1"	"60-70"	"female"
"NFAT52"	8.10027052668167e-09	0.301670076384962	0.342	0.098	8.71913119492015e-05	"Neur"	"NFAT5"	"60-70"	"female"
"TRIM442"	8.3217866247792e-09	0.676490336057583	0.256	0.061	8.95757112291233e-05	"Neur"	"TRIM44"	"60-70"	"female"
"ZNF780B"	8.3372767348523e-09	0.886004222494977	0.205	0.04	8.97424467739502e-05	"Neur"	"ZNF780B"	"60-70"	"female"
"UGGT22"	8.35059483342043e-09	0.461306291532543	0.359	0.111	8.98858027869375e-05	"Neur"	"UGGT2"	"60-70"	"female"
"LARP1B1"	8.54124652963574e-09	0.809259070805982	0.222	0.048	9.19379776449991e-05	"Neur"	"LARP1B"	"60-70"	"female"
"PPIP5K1"	8.59661590769916e-09	0.687070428145681	0.145	0.016	9.25339736304738e-05	"Neur"	"PPIP5K1"	"60-70"	"female"
"ANKRD13C2"	9.25109733092556e-09	0.604789066663697	0.231	0.05	9.95788116700827e-05	"Neur"	"ANKRD13C"	"60-70"	"female"
"ZCCHC112"	9.48376709208706e-09	0.454787405047053	0.376	0.119	0.000102083268979225	"Neur"	"ZCCHC11"	"60-70"	"female"
"C2CD52"	9.50111214297486e-09	0.433649887240738	0.299	0.082	0.000102269971106981	"Neur"	"C2CD5"	"60-70"	"female"
"SYT14"	9.5377166716711e-09	0.600787680040223	0.342	0.106	0.000102663982253868	"Neur"	"SYT14"	"60-70"	"female"
"ZMYND82"	9.55041616077504e-09	0.716428617908007	0.308	0.087	0.000102800679554583	"Neur"	"ZMYND8"	"60-70"	"female"
"MANBA1"	9.56032083270036e-09	0.994129501878849	0.171	0.026	0.000102907293443187	"Neur"	"MANBA"	"60-70"	"female"
"CCDC912"	9.61564781503341e-09	0.388047432938217	0.368	0.114	0.00010350283308102	"Neur"	"CCDC91"	"60-70"	"female"
"PDIA2"	9.96251256461738e-09	0.806520658906259	0.188	0.032	0.000107236485245542	"Neur"	"PDIA2"	"60-70"	"female"
"ACACA2"	1.00422534743494e-08	0.399783258707693	0.385	0.124	0.000108094816397897	"Neur"	"ACACA"	"60-70"	"female"
"CTD-2378E12.1"	1.00615831083796e-08	0.6282022378028	0.128	0.011	0.000108302880578598	"Neur"	"CTD-2378E12.1"	"60-70"	"female"
"PPP1R13B"	1.00940442202133e-08	0.722878060328394	0.214	0.042	0.000108652291986376	"Neur"	"PPP1R13B"	"60-70"	"female"
"TNRC6B2"	1.04511990295273e-08	0.337804928448098	0.641	0.259	0.000112496706353832	"Neur"	"TNRC6B"	"60-70"	"female"
"USP332"	1.05887628816423e-08	0.578690482009756	0.282	0.074	0.000113977443657998	"Neur"	"USP33"	"60-70"	"female"
"ABHD182"	1.07619287837893e-08	0.669161282536981	0.239	0.053	0.000115841401428708	"Neur"	"ABHD18"	"60-70"	"female"
"FAM19A2"	1.07677982729239e-08	0.656350113748192	0.427	0.151	0.000115904580609752	"Neur"	"FAM19A2"	"60-70"	"female"
"CACNG8"	1.11447341371704e-08	0.935036758701989	0.197	0.037	0.000119961918252502	"Neur"	"CACNG8"	"60-70"	"female"
"LONP1"	1.11713890180647e-08	0.610923446054795	0.128	0.011	0.000120248831390448	"Neur"	"LONP1"	"60-70"	"female"
"PPM1H"	1.1319526602936e-08	0.527055204897314	0.291	0.077	0.000121843384354004	"Neur"	"PPM1H"	"60-70"	"female"
"WNK21"	1.14203524181619e-08	0.606269882088477	0.179	0.029	0.000122928673429094	"Neur"	"WNK2"	"60-70"	"female"
"FMN11"	1.27005566827981e-08	0.741959908086725	0.265	0.069	0.000136708792133638	"Neur"	"FMN1"	"60-70"	"female"
"CAMK2G2"	1.30039210562958e-08	0.501779889195758	0.256	0.061	0.000139974206249968	"Neur"	"CAMK2G"	"60-70"	"female"
"ENTPD3"	1.32570234492582e-08	0.698299727776594	0.214	0.042	0.000142698600407815	"Neur"	"ENTPD3"	"60-70"	"female"
"VPS451"	1.36217738802638e-08	0.607119222387779	0.214	0.042	0.000146624774047159	"Neur"	"VPS45"	"60-70"	"female"
"THSD7A1"	1.44045004440388e-08	0.568728956771017	0.333	0.095	0.000155050042779634	"Neur"	"THSD7A"	"60-70"	"female"
"SVOP"	1.45479692601131e-08	0.883044183680934	0.171	0.026	0.000156594341115858	"Neur"	"SVOP"	"60-70"	"female"
"RP11-111H13.1"	1.48181981069206e-08	0.836063761044728	0.197	0.037	0.000159503084422894	"Neur"	"RP11-111H13.1"	"60-70"	"female"
"LRRFIP11"	1.48539256403456e-08	0.753145067179188	0.291	0.082	0.00015988765559268	"Neur"	"LRRFIP1"	"60-70"	"female"
"ADAMTSL31"	1.48711158907082e-08	0.768411874802979	0.179	0.029	0.000160072691447583	"Neur"	"ADAMTSL3"	"60-70"	"female"
"GOLGB12"	1.526291180737e-08	0.520772977039545	0.205	0.04	0.000164289982694531	"Neur"	"GOLGB1"	"60-70"	"female"
"L3MBTL42"	1.54353464702095e-08	0.751216839390794	0.325	0.098	0.000166146069405335	"Neur"	"L3MBTL4"	"60-70"	"female"
"FAM65B"	1.55219573510857e-08	0.735909813477374	0.214	0.045	0.000167078348927087	"Neur"	"FAM65B"	"60-70"	"female"
"ITGA91"	1.56652551435159e-08	0.759296066157836	0.162	0.024	0.000168620806364805	"Neur"	"ITGA9"	"60-70"	"female"
"TTC39C"	1.60057458420365e-08	0.884557949488211	0.162	0.024	0.00017228584824368	"Neur"	"TTC39C"	"60-70"	"female"
"SOS12"	1.63795505724905e-08	0.423623266498412	0.299	0.085	0.000176309482362287	"Neur"	"SOS1"	"60-70"	"female"
"ST8SIA5"	1.65145472125664e-08	0.66460303244603	0.222	0.048	0.000177762586196065	"Neur"	"ST8SIA5"	"60-70"	"female"
"CRHR1"	1.6804649218785e-08	0.625586514886264	0.222	0.048	0.000180885244191002	"Neur"	"CRHR1"	"60-70"	"female"
"WDR702"	1.72844212060942e-08	0.408956220919206	0.308	0.087	0.000186049509862398	"Neur"	"WDR70"	"60-70"	"female"
"LRRFIP22"	1.74994411584371e-08	0.32761829513579	0.342	0.101	0.000188363984629417	"Neur"	"LRRFIP2"	"60-70"	"female"
"SPIRE11"	1.80861988331432e-08	0.354438744042884	0.231	0.05	0.000194679844239953	"Neur"	"SPIRE1"	"60-70"	"female"
"CDKL31"	1.82877979626831e-08	0.808002386868572	0.171	0.026	0.000196849857270321	"Neur"	"CDKL3"	"60-70"	"female"
"AEBP21"	1.87581238792883e-08	0.51741557367927	0.385	0.13	0.000201912445436659	"Neur"	"AEBP2"	"60-70"	"female"
"TRIP112"	1.89571885824592e-08	0.673116778914113	0.214	0.045	0.000204055177901591	"Neur"	"TRIP11"	"60-70"	"female"
"HDAC82"	1.9952948632637e-08	0.539304801051109	0.274	0.071	0.000214773539081705	"Neur"	"HDAC8"	"60-70"	"female"
"SRPK22"	2.00606937468347e-08	0.365164964392138	0.419	0.146	0.000215933307490929	"Neur"	"SRPK2"	"60-70"	"female"
"DDX101"	2.00733421246045e-08	0.58506429558779	0.171	0.026	0.000216069454629243	"Neur"	"DDX10"	"60-70"	"female"
"SRSF112"	2.01479904630023e-08	0.316569589944173	0.504	0.188	0.000216872969343757	"Neur"	"SRSF11"	"60-70"	"female"
"GRIA3"	2.01958999499885e-08	0.880856748774836	0.291	0.082	0.000217388667061676	"Neur"	"GRIA3"	"60-70"	"female"
"CHSY31"	2.02770588569114e-08	0.748995293798447	0.316	0.093	0.000218262261535794	"Neur"	"CHSY3"	"60-70"	"female"
"GRIA4"	2.0304695769904e-08	0.539047860436677	0.581	0.235	0.000218559745267247	"Neur"	"GRIA4"	"60-70"	"female"
"TMEM161B-AS12"	2.07059278040387e-08	0.356478529957663	0.453	0.167	0.000222878606882673	"Neur"	"TMEM161B-AS1"	"60-70"	"female"
"POU2F12"	2.12612351510354e-08	0.579953573180365	0.342	0.106	0.000228855935165745	"Neur"	"POU2F1"	"60-70"	"female"
"SAMD121"	2.16205621761811e-08	0.294360019583244	0.436	0.151	0.000232723731264413	"Neur"	"SAMD12"	"60-70"	"female"
"SUPT3H2"	2.17391358126016e-08	0.502342019273421	0.316	0.093	0.000234000057886843	"Neur"	"SUPT3H"	"60-70"	"female"
"NEBL1"	2.19156092084502e-08	0.267456057877683	0.53	0.204	0.000235899617519758	"Neur"	"NEBL"	"60-70"	"female"
"CRY21"	2.25160012094916e-08	0.721919075953669	0.154	0.021	0.000242362237018968	"Neur"	"CRY2"	"60-70"	"female"
"RP11-384F7.21"	2.26133260864157e-08	0.397561728612797	0.615	0.249	0.000243409841994178	"Neur"	"RP11-384F7.2"	"60-70"	"female"
"ATP13A2"	2.28332627168664e-08	0.603892619574931	0.197	0.037	0.00024577723988435	"Neur"	"ATP13A2"	"60-70"	"female"
"ARHGEF112"	2.32807196789772e-08	0.625898785858948	0.188	0.034	0.000250593666624511	"Neur"	"ARHGEF11"	"60-70"	"female"
"PTS"	2.3516959724455e-08	0.643266034345822	0.162	0.024	0.000253136554474034	"Neur"	"PTS"	"60-70"	"female"
"NHS1"	2.37590958647453e-08	0.942487981785252	0.231	0.056	0.000255742907888119	"Neur"	"NHS"	"60-70"	"female"
"SORBS2"	2.41058981982869e-08	0.787155444140289	0.316	0.098	0.00025947588820636	"Neur"	"SORBS2"	"60-70"	"female"
"FAM13B2"	2.41523968793915e-08	0.367756326645427	0.265	0.066	0.000259976400009771	"Neur"	"FAM13B"	"60-70"	"female"
"ANKH1"	2.43246027505149e-08	0.62637502743735	0.299	0.085	0.000261830024006542	"Neur"	"ANKH"	"60-70"	"female"
"ZBTB162"	2.59233512548604e-08	0.60934337889669	0.248	0.061	0.000279038952907318	"Neur"	"ZBTB16"	"60-70"	"female"
"UNC80"	2.62058764161699e-08	0.537943497056134	0.402	0.146	0.000282080053743653	"Neur"	"UNC80"	"60-70"	"female"
"RHOT12"	2.64466148810757e-08	0.484693242881587	0.239	0.056	0.000284671362579899	"Neur"	"RHOT1"	"60-70"	"female"
"DMXL2"	2.65680142018124e-08	0.684067479514452	0.179	0.032	0.000285978104868309	"Neur"	"DMXL2"	"60-70"	"female"
"GPR1551"	2.71363974251829e-08	0.567369292907819	0.231	0.053	0.000292096181884668	"Neur"	"GPR155"	"60-70"	"female"
"UBE4B2"	2.73356661909985e-08	0.425649804317579	0.256	0.063	0.000294241110879908	"Neur"	"UBE4B"	"60-70"	"female"
"CAMSAP22"	2.78469503763628e-08	0.479134313095119	0.299	0.087	0.000299744573851169	"Neur"	"CAMSAP2"	"60-70"	"female"
"PDE4DIP2"	2.85453161822739e-08	0.32001213609736	0.504	0.19	0.000307261783385996	"Neur"	"PDE4DIP"	"60-70"	"female"
"SCN2A"	2.93643200948138e-08	0.639282726690906	0.35	0.114	0.000316077541500576	"Neur"	"SCN2A"	"60-70"	"female"
"PIP5K1A1"	3.01121067947205e-08	0.783253390113539	0.171	0.029	0.000324126717538372	"Neur"	"PIP5K1A"	"60-70"	"female"
"ANO5"	3.01218470714e-08	0.704240314452978	0.188	0.034	0.000324231561876549	"Neur"	"ANO5"	"60-70"	"female"
"MDGA2"	3.09016905002456e-08	0.506718682765825	0.658	0.283	0.000332625796544644	"Neur"	"MDGA2"	"60-70"	"female"
"UBR12"	3.18326309251945e-08	0.516183759340009	0.256	0.063	0.000342646439278793	"Neur"	"UBR1"	"60-70"	"female"
"RP11-32K4.1"	3.19788646720201e-08	0.621049254966482	0.154	0.021	0.000344220499329624	"Neur"	"RP11-32K4.1"	"60-70"	"female"
"PDS5A2"	3.21611612471722e-08	0.603125046039424	0.265	0.069	0.000346182739664562	"Neur"	"PDS5A"	"60-70"	"female"
"SYNPR"	3.24140947895659e-08	0.771295240792695	0.41	0.148	0.000348905316314887	"Neur"	"SYNPR"	"60-70"	"female"
"ASIC2"	3.26082309058951e-08	0.96322274630629	0.462	0.188	0.000350994997471055	"Neur"	"ASIC2"	"60-70"	"female"
"EXD3"	3.3042030261413e-08	0.576714660702161	0.154	0.021	0.000355664413733849	"Neur"	"EXD3"	"60-70"	"female"
"HMGCLL11"	3.3399328773776e-08	0.864559187323987	0.12	0.011	0.000359510374920925	"Neur"	"HMGCLL1"	"60-70"	"female"
"MAP1B1"	3.40471620422341e-08	0.510477714915273	0.385	0.132	0.000366483652222608	"Neur"	"MAP1B"	"60-70"	"female"
"BICD12"	3.50084486255681e-08	0.478966692528733	0.368	0.122	0.000376830941005615	"Neur"	"BICD1"	"60-70"	"female"
"LRFN2"	3.64844035923844e-08	0.712756151129291	0.179	0.032	0.000392718120268426	"Neur"	"LRFN2"	"60-70"	"female"
"EGFR1"	3.76660077892833e-08	0.861293181364351	0.231	0.056	0.000405436907843845	"Neur"	"EGFR"	"60-70"	"female"
"MAP3K52"	3.96227942993176e-08	0.662135467855305	0.282	0.079	0.000426499757837855	"Neur"	"MAP3K5"	"60-70"	"female"
"DAPK11"	3.96458280933914e-08	0.569820842133671	0.265	0.071	0.000426747693597265	"Neur"	"DAPK1"	"60-70"	"female"
"OSBPL62"	4.02727032777161e-08	0.493679464485597	0.35	0.116	0.000433495378081336	"Neur"	"OSBPL6"	"60-70"	"female"
"TRAPPC101"	4.105326247101e-08	0.648422920666484	0.128	0.013	0.000441897317237952	"Neur"	"TRAPPC10"	"60-70"	"female"
"CASC41"	4.15786565132191e-08	0.521181467080772	0.291	0.085	0.00044755265870829	"Neur"	"CASC4"	"60-70"	"female"
"ADAM19"	4.16185018355891e-08	0.630024170048206	0.12	0.011	0.000447981553758282	"Neur"	"ADAM19"	"60-70"	"female"
"RP11-577H5.51"	4.21586981285733e-08	0.695225700565753	0.12	0.011	0.000453796226655963	"Neur"	"RP11-577H5.5"	"60-70"	"female"
"CEP571"	4.43762420800733e-08	0.533934464051797	0.188	0.034	0.000477665869749909	"Neur"	"CEP57"	"60-70"	"female"
"NINL"	4.58616577039622e-08	0.661100848565547	0.111	0.008	0.000493654883525449	"Neur"	"NINL"	"60-70"	"female"
"PRKCB1"	4.74211853507211e-08	0.742508387757477	0.368	0.127	0.000510441639115162	"Neur"	"PRKCB"	"60-70"	"female"
"FBXO27"	4.78370194199626e-08	0.454072415596779	0.137	0.016	0.000514917677036477	"Neur"	"FBXO27"	"60-70"	"female"
"RP1-111C20.4"	4.79483785172225e-08	0.68255035202685	0.12	0.011	0.000516116346359383	"Neur"	"RP1-111C20.4"	"60-70"	"female"
"EVL2"	4.80409493674916e-08	0.467874961378474	0.342	0.108	0.00051711277899168	"Neur"	"EVL"	"60-70"	"female"
"PACRGL"	4.91954489385001e-08	0.633850979324154	0.12	0.011	0.000529539812374015	"Neur"	"PACRGL"	"60-70"	"female"
"CNTN6"	4.9321536233577e-08	0.627527329000622	0.128	0.013	0.000530897016018223	"Neur"	"CNTN6"	"60-70"	"female"
"WDR372"	5.07629574987684e-08	0.75558904124424	0.197	0.04	0.000546412474516743	"Neur"	"WDR37"	"60-70"	"female"
"RPRD1A2"	5.10730943806638e-08	0.508956627179284	0.239	0.058	0.000549750787913465	"Neur"	"RPRD1A"	"60-70"	"female"
"TAMM41"	5.115885495459e-08	0.52733909988568	0.128	0.013	0.000550673914731206	"Neur"	"TAMM41"	"60-70"	"female"
"MALAT12"	5.18795951300742e-08	0.441816064379692	1	1	0.000558431961980119	"Neur"	"MALAT1"	"60-70"	"female"
"AIG12"	5.20511441855846e-08	0.62786803656604	0.248	0.063	0.000560278516013632	"Neur"	"AIG1"	"60-70"	"female"
"KIF5C"	5.37921951596343e-08	0.376410380786955	0.35	0.114	0.000579019188698303	"Neur"	"KIF5C"	"60-70"	"female"
"PRPF61"	5.42240820574443e-08	0.636857628304262	0.171	0.029	0.00058366801926633	"Neur"	"PRPF6"	"60-70"	"female"
"MAX2"	5.64414021622979e-08	0.681509833486785	0.205	0.045	0.000607535252874975	"Neur"	"MAX"	"60-70"	"female"
"GIGYF22"	5.74719434306498e-08	0.268465559156702	0.265	0.069	0.000618627999087515	"Neur"	"GIGYF2"	"60-70"	"female"
"MROH11"	5.75327304127561e-08	0.598827736097549	0.171	0.029	0.000619282310162907	"Neur"	"MROH1"	"60-70"	"female"
"GATS1"	5.79916889592466e-08	0.586549779752192	0.265	0.071	0.00062422253995733	"Neur"	"GATS"	"60-70"	"female"
"DNAH61"	5.88997039556188e-08	0.821507793465433	0.154	0.024	0.000633996413378281	"Neur"	"DNAH6"	"60-70"	"female"
"ANKRD361"	5.96783315150985e-08	0.379939731895642	0.393	0.138	0.00064237756042852	"Neur"	"ANKRD36"	"60-70"	"female"
"VPS13B2"	5.98967925128668e-08	0.32726762244791	0.368	0.124	0.000644729074608498	"Neur"	"VPS13B"	"60-70"	"female"
"CYFIP21"	6.01037964222884e-08	0.489370769039037	0.256	0.066	0.000646957264689512	"Neur"	"CYFIP2"	"60-70"	"female"
"HECW1"	6.07130078981031e-08	0.535857962476752	0.214	0.048	0.000653514817015181	"Neur"	"HECW1"	"60-70"	"female"
"ZSWIM51"	6.2513033064165e-08	0.750015879826848	0.248	0.066	0.000672890287902672	"Neur"	"ZSWIM5"	"60-70"	"female"
"ORC22"	6.31151266622893e-08	0.638227080529586	0.188	0.037	0.000679371223392882	"Neur"	"ORC2"	"60-70"	"female"
"GAD2"	6.45319870554748e-08	0.768164376897106	0.308	0.095	0.000694622308665131	"Neur"	"GAD2"	"60-70"	"female"
"ARSB1"	6.57731721457406e-08	0.663103861855049	0.188	0.037	0.000707982424976751	"Neur"	"ARSB"	"60-70"	"female"
"GAB22"	6.64180197650971e-08	0.180749859280788	0.342	0.106	0.000714923564751505	"Neur"	"GAB2"	"60-70"	"female"
"RALGAPA12"	7.0089013762477e-08	0.14288562844131	0.368	0.119	0.000754438144139303	"Neur"	"RALGAPA1"	"60-70"	"female"
"GDPD11"	7.26376401986717e-08	0.521158652327261	0.154	0.024	0.000781871559098502	"Neur"	"GDPD1"	"60-70"	"female"
"RGS122"	7.31514119281994e-08	0.414406437621996	0.453	0.159	0.000787401797995138	"Neur"	"RGS12"	"60-70"	"female"
"CARS2"	7.34004147260464e-08	0.741747340462156	0.154	0.024	0.000790082064111163	"Neur"	"CARS2"	"60-70"	"female"
"PIGL1"	7.38288125393227e-08	0.685985817046681	0.162	0.026	0.00079469333817327	"Neur"	"PIGL"	"60-70"	"female"
"XRN12"	7.40289056000221e-08	0.476814859549769	0.214	0.048	0.000796847139878638	"Neur"	"XRN1"	"60-70"	"female"
"EML5"	7.40757880885671e-08	0.570645654141308	0.188	0.037	0.000797351782985336	"Neur"	"EML5"	"60-70"	"female"
"PRKAR2A2"	7.68285208298836e-08	0.576547937895714	0.188	0.037	0.000826982198212867	"Neur"	"PRKAR2A"	"60-70"	"female"
"SHANK2"	7.71225417005904e-08	0.693984497346519	0.274	0.082	0.000830147038865155	"Neur"	"SHANK2"	"60-70"	"female"
"ANKRD442"	7.74790424689258e-08	0.300338535288697	0.342	0.106	0.000833984413135517	"Neur"	"ANKRD44"	"60-70"	"female"
"ANKRD112"	7.79472079891286e-08	0.337906780351109	0.282	0.079	0.00083902374679498	"Neur"	"ANKRD11"	"60-70"	"female"
"MIR219A22"	8.0396313011166e-08	-2.68424333325278	0.085	0.312	0.000865385913252191	"Neur"	"MIR219A2"	"60-70"	"female"
"JAKMIP21"	8.17989523380812e-08	0.607284606290099	0.333	0.111	0.000880483922967106	"Neur"	"JAKMIP2"	"60-70"	"female"
"SLC41A21"	8.19223720478745e-08	0.925382250717547	0.171	0.032	0.000881812412723321	"Neur"	"SLC41A2"	"60-70"	"female"
"CACNG7"	8.4677870602639e-08	0.660745469020821	0.179	0.034	0.000911472599166806	"Neur"	"CACNG7"	"60-70"	"female"
"RNF1571"	8.58166531531041e-08	0.642032359482088	0.154	0.024	0.000923730454540012	"Neur"	"RNF157"	"60-70"	"female"
"ARHGEF122"	8.5953478647267e-08	0.345346205334468	0.359	0.119	0.000925203244159182	"Neur"	"ARHGEF12"	"60-70"	"female"
"ARID1B2"	8.66833176697543e-08	0.341356903939642	0.53	0.212	0.000933059231397235	"Neur"	"ARID1B"	"60-70"	"female"
"EFCAB21"	8.83861038109015e-08	0.707130218013054	0.214	0.05	0.000951388021420543	"Neur"	"EFCAB2"	"60-70"	"female"
"VSTM2A"	8.91472410725803e-08	0.554319424767697	0.265	0.074	0.000959580902905255	"Neur"	"VSTM2A"	"60-70"	"female"
"SYT3"	9.01727935570857e-08	0.87847124429643	0.171	0.032	0.000970619949848471	"Neur"	"SYT3"	"60-70"	"female"
"LYPD6B"	9.1143513910201e-08	0.819145188373003	0.145	0.021	0.000981068783729404	"Neur"	"LYPD6B"	"60-70"	"female"
"TRPC4AP2"	9.45588746849545e-08	0.55831562863915	0.205	0.045	0.00101783172710885	"Neur"	"TRPC4AP"	"60-70"	"female"
"AKAP8L1"	9.47494721684158e-08	0.36782146690546	0.231	0.056	0.00101988331842083	"Neur"	"AKAP8L"	"60-70"	"female"
"KCNIP2"	1.02350340751144e-07	0.514298919345797	0.154	0.024	0.00110169906784531	"Neur"	"KCNIP2"	"60-70"	"female"
"APBA11"	1.03362943419187e-07	0.500219463348072	0.282	0.082	0.00111259872296413	"Neur"	"APBA1"	"60-70"	"female"
"MAN1A21"	1.05509929037144e-07	0.434665808377252	0.316	0.101	0.00113570887615581	"Neur"	"MAN1A2"	"60-70"	"female"
"ADK2"	1.06692491251771e-07	0.532615030748584	0.308	0.098	0.00114843797583406	"Neur"	"ADK"	"60-70"	"female"
"GAD1"	1.09342553325329e-07	0.544754618295549	0.299	0.09	0.00117696324399385	"Neur"	"GAD1"	"60-70"	"female"
"CCDC3"	1.10551757756955e-07	0.723082422158065	0.145	0.021	0.00118997912049587	"Neur"	"CCDC3"	"60-70"	"female"
