"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"region"
"KLHL171"	0.000330989156956977	0.0645410626757851	0.143	0.06	1	"Neur"	"KLHL17"	"Prefrontal Cortex"
"RAP1B1"	0.000331353021671028	0.0114984240544025	0.646	0.492	1	"Neur"	"RAP1B"	"Prefrontal Cortex"
"TBC1D151"	0.000331611538052906	0.00443666360349415	0.66	0.56	1	"Neur"	"TBC1D15"	"Prefrontal Cortex"
"FRS31"	0.000332219340694695	0.0289524572113857	0.104	0.032	1	"Neur"	"FRS3"	"Prefrontal Cortex"
"PSMD101"	0.000332912541411119	-0.14111478014451	0.516	0.349	1	"Neur"	"PSMD10"	"Prefrontal Cortex"
"MRPL121"	0.000334757980157735	0.0148431464780749	0.54	0.393	1	"Neur"	"MRPL12"	"Prefrontal Cortex"
"SCRN21"	0.000334957840868024	0.154479848473069	0.212	0.115	1	"Neur"	"SCRN2"	"Prefrontal Cortex"
"DYNC2H11"	0.000335755228619423	-0.143097464688732	0.238	0.139	1	"Neur"	"DYNC2H1"	"Prefrontal Cortex"
"SSTR21"	0.000337738929288097	0.0129962511104511	0.547	0.413	1	"Neur"	"SSTR2"	"Prefrontal Cortex"
"SAMD81"	0.000337914235406831	-0.0267704824426612	0.408	0.274	1	"Neur"	"SAMD8"	"Prefrontal Cortex"
"CCDC341"	0.000338253567304063	0.166682623497413	0.386	0.258	1	"Neur"	"CCDC34"	"Prefrontal Cortex"
"ZNF1311"	0.000340512347740505	-0.104338858405467	0.418	0.27	1	"Neur"	"ZNF131"	"Prefrontal Cortex"
"CCDC841"	0.000342065279484272	0.161740697101593	0.21	0.111	1	"Neur"	"CCDC84"	"Prefrontal Cortex"
"CPEB31"	0.000342896232867484	0.0498866772525429	0.175	0.083	1	"Neur"	"CPEB3"	"Prefrontal Cortex"
"NAA301"	0.000342959665613015	0.190369770270747	0.214	0.115	1	"Neur"	"NAA30"	"Prefrontal Cortex"
"ASB71"	0.000343179066772866	0.011596374810815	0.153	0.067	1	"Neur"	"ASB7"	"Prefrontal Cortex"
"ZNF4461"	0.000344514791987373	0.0268707559711198	0.219	0.115	1	"Neur"	"ZNF446"	"Prefrontal Cortex"
"FAM65A1"	0.000345287936860537	0.0702497902693849	0.39	0.258	1	"Neur"	"FAM65A"	"Prefrontal Cortex"
"LBH1"	0.000346039646794833	0.0188213670763437	0.356	0.222	1	"Neur"	"LBH"	"Prefrontal Cortex"
"MAP7D21"	0.000346386313892121	0.198841211841006	0.258	0.155	1	"Neur"	"MAP7D2"	"Prefrontal Cortex"
"CD531"	0.000347388332220287	0.0185670870204924	0.131	0.052	1	"Neur"	"CD53"	"Prefrontal Cortex"
"GRIA41"	0.000348535717368849	-0.208383526647369	0.191	0.099	1	"Neur"	"GRIA4"	"Prefrontal Cortex"
"SMURF11"	0.00034897829061019	0.126809186902	0.17	0.079	1	"Neur"	"SMURF1"	"Prefrontal Cortex"
"SOX151"	0.000349378556328467	0.100535556464362	0.27	0.155	1	"Neur"	"SOX15"	"Prefrontal Cortex"
"NAA381"	0.000349546629332991	0.248867609529772	0.723	0.615	1	"Neur"	"NAA38"	"Prefrontal Cortex"
"ZNF261"	0.000350135271708347	0.0699739417756371	0.148	0.063	1	"Neur"	"ZNF26"	"Prefrontal Cortex"
"PRKAG21"	0.0003512816098457	0.104284991238161	0.216	0.115	1	"Neur"	"PRKAG2"	"Prefrontal Cortex"
"UBAP2L1"	0.000351573546015401	-0.293096085912188	0.539	0.631	1	"Neur"	"UBAP2L"	"Prefrontal Cortex"
"XPNPEP31"	0.000353531980864447	0.106483456091927	0.362	0.246	1	"Neur"	"XPNPEP3"	"Prefrontal Cortex"
"CTPS21"	0.000355806467044629	0.0147280925822805	0.196	0.095	1	"Neur"	"CTPS2"	"Prefrontal Cortex"
"WDTC11"	0.00035616155411218	0.0460404894117184	0.191	0.095	1	"Neur"	"WDTC1"	"Prefrontal Cortex"
"ANKHD11"	0.000357024390482469	-0.0587878066602063	0.303	0.183	1	"Neur"	"ANKHD1"	"Prefrontal Cortex"
"SLC15A41"	0.000357997718777424	0.00474779032255382	0.194	0.095	1	"Neur"	"SLC15A4"	"Prefrontal Cortex"
"PLLP1"	0.000358267550494803	0.00917889095153803	0.105	0.179	1	"Neur"	"PLLP"	"Prefrontal Cortex"
"PXDC11"	0.00035936247610802	0.16192566314734	0.112	0.04	1	"Neur"	"PXDC1"	"Prefrontal Cortex"
"LINC008881"	0.000360220793435297	0.12613981697659	0.272	0.163	1	"Neur"	"LINC00888"	"Prefrontal Cortex"
"ROBO31"	0.000360587929770225	0.00102779742502482	0.183	0.087	1	"Neur"	"ROBO3"	"Prefrontal Cortex"
"MAP1LC3A1"	0.000362547913700712	0.0157997749617127	0.66	0.528	1	"Neur"	"MAP1LC3A"	"Prefrontal Cortex"
"MYO9A1"	0.000362795933315099	0.233870299580706	0.281	0.179	1	"Neur"	"MYO9A"	"Prefrontal Cortex"
"ZDHHC211"	0.000363721615969872	-0.0680916814645758	0.303	0.179	1	"Neur"	"ZDHHC21"	"Prefrontal Cortex"
"TRAF51"	0.000363814785201188	0.0833231963382068	0.105	0.036	1	"Neur"	"TRAF5"	"Prefrontal Cortex"
"TMEM39A1"	0.000365007727065123	0.0443089400544553	0.22	0.115	1	"Neur"	"TMEM39A"	"Prefrontal Cortex"
"TRIL1"	0.00036543751467869	0.0816842607897691	0.167	0.075	1	"Neur"	"TRIL"	"Prefrontal Cortex"
"PPP1R3F1"	0.000365666641877447	0.0483527273965428	0.113	0.04	1	"Neur"	"PPP1R3F"	"Prefrontal Cortex"
"SLC38A31"	0.000365738769906721	0.0666341123606015	0.113	0.04	1	"Neur"	"SLC38A3"	"Prefrontal Cortex"
"PANK11"	0.000365957724218407	-0.0224362455135388	0.224	0.119	1	"Neur"	"PANK1"	"Prefrontal Cortex"
"TRIB21"	0.00036668254566361	0.0740410506698845	0.418	0.286	1	"Neur"	"TRIB2"	"Prefrontal Cortex"
"SUPV3L11"	0.000368282201544592	-0.0613328643852244	0.311	0.183	1	"Neur"	"SUPV3L1"	"Prefrontal Cortex"
"WDR861"	0.000368387142607915	0.0584273247340094	0.159	0.071	1	"Neur"	"WDR86"	"Prefrontal Cortex"
"C31"	0.000368806241172759	0.0426143275533	0.209	0.111	1	"Neur"	"C3"	"Prefrontal Cortex"
"LYPLA21"	0.000369433260447966	0.0617166135420437	0.506	0.349	1	"Neur"	"LYPLA2"	"Prefrontal Cortex"
"LOC1019270271"	0.00037094505840641	-0.0770595401376559	0.204	0.099	1	"Neur"	"LOC101927027"	"Prefrontal Cortex"
"STAT21"	0.000371904582038725	0.0578508978636932	0.347	0.234	1	"Neur"	"STAT2"	"Prefrontal Cortex"
"CAMK2G1"	0.000373655296669936	0.0984684820629739	0.417	0.274	1	"Neur"	"CAMK2G"	"Prefrontal Cortex"
"SGSM11"	0.000375407534304079	0.00698556018883195	0.13	0.052	1	"Neur"	"SGSM1"	"Prefrontal Cortex"
"LRRC8D1"	0.000376503722445625	0.0477539859795895	0.152	0.067	1	"Neur"	"LRRC8D"	"Prefrontal Cortex"
"PAXIP11"	0.000376997714530579	0.0669704753052534	0.174	0.083	1	"Neur"	"PAXIP1"	"Prefrontal Cortex"
"LOC1019300711"	0.00037830957936631	0.0281367391097145	0.131	0.052	1	"Neur"	"LOC101930071"	"Prefrontal Cortex"
"ZNF442"	0.000378547000303729	0.0236768776370037	0.188	0.091	1	"Neur"	"ZNF44"	"Prefrontal Cortex"
"HADHB1"	0.000379559237776713	0.163869898893226	0.483	0.369	1	"Neur"	"HADHB"	"Prefrontal Cortex"
"SLC25A271"	0.00038011156376699	0.0614472170708021	0.184	0.091	1	"Neur"	"SLC25A27"	"Prefrontal Cortex"
"FEZ21"	0.000381016800461176	0.000422094569593245	0.296	0.179	1	"Neur"	"FEZ2"	"Prefrontal Cortex"
"DEF81"	0.00038116801033684	0.109567466291026	0.499	0.357	1	"Neur"	"DEF8"	"Prefrontal Cortex"
"CHORDC11"	0.000381288129370725	0.00387723337116452	0.402	0.262	1	"Neur"	"CHORDC1"	"Prefrontal Cortex"
"ATG9B1"	0.000382418743529938	0.0274910067581362	0.107	0.036	1	"Neur"	"ATG9B"	"Prefrontal Cortex"
"ODC11"	0.000382709461850059	0.0300808774565824	0.697	0.532	1	"Neur"	"ODC1"	"Prefrontal Cortex"
"WRN1"	0.000382848067958738	-0.000451347327606932	0.222	0.119	1	"Neur"	"WRN"	"Prefrontal Cortex"
"USP17"	0.000383600712135708	-0.00576321596819707	0.496	0.345	1	"Neur"	"USP1"	"Prefrontal Cortex"
"ACSS11"	0.00038394031345438	-0.0145253069237028	0.108	0.036	1	"Neur"	"ACSS1"	"Prefrontal Cortex"
"ARHGEF401"	0.000384432779311788	0.0760698380180038	0.194	0.095	1	"Neur"	"ARHGEF40"	"Prefrontal Cortex"
"BCL21"	0.000384975316068938	0.0588182387693155	0.142	0.06	1	"Neur"	"BCL2"	"Prefrontal Cortex"
"ACSS21"	0.000386240014309741	0.048689108043376	0.201	0.103	1	"Neur"	"ACSS2"	"Prefrontal Cortex"
"AP2A21"	0.000387941581561271	0.371787215374508	0.585	0.472	1	"Neur"	"AP2A2"	"Prefrontal Cortex"
"MTOR1"	0.000388786903385057	0.166608616457575	0.282	0.179	1	"Neur"	"MTOR"	"Prefrontal Cortex"
"TIAL11"	0.000388851780997785	0.281279555419681	0.598	0.48	1	"Neur"	"TIAL1"	"Prefrontal Cortex"
"ZBTB111"	0.00039083328587586	0.0602845917918573	0.266	0.163	1	"Neur"	"ZBTB11"	"Prefrontal Cortex"
"DHCR71"	0.000392914743007597	0.136735429018606	0.43	0.313	1	"Neur"	"DHCR7"	"Prefrontal Cortex"
"LACTB1"	0.000394392599931854	0.0532672484295095	0.213	0.111	1	"Neur"	"LACTB"	"Prefrontal Cortex"
"PDZD7"	0.000394692468218057	-0.00626847277145637	0.143	0.06	1	"Neur"	"PDZD7"	"Prefrontal Cortex"
"KIAA07531"	0.000396454013391309	-0.0851446462373736	0.188	0.095	1	"Neur"	"KIAA0753"	"Prefrontal Cortex"
"SCRN11"	0.000397082745848569	0.138360156156712	0.539	0.421	1	"Neur"	"SCRN1"	"Prefrontal Cortex"
"LRRC171"	0.000397373797986592	0.00851806630898794	0.153	0.067	1	"Neur"	"LRRC17"	"Prefrontal Cortex"
"MOSPD31"	0.000399060823375603	0.0492500754414019	0.382	0.262	1	"Neur"	"MOSPD3"	"Prefrontal Cortex"
"NUDT211"	0.000399125014210138	0.248564487459258	0.607	0.48	1	"Neur"	"NUDT21"	"Prefrontal Cortex"
"HDLBP1"	0.000399944829066775	0.164688444343004	0.539	0.413	1	"Neur"	"HDLBP"	"Prefrontal Cortex"
"DHRS11"	0.000400997617576551	-0.16069859870583	0.312	0.183	1	"Neur"	"DHRS1"	"Prefrontal Cortex"
"CCDC1061"	0.000401986403779174	0.064562113703745	0.272	0.159	1	"Neur"	"CCDC106"	"Prefrontal Cortex"
"SSBP41"	0.00040303849590073	0.205684893975613	0.226	0.131	1	"Neur"	"SSBP4"	"Prefrontal Cortex"
"COX6A11"	0.00040305953021157	0.246650273242824	0.968	0.925	1	"Neur"	"COX6A1"	"Prefrontal Cortex"
"ANTXR11"	0.000403191216006485	0.0420102210012904	0.238	0.135	1	"Neur"	"ANTXR1"	"Prefrontal Cortex"
"HNMT1"	0.000404250050000448	0.12089651614796	0.158	0.075	1	"Neur"	"HNMT"	"Prefrontal Cortex"
"SEC31A1"	0.000404674272435851	0.164942347463208	0.625	0.488	1	"Neur"	"SEC31A"	"Prefrontal Cortex"
"IRF91"	0.000404718159974076	0.0438545526680836	0.143	0.06	1	"Neur"	"IRF9"	"Prefrontal Cortex"
"MSI11"	0.000405276220169904	-0.0393250452833367	0.507	0.385	1	"Neur"	"MSI1"	"Prefrontal Cortex"
"NET11"	0.000406135079677455	0.0339799164937999	0.209	0.103	1	"Neur"	"NET1"	"Prefrontal Cortex"
"RAB9A1"	0.000407880277636386	0.101764086743074	0.356	0.226	1	"Neur"	"RAB9A"	"Prefrontal Cortex"
"SELT1"	0.000408920364999561	-0.0453293739059755	0.698	0.544	1	"Neur"	"SELT"	"Prefrontal Cortex"
"CPSF71"	0.000409440329825618	-0.0439832621651703	0.532	0.405	1	"Neur"	"CPSF7"	"Prefrontal Cortex"
"PI4K2A1"	0.000409918126205644	0.0933314156087865	0.129	0.052	1	"Neur"	"PI4K2A"	"Prefrontal Cortex"
"CELF11"	0.000410950803904572	0.279569900398526	0.826	0.726	1	"Neur"	"CELF1"	"Prefrontal Cortex"
"H1F01"	0.000410979825159682	-0.0271870133680053	0.679	0.532	1	"Neur"	"H1F0"	"Prefrontal Cortex"
"ZNF75D1"	0.000411992848972867	0.106496909600846	0.113	0.04	1	"Neur"	"ZNF75D"	"Prefrontal Cortex"
"MPV171"	0.000412124286937783	0.0732075000584249	0.564	0.44	1	"Neur"	"MPV17"	"Prefrontal Cortex"
"BCRP21"	0.000413031908588298	0.0644044346792636	0.121	0.044	1	"Neur"	"BCRP2"	"Prefrontal Cortex"
"SAP301"	0.000417488353539436	0.0832400065126202	0.144	0.063	1	"Neur"	"SAP30"	"Prefrontal Cortex"
"NDUFAF31"	0.000418641867810067	0.0677154689966737	0.691	0.563	1	"Neur"	"NDUFAF3"	"Prefrontal Cortex"
"EXO51"	0.000418828238540665	-0.0164878929792904	0.231	0.127	1	"Neur"	"EXO5"	"Prefrontal Cortex"
"SLC7A5P21"	0.000421386265996869	0.100430323667908	0.248	0.143	1	"Neur"	"SLC7A5P2"	"Prefrontal Cortex"
"NCKAP5L1"	0.00042226955894452	0.079059220791381	0.189	0.095	1	"Neur"	"NCKAP5L"	"Prefrontal Cortex"
"LONP21"	0.000422498305362642	-0.0633945367843936	0.312	0.187	1	"Neur"	"LONP2"	"Prefrontal Cortex"
"ZNF3941"	0.000422901697068567	0.0261331065275601	0.165	0.075	1	"Neur"	"ZNF394"	"Prefrontal Cortex"
"SEC24A1"	0.000423428432715614	0.131092437194212	0.235	0.131	1	"Neur"	"SEC24A"	"Prefrontal Cortex"
"LOH12CR21"	0.000423888441690828	-0.0247729642820256	0.295	0.19	1	"Neur"	"LOH12CR2"	"Prefrontal Cortex"
"TRIM52-AS11"	0.000425616456763764	-0.243417689590689	0.352	0.226	1	"Neur"	"TRIM52-AS1"	"Prefrontal Cortex"
"FAM120AOS1"	0.000427532316363168	0.00203988776509956	0.15	0.067	1	"Neur"	"FAM120AOS"	"Prefrontal Cortex"
"PGBD11"	0.00042963635985786	0.065376360588892	0.29	0.171	1	"Neur"	"PGBD1"	"Prefrontal Cortex"
"DDX581"	0.000429741189369919	0.0982189277781338	0.106	0.036	1	"Neur"	"DDX58"	"Prefrontal Cortex"
"MAP4K51"	0.000430916817831194	-0.239967271234138	0.479	0.329	1	"Neur"	"MAP4K5"	"Prefrontal Cortex"
"LINC004611"	0.000433451892659329	-0.000545402876754419	0.876	0.746	1	"Neur"	"LINC00461"	"Prefrontal Cortex"
"PEAK11"	0.000434729777872301	0.0403610710697736	0.138	0.06	1	"Neur"	"PEAK1"	"Prefrontal Cortex"
"MRPL451"	0.000437915626204952	-0.0105534435861057	0.335	0.21	1	"Neur"	"MRPL45"	"Prefrontal Cortex"
"FCAR1"	0.000438879750079892	0.0247753080780254	0.256	0.155	1	"Neur"	"FCAR"	"Prefrontal Cortex"
"SKIV2L21"	0.00044029434962745	0.04485328927584	0.354	0.23	1	"Neur"	"SKIV2L2"	"Prefrontal Cortex"
"SLC25A371"	0.000440297006116917	0.26272343034178	0.152	0.067	1	"Neur"	"SLC25A37"	"Prefrontal Cortex"
"HIRA1"	0.000440378280303599	0.0148623360458037	0.177	0.083	1	"Neur"	"HIRA"	"Prefrontal Cortex"
"ZC3H12B1"	0.000440505071403521	0.0318849668736996	0.107	0.036	1	"Neur"	"ZC3H12B"	"Prefrontal Cortex"
"SMC41"	0.000440777698771087	-0.0185172874489197	0.554	0.413	1	"Neur"	"SMC4"	"Prefrontal Cortex"
"CTC11"	0.000442632757470313	0.105468761911186	0.207	0.111	1	"Neur"	"CTC1"	"Prefrontal Cortex"
"HABP41"	0.000443331440070809	0.0259704650851776	0.151	0.067	1	"Neur"	"HABP4"	"Prefrontal Cortex"
"IFIT51"	0.000443902466346639	0.108758057618986	0.345	0.222	1	"Neur"	"IFIT5"	"Prefrontal Cortex"
"ZBTB7A1"	0.000444600935789852	0.101050222793406	0.132	0.056	1	"Neur"	"ZBTB7A"	"Prefrontal Cortex"
"AARS1"	0.000446249685770913	0.11991633877731	0.438	0.298	1	"Neur"	"AARS"	"Prefrontal Cortex"
"C1GALT11"	0.000452419389059796	0.0914340231298365	0.269	0.163	1	"Neur"	"C1GALT1"	"Prefrontal Cortex"
"MMS22L1"	0.000455851615394893	0.160234226305726	0.298	0.194	1	"Neur"	"MMS22L"	"Prefrontal Cortex"
"NLGN31"	0.000456298501911688	0.0299122989686046	0.34	0.214	1	"Neur"	"NLGN3"	"Prefrontal Cortex"
"MT1E1"	0.000458217118157079	0.174341692744796	0.138	0.06	1	"Neur"	"MT1E"	"Prefrontal Cortex"
"PTPN181"	0.000458994326699899	0.0847616009235282	0.314	0.206	1	"Neur"	"PTPN18"	"Prefrontal Cortex"
"PPWD11"	0.00046093423288318	0.0433312214731286	0.335	0.21	1	"Neur"	"PPWD1"	"Prefrontal Cortex"
"CHUK1"	0.000461115431959501	0.0690328046348976	0.177	0.083	1	"Neur"	"CHUK"	"Prefrontal Cortex"
"RRM21"	0.000461629031029265	0.0793723176568727	0.42	0.294	1	"Neur"	"RRM2"	"Prefrontal Cortex"
"ZNF3201"	0.000462223383928937	0.0460828085083019	0.341	0.222	1	"Neur"	"ZNF320"	"Prefrontal Cortex"
"ZNF6441"	0.00046319913227336	-0.0830021224767767	0.61	0.452	1	"Neur"	"ZNF644"	"Prefrontal Cortex"
"USP141"	0.000463976765921692	0.195696622920628	0.488	0.345	1	"Neur"	"USP14"	"Prefrontal Cortex"
"NBPF31"	0.00046628552063482	0.0163608332036929	0.173	0.083	1	"Neur"	"NBPF3"	"Prefrontal Cortex"
"OSBPL61"	0.000468577456141646	0.0557649243972978	0.231	0.123	1	"Neur"	"OSBPL6"	"Prefrontal Cortex"
"AADAT1"	0.000468901460979382	0.0328644006970811	0.314	0.202	1	"Neur"	"AADAT"	"Prefrontal Cortex"
"WDR201"	0.000471288678561947	-0.0790795800019366	0.49	0.333	1	"Neur"	"WDR20"	"Prefrontal Cortex"
"ATP5D1"	0.000473024703241018	0.23548064643467	0.884	0.786	1	"Neur"	"ATP5D"	"Prefrontal Cortex"
"TSPYL11"	0.000475070928131779	-0.063545169211018	0.738	0.619	1	"Neur"	"TSPYL1"	"Prefrontal Cortex"
"INTS121"	0.000476973939756477	-0.111628984260729	0.421	0.274	1	"Neur"	"INTS12"	"Prefrontal Cortex"
"GCHFR1"	0.000477771538991213	0.119678448957133	0.128	0.052	1	"Neur"	"GCHFR"	"Prefrontal Cortex"
"SLC16A141"	0.00047920919346075	0.197271901011898	0.338	0.214	1	"Neur"	"SLC16A14"	"Prefrontal Cortex"
"EBAG91"	0.000479375595515008	-0.0167279944092003	0.279	0.159	1	"Neur"	"EBAG9"	"Prefrontal Cortex"
"RAB241"	0.000484320132453837	-0.00953551668448538	0.528	0.397	1	"Neur"	"RAB24"	"Prefrontal Cortex"
"RC3H21"	0.000484606598722958	0.0420030111092021	0.149	0.067	1	"Neur"	"RC3H2"	"Prefrontal Cortex"
"FBXL151"	0.000486986505498763	-0.179649263830975	0.466	0.313	1	"Neur"	"FBXL15"	"Prefrontal Cortex"
"NUP1331"	0.000488241279459022	0.110509167268393	0.354	0.23	1	"Neur"	"NUP133"	"Prefrontal Cortex"
"SNRNP271"	0.000489340699815726	0.185063379017325	0.746	0.647	1	"Neur"	"SNRNP27"	"Prefrontal Cortex"
"APITD11"	0.000489483523780579	-0.00772171101795141	0.125	0.048	1	"Neur"	"APITD1"	"Prefrontal Cortex"
"ABTB21"	0.000489846893851442	-0.105882142970235	0.131	0.052	1	"Neur"	"ABTB2"	"Prefrontal Cortex"
"WDR241"	0.000490659072314453	0.05464046423008	0.152	0.067	1	"Neur"	"WDR24"	"Prefrontal Cortex"
"ZNF5921"	0.000491077390498272	0.120393305170203	0.196	0.103	1	"Neur"	"ZNF592"	"Prefrontal Cortex"
"SYPL11"	0.000492757680127139	0.0305285890547183	0.339	0.222	1	"Neur"	"SYPL1"	"Prefrontal Cortex"
"DUSP161"	0.000494992413265393	-0.0268387649707117	0.17	0.079	1	"Neur"	"DUSP16"	"Prefrontal Cortex"
"SRD5A31"	0.000498202185592322	0.0440058054622087	0.181	0.091	1	"Neur"	"SRD5A3"	"Prefrontal Cortex"
"DGCR21"	0.000498637040135166	0.00586295795143532	0.483	0.333	1	"Neur"	"DGCR2"	"Prefrontal Cortex"
"PCDH11Y1"	0.000500082441193822	0.0727252351559571	0.385	0.266	1	"Neur"	"PCDH11Y"	"Prefrontal Cortex"
"CISD21"	0.000503877812710769	0.00283104403094914	0.609	0.472	1	"Neur"	"CISD2"	"Prefrontal Cortex"
"ARIH21"	0.000504216662190263	0.0657247759727255	0.495	0.353	1	"Neur"	"ARIH2"	"Prefrontal Cortex"
"AP1S31"	0.000504469464893861	0.217577389117534	0.151	0.067	1	"Neur"	"AP1S3"	"Prefrontal Cortex"
"FAM63B1"	0.000507920582828099	0.156610961663832	0.34	0.218	1	"Neur"	"FAM63B"	"Prefrontal Cortex"
"GPBP1L11"	0.000508399227352668	0.0991614942279081	0.376	0.262	1	"Neur"	"GPBP1L1"	"Prefrontal Cortex"
"FAM217B1"	0.000509059927647703	-0.168401357003563	0.525	0.377	1	"Neur"	"FAM217B"	"Prefrontal Cortex"
"BTAF11"	0.000509977059220874	1.42440607009409e-05	0.358	0.23	1	"Neur"	"BTAF1"	"Prefrontal Cortex"
"NR2C21"	0.000510412881323966	0.070220495188283	0.105	0.036	1	"Neur"	"NR2C2"	"Prefrontal Cortex"
"OTUD6B1"	0.000512297413531321	0.0798660221431154	0.266	0.151	1	"Neur"	"OTUD6B"	"Prefrontal Cortex"
"ZBTB201"	0.000513308732439678	0.0485797034990281	0.866	0.698	1	"Neur"	"ZBTB20"	"Prefrontal Cortex"
"SCG21"	0.000513576870791853	-0.210292455749882	0.383	0.246	1	"Neur"	"SCG2"	"Prefrontal Cortex"
"RNFT11"	0.000515868103150149	-0.0146584786602303	0.23	0.127	1	"Neur"	"RNFT1"	"Prefrontal Cortex"
"SMNDC11"	0.00051746206683354	0.0729338579313222	0.428	0.286	1	"Neur"	"SMNDC1"	"Prefrontal Cortex"
"HUS11"	0.000517696131482361	0.0951630060404003	0.257	0.151	1	"Neur"	"HUS1"	"Prefrontal Cortex"
"ATE11"	0.000517873756629457	0.0849169135288293	0.31	0.198	1	"Neur"	"ATE1"	"Prefrontal Cortex"
"YOD11"	0.000518164979990551	0.121779868682135	0.143	0.063	1	"Neur"	"YOD1"	"Prefrontal Cortex"
"MICALL11"	0.000521747477073212	0.0662458965358044	0.1	0.032	1	"Neur"	"MICALL1"	"Prefrontal Cortex"
"PNKP1"	0.000522013014968694	0.0273821654711516	0.224	0.127	1	"Neur"	"PNKP"	"Prefrontal Cortex"
"ROMO11"	0.000523330230571682	0.284668400346847	0.903	0.821	1	"Neur"	"ROMO1"	"Prefrontal Cortex"
"TCF31"	0.000523336381483839	0.241956247130773	0.406	0.282	1	"Neur"	"TCF3"	"Prefrontal Cortex"
"TOR1A1"	0.000523986544942496	-0.0485953748786752	0.452	0.313	1	"Neur"	"TOR1A"	"Prefrontal Cortex"
"ZFP621"	0.000524136826403677	0.105575809206828	0.369	0.246	1	"Neur"	"ZFP62"	"Prefrontal Cortex"
"PCNXL21"	0.00052488604708303	0.113575698678195	0.17	0.083	1	"Neur"	"PCNXL2"	"Prefrontal Cortex"
"HYAL21"	0.000525943327112439	0.0822638457789613	0.218	0.119	1	"Neur"	"HYAL2"	"Prefrontal Cortex"
"SNIP11"	0.000527068027092069	0.0244530172365382	0.203	0.111	1	"Neur"	"SNIP1"	"Prefrontal Cortex"
"RTCA1"	0.000532241502557632	0.0153574940068396	0.481	0.353	1	"Neur"	"RTCA"	"Prefrontal Cortex"
"VSTM2A1"	0.00053236580653253	-0.158435672478895	0.219	0.119	1	"Neur"	"VSTM2A"	"Prefrontal Cortex"
"CASP61"	0.000534050227081507	0.18174304338305	0.302	0.194	1	"Neur"	"CASP6"	"Prefrontal Cortex"
"NUMA11"	0.000536448904024862	0.149238860990647	0.451	0.337	1	"Neur"	"NUMA1"	"Prefrontal Cortex"
"TRAPPC51"	0.000536677861486816	0.206130594954455	0.858	0.774	1	"Neur"	"TRAPPC5"	"Prefrontal Cortex"
"NUDT13"	0.000536735956535454	-0.00488514118062344	0.654	0.504	1	"Neur"	"NUDT1"	"Prefrontal Cortex"
"ZBTB171"	0.00053675788734372	0.185814397088101	0.337	0.222	1	"Neur"	"ZBTB17"	"Prefrontal Cortex"
"C3orf701"	0.000537760209442974	0.126777583231311	0.403	0.286	1	"Neur"	"C3orf70"	"Prefrontal Cortex"
"MECP21"	0.000539484368989877	-0.0581824167075667	0.411	0.27	1	"Neur"	"MECP2"	"Prefrontal Cortex"
"DCXR1"	0.000539589180755208	0.175378525531432	0.69	0.575	1	"Neur"	"DCXR"	"Prefrontal Cortex"
"COMTD11"	0.000539890265052415	0.0270564762140864	0.327	0.218	1	"Neur"	"COMTD1"	"Prefrontal Cortex"
"WDSUB11"	0.000540040564508599	-0.0907758198141108	0.217	0.115	1	"Neur"	"WDSUB1"	"Prefrontal Cortex"
"ZNF102"	0.000540809022920511	0.0334700071274003	0.195	0.099	1	"Neur"	"ZNF10"	"Prefrontal Cortex"
"BEND3"	0.000541271175345813	-0.0268922046496969	0.118	0.044	1	"Neur"	"BEND3"	"Prefrontal Cortex"
"KLHL16"	0.000542998959154492	0.0822512067314834	0.15	0.067	1	"Neur"	"KLHL1"	"Prefrontal Cortex"
"RHOBTB21"	0.000543418906207302	0.126922963033928	0.147	0.067	1	"Neur"	"RHOBTB2"	"Prefrontal Cortex"
"C21orf581"	0.000543906883491012	0.109855389672291	0.229	0.127	1	"Neur"	"C21orf58"	"Prefrontal Cortex"
"PDHX1"	0.000543977158461933	0.0863625360896065	0.371	0.25	1	"Neur"	"PDHX"	"Prefrontal Cortex"
"ZNHIT61"	0.000549980248116546	0.0595269496608805	0.232	0.127	1	"Neur"	"ZNHIT6"	"Prefrontal Cortex"
"XXYLT11"	0.000550026148099757	0.082016665734745	0.165	0.079	1	"Neur"	"XXYLT1"	"Prefrontal Cortex"
"L1TD11"	0.000550524722029118	0.0167739270167875	0.117	0.044	1	"Neur"	"L1TD1"	"Prefrontal Cortex"
"IL17D1"	0.000550750505760112	0.0426519448524056	0.111	0.04	1	"Neur"	"IL17D"	"Prefrontal Cortex"
"CD841"	0.000551854398802262	0.0200584826787547	0.122	0.048	1	"Neur"	"CD84"	"Prefrontal Cortex"
"TK21"	0.000554331516759596	0.132447268226379	0.208	0.111	1	"Neur"	"TK2"	"Prefrontal Cortex"
"ELMSAN11"	0.000556376947023053	-0.052297682326097	0.352	0.23	1	"Neur"	"ELMSAN1"	"Prefrontal Cortex"
"FBXO221"	0.000557698340935949	0.010015940340257	0.181	0.091	1	"Neur"	"FBXO22"	"Prefrontal Cortex"
"CHCHD11"	0.00056010474352062	-0.100218026799492	0.655	0.492	1	"Neur"	"CHCHD1"	"Prefrontal Cortex"
"TRPT11"	0.000561792062288949	0.137392705011431	0.252	0.147	1	"Neur"	"TRPT1"	"Prefrontal Cortex"
